Date,PPG,promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Retailer,Segment,Sub.Segment,Brand,Sub.Brand,Packsize,Product.Type,APN,Vol.Sales,Wtd.Selling.Dist,PPG_Retailer,WeekNum,Month,Quarter,Year,Month_Year
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 13,3.76332,99.8,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 14,2.42572,94.8,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,160.0,Product.Type 3,APN 15,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 16,1.92962,99.8,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,140.0,Product.Type 3,APN 185,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 189,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 192,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,260.0,Product.Type 3,APN 194,4.86096,99.6,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 196,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 197,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,240.0,Product.Type 3,APN 198,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,230.0,Product.Type 3,APN 199,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,240.0,Product.Type 3,APN 203,5.13432,95.1,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,200.0,Product.Type 3,APN 204,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,200.0,Product.Type 3,APN 205,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,260.0,Product.Type 3,APN 208,2.35794,95.1,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 210,0.00088,1.8,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,350.0,Product.Type 3,APN 215,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,240.0,Product.Type 3,APN 216,10.6044,100.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 219,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 220,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 222,4.6376,99.8,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 224,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 225,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,260.0,Product.Type 3,APN 229,14.16064,100.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,260.0,Product.Type 3,APN 231,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,230.0,Product.Type 3,APN 232,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 233,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,240.0,Product.Type 3,APN 234,5.81736,100.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,230.0,Product.Type 3,APN 235,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-05,Promo.Group 6,1,0,0,0,1,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 236,0.0,0.0,Promo.Group 6__Retailer 0,31,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 13,1.51888,99.8,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 14,0.8613,94.9,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,160.0,Product.Type 3,APN 15,0.0,0.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 16,0.70928,99.8,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,140.0,Product.Type 3,APN 185,0.0,0.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 189,0.0,0.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 192,0.0,0.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,260.0,Product.Type 3,APN 194,1.32184,99.6,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 196,0.0,0.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 197,0.0,0.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,240.0,Product.Type 3,APN 198,0.0,0.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,230.0,Product.Type 3,APN 199,0.0,0.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,240.0,Product.Type 3,APN 203,1.87344,95.1,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,200.0,Product.Type 3,APN 204,0.0,0.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,200.0,Product.Type 3,APN 205,0.0,0.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,260.0,Product.Type 3,APN 208,0.62088,95.2,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 210,0.00022,1.3,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,350.0,Product.Type 3,APN 215,0.0,0.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,240.0,Product.Type 3,APN 216,2.45112,100.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 219,0.0,0.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 220,0.0,0.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 222,1.03642,99.6,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 224,0.0,0.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 225,0.0,0.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,260.0,Product.Type 3,APN 229,3.7323,100.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,260.0,Product.Type 3,APN 231,0.0,0.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,230.0,Product.Type 3,APN 232,0.0,0.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 233,0.0,0.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,240.0,Product.Type 3,APN 234,1.7604,100.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,230.0,Product.Type 3,APN 235,0.0,0.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-12,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 236,0.0,0.0,Promo.Group 6__Retailer 0,32,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 13,1.39502,99.8,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 14,0.78804,94.7,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,160.0,Product.Type 3,APN 15,0.0,0.0,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 16,0.67694,99.8,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,140.0,Product.Type 3,APN 185,0.0,0.0,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 189,0.0,0.0,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 192,0.0,0.0,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,260.0,Product.Type 3,APN 194,1.09876,99.5,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 196,0.0,0.0,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 197,0.0,0.0,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,240.0,Product.Type 3,APN 198,0.0,0.0,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,230.0,Product.Type 3,APN 199,0.0,0.0,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,240.0,Product.Type 3,APN 203,1.77048,94.9,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,200.0,Product.Type 3,APN 204,0.0,0.0,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,200.0,Product.Type 3,APN 205,0.0,0.0,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,260.0,Product.Type 3,APN 208,0.46696,94.9,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 210,0.00022,0.7,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,350.0,Product.Type 3,APN 215,0.0,0.0,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,240.0,Product.Type 3,APN 216,1.81584,100.0,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 219,0.0,0.0,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 220,0.0,0.0,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 222,0.7997,99.3,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 224,0.00198,0.8,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 225,0.00242,0.9,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,260.0,Product.Type 3,APN 229,2.75886,100.0,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,260.0,Product.Type 3,APN 231,0.0013,0.4,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,230.0,Product.Type 3,APN 232,0.0,0.0,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 233,0.0,0.0,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,240.0,Product.Type 3,APN 234,1.66368,100.0,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,230.0,Product.Type 3,APN 235,0.0,0.0,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-19,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 236,0.0,0.0,Promo.Group 6__Retailer 0,33,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 13,1.41922,99.8,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 14,0.79486,94.8,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,160.0,Product.Type 3,APN 15,0.0,0.0,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 16,0.70202,99.8,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,140.0,Product.Type 3,APN 185,0.0,0.0,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 189,0.0,0.0,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 192,0.0,0.0,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,260.0,Product.Type 3,APN 194,1.1258,99.6,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 196,0.0,0.0,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 197,0.0,0.0,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,240.0,Product.Type 3,APN 198,0.0,0.0,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,230.0,Product.Type 3,APN 199,0.0,0.0,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,240.0,Product.Type 3,APN 203,1.82232,94.9,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,200.0,Product.Type 3,APN 204,0.0,0.0,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,200.0,Product.Type 3,APN 205,0.0,0.0,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,260.0,Product.Type 3,APN 208,0.50596,94.9,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 210,0.00022,0.6,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,350.0,Product.Type 3,APN 215,0.0,0.0,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,240.0,Product.Type 3,APN 216,1.84848,100.0,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 219,0.0,0.0,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 220,0.0,0.0,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 222,0.85646,99.4,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 224,0.15466,32.2,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 225,0.16148,34.7,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,260.0,Product.Type 3,APN 229,2.84102,100.0,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,260.0,Product.Type 3,APN 231,0.2418,35.7,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,230.0,Product.Type 3,APN 232,0.0,0.0,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
2018-08-26,Promo.Group 6,0,0,0,0,0,0,Retailer 0,Candy Bags,,Brand 5,Sub.Brand 63,220.0,Product.Type 3,APN 233,0.0,0.0,Promo.Group 6__Retailer 0,34,8,3,2018,8__2018
