Date,PPG,promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Retailer,Segment,Sub.Segment,Brand,Sub.Brand,Packsize,Product.Type,APN,Vol.Sales,Wtd.Selling.Dist,PPG_Retailer,Price,WeekNum,Month,Quarter,Year,Month_Year
2018-08-26,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,520.0,Product.Type 3,APN 376,5.48964,98.0,Promo.Group 19__Retailer 0,0.00959892105857579,34,8,3,2018,8__2018
2018-09-02,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,1000.0,Product.Type 3,APN 156,0.0,0.0,Promo.Group 19__Retailer 0,0.009553700279301408,35,9,3,2018,9__2018
2018-09-02,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,1000.0,Product.Type 3,APN 157,0.0,0.0,Promo.Group 19__Retailer 0,0.009553700279301408,35,9,3,2018,9__2018
2018-09-02,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,400.0,Product.Type 3,APN 373,0.0,0.0,Promo.Group 19__Retailer 0,0.009553700279301408,35,9,3,2018,9__2018
2018-09-02,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,500.0,Product.Type 3,APN 375,0.0,0.0,Promo.Group 19__Retailer 0,0.009553700279301408,35,9,3,2018,9__2018
2018-09-02,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,520.0,Product.Type 3,APN 376,7.68976,98.0,Promo.Group 19__Retailer 0,0.009599179038097419,35,9,3,2018,9__2018
2018-09-09,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,1000.0,Product.Type 3,APN 156,0.0,0.0,Promo.Group 19__Retailer 0,0.009553700279301408,36,9,3,2018,9__2018
2018-09-09,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,1000.0,Product.Type 3,APN 157,0.0,0.0,Promo.Group 19__Retailer 0,0.009553700279301408,36,9,3,2018,9__2018
2018-09-09,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,400.0,Product.Type 3,APN 373,0.0,0.0,Promo.Group 19__Retailer 0,0.009553700279301408,36,9,3,2018,9__2018
2018-09-09,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,500.0,Product.Type 3,APN 375,0.0,0.0,Promo.Group 19__Retailer 0,0.009553700279301408,36,9,3,2018,9__2018
2018-09-09,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,520.0,Product.Type 3,APN 376,2.84544,98.0,Promo.Group 19__Retailer 0,0.0095880331337157,36,9,3,2018,9__2018
2018-09-16,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,1000.0,Product.Type 3,APN 156,0.0,0.0,Promo.Group 19__Retailer 0,0.009553700279301408,37,9,3,2018,9__2018
2018-09-16,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,1000.0,Product.Type 3,APN 157,0.0,0.0,Promo.Group 19__Retailer 0,0.009553700279301408,37,9,3,2018,9__2018
2018-09-16,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,400.0,Product.Type 3,APN 373,0.0,0.0,Promo.Group 19__Retailer 0,0.009553700279301408,37,9,3,2018,9__2018
2018-09-16,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,500.0,Product.Type 3,APN 375,0.0,0.0,Promo.Group 19__Retailer 0,0.009553700279301408,37,9,3,2018,9__2018
2018-09-16,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,520.0,Product.Type 3,APN 376,7.20564,97.9,Promo.Group 19__Retailer 0,0.009591671107632354,37,9,3,2018,9__2018
2018-09-23,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,1000.0,Product.Type 3,APN 156,0.0,0.0,Promo.Group 19__Retailer 0,0.009553700279301408,38,9,3,2018,9__2018
2018-09-23,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,1000.0,Product.Type 3,APN 157,0.0,0.0,Promo.Group 19__Retailer 0,0.009553700279301408,38,9,3,2018,9__2018
2018-09-23,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,400.0,Product.Type 3,APN 373,0.0,0.0,Promo.Group 19__Retailer 0,0.009553700279301408,38,9,3,2018,9__2018
2018-09-23,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,500.0,Product.Type 3,APN 375,0.0,0.0,Promo.Group 19__Retailer 0,0.009553700279301408,38,9,3,2018,9__2018
2018-09-23,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,520.0,Product.Type 3,APN 376,7.79532,97.9,Promo.Group 19__Retailer 0,0.009579085656522119,38,9,3,2018,9__2018
2018-09-30,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,1000.0,Product.Type 3,APN 156,0.0,0.0,Promo.Group 19__Retailer 0,0.009553700279301408,39,9,3,2018,9__2018
2018-09-30,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,1000.0,Product.Type 3,APN 157,0.0,0.0,Promo.Group 19__Retailer 0,0.009553700279301408,39,9,3,2018,9__2018
2018-09-30,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,400.0,Product.Type 3,APN 373,0.0,0.0,Promo.Group 19__Retailer 0,0.009553700279301408,39,9,3,2018,9__2018
2018-09-30,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,500.0,Product.Type 3,APN 375,0.0,0.0,Promo.Group 19__Retailer 0,0.009553700279301408,39,9,3,2018,9__2018
2018-09-30,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,,Brand 4,Sub.Brand 63,520.0,Product.Type 3,APN 376,4.576,97.7,Promo.Group 19__Retailer 0,0.009593695585664336,39,9,3,2018,9__2018
2018-10-07,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,40,10,4,2018,10__2018
2018-10-07,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,40,10,4,2018,10__2018
2018-10-07,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,40,10,4,2018,10__2018
2018-10-07,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,40,10,4,2018,10__2018
2018-10-07,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,4.83028,97.9,Promo.Group 19__Retailer 0,0.009593144496799358,40,10,4,2018,10__2018
2018-10-14,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,41,10,4,2018,10__2018
2018-10-14,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,41,10,4,2018,10__2018
2018-10-14,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,41,10,4,2018,10__2018
2018-10-14,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,41,10,4,2018,10__2018
2018-10-14,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,5.03776,97.9,Promo.Group 19__Retailer 0,0.009596261830654894,41,10,4,2018,10__2018
2018-10-21,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,42,10,4,2018,10__2018
2018-10-21,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,42,10,4,2018,10__2018
2018-10-21,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,42,10,4,2018,10__2018
2018-10-21,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,42,10,4,2018,10__2018
2018-10-21,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,6.28732,97.9,Promo.Group 19__Retailer 0,0.009599083234191993,42,10,4,2018,10__2018
2018-10-28,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,43,10,4,2018,10__2018
2018-10-28,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,43,10,4,2018,10__2018
2018-10-28,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,43,10,4,2018,10__2018
2018-10-28,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,43,10,4,2018,10__2018
2018-10-28,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,4.82092,97.9,Promo.Group 19__Retailer 0,0.009594801199770998,43,10,4,2018,10__2018
2018-11-04,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,44,11,4,2018,11__2018
2018-11-04,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,44,11,4,2018,11__2018
2018-11-04,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,44,11,4,2018,11__2018
2018-11-04,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,44,11,4,2018,11__2018
2018-11-04,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,5.0674,97.8,Promo.Group 19__Retailer 0,0.0095866300272329,44,11,4,2018,11__2018
2018-11-11,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,45,11,4,2018,11__2018
2018-11-11,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,45,11,4,2018,11__2018
2018-11-11,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,45,11,4,2018,11__2018
2018-11-11,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,45,11,4,2018,11__2018
2018-11-11,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,5.30088,97.7,Promo.Group 19__Retailer 0,0.009596726203951042,45,11,4,2018,11__2018
2018-11-18,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,46,11,4,2018,11__2018
2018-11-18,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,46,11,4,2018,11__2018
2018-11-18,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,46,11,4,2018,11__2018
2018-11-18,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,46,11,4,2018,11__2018
2018-11-18,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,3.42784,97.6,Promo.Group 19__Retailer 0,0.009592931116971622,46,11,4,2018,11__2018
2018-11-25,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,47,11,4,2018,11__2018
2018-11-25,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,47,11,4,2018,11__2018
2018-11-25,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,47,11,4,2018,11__2018
2018-11-25,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,47,11,4,2018,11__2018
2018-11-25,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,6.98568,97.6,Promo.Group 19__Retailer 0,0.009597929621740475,47,11,4,2018,11__2018
2018-12-02,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,48,12,4,2018,12__2018
2018-12-02,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,48,12,4,2018,12__2018
2018-12-02,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,48,12,4,2018,12__2018
2018-12-02,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,48,12,4,2018,12__2018
2018-12-02,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,5.6082,97.8,Promo.Group 19__Retailer 0,0.009598648407688742,48,12,4,2018,12__2018
2018-12-09,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,49,12,4,2018,12__2018
2018-12-09,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,49,12,4,2018,12__2018
2018-12-09,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,49,12,4,2018,12__2018
2018-12-09,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,49,12,4,2018,12__2018
2018-12-09,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,9.49676,97.8,Promo.Group 19__Retailer 0,0.009592731415767062,49,12,4,2018,12__2018
2018-12-16,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,50,12,4,2018,12__2018
2018-12-16,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,50,12,4,2018,12__2018
2018-12-16,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,50,12,4,2018,12__2018
2018-12-16,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,50,12,4,2018,12__2018
2018-12-16,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,12.02864,97.8,Promo.Group 19__Retailer 0,0.009580340919671717,50,12,4,2018,12__2018
2018-12-23,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,51,12,4,2018,12__2018
2018-12-23,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,51,12,4,2018,12__2018
2018-12-23,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,51,12,4,2018,12__2018
2018-12-23,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 0,0.00940727855322512,51,12,4,2018,12__2018
2018-12-23,Promo.Group 19,0,1,0,0,0,0,Retailer 0,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,11.5544,97.9,Promo.Group 19__Retailer 0,0.009568930623831613,51,12,4,2018,12__2018
