Date,PPG,promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Retailer,Segment,Sub.Segment,Brand,Sub.Brand,Packsize,Product.Type,APN,Vol.Sales,Wtd.Selling.Dist,PPG_Retailer,Price,WeekNum,Month,Quarter,Year,Month_Year
2018-09-09,Promo.Group 19,0,0,0,1,0,0,Retailer 1,Candy Bags,,Brand 4,Sub.Brand 63,400.0,Product.Type 3,APN 373,0.0,0.0,Promo.Group 19__Retailer 1,0.009553700279301408,36,9,3,2018,9__2018
2018-09-09,Promo.Group 19,0,0,0,1,0,0,Retailer 1,Candy Bags,,Brand 4,Sub.Brand 63,500.0,Product.Type 3,APN 375,0.0,0.0,Promo.Group 19__Retailer 1,0.009553700279301408,36,9,3,2018,9__2018
2018-09-09,Promo.Group 19,0,0,0,1,0,0,Retailer 1,Candy Bags,,Brand 4,Sub.Brand 63,520.0,Product.Type 3,APN 376,5.35444,99.4,Promo.Group 19__Retailer 1,0.009522606098863746,36,9,3,2018,9__2018
2018-09-16,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,,Brand 4,Sub.Brand 63,1000.0,Product.Type 3,APN 156,0.0,0.0,Promo.Group 19__Retailer 1,0.009553700279301408,37,9,3,2018,9__2018
2018-09-16,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,,Brand 4,Sub.Brand 63,1000.0,Product.Type 3,APN 157,0.0,0.0,Promo.Group 19__Retailer 1,0.009553700279301408,37,9,3,2018,9__2018
2018-09-16,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,,Brand 4,Sub.Brand 63,400.0,Product.Type 3,APN 373,0.0,0.0,Promo.Group 19__Retailer 1,0.009553700279301408,37,9,3,2018,9__2018
2018-09-16,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,,Brand 4,Sub.Brand 63,500.0,Product.Type 3,APN 375,0.0,0.0,Promo.Group 19__Retailer 1,0.009553700279301408,37,9,3,2018,9__2018
2018-09-16,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,,Brand 4,Sub.Brand 63,520.0,Product.Type 3,APN 376,6.51768,99.4,Promo.Group 19__Retailer 1,0.009467333468350702,37,9,3,2018,9__2018
2018-09-23,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,,Brand 4,Sub.Brand 63,1000.0,Product.Type 3,APN 156,0.0,0.0,Promo.Group 19__Retailer 1,0.009553700279301408,38,9,3,2018,9__2018
2018-09-23,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,,Brand 4,Sub.Brand 63,1000.0,Product.Type 3,APN 157,0.0,0.0,Promo.Group 19__Retailer 1,0.009553700279301408,38,9,3,2018,9__2018
2018-09-23,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,,Brand 4,Sub.Brand 63,400.0,Product.Type 3,APN 373,0.0,0.0,Promo.Group 19__Retailer 1,0.009553700279301408,38,9,3,2018,9__2018
2018-09-23,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,,Brand 4,Sub.Brand 63,500.0,Product.Type 3,APN 375,0.0,0.0,Promo.Group 19__Retailer 1,0.009553700279301408,38,9,3,2018,9__2018
2018-09-23,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,,Brand 4,Sub.Brand 63,520.0,Product.Type 3,APN 376,7.01844,99.4,Promo.Group 19__Retailer 1,0.009489262428687858,38,9,3,2018,9__2018
2018-09-30,Promo.Group 19,1,0,0,0,0,0,Retailer 1,Candy Bags,,Brand 4,Sub.Brand 63,1000.0,Product.Type 3,APN 156,0.0,0.0,Promo.Group 19__Retailer 1,0.009553700279301408,39,9,3,2018,9__2018
2018-09-30,Promo.Group 19,1,0,0,0,0,0,Retailer 1,Candy Bags,,Brand 4,Sub.Brand 63,1000.0,Product.Type 3,APN 157,0.0,0.0,Promo.Group 19__Retailer 1,0.009553700279301408,39,9,3,2018,9__2018
2018-09-30,Promo.Group 19,1,0,0,0,0,0,Retailer 1,Candy Bags,,Brand 4,Sub.Brand 63,400.0,Product.Type 3,APN 373,0.0,0.0,Promo.Group 19__Retailer 1,0.009553700279301408,39,9,3,2018,9__2018
2018-09-30,Promo.Group 19,1,0,0,0,0,0,Retailer 1,Candy Bags,,Brand 4,Sub.Brand 63,500.0,Product.Type 3,APN 375,0.0,0.0,Promo.Group 19__Retailer 1,0.009553700279301408,39,9,3,2018,9__2018
2018-09-30,Promo.Group 19,1,0,0,0,0,0,Retailer 1,Candy Bags,,Brand 4,Sub.Brand 63,520.0,Product.Type 3,APN 376,10.51024,99.4,Promo.Group 19__Retailer 1,0.009535342104461934,39,9,3,2018,9__2018
2018-10-07,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,40,10,4,2018,10__2018
2018-10-07,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,40,10,4,2018,10__2018
2018-10-07,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,40,10,4,2018,10__2018
2018-10-07,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,40,10,4,2018,10__2018
2018-10-07,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,4.05756,99.4,Promo.Group 19__Retailer 1,0.009521372450438196,40,10,4,2018,10__2018
2018-10-14,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,41,10,4,2018,10__2018
2018-10-14,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,41,10,4,2018,10__2018
2018-10-14,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,41,10,4,2018,10__2018
2018-10-14,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,41,10,4,2018,10__2018
2018-10-14,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,3.98476,99.4,Promo.Group 19__Retailer 1,0.009544688262279284,41,10,4,2018,10__2018
2018-10-21,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,42,10,4,2018,10__2018
2018-10-21,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,42,10,4,2018,10__2018
2018-10-21,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,42,10,4,2018,10__2018
2018-10-21,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,42,10,4,2018,10__2018
2018-10-21,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,3.7726,99.4,Promo.Group 19__Retailer 1,0.009548131792397815,42,10,4,2018,10__2018
2018-10-28,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,43,10,4,2018,10__2018
2018-10-28,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,43,10,4,2018,10__2018
2018-10-28,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,43,10,4,2018,10__2018
2018-10-28,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,43,10,4,2018,10__2018
2018-10-28,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,5.1922,99.4,Promo.Group 19__Retailer 1,0.009565582797272832,43,10,4,2018,10__2018
2018-11-04,Promo.Group 19,0,0,0,0,0,1,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,44,11,4,2018,11__2018
2018-11-04,Promo.Group 19,0,0,0,0,0,1,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,44,11,4,2018,11__2018
2018-11-04,Promo.Group 19,0,0,0,0,0,1,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,44,11,4,2018,11__2018
2018-11-04,Promo.Group 19,0,0,0,0,0,1,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,44,11,4,2018,11__2018
2018-11-04,Promo.Group 19,0,0,0,0,0,1,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,6.63468,99.3,Promo.Group 19__Retailer 1,0.009579257025206943,44,11,4,2018,11__2018
2018-11-11,Promo.Group 19,0,0,0,0,0,1,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,45,11,4,2018,11__2018
2018-11-11,Promo.Group 19,0,0,0,0,0,1,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,45,11,4,2018,11__2018
2018-11-11,Promo.Group 19,0,0,0,0,0,1,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,45,11,4,2018,11__2018
2018-11-11,Promo.Group 19,0,0,0,0,0,1,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,45,11,4,2018,11__2018
2018-11-11,Promo.Group 19,0,0,0,0,0,1,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,4.485,99.4,Promo.Group 19__Retailer 1,0.009560900780379042,45,11,4,2018,11__2018
2018-11-18,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,46,11,4,2018,11__2018
2018-11-18,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,46,11,4,2018,11__2018
2018-11-18,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,46,11,4,2018,11__2018
2018-11-18,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,46,11,4,2018,11__2018
2018-11-18,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,6.61492,99.4,Promo.Group 19__Retailer 1,0.009558297454844503,46,11,4,2018,11__2018
2018-11-25,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,47,11,4,2018,11__2018
2018-11-25,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,47,11,4,2018,11__2018
2018-11-25,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,47,11,4,2018,11__2018
2018-11-25,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,47,11,4,2018,11__2018
2018-11-25,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,6.40692,99.3,Promo.Group 19__Retailer 1,0.009544419315365262,47,11,4,2018,11__2018
2018-12-02,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,48,12,4,2018,12__2018
2018-12-02,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,48,12,4,2018,12__2018
2018-12-02,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,48,12,4,2018,12__2018
2018-12-02,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,48,12,4,2018,12__2018
2018-12-02,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,9.0896,99.4,Promo.Group 19__Retailer 1,0.00953223288153494,48,12,4,2018,12__2018
2018-12-09,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,49,12,4,2018,12__2018
2018-12-09,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,49,12,4,2018,12__2018
2018-12-09,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,49,12,4,2018,12__2018
2018-12-09,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,49,12,4,2018,12__2018
2018-12-09,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,6.49064,99.4,Promo.Group 19__Retailer 1,0.009525631832916322,49,12,4,2018,12__2018
2018-12-16,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,50,12,4,2018,12__2018
2018-12-16,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,50,12,4,2018,12__2018
2018-12-16,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,50,12,4,2018,12__2018
2018-12-16,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,50,12,4,2018,12__2018
2018-12-16,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,10.699,99.4,Promo.Group 19__Retailer 1,0.009529742405832322,50,12,4,2018,12__2018
2018-12-23,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 156,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,51,12,4,2018,12__2018
2018-12-23,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Jelly,Brand 4,Sub.Brand 6,1000.0,Product.Type 1,APN 157,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,51,12,4,2018,12__2018
2018-12-23,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,400.0,Product.Type 1,APN 373,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,51,12,4,2018,12__2018
2018-12-23,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,500.0,Product.Type 1,APN 375,0.0,0.0,Promo.Group 19__Retailer 1,0.00940727855322512,51,12,4,2018,12__2018
2018-12-23,Promo.Group 19,0,0,0,0,0,0,Retailer 1,Candy Bags,Candy Bags - Marshmallow,Brand 4,Sub.Brand 6,520.0,Product.Type 1,APN 376,14.48252,99.5,Promo.Group 19__Retailer 1,0.009505363914567353,51,12,4,2018,12__2018
