PPG_Retailer_Variant,Model,Train_r2,Test_r2,Test_sMAPE,display_bronze,display_platinum,within_promo_ins,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,within_Price,promo_catalogue,display_silver,display_gold,within_promo_catalogue,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,Top3_most_important_features
Promo.Group 22__Retailer 0,LinearRegression,0.7872611725655185,0.45755165829568034,53.343508805987604,1.2419218477214038,4.440892098500626e-16,-0.014959701971439419,0.9317883458892149,-0.9407663746021944,0.5783425568292888,-0.46181248410925757,0.5423956751891926,-1.5627010614601242,-0.676366687776197,-1.6443086037482477,-0.6981912880838688,3.995301088552187,-0.25301763293072815,0.5087967736652148,0.32446180186709994,-0.7853645512291273,0.4355278487051411,0.1191067683186563,2.6200612193482495,1.241921847721403,0.0,-4.440892098500626e-16,-0.17394221782029134,-0.5417738418235479,-0.20803273925488833,-0.40064517410118583,-1.1231737542707374,"Wtd.Selling.Dist, within_Price, cross_box_display_silver"
Promo.Group 22__Retailer 0,SGDRegression,0.6830645474050232,0.6105146894049138,45.12939207492815,0.4235228771647394,0.0,0.07628196176230752,-0.16224851407772473,-0.009045619516245832,-0.043498283090372146,0.6686733720282036,0.2512924456787152,-0.16244955467329833,0.07174498028383362,-0.23654192000812155,-0.18434757057131904,2.421516653012224,-0.11508062204444311,-0.2521746500012294,0.1624202726783039,-0.1688397365515221,0.06813423929414769,-0.1128985821559532,0.6119238802230368,0.4235228771647394,0.0,0.0,-0.5456532391708829,0.37358837910769066,-0.08462431514730857,-0.13444472378608394,-0.07848832148054469,"Wtd.Selling.Dist, cross_box_Wtd.Selling.Dist, within_Price"
Promo.Group 22__Retailer 0,LassoRegression,0.7213438185283398,0.6266977679019211,49.620690046184656,0.7489275338500874,0.0,0.0,0.0,0.0,0.0,-0.0,0.2304415946011569,-0.0,0.0,-0.0,-0.16867864299876514,3.222170682707582,-0.0,-0.0,0.0,-0.1921081815256541,0.0,-0.0,1.7372735690230743,0.013317947400532933,0.0,0.0,-0.06987715725747144,0.0,-0.00472305636915979,-0.03772927494250316,-0.9581277805453756,"Wtd.Selling.Dist, within_Price, display_bronze"
Promo.Group 22__Retailer 0,RidgeRegression,0.7745285417006028,0.6055214055166571,49.26888501294714,1.0372636243480522,0.0,0.09741032807256188,0.3715219604463244,-0.37212082916964345,0.23104616255634666,-0.10911439539582854,0.5370235772859263,-0.9083649182948167,-0.35101303769436626,-0.9451292193530876,-0.6111202038046677,3.4842730393179737,-0.15286751588597886,0.2364791890851095,0.27291609084875473,-0.5966443935171872,0.12545454910469506,-0.051711379397912774,1.8718500287155169,1.0372636243480517,0.0,0.0,-0.2128066581819042,-0.1252290230005538,-0.08583706223356935,-0.3842837278902017,-0.9793593226504647,"Wtd.Selling.Dist, within_Price, display_bronze"
Promo.Group 22__Retailer 0,BayesianRegression,0.7828922988182172,0.4293230744231865,52.9969111347737,1.31797167488424,40.0,-0.00013142228116139274,0.5411004043116622,-0.985774940554747,0.22525278138774438,-0.7836763728783099,0.6908933931326393,-1.7760915362679761,-0.9827772357130329,-1.8249375172997953,-0.7043853674912799,4.215456661281747,-0.2389914687190739,0.5197366649424848,0.019318883418343785,-0.7368216490250757,-0.014192294382494457,-0.32790186053685516,2.626746840611303,1.31797167488424,40.0,40.0,0.008760820588983182,-0.6970713001145907,-0.2273439360947638,-0.3680835608277832,-0.6869420340021756,"display_silver, display_platinum, display_gold"
Promo.Group 22__Retailer 0,LinearRegression_Positive,0.7420001541181215,0.5717058673920103,50.55093550497643,2.9024307784728007,0.0,0.09863842411454178,0.48550153555205566,0.12262999514962351,0.22721650039061914,0.0,0.27316689765665775,0.0,0.2281369444012622,0.0,0.0,3.2731919629284625,0.0,0.2044340665330039,0.2605592434484747,0.0,0.6564747374112921,0.10988170738658595,2.8181446757164417,0.0,0.0,0.0,0.0,0.03634134606599002,0.0,0.0,-2.125726940907209,"Wtd.Selling.Dist, display_bronze, within_Price"
Promo.Group 22__Retailer 0,LassoRegression_Positive,0.719430896332794,0.6264083534337199,49.60517315452886,1.0728335257890282,0.0,0.0,0.0,0.0,0.0,0.0,0.250149208988928,0.0,0.0,0.0,0.0,3.1942824766714177,0.0,0.0,0.0,0.0,0.0,0.0,1.9000332736626901,6.50370498022815e-05,0.0,0.0,0.0,0.0,0.0,0.0,-1.085513858789846,"Wtd.Selling.Dist, within_Price, display_bronze"
Promo.Group 22__Retailer 0,ElasticNetRegression_Positive,0.719430896332794,0.6264083534337199,49.60517315452886,1.0728335257890282,0.0,0.0,0.0,0.0,0.0,0.0,0.250149208988928,0.0,0.0,0.0,0.0,3.1942824766714177,0.0,0.0,0.0,0.0,0.0,0.0,1.9000332736626901,6.50370498022815e-05,0.0,0.0,0.0,0.0,0.0,0.0,-1.085513858789846,"Wtd.Selling.Dist, within_Price, display_bronze"
