PPG_Retailer_Variant,Model,Train_r2,Test_r2,promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Packsize,Wtd.Selling.Dist,WeekNum,Month,Product.Type_Product.Type 3,Constant,Top3_most_important_features
Promo.Group 3__Retailer 1,LinearRegression,0.4295821250923644,0.27127853641796895,0.2940291026719632,0.07260918818250844,0.3517320316303158,0.07572899551901943,0.1642758868924483,0.11562654994813053,0.3078358545262114,5.368846369259044,0.5668851303970558,0.015804775147749566,0.06933272199236523,-0.4047982952468909,"Wtd.Selling.Dist, WeekNum, display_platinum"
Promo.Group 3__Retailer 1,SGDRegression,0.4287363083015646,0.27110764815199384,0.29084267263995145,0.08265747399054321,0.32648646715433777,0.045982397930159485,0.1324574504852148,0.10234014544088522,0.2190023753892921,5.3058530396833135,0.4956931270957631,0.02779043031746954,0.06506152982603632,-0.42823417737869407,"Wtd.Selling.Dist, WeekNum, display_platinum"
Promo.Group 3__Retailer 1,LassoRegression,0.4291593866417539,0.27077659218811223,0.32962849053854976,0.06393759912712714,0.28140537266489557,0.0,0.02068980841091695,0.0580973208355202,0.12473559140015009,5.31675714127622,0.5511475443909907,0.008233231643455045,0.03700813217897199,-0.3582554516968065,"Wtd.Selling.Dist, WeekNum, promo_catalogue"
Promo.Group 3__Retailer 1,RidgeRegression,0.42952434472375234,0.2712701378491589,0.2967793075025828,0.07320220314735498,0.34894310658236627,0.07168095109821158,0.15875375402302677,0.11329945503496561,0.29573990890150836,5.305896915160831,0.5557322103613771,0.022918371241429758,0.06836662085612989,-0.3987510495114893,"Wtd.Selling.Dist, WeekNum, display_platinum"
Promo.Group 3__Retailer 1,LinearRegression_Positive,0.4295821250923644,0.2712785364179692,0.294029102671941,0.07260918818250889,0.3517320316303161,0.07572899551901789,0.16427588689244466,0.1156265499481321,0.307835854526211,5.368846369259064,0.5668851303970349,0.015804775147743925,0.06933272199236407,-0.4047982952468766,"Wtd.Selling.Dist, WeekNum, display_platinum"
Promo.Group 3__Retailer 1,LassoRegression_Positive,0.4291593866417539,0.27077659218811223,0.32962849053854976,0.06393759912712714,0.28140537266489557,0.0,0.02068980841091695,0.0580973208355202,0.12473559140015009,5.31675714127622,0.5511475443909907,0.008233231643455045,0.03700813217897199,-0.3582554516968065,"Wtd.Selling.Dist, WeekNum, promo_catalogue"
Promo.Group 3__Retailer 1,ElasticNetRegression_Positive,0.4291593866417539,0.27077659218811223,0.32962849053854976,0.06393759912712714,0.28140537266489557,0.0,0.02068980841091695,0.0580973208355202,0.12473559140015009,5.31675714127622,0.5511475443909907,0.008233231643455045,0.03700813217897199,-0.3582554516968065,"Wtd.Selling.Dist, WeekNum, promo_catalogue"
