PPG_Retailer_Variant,Model,Train_r2,Test_r2,promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Packsize,Wtd.Selling.Dist,WeekNum,Month,Product.Type_Product.Type 3,Constant,Top3_most_important_features
Promo.Group 22__Retailer 1,LinearRegression,0.7775640846187823,0.35864925920780466,2.485928350452527,0.0,0.3217075968491661,0.1516445927016042,-0.1624552388872603,0.08370328858379936,-4.440892098500626e-16,2.4413854475749646,2.120949247415775,0.04297050624676865,-0.043037440405587844,-0.2062381696511859,"promo_catalogue, Wtd.Selling.Dist, WeekNum"
Promo.Group 22__Retailer 1,SGDRegression,0.6763087948172575,0.3528302942023084,1.0430428698830536,0.0,0.47379466321372954,0.031111160103620594,0.14082938889513502,0.33737448845744694,0.0,1.463610448265022,1.0494047582653039,0.7402828366062779,-0.46128921469339534,0.9115742230046069,"Wtd.Selling.Dist, WeekNum, promo_catalogue"
Promo.Group 22__Retailer 1,LassoRegression,0.7717851766504592,0.36991168369875005,2.3977238919158257,0.0,0.0,0.0,-0.0,0.016496675544775984,0.0,2.3262084572014006,2.0060941063051962,0.06648987494996624,-0.00919631894391589,-0.034252219136583495,"promo_catalogue, Wtd.Selling.Dist, WeekNum"
Promo.Group 22__Retailer 1,RidgeRegression,0.7756347127120432,0.3816498203719403,2.292840908108313,0.0,0.46389220282726995,0.13422619559789295,-0.07788475475612153,0.12109072336498308,0.0,2.1373100516387464,2.016833400424081,0.1289796874151796,-0.24770651341028688,0.08971038269992215,"promo_catalogue, Wtd.Selling.Dist, WeekNum"
Promo.Group 22__Retailer 1,LinearRegression_Positive,0.7770973992636897,0.3527520773261801,2.4310987186128528,0.0,0.3818154226592086,0.15705180441958563,0.0,0.09886394092752702,0.0,2.4703495926218575,2.121699363746435,0.04831810179165461,0.0,-0.24595284881946977,"Wtd.Selling.Dist, promo_catalogue, WeekNum"
Promo.Group 22__Retailer 1,LassoRegression_Positive,0.7726024045876122,0.36815083422743344,2.421284391833773,0.0,0.0,0.0,0.0,0.021614671939914256,0.0,2.349002538772418,2.022650713113059,0.07176321962142326,0.0,-0.06853472832901941,"promo_catalogue, Wtd.Selling.Dist, WeekNum"
Promo.Group 22__Retailer 1,ElasticNetRegression_Positive,0.7726024045876122,0.36815083422743344,2.421284391833773,0.0,0.0,0.0,0.0,0.021614671939914256,0.0,2.349002538772418,2.022650713113059,0.07176321962142326,0.0,-0.06853472832901941,"promo_catalogue, Wtd.Selling.Dist, WeekNum"
