PPG_Retailer_Variant,Model,Train_r2,Test_r2,Test_sMAPE,display_bronze,display_platinum,within_promo_ins,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,within_Price,promo_catalogue,display_silver,display_gold,within_promo_catalogue,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,Top3_most_important_features
Promo.Group 19__Retailer 0,LinearRegression,0.5717307644791354,0.21110723714059465,31.780916973013554,0.0922992394097987,5.551115123125783e-17,-0.5302929942593091,0.7787167929732352,0.5534271895670297,0.682386517926834,-0.27666471199567716,0.17062744338886546,0.16233939456852373,0.03158539881857764,0.009595882742889182,-0.4486567069199876,0.08031653267637688,0.08362847266815646,0.328730692170562,-1.0877688065558855,-0.1783752388276826,0.09557627871127874,0.6716413127794344,-0.16203747865536042,0.09229923940979899,0.0,1.734723475976807e-17,-1.1230559365494879,0.23650254970238535,0.07828907679751422,0.8743739983872133,1.4078018981399658,"within_promo_catalogue, Price, promo_ins"
Promo.Group 19__Retailer 0,SGDRegression,0.1543425863517588,0.06290981894119174,39.4542640314596,0.033619228483462986,0.0,0.07209763523097602,-0.00583813454550001,0.21297348896494991,0.03345144521641855,0.12200143769185941,0.08816946872864298,0.026885886813537596,0.09674276015966136,-0.022024528901832714,-0.08072983507617015,0.1486830341294157,0.10234966344469551,0.07853741541897108,0.12201401426981244,-0.03791982794226517,-0.08709312087928646,0.07910406991016741,0.21771311254348108,0.033619228483462986,0.0,0.0,-0.005281972359904584,0.0831523034646229,0.128132619123241,0.1818551698849659,0.34923123036458886,"within_Price, cross_box_Price, promo_ins"
Promo.Group 19__Retailer 0,LassoRegression,0.5625587548957889,0.30866361132073805,30.16213669939836,0.1095921654088191,0.0,-0.40423275020195276,0.521843267922334,0.3409675998009458,0.48628899028035594,-0.20108642849730823,0.07719895937348414,0.06634344726434435,0.0,-0.0,-0.4131761385082968,0.10786618428107546,-0.0,0.30222803200795173,-1.0111590638266148,-0.19718206229261057,-0.0,0.517597944384039,-0.042569434648602585,0.0,0.0,0.0,-0.8959869877886212,0.18422777215743774,0.04099017553723495,0.7320023589649028,1.4961356640680412,"Price, within_promo_catalogue, promo_ins"
Promo.Group 19__Retailer 0,RidgeRegression,0.36602956601291026,0.24414563094826802,34.82463790201318,0.06971648212726757,0.0,0.0019348498725766314,-0.025289163775784593,0.05441506002375322,-0.01718222492146546,-0.07066559602808967,-0.01394676294079831,-0.011021820701387852,0.050867739559852077,-0.04384698538998522,-0.20344405514528405,0.05109232451733747,-0.10487925857426826,0.09381247530165478,-0.20813929302625153,-0.12290537026563438,-0.19203281953261706,0.07846896670787443,0.09237288179123314,0.06971648212726757,0.0,0.0,-0.22665552411805823,0.0662291242543655,0.04713535753127166,0.21652947969288452,1.1625788148807503,"within_promo_catalogue, promo_ins, Price"
Promo.Group 19__Retailer 0,BayesianRegression,0.5169852987031505,0.3471686001012707,33.68887851766936,0.40384818966565467,40.0,-0.6477589934782214,0.46036914012049523,0.26717489948357037,0.4466969299269746,-0.49654871830388314,0.1359228720237737,-0.11546264061811433,-0.22241566302692956,-0.13850971409385554,-0.38020808407574097,0.004776817770378479,0.0907855644125494,0.19196386698774007,-1.0069965377677914,-0.1623200078346556,-0.03342372686283187,0.4567854019472485,0.02047557766742876,0.40384818966565467,40.0,40.0,-1.0649407165327196,-0.0036133554719703417,0.003798178635981185,0.9477873767757268,1.80551317570234,"display_platinum, display_gold, display_silver"
Promo.Group 19__Retailer 0,LinearRegression_Positive,0.28702801761129704,0.12357044850229804,36.44956420600217,0.0,0.0,0.0,0.00263964851987834,0.6554200368248623,0.0,0.0,0.12110663124134499,0.19534859032588892,0.2850532938413029,0.06666878735625364,0.0,0.30496372620987355,0.0,0.15491819337686719,0.0,0.0,0.0,0.31473952399666716,0.7115919951933353,0.8382905102717588,0.0,0.0,0.0,0.17101412533087762,0.11598607365110557,0.47387114417506965,-0.16417240451808623,"promo_catalogue, within_Price, cross_box_Price"
Promo.Group 19__Retailer 0,LassoRegression_Positive,0.08678592412563846,0.010040550859969799,40.890423886664614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09475601728236113,0.0,0.0,0.0,0.0,0.0,0.012408061590061146,0.19931939369060014,0.8939028104708604,"promo_ins, within_Price, cross_box_promo_ins"
Promo.Group 19__Retailer 0,ElasticNetRegression_Positive,0.09192145902527549,0.011469370884362506,40.75870908477099,0.02838595850402637,0.0,0.029578746338793097,0.0,0.017871120477123248,0.0,0.0,0.0,0.0,0.047117017702014014,0.0,0.0,0.0307786105523672,0.0,0.042538765853571955,0.0,0.0,0.0,0.02674609175719078,0.06914941280729901,0.028385958503646214,0.0,0.0,0.0,0.026261785581467644,0.04693187480192137,0.1116425312429978,0.8683124969473627,"promo_ins, within_Price, cross_box_display_platinum"
