PPG_Retailer_Variant,Model,Train_r2,Test_r2,promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Packsize,Wtd.Selling.Dist,WeekNum,Month,Segment_Sharepacks,Product.Type_Product.Type 3,Constant,Top3_most_important_features
Promo.Group 20__Retailer 1,LinearRegression,0.5757244105010347,0.49345334208941805,0.5143999312152094,0.23748277140202212,0.32490352418125645,0.21480529956428618,0.22508646150553296,0.034376344739673576,-0.07076305368644166,2.652131242742473,1.031164472717336,0.011705559473127809,0.03573186460417042,-0.07039953810398646,-0.6144304527921701,"Wtd.Selling.Dist, WeekNum, promo_catalogue"
Promo.Group 20__Retailer 1,SGDRegression,0.5725523822469479,0.49816706178394843,0.5941825164191458,0.2474744119159248,0.3725285397118826,0.2135411210804231,0.15705419964221545,0.004862693238260632,-0.017709866946683993,2.5880844801836504,0.5467626986833211,0.0928469164610699,-0.10570897919897851,-0.061127965760959156,-0.5133639546648359,"Wtd.Selling.Dist, promo_catalogue, WeekNum"
Promo.Group 20__Retailer 1,LassoRegression,0.5736641863485867,0.49950986220726457,0.5785865308688328,0.19292477001466263,0.20745274609581443,0.0,0.0,0.0,-0.0,2.5838725799679216,0.9090296108850934,0.0,0.0,-0.0,-0.5718779072252932,"Wtd.Selling.Dist, WeekNum, promo_catalogue"
Promo.Group 20__Retailer 1,RidgeRegression,0.5754922423107742,0.49777635484291227,0.5258948198523264,0.23989679759131313,0.3275551907124994,0.21488967334953646,0.21251437912322785,0.028259308663252346,-0.047380383625122945,2.6038307097328817,0.928725849049357,0.03719811499134635,0.015221548573821611,-0.06950148122385642,-0.602613083560486,"Wtd.Selling.Dist, WeekNum, promo_catalogue"
Promo.Group 20__Retailer 1,LinearRegression_Positive,0.5753647964116393,0.49424907758262093,0.5184810111187915,0.23469439913013368,0.32186577464784444,0.1911682754143117,0.2051564654957894,0.03931228016288651,0.0,2.6280431230912544,1.0389100956894735,0.0011861324536722227,0.01742927713666809,0.0,-0.6626018090587465,"Wtd.Selling.Dist, WeekNum, promo_catalogue"
Promo.Group 20__Retailer 1,LassoRegression_Positive,0.5736641638082518,0.4995096738918098,0.5785784528089037,0.19292166388746343,0.20745198571943194,0.0,0.0,0.0,0.0,2.58387235106849,0.9090381764274964,0.0,0.0,0.0,-0.5718768519218532,"Wtd.Selling.Dist, WeekNum, promo_catalogue"
Promo.Group 20__Retailer 1,ElasticNetRegression_Positive,0.5736641638082518,0.4995096738918098,0.5785784528089037,0.19292166388746343,0.20745198571943194,0.0,0.0,0.0,0.0,2.58387235106849,0.9090381764274964,0.0,0.0,0.0,-0.5718768519218532,"Wtd.Selling.Dist, WeekNum, promo_catalogue"
