PPG_Retailer_Variant,Model,Train_r2,Test_r2,Test_sMAPE,display_bronze,within_promo_ins,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,promo_ins,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,within_Price,display_silver,display_gold,within_promo_catalogue,cross_box_display_bronze,cross_box_promo_ins,display_platinum,Constant,Top3_most_important_features
Promo.Group 5__Retailer 1,LinearRegression,0.7790660366226234,-0.015424924335826429,19.239272749385666,0.17465059914646294,0.006247022048446104,-0.04639870311970389,-0.2744902081581708,0.505991489698733,-0.31514231956553057,-0.9003024846948371,-3.885780586188048e-16,0.8457656287417743,1.1258131517280274,0.7251602131440982,-0.6176124043048262,0.9604455275449834,0.10916360837115233,-0.5911852130545177,0.7740441852489877,-0.10192389039780005,-0.1681368157219439,0.2876736971247882,0.9207747167968463,0.7356195533624966,-0.16357176239042007,-0.18505035702190215,0.03221876058781248,0.7368087161408464,0.13822664498006434,0.9878021533216906,1.2527899036663126,"cross_box_display_platinum, display_platinum, Wtd.Selling.Dist"
Promo.Group 5__Retailer 1,SGDRegression,0.5387031691858497,0.2951500657753473,16.027921274074618,0.14330945813907986,0.1370171603397194,-0.024892634871779964,0.38205059343207365,0.14265485660690055,0.32073321220823175,0.10749181733188755,0.0,0.06606192663713996,0.08891254707990111,0.02056446283422861,-0.07914616451929189,0.4109188784766829,0.297272806522594,0.030012262986569907,0.3449561193021744,-0.09713023100513835,-0.04137516860929841,-0.00347719860617742,0.5038456403535666,0.6703819136275673,0.0601191133596081,0.10248017278654097,-0.01823634084399991,0.05139752952807513,0.23505775028140077,0.28534485638013357,0.7310636471741143,"within_Price, promo_catalogue, Wtd.Selling.Dist"
Promo.Group 5__Retailer 1,LassoRegression,0.7298597685742418,0.3539501684048527,13.853787456348005,0.08004135873847969,0.0,-0.0,0.0,0.4317374930377393,-0.0,-0.14817446790333919,0.0,0.09980373192559039,0.23234472437140558,-0.0,-0.38949096652380377,0.7051884260578422,0.0,-0.28228429721814435,0.3977214526026071,-0.02112238174979275,-0.14154042189404423,0.0,0.8619681286327296,0.7494083308284877,0.0,-0.0,0.0,0.0,0.3183911165063435,0.7610272355585695,1.224101789440501,"promo_catalogue, display_platinum, within_Price"
Promo.Group 5__Retailer 1,RidgeRegression,0.7265127142428066,0.25101711709836505,15.092361930363474,0.13016478085563232,-0.039638573251841155,-0.11678019818415618,0.04579609264515397,0.3634788577694298,-0.16292529523885954,-0.23662491160856347,0.0,0.1808622652915741,0.33052352429937,-0.003590897901575597,-0.3714087221822342,0.6234591684310596,0.0602949622891245,-0.28370215299512874,0.34977790037757506,-0.12917408389103854,-0.1989351772121512,0.07332768740813057,0.7790537721041887,0.5216488302154388,0.001590132147352082,-0.023806844495684,-0.11091890586988835,0.07932176828976263,0.31845434460391564,0.6906240983815828,1.5331071452159368,"promo_catalogue, display_platinum, Wtd.Selling.Dist"
Promo.Group 5__Retailer 1,BayesianRegression,0.7266018623472872,0.3461096712160575,13.526859671233005,0.1866391405704129,0.06152533368339693,-0.29296767810981295,0.17358875319600534,0.34778010224358935,-0.44403969740403015,-0.2584472086133234,40.0,0.20537659050416943,0.273880989542581,-0.1936534372440255,-0.41574056506770957,0.7401787305134183,-0.007411631022946237,-0.2990401406521486,0.4924218944719811,-0.01986701664332271,-0.3084490899682425,-0.1018359282166227,0.6695705203652593,0.8652574662251304,0.32313091808528516,0.1223096035818356,0.14144324055566077,0.004557375296466312,0.26273864348234344,1.3044748491974885,1.3035745495457005,"promo_ins, display_platinum, within_Price"
Promo.Group 5__Retailer 1,LinearRegression_Positive,0.7054449521774712,0.22538335958893563,17.058816492297584,0.1520947224756641,0.1377056193422568,0.0,0.40639477045251937,0.42668435539905114,0.0,0.0,0.0,0.25190536188328333,0.5267514648553694,0.0,0.0,0.643842301326063,0.0,0.0,0.5981848083470452,0.016491755771885705,0.01027910389063743,0.24188112379836538,0.7354386680841175,1.1160285320069039,0.21499823473057017,0.0,0.11008176410197992,0.0644148127270806,0.43402739636643106,1.166563906701225,0.4430183819535469,"display_platinum, within_Price, promo_catalogue"
Promo.Group 5__Retailer 1,LassoRegression_Positive,0.6773249982899103,0.2933899691983809,15.04059116887998,0.06420272707111797,0.0180671942122403,0.0,0.11588667566520498,0.3898140353315572,0.0,0.0,0.0,0.030287644867791876,0.18438631005121298,0.0,0.0,0.5956602035144222,0.0,0.0,0.28076841084936854,0.0,0.0,0.0,0.7735646056243862,0.8900187615611407,0.0,0.0,0.0,0.0,0.3669966013756362,0.833693783240652,1.0556626409935528,"within_Price, display_platinum, promo_catalogue"
Promo.Group 5__Retailer 1,ElasticNetRegression_Positive,0.6773249982899103,0.2933899691983809,15.04059116887998,0.06420272707111797,0.0180671942122403,0.0,0.11588667566520498,0.3898140353315572,0.0,0.0,0.0,0.030287644867791876,0.18438631005121298,0.0,0.0,0.5956602035144222,0.0,0.0,0.28076841084936854,0.0,0.0,0.0,0.7735646056243862,0.8900187615611407,0.0,0.0,0.0,0.0,0.3669966013756362,0.833693783240652,1.0556626409935528,"within_Price, display_platinum, promo_catalogue"
