PPG_Retailer_Variant,Model,Train_r2,Test_r2,promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Packsize,Wtd.Selling.Dist,WeekNum,Month,Segment_Sharepacks,Product.Type_Product.Type 3,Constant,Top3_most_important_features
Promo.Group 20__Retailer 0,LinearRegression,0.5877233254011249,0.47932725325179804,-0.012127980865404876,0.060513864100485315,0.24969611800440922,0.019478126573068466,0.17217300331745775,0.030038256367942613,-0.038278229453599495,2.0254357916287207,1.224873826778757,-0.03685920811687907,0.046344192580809324,0.0939546268557002,-0.3797141115328485,"Wtd.Selling.Dist, WeekNum, display_platinum"
Promo.Group 20__Retailer 0,SGDRegression,0.5799816647047376,0.49008451540636055,0.21289094819686574,0.11455479124480734,0.2845616997610923,0.005202741882323916,0.10052931797143007,-0.035471328980931006,0.00787630079413406,1.9545848498706642,0.6154611633961966,0.009616266629458418,-0.07424032811072412,0.006668682292368803,-0.29874081710296735,"Wtd.Selling.Dist, WeekNum, display_platinum"
Promo.Group 20__Retailer 0,LassoRegression,0.5839474184709332,0.47554948706323763,0.05213820227056627,0.0,0.07769064220937164,-0.0,0.0,0.0,-0.0,1.9543315334295475,1.0431997357457201,0.0,0.0,0.0,-0.33587898454186216,"Wtd.Selling.Dist, WeekNum, display_platinum"
Promo.Group 20__Retailer 0,RidgeRegression,0.586200023576581,0.4809311150879969,0.07014499991463949,0.08745850560939654,0.24244617153522263,0.007073103644127234,0.13655334627166532,0.0018960561138344947,-0.004692174505278544,1.9504231677595079,1.0034083545198165,-0.005919977015524431,0.014716669150497975,0.06015912016027307,-0.3514113123586138,"Wtd.Selling.Dist, WeekNum, display_platinum"
Promo.Group 20__Retailer 0,LinearRegression_Positive,0.587502716991632,0.4799241334765302,0.0,0.06779695964829033,0.23858170675906906,0.01688583458841946,0.162557484285447,0.025425612657327318,0.0,2.0112446659665784,1.205542294559229,0.0,0.036507556727043367,0.08572552760742387,-0.42181631818729814,"Wtd.Selling.Dist, WeekNum, display_platinum"
Promo.Group 20__Retailer 0,LassoRegression_Positive,0.5839474183754536,0.47554948525651164,0.05213818839353599,0.0,0.0776906230396569,0.0,0.0,0.0,0.0,1.9543315329355413,1.043199762307923,0.0,0.0,0.0,-0.33587898706917785,"Wtd.Selling.Dist, WeekNum, display_platinum"
Promo.Group 20__Retailer 0,ElasticNetRegression_Positive,0.5839474183754536,0.47554948525651164,0.05213818839353599,0.0,0.0776906230396569,0.0,0.0,0.0,0.0,1.9543315329355413,1.043199762307923,0.0,0.0,0.0,-0.33587898706917785,"Wtd.Selling.Dist, WeekNum, display_platinum"
