PPG_Retailer_Variant,Model,Train_r2,Test_r2,Test_sMAPE,display_bronze,display_platinum,within_display_bronze,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,Top3_most_important_features
Promo.Group 6__Retailer 1,LinearRegression,0.8883235461300599,0.3610319019962721,39.17246847948706,0.02255973969855067,1.9542458925886974,0.0033150232605872955,0.35398861475628973,0.31024252904915095,0.11457553059949094,-0.01889059060824491,0.6489107725830197,0.6996405674565294,-2.6805891952769407,0.1382586300043587,-0.22261562204237298,-0.13263628288664425,1.4749860019844343,1.2390588271363705,0.19812902944635497,-0.286772519066416,-0.34653780567903264,2.283002971741472,"Price, display_platinum, display_silver"
Promo.Group 6__Retailer 1,SGDRegression,0.803942961932902,0.5203914740649467,32.31905625422779,0.029289203407210224,1.093695289353487,0.041390603955576644,0.2281909470870301,-0.004278357483290348,0.1503824256738553,-0.12205280070618003,0.5057676647866516,0.3700235018633132,-0.7559626333547866,0.0673052944218211,0.30579398289132653,1.4758072407085852,0.31146627764297385,0.5139297128896769,0.029847269453248768,0.0012728308472545143,0.2598346814786526,0.8593634887252116,"promo_catalogue, display_platinum, Price"
Promo.Group 6__Retailer 1,LassoRegression,0.883275542839872,0.4183325406641605,35.300224626853115,-0.0,1.7889279334749089,-0.0,0.08442263259797454,0.027367362361267713,-0.0,-0.0,0.5461794848714467,0.6127293601861926,-2.495276800106111,0.07674194568099571,0.0,0.09118049204764453,1.098339713797516,1.0534905128931475,0.0,-0.14549268500376808,-0.24272387007658314,2.2507628041636814,"Price, display_platinum, display_silver"
Promo.Group 6__Retailer 1,RidgeRegression,0.869144092465164,0.48042059946667204,35.211049474116194,-0.0887454429924901,1.5625497470828567,0.10900854553158654,0.2374774062801707,0.07773648919227188,0.10602501480957977,-0.07269688702120038,0.5045234492193976,0.5733937126652924,-1.7442447126096328,0.10702524110156483,0.4250981201418606,0.6595329203950805,0.5098041194199919,0.8590708836277273,0.06738784236259657,-0.18269441228122568,-0.0018899937537025504,1.6436303029896329,"Price, display_platinum, display_gold"
Promo.Group 6__Retailer 1,BayesianRegression,0.8628110356757934,-1.0555206174625513,47.56889780267299,0.3609971439151953,2.115739939167087,-0.5245058087348399,-0.08285889318040011,0.03869183289562748,-0.28398057817127503,-0.05435361479782024,0.7004450179413313,0.5357746811127709,-2.576023375226162,0.07079512868749288,-4.964239973071059,-0.1981625712231005,6.6263968977726675,1.4495228675242247,0.12748763125969892,-0.3292392645303386,-0.23035505230686687,2.3320951880226692,"display_silver, within_display_silver, Price"
Promo.Group 6__Retailer 1,LinearRegression_Positive,0.8380195567592208,-0.012573111488146216,45.79466960995337,0.3373449920004905,2.6399870550653066,0.11584398479857634,0.42779673711202826,0.3130055740303441,0.4099290466847328,0.0,0.38307643553180815,0.4687706505226613,0.0,0.12135526460157935,0.028300472422943482,1.0910346492631078,1.8649494290374546,1.9031960723078152,0.13231069902162618,0.0,0.4473879492314194,0.1520253246674268,"display_platinum, display_gold, display_silver"
Promo.Group 6__Retailer 1,LassoRegression_Positive,0.8315566817739076,0.07421215568748385,40.13282241899833,0.2447422109319258,2.37363036758055,0.0534250551390831,0.10374607830989581,0.0,0.10582895083131078,0.0,0.32908752323683305,0.3997556653238836,0.0,0.03082750550958654,0.0,1.2520610172074649,1.6356534910006792,1.5858560752367508,0.0,0.0,0.4701915643827943,0.3180061468492845,"display_platinum, display_silver, display_gold"
Promo.Group 6__Retailer 1,ElasticNetRegression_Positive,0.8192138344748098,0.2988158322165323,40.03388989184788,0.10154974913400937,1.9271911859550552,0.1748722038140125,0.3044717214566412,0.04086702019688304,0.24956679247277008,0.0,0.3490392891910172,0.4931700941483544,0.0,0.09812630960106687,0.5736130370587808,1.4296738092185148,0.6552263534044116,1.158120673917653,0.008638182000972869,0.0,0.4533213152530692,0.29658093065782865,"display_platinum, promo_catalogue, display_gold"
