PPG_Retailer_Variant,Model,Train_r2,Test_r2,promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Packsize,Wtd.Selling.Dist,WeekNum,Month,Product.Type_Product.Type 3,Constant,Top3_most_important_features
Promo.Group 3__Retailer 0,LinearRegression,0.30250286628206546,0.2426185440531925,0.13725977934603145,0.09323930799881125,0.2930220461979203,0.0029674512929610975,0.1717114598667298,-0.02540205362968667,0.3873541660497992,3.497840806749091,1.1379942440582285,0.02205029189125026,0.13726650266012289,-0.43039630214993824,"Wtd.Selling.Dist, WeekNum, Packsize"
Promo.Group 3__Retailer 0,SGDRegression,0.30171686066096925,0.24390717648859106,0.26212136289525223,0.12575621373932078,0.3652411536146385,0.046300555778915085,0.1534726853902101,-0.05757595513088104,0.2377101204586559,3.486013855834606,0.634805781639724,0.17296314759326703,0.10709137647955025,-0.3892966129105395,"Wtd.Selling.Dist, WeekNum, display_platinum"
Promo.Group 3__Retailer 0,LassoRegression,0.3017613032737315,0.2428882424983464,0.15352636865831276,0.034332780409034216,0.25021446709624434,0.0,0.07246730277164438,-0.0,0.15507222255131253,3.449875286256057,1.011919461684342,0.0,0.07001183098213438,-0.3627582653423515,"Wtd.Selling.Dist, WeekNum, display_platinum"
Promo.Group 3__Retailer 0,RidgeRegression,0.3016020014567927,0.24024899329404326,0.20168900456155506,0.10465992897010772,0.3136613507550107,0.026739472150432927,0.15076566445141606,-0.038066619178092724,0.30313083656737355,3.334770057540397,0.8379348837470488,0.10309660412346316,0.11638535679333431,-0.3774460498622623,"Wtd.Selling.Dist, WeekNum, display_platinum"
Promo.Group 3__Retailer 0,LinearRegression_Positive,0.3024950499628448,0.24269150053502864,0.1183378535319876,0.078362970134005,0.31029850730882647,0.02047416013730163,0.19005055875165652,0.0,0.3869019385475243,3.4975017231868804,1.14051328068533,0.022462131762653294,0.1393899555181601,-0.43088191058075725,"Wtd.Selling.Dist, WeekNum, Packsize"
Promo.Group 3__Retailer 0,LassoRegression_Positive,0.3020712304569707,0.24286256963308772,0.14479272523538272,0.0450221938737294,0.2626582103241084,0.0,0.09994796366266254,0.0,0.21169250723073393,3.4615641323620454,1.050773999277705,0.0,0.0871700140363848,-0.3789609821100009,"Wtd.Selling.Dist, WeekNum, display_platinum"
Promo.Group 3__Retailer 0,ElasticNetRegression_Positive,0.3020712304569707,0.24286256963308772,0.14479272523538272,0.0450221938737294,0.2626582103241084,0.0,0.09994796366266254,0.0,0.21169250723073393,3.4615641323620454,1.050773999277705,0.0,0.0871700140363848,-0.3789609821100009,"Wtd.Selling.Dist, WeekNum, display_platinum"
