PPG_Retailer_Variant,Model,Train_r2,Test_r2,Test_sMAPE,display_bronze,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,promo_ins,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,display_platinum,Constant,Top3_most_important_features
Promo.Group 20__Retailer 1,LinearRegression,0.8420613584767491,0.6069247569004015,61.70875461048106,-0.057036972064464474,-0.4848168184670635,-0.3388169002653674,0.08246997630358319,-0.10153451219362739,0.3361166438464619,-0.2170887577721956,-0.31488483057452465,-0.24475160653168687,-0.40487597223701455,-0.09160923498007018,0.6389995363961664,0.18857691729629067,0.2744657174317607,-1.6646573418306245,-0.01097574532453915,-0.13972939974072293,0.37539885685067254,-0.371954502422616,0.1073929437550371,0.9342102644445943,-0.23938648621027356,0.11990274856691169,0.651092136587577,1.5290424959373703,"Price, display_gold, display_platinum"
Promo.Group 20__Retailer 1,SGDRegression,0.6149009058826039,0.6749816746353511,32.21728310575664,0.023224652798236073,0.05920007854116991,0.1110600014528274,-0.0017459534241133254,0.1728900744402199,0.12113017185094364,0.10255791926494622,0.026318277417576502,-0.005429006055799338,0.009388561249467915,-0.019673936737121516,0.200311475397238,0.06811007779774807,0.0038779188561584273,-0.13154894824027602,0.08257893875379098,0.17353071047969792,0.05893845157174522,0.3806193822298338,0.05043092300442873,0.06855100185358179,0.07153302898094731,0.028868800881155975,0.24273832029880757,0.26237112649586025,"promo_catalogue, display_platinum, Wtd.Selling.Dist"
Promo.Group 20__Retailer 1,LassoRegression,0.794611840379736,0.8496426447146492,31.638342977426145,-0.012590579748361457,0.0,-0.045964058155362704,-0.0,-0.0,0.14232658987872035,-0.05987092601129339,0.0,-0.0,-0.045599529585396245,-0.0,0.2727793696822513,0.0,0.1967141049799333,-1.2375122288154305,0.03504550602901821,-0.0,0.16301055579738974,0.0,0.0,0.2094699085542843,0.0,0.016300009449875513,0.42839739427497464,1.1914885970724731,"Price, display_platinum, Wtd.Selling.Dist"
Promo.Group 20__Retailer 1,RidgeRegression,0.8294823455499407,0.7889390651768438,49.690876485954504,-0.05271750937485869,-0.043800755334108786,-0.25207875543974256,0.056793457163145426,-0.083306958152064,0.2447178554729583,-0.08850345014405432,-0.15474264091069936,-0.19102313592754655,-0.30512587074091174,-0.10483022362851546,0.5180825920672849,0.11619107942828585,0.19686645753754523,-1.3192706967027628,0.04671485604509152,-0.04892185468563039,0.2675904609259763,-0.11561543435762861,0.08074723308085434,0.3919905381365515,-0.12758688840227342,0.08632923139477558,0.5167417812098658,1.2735694464481093,"Price, Wtd.Selling.Dist, display_platinum"
Promo.Group 20__Retailer 1,BayesianRegression,0.5857370686272996,-3.5910143858372052,95.59317511684816,0.6303520092387794,-4.2247169756171195,-0.5147624905052927,-0.460751257007827,0.3242415634634466,0.38460784898601036,-0.22261101500608588,-1.1580365733232894,-0.15009866719626766,-0.8784860124793883,-0.7461370908641413,0.6322406147813376,-0.08760727202357775,0.37148394923289274,-1.2914787782024266,-0.2655829525668366,-0.813550748378616,-2.1289723201148014,-0.41848959514798156,2.9307632888979827,4.87284730218404,-0.5843488777336966,0.03670250947860078,1.4079983699604408,1.5582389633406037,"display_gold, within_display_gold, display_silver"
Promo.Group 20__Retailer 1,LinearRegression_Positive,0.6858998880581306,0.7562253083296648,27.722151368956467,0.07368471442366713,0.0,0.0,0.0,0.02328407638527153,0.1572339297210283,0.3032504819813599,0.02856080317430123,0.033636006605276395,0.0,0.0,0.6296797728924577,0.0314806171349357,0.0,0.0,0.057099064497208404,0.0,0.41868466236709095,0.45133768093043203,0.0,0.4435572233052529,0.013417336375090865,0.07343205421511183,0.6469158391556075,0.04790016482602033,"display_platinum, Wtd.Selling.Dist, promo_catalogue"
Promo.Group 20__Retailer 1,LassoRegression_Positive,0.6424043139555649,0.7176827581899388,25.410600308397445,0.0,0.0,0.0,0.0,0.0,0.03167176674730273,0.27056463906806816,0.0,0.0,0.0,0.0,0.4132615630350654,0.0,0.0,0.0,0.014916263229980492,0.0,0.0,0.6413463361231909,0.0,0.05402496356310178,0.005493733315885706,0.0,0.3622240394718866,0.2665226380100282,"promo_catalogue, Wtd.Selling.Dist, display_platinum"
Promo.Group 20__Retailer 1,ElasticNetRegression_Positive,0.6424043139555649,0.7176827581899388,25.410600308397445,0.0,0.0,0.0,0.0,0.0,0.03167176674730273,0.27056463906806816,0.0,0.0,0.0,0.0,0.4132615630350654,0.0,0.0,0.0,0.014916263229980492,0.0,0.0,0.6413463361231909,0.0,0.05402496356310178,0.005493733315885706,0.0,0.3622240394718866,0.2665226380100282,"promo_catalogue, Wtd.Selling.Dist, display_platinum"
