PPG_Retailer_Variant,Model,Train_r2,Test_r2,Test_sMAPE,display_bronze,display_platinum,within_promo_ins,within_display_gold,within_display_bronze,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,Top3_most_important_features
Promo.Group 6__Retailer 0,LinearRegression,0.914681290662197,0.9295403224870709,29.713080072772545,0.2250303282265164,1.8662264554170647,0.26886091761010744,-0.17925808620761424,0.09126395137431148,-0.19662648801645333,0.16677682514459635,-0.4877862030893534,-0.1541525550090539,0.045473932353913574,0.48727509595050106,-1.7871307627534712,-0.012537964504206188,0.13243302851586777,-0.010960025931571518,-0.09310622492421985,0.4570015472393049,1.81782949665505,-0.05192388593166291,0.17751587732342974,-0.09135811392777925,1.7735568151016654,"display_platinum, display_gold, Price"
Promo.Group 6__Retailer 0,SGDRegression,0.7732634253090603,0.8510074477361552,23.53371935713926,-0.02053094271279605,0.8071228876360164,-0.022430124264447765,-0.09062423405302054,-0.007547798273862283,-0.0811373775956021,0.10717284592197884,-0.07719616741860012,0.03305149791591577,0.2676248176804709,0.10500777291729663,-0.41717622515236424,-0.12281729318168515,0.13687568212220835,-0.09031241444035738,1.093833862148881,0.006077545666744411,0.49431230753273325,0.02760581279796827,0.1270059349985115,0.14142387906910658,0.7751086352884698,"promo_catalogue, display_platinum, display_gold"
Promo.Group 6__Retailer 0,LassoRegression,0.9081413467380859,0.9452848970246526,21.321621281681796,0.0,1.5330096646724207,0.16348335308122325,-0.1650369113261403,0.0,-0.05858988024429773,0.10450818819013459,-0.3484990445690861,-0.049906323805653026,-0.0,0.4371341555570177,-1.7663039867271688,-0.0,0.033160784961950227,-0.0,0.15250474627553195,0.16705693151201123,1.3992415057527328,-0.0,0.11978093670053294,0.06894516346795275,1.8431812020363525,"Price, display_platinum, display_gold"
Promo.Group 6__Retailer 0,RidgeRegression,0.9128600926655552,0.9416580198118039,25.6933344329706,0.054646320827606426,1.6689750701594128,0.222589562696609,-0.18249467879250034,0.08076745739139038,-0.19148375875201945,0.14709854377984627,-0.4399536079731858,-0.13255234813219757,-0.0028019407478802496,0.4608807202203695,-1.6429880347885502,-0.0064023998061505105,0.13941331232570925,-0.011835233857506016,0.16768863905150314,0.26182949295484836,1.544253298516557,-0.028300520911255556,0.1524217986381838,0.09117777712950223,1.711253608811405,"display_platinum, Price, display_gold"
Promo.Group 6__Retailer 0,BayesianRegression,0.9080695358039573,0.9170141569313438,31.91050021427441,0.4489533778903925,2.1956554129010266,0.22203695682825256,-0.2679625243658681,0.05805013403275183,-0.3403612025779606,0.08811354718319865,-0.6350506252036602,-0.22101241252411183,0.13919746012560263,0.4918560202630214,-1.7322745539074256,-0.07466388160600948,-0.014198813017322367,-0.13407270302079854,-0.37569494606704545,0.7556813078790705,2.200869174734013,-0.1408201559731936,0.15929091531279166,-0.3063612299833738,1.7807208742401626,"display_gold, display_platinum, Price"
Promo.Group 6__Retailer 0,LinearRegression_Positive,0.8368240940125353,0.8975760932174676,26.716778004068907,0.14274843098134576,2.1083940592770065,0.13814230383317674,0.0,0.14359662198481488,0.0,0.23106023049398056,0.0,0.0,0.0,0.08779371421137441,0.0,0.0,0.30353829169639274,0.03851928608500883,0.8436945443667003,0.3878005196892324,1.7024425503414609,0.0,0.1364049842362076,0.3870358142578634,0.4500137623255763,"display_platinum, display_gold, promo_catalogue"
Promo.Group 6__Retailer 0,LassoRegression_Positive,0.8339897574162435,0.9014787823299665,25.76938220366324,0.0,1.894620318884118,0.05983595637855757,0.0,0.07318292394762028,0.0,0.15419842886955135,0.0,0.0,0.0,0.06328498178553046,0.0,0.0,0.2080680970894298,0.0,0.9748236440719877,0.20428511977063823,1.435444808841706,0.0,0.0909624230351099,0.4530054900961503,0.5345474394364832,"display_platinum, display_gold, promo_catalogue"
Promo.Group 6__Retailer 0,ElasticNetRegression_Positive,0.8339897574162435,0.9014787823299665,25.76938220366324,0.0,1.894620318884118,0.05983595637855757,0.0,0.07318292394762028,0.0,0.15419842886955135,0.0,0.0,0.0,0.06328498178553046,0.0,0.0,0.2080680970894298,0.0,0.9748236440719877,0.20428511977063823,1.435444808841706,0.0,0.0909624230351099,0.4530054900961503,0.5345474394364832,"display_platinum, display_gold, promo_catalogue"
