PPG_Retailer_Variant,Model,Train_r2,Test_r2,Test_sMAPE,display_bronze,within_promo_ins,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,promo_ins,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,within_Price,display_silver,display_gold,within_promo_catalogue,cross_box_display_bronze,cross_box_promo_ins,display_platinum,Constant,Top3_most_important_features
Promo.Group 19__Retailer 1,LinearRegression,0.5472469807693374,0.5308920523542623,32.4477481655932,0.23171454090158958,0.17552010221621395,-0.08935904366398674,-0.42675963559593,0.11223151211381495,0.8185470872358129,0.14345835790913106,-8.881784197001252e-16,-0.1272720448315248,-0.7008612577803905,0.5115951080823765,-0.8896634242150796,-0.6913001603032476,-1.3347870063972582,0.017470218181155742,-0.4760600140593534,-0.5757241319951183,-0.2096225080794158,0.30171536469872506,0.44833162680926286,0.7457705726056102,0.21996869187484935,0.07690031530659121,0.06487455624013494,0.19804055939006177,0.05509915676721109,0.0,2.37205985699878,"within_Wtd.Selling.Dist, Month_2, cross_box_Wtd.Selling.Dist"
Promo.Group 19__Retailer 1,SGDRegression,0.25287694644742653,-0.019153372619439057,49.91933475322213,0.013653374732437487,0.2701223195196911,0.034790166559562755,0.22130731464186643,0.05239197417376322,0.22785581567710816,0.32934947714543794,0.0,0.045979762769575466,-0.04976864285909991,0.20451807160084837,-0.3190276174010399,0.26228420427026305,-0.2159110316140978,0.08168245293797138,0.3315408412072375,-0.1900680377265647,-0.034793606004368365,0.03952613454357053,0.13586302955965593,0.3991957020925114,0.17607063667521766,0.11088052696554392,-0.006269834208293454,0.1962818727128639,0.0745104291349063,0.0,0.5674805675745507,"within_Price, Price, cross_box_promo_catalogue"
Promo.Group 19__Retailer 1,LassoRegression,0.3448760109057204,0.1488734269114137,41.808696366011624,0.0,0.0,-0.0,-0.0,0.0,0.0,0.05073600392684527,0.0,-0.0,-0.0,0.0,-0.5393078907267288,-0.0,-0.7602120033206015,-0.0,-0.0,-0.20720718453857448,-0.08182265175266762,0.0,0.0,0.0,0.044656719218451525,0.0,-0.2618684189669605,0.010449752891576168,0.0,0.0,2.1846095447420506,"within_Wtd.Selling.Dist, Month_2, within_promo_catalogue"
Promo.Group 19__Retailer 1,RidgeRegression,0.49846261315750184,0.3857493651816364,36.12499802909466,0.11004994803202874,0.08077977434738265,-0.10913836939127239,-0.1274736148919142,0.054325800801697466,0.21070664878529408,0.14881739290200152,0.0,-0.01653712623723802,-0.2557269287864995,0.37682070991684724,-0.6861202479304496,-0.27212905250041586,-0.8521452218586444,-0.05192988086416192,-0.3397303116592614,-0.4386557238980672,-0.1844777181275231,0.12826024390595306,0.30647657854592364,0.2639775505519248,0.23177030928491182,0.07868256898590724,-0.16400350880146278,0.2370556378789444,0.015145317720521013,0.0,2.330804240547457,"within_Wtd.Selling.Dist, Month_2, Month_3"
Promo.Group 19__Retailer 1,BayesianRegression,0.5092417084993317,-160.45851506712552,48.78139625567071,0.3197061700580715,0.22436414303354554,-0.3475213800717381,-0.2642487461039667,-0.10068927036620794,0.6520316971798028,0.1541150619483023,40.0,-0.512767740325257,-1.1562975270007976,-0.08675065743505639,-0.7940438807834412,-0.7558733485230573,-1.3992649877873518,-0.04279338682045738,-1.1377799532602026,-0.507358166158474,-0.5628805413849932,-0.08389956292303678,0.7240371881632994,0.7093574217166418,0.10590363355371943,0.3742487165650537,0.2500256245530804,-0.13411363231693532,-0.08917468082219922,40.0,3.261935591841015,"display_platinum, promo_ins, within_Wtd.Selling.Dist"
Promo.Group 19__Retailer 1,LinearRegression_Positive,0.18881219771826663,-0.04248925248091018,50.54672115877647,0.0,0.2930413356303396,0.023703599271390752,0.41517574037988797,0.0,0.0,0.31013263394068985,0.0,0.37796833471360625,0.0,0.8013203108994481,0.0,0.0,0.0,0.1434694024149526,0.0,0.0,0.046231929839848765,0.13774897185519452,0.15673676820675064,0.6714619927774118,0.6444123652052284,0.23888200840643606,0.0,0.5077452227089018,0.0,0.0,0.5713493417609519,"cross_box_display_silver, within_Price, display_silver"
Promo.Group 19__Retailer 1,LassoRegression_Positive,0.02026772685887701,-0.14454553053047214,49.676778312956486,0.0,0.10134379240442531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6000264854676864,"within_promo_ins, display_bronze, Product.Type_Product.Type 3"
Promo.Group 19__Retailer 1,ElasticNetRegression_Positive,0.02026772685887701,-0.14454553053047214,49.676778312956486,0.0,0.10134379240442531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6000264854676864,"within_promo_ins, display_bronze, Product.Type_Product.Type 3"
