PPG_Retailer_Variant,Model,Train_r2,Test_r2,Test_sMAPE,display_bronze,within_promo_ins,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,promo_ins,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,within_Price,promo_catalogue,display_silver,display_gold,within_promo_catalogue,cross_box_display_bronze,cross_box_promo_ins,display_platinum,Constant,Top3_most_important_features
Promo.Group 22__Retailer 1,LinearRegression,0.9016869130080679,0.6322016227479943,27.559811818427857,0.47339673054783166,0.17969065922232963,-0.1209096231658161,0.699205422015308,0.1577870353814983,-0.373239088703448,0.34398660218702903,3.574918139293004e-14,0.03854307221692053,0.14259907477187259,-0.5116660430956684,-0.3663378060175619,2.02576307966378,-0.07416176496395065,-0.28750275937087666,-12.203949114248308,-0.05725563807136493,-0.14998047410744766,-0.030779224670164477,2.6720907325041474,-10.128614575564916,0.46151208273428895,0.396090442766545,0.43231308197705515,-0.3272811350811414,0.8235054365177082,1.8651698707348838,10.654877959506297,"Price, promo_catalogue, within_Price"
Promo.Group 22__Retailer 1,SGDRegression,0.8024229409014438,0.6120245142386336,27.178169907925852,0.42845622919517967,-0.19873960079951686,-0.22138685891915147,0.6392449251295418,-0.0318225215766601,0.48686361049059923,0.024637830526313968,0.0,0.11244200576348252,0.0684724168104259,-0.11500006373296141,-0.20158691129153683,1.2664270899401497,-0.055752661364693284,-0.5681651232325039,-0.15768291930019224,-0.20520448339702146,-0.12828847012404396,-0.1804401028610784,1.3463929824770218,0.9808113734781317,0.10701130477657189,0.046781719390242574,-0.21596174304187146,0.1823175299526508,0.3354145545070845,0.5193462783109215,0.8437822556319344,"within_Price, Wtd.Selling.Dist, promo_catalogue"
Promo.Group 22__Retailer 1,LassoRegression,0.8588732432248081,0.5895650150353209,26.653900263463022,0.2702975762638836,0.0,-0.0,0.14065578360141454,0.0,0.0,0.0,0.0,0.0,0.0,-0.07331499120101477,-0.31494555522462764,1.41029841222365,-0.14938641511972045,-0.8384351785101136,-1.775091772935947,-0.1534143940708811,-0.0,-0.0,1.945266624415522,0.0,-0.0,0.0572175059601052,0.0,-0.0,0.6308187866058276,0.8336774409359754,2.346149909784576,"within_Price, Price, Wtd.Selling.Dist"
Promo.Group 22__Retailer 1,RidgeRegression,0.8583701617670416,0.539533362247375,27.486115496715154,0.37881564410100266,-0.12477705793115607,-0.24398419373622898,0.39938789098787547,-0.007685750718171763,0.10701802671052837,0.06521433090840068,0.0,0.16722305944614624,0.10484107160816114,-0.2171445565986476,-0.3636528451095209,1.131871463127526,-0.25295289677650895,-0.914988675002162,-0.9007362517669221,-0.23174048457730814,-0.2287623123773107,-0.33159805884659443,1.4743172179579944,0.757120142637222,0.10676989829055125,0.1332427410356978,-0.07322841246161567,-0.04946057138407452,0.6550669685292164,0.9062030139767312,1.9894211819407628,"within_Price, Wtd.Selling.Dist, Product.Type_Product.Type 3"
Promo.Group 22__Retailer 1,BayesianRegression,0.8824083968424168,0.49390266955564077,29.60268633159082,0.5132271770370981,0.18083069844876334,-0.5815480080238765,0.9865211500878873,-0.06497980714312382,-0.22857733098878386,0.9772285512387279,40.0,-0.516716199788082,-0.6903744003876483,-1.2556330741436723,-0.2858871476200106,2.401056814795086,-0.6900832620615064,0.33421134804445857,-5.790262475223059,0.028209045758323625,-0.36761379704995367,-0.4770684169434858,2.632204636287484,-4.360040935167279,1.0792728437584367,0.5889522448999093,0.6070070527506379,-1.0092523139092793,1.0177993769761078,2.204081829376346,4.386210137967296,"promo_ins, Price, promo_catalogue"
Promo.Group 22__Retailer 1,LinearRegression_Positive,0.8481104061919563,0.7074842733902471,27.189496657954983,0.3615883566908756,0.3891959615470099,0.0,0.8747926174188252,0.0,0.0,0.2100791529234449,0.0,0.4573503926525294,0.11745741697241807,0.0,0.0,2.2179444860850577,0.0,0.0,0.0,0.0,0.12309608507125636,0.0,2.827631690317529,1.4751501573526178,0.14215520214631416,0.4070271170528276,0.48881889549660856,0.0,0.7128504464877737,1.4955318121739045,-1.6088128773283663,"within_Price, Wtd.Selling.Dist, display_platinum"
Promo.Group 22__Retailer 1,LassoRegression_Positive,0.8149183083666873,0.7109621995593691,25.00946060452221,0.1784795672467375,0.0,0.0,0.26302001224315763,0.0,0.0,0.0,0.0,0.004271065428744782,0.0,0.0,0.0,2.1355770515676267,0.0,0.0,0.0,0.0,0.0,0.0,1.9419930651879793,1.7324824491511357,0.0,0.039289751740574926,0.0,0.0,0.4516401457446217,0.5724400574644195,-0.1820880131715401,"Wtd.Selling.Dist, within_Price, promo_catalogue"
Promo.Group 22__Retailer 1,ElasticNetRegression_Positive,0.8149183083666873,0.7109621995593691,25.00946060452221,0.1784795672467375,0.0,0.0,0.26302001224315763,0.0,0.0,0.0,0.0,0.004271065428744782,0.0,0.0,0.0,2.1355770515676267,0.0,0.0,0.0,0.0,0.0,0.0,1.9419930651879793,1.7324824491511357,0.0,0.039289751740574926,0.0,0.0,0.4516401457446217,0.5724400574644195,-0.1820880131715401,"Wtd.Selling.Dist, within_Price, promo_catalogue"
