PPG_Retailer_Variant,Model,Train_r2,Test_r2,promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Packsize,Wtd.Selling.Dist,WeekNum,Month,Segment_Xmas,Product.Type_Product.Type 3,Constant,Top3_most_important_features
Promo.Group 5__Retailer 0,LinearRegression,0.7306152426563817,0.7079549617864449,1.1252863594179363,0.34088839539133,-8.881784197001252e-16,1.3877787807814457e-15,0.0,-0.3146820845593507,0.09635741951667706,5.522672257284162,1.3945302997618085,-0.23375255343726123,0.00034467566009374997,0.24749416374626382,-0.6274004521382535,"Wtd.Selling.Dist, WeekNum, promo_catalogue"
Promo.Group 5__Retailer 0,SGDRegression,0.7271805960679153,0.7067518066019365,0.23895360941338123,0.2846541704311103,0.0,0.0,0.0,0.08132210291839785,-0.20255332149737346,5.321070056391739,0.7583578704204945,0.06379733964929213,-0.3081080197672215,0.24258094070999078,-0.2471843825288165,"Wtd.Selling.Dist, WeekNum, Segment_Xmas"
Promo.Group 5__Retailer 0,LassoRegression,0.7288615647406654,0.7034733911413343,0.18785975507135935,0.25620999774364517,0.0,0.0,0.0,0.0,0.0,5.436141757007052,0.9945155150698826,0.0,-0.0,0.17490955416381837,-0.46186799353594,"Wtd.Selling.Dist, WeekNum, promo_ins"
Promo.Group 5__Retailer 0,RidgeRegression,0.7303567986909548,0.70816699259358,0.824405660936478,0.30702951165488135,0.0,0.0,0.0,-0.14394548504067087,0.045524275469276405,5.436373675706444,1.2705345149283898,-0.14981236441580206,-0.03944815746795076,0.26413175536764777,-0.5556361921800195,"Wtd.Selling.Dist, WeekNum, promo_catalogue"
Promo.Group 5__Retailer 0,LinearRegression_Positive,0.7302593204105512,0.7082290856796234,0.8156923187581052,0.24694047454516696,0.0,0.0,0.0,0.0,0.1012286231924463,5.526501571174935,1.2330360639364244,0.0,0.003257953855930279,0.3099808275411641,-0.6387023707899451,"Wtd.Selling.Dist, WeekNum, promo_catalogue"
Promo.Group 5__Retailer 0,LassoRegression_Positive,0.7288615956422144,0.7034738117308106,0.18787619326197563,0.2562524631189658,0.0,0.0,0.0,0.0,0.0,5.436141463116524,0.9945052592963328,0.0,0.0,0.17487406940615705,-0.4618704922382022,"Wtd.Selling.Dist, WeekNum, promo_ins"
Promo.Group 5__Retailer 0,ElasticNetRegression_Positive,0.7288615956422144,0.7034738117308106,0.18787619326197563,0.2562524631189658,0.0,0.0,0.0,0.0,0.0,5.436141463116524,0.9945052592963328,0.0,0.0,0.17487406940615705,-0.4618704922382022,"Wtd.Selling.Dist, WeekNum, promo_ins"
