PPG_Retailer_Variant,Model,Train_r2,Test_r2,Test_sMAPE,display_bronze,display_platinum,within_display_gold,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,Top3_most_important_features
Promo.Group 20__Retailer 0,LinearRegression,0.8216869174370128,0.7847591219456995,35.20219881371757,-0.04577716715541452,0.3572174440642871,0.1775869998486676,-0.049879113727037426,0.033593388988731834,0.04927096918439148,-0.11481926282463013,0.14512919146858344,0.19702458393638972,-0.973167989602757,-0.17170593194237588,0.03481987933451693,0.04478908971796144,0.10964426972735809,-0.03362108843893913,0.07808227907493608,-0.08053734586710164,0.008408066615719823,0.07072607298751676,0.9823604403826927,"Price, display_platinum, Product.Type_Product.Type 3"
Promo.Group 20__Retailer 0,SGDRegression,0.43567578886057856,0.45661783424873637,46.59847201723982,0.015040883975728392,0.14426379834413375,0.061463461262384035,0.011646361830062268,0.04800212762079853,0.042394244858647546,0.027385605782577253,0.1761392353055806,0.02586846576878061,0.030528187768180944,0.008018116242856223,0.09934778515502152,0.006793808797769416,0.26648942420324145,0.018407602668702398,0.08108486856299055,0.04187965967670256,0.048220987024331585,0.04089151245471474,0.3567818317914052,"promo_catalogue, Wtd.Selling.Dist, display_platinum"
Promo.Group 20__Retailer 0,LassoRegression,0.8023199153817735,0.7669167203816,32.579571377639354,-0.018798949774963106,0.3944688899192411,0.06387520721075451,-0.0,0.007770546156742724,0.04729158714492914,-0.06541425999709931,0.0,0.11394368315269346,-0.8513232514433087,-0.11122934465521934,0.0,-0.0,0.10742221985063935,0.0,0.12531739843380532,-0.02735799602217463,-0.0,0.007318508031421954,0.9890265679135966,"Price, display_platinum, display_gold"
Promo.Group 20__Retailer 0,RidgeRegression,0.8056591035911783,0.7894497990715261,32.40506604895214,-0.0657358759946213,0.3362912667558574,0.10381987890013082,-0.039277939754830064,0.03752462470884096,0.0754712022533331,-0.06916345650518763,0.11754943629151844,0.11827427877157233,-0.7315198312098868,-0.1094230371419266,0.07567725684961893,-0.008567802188322064,0.1679482002595815,0.005994221392470446,0.09594652258155291,-0.05620477324599041,0.00936077976139286,0.07853171139211602,0.8519757011679332,"Price, display_platinum, promo_catalogue"
Promo.Group 20__Retailer 0,BayesianRegression,0.674701667319171,0.7816735095752017,36.97794866240411,0.12214561792795318,1.159133645200384,-0.7087790100811634,-0.20941241847008552,-0.09746006142500135,0.25281900068262647,-0.11030481070297946,0.03898111018223617,0.4088177102815998,-0.8310457707788447,-0.12273811639219899,-0.7504465907306411,-0.25722636244782493,-0.12681392904971384,0.5997506971236584,0.880744881239545,-0.15087900429146717,-0.0211428980241745,-0.11297211646366524,1.0904129689069244,"display_platinum, display_gold, Price"
Promo.Group 20__Retailer 0,LinearRegression_Positive,0.6072396737312282,0.6849334868895993,41.41351786361727,0.0,0.7063810646640178,0.04593878982535397,0.0,0.11049956273601695,0.20538367531204899,0.08700217320288582,0.15296162562783341,0.060889882453342856,0.0,0.0,0.0,0.0,0.263162737497941,0.12253758516328382,0.21946222691701506,0.0,0.031923941149709284,0.06275777571276177,0.3384379460925232,"display_platinum, promo_catalogue, display_gold"
Promo.Group 20__Retailer 0,LassoRegression_Positive,0.5765810847182774,0.6462254497115917,42.918642639258664,0.0,0.6060686037375803,0.0,0.0,0.027204268937534942,0.09280067761109631,0.0,0.0024565722076311408,0.0,0.0,0.0,0.0,0.0,0.26725286915293767,0.0,0.18813030844612788,0.0,0.0,0.0,0.46286654300678687,"display_platinum, promo_catalogue, display_gold"
Promo.Group 20__Retailer 0,ElasticNetRegression_Positive,0.5760639064326172,0.6380990210074565,42.897679768640266,0.0,0.4044309846387704,0.0789425657487682,0.0,0.06636444037517263,0.0966607914798004,0.038934663828767965,0.12251925709636316,0.008501134036773383,0.0,0.0,0.13683304931734325,0.0,0.28827277785441435,0.04462264841064423,0.13321423118015788,0.0,0.00387463255411576,0.06201954587763228,0.3867426466909545,"display_platinum, promo_catalogue, within_display_platinum"
