Date,within_promo_catalogue,within_promo_ins,within_display_platinum,within_display_gold,within_display_silver,within_display_bronze,within_Price,within_Wtd.Selling.Dist
2018-08-05,0.10891089108910891,0.8811881188118812,0.8811881188118812,0.10891089108910891,0.0,0.0,0.012789145410188258,21.046534653465343
2018-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.013307681676349225,20.635922330097088
2018-08-19,0.0,0.0,0.0,0.0,0.0,0.10679611650485436,0.013359398697224918,20.724271844660194
2018-08-26,0.883495145631068,0.0,0.0,0.883495145631068,0.0,0.10679611650485436,0.011837367163355594,22.96504854368932
2018-09-02,0.0,0.883495145631068,0.0,0.0,0.0,0.0,0.012712932288818622,23.155339805825243
2018-09-09,0.883495145631068,0.0,0.0,0.11650485436893204,0.883495145631068,0.0,0.01192396064931099,22.860194174757282
2018-09-16,0.0,0.883495145631068,0.0,0.0,0.0,0.0,0.012679946272702731,23.23009708737864
2018-09-23,0.883495145631068,0.0,0.0,0.883495145631068,0.0,0.0,0.012272281633424935,23.737864077669904
2018-09-30,0.10679611650485436,0.0,0.0,0.0,0.0,0.0,0.013436435682321932,23.775728155339806
2018-10-07,0.883495145631068,0.0,0.883495145631068,0.0,0.0,0.0,0.012334919238932434,23.718446601941746
2018-10-14,0.0,0.883495145631068,0.0,0.0,0.0,0.883495145631068,0.01271262203310488,23.62621359223301
2018-10-21,0.883495145631068,0.0,0.883495145631068,0.0,0.0,0.11650485436893204,0.012670212324587073,23.481553398058253
2018-10-28,0.883495145631068,0.0,0.14563106796116504,0.0,0.0,0.11650485436893204,0.012685781487221428,23.310679611650485
2018-11-04,0.0,0.0,0.0,0.0,0.0,0.11650485436893204,0.013494663845076917,23.6126213592233
2018-11-11,0.883495145631068,0.0,0.883495145631068,0.0,0.0,0.10679611650485436,0.012618011233716675,23.711650485436895
2018-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.013896416401922629,23.71359223300971
2018-11-25,0.0,0.883495145631068,0.0,0.0,0.0,0.0,0.012888480650416138,23.70485436893204
2018-12-02,0.883495145631068,0.0,0.0,0.0,0.0,0.0,0.013666383701646592,23.706796116504854
2018-12-09,0.883495145631068,0.0,0.883495145631068,0.0,0.0,0.0,0.01277583944719008,23.662135922330094
2018-12-16,0.0,0.883495145631068,0.0,0.0,0.0,0.883495145631068,0.0131663587697013,23.646601941747573
2018-12-23,0.0,0.883495145631068,0.0,0.0,0.0,0.0,0.013107668129456783,23.639805825242718
2018-12-30,0.0,0.5825242718446602,0.0,0.0,0.0,0.0,0.013232563567384122,23.50873786407767
2019-01-06,0.0,0.0,0.0,0.10679611650485436,0.0,0.0,0.013937642242251764,23.9
2019-01-13,0.0,0.0,0.0,0.11650485436893204,0.0,0.0,0.013915911975553795,24.22718446601942
2019-01-20,0.44660194174757284,0.0,0.0,0.44660194174757284,0.5533980582524272,0.0,0.0124548976200208,24.30873786407767
2019-01-27,0.0,0.883495145631068,0.0,0.0,0.11650485436893204,0.0,0.013049542144729916,23.93106796116505
2019-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.013949334074279535,23.73398058252427
2019-02-10,0.883495145631068,0.0,0.0,0.0,0.44660194174757284,0.0,0.013205587981960084,23.464077669902913
2019-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.014003898280262,23.12718446601942
2019-02-24,0.8823529411764706,0.0,0.0,0.0,0.0,0.8823529411764706,0.01257907273207442,23.151960784313726
2019-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.013903078806142251,22.78252427184466
2019-03-10,0.4368932038834951,0.0,0.0,0.0,0.0,0.4368932038834951,0.013707980961684798,22.698058252427185
2019-03-17,0.44660194174757284,0.0,0.44660194174757284,0.0,0.0,0.0,0.012587584332295492,22.715533980582524
2019-03-24,0.0,0.883495145631068,0.0,0.0,0.0,0.5631067961165048,0.012654355894454173,22.69223300970874
2019-03-31,0.0,0.0,0.0,0.0,0.0,0.11650485436893204,0.013777390695029298,22.639805825242718
2019-04-07,0.0,0.0,0.0,0.0,0.0,0.11650485436893204,0.013783874313003677,21.966990291262135
2019-04-14,0.883495145631068,0.0,0.0,0.883495145631068,0.0,0.11650485436893204,0.012535715324921825,21.39417475728155
2019-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.013734397475409263,21.194174757281555
2019-04-28,0.0,0.883495145631068,0.0,0.0,0.0,0.30097087378640774,0.012562066513382148,21.089320388349513
2019-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.01387387771787499,21.02135922330097
2019-05-12,0.883495145631068,0.0,0.0,0.7378640776699029,0.0,0.0,0.012363859680348232,20.988349514563108
2019-05-19,0.0,0.883495145631068,0.0,0.883495145631068,0.0,0.0,0.013119803153925016,20.975728155339805
2019-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.014020071348127047,20.94757281553398
2019-06-02,0.0,0.883495145631068,0.0,0.11650485436893204,0.0,0.883495145631068,0.01274097167837599,20.961165048543688
