Date,within_promo_catalogue,within_promo_ins,within_display_platinum,within_display_gold,within_display_silver,within_display_bronze,within_Price,within_Wtd.Selling.Dist
2018-08-05,0.05263157894736842,0.9368421052631579,0.9368421052631579,0.05263157894736842,0.0,0.0,0.012979062979280524,18.302105263157895
2018-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.013528516798279003,17.92061855670103
2018-08-19,0.0,0.0,0.0,0.0,0.0,0.05154639175257732,0.013590179208920918,18.01443298969072
2018-08-26,0.9381443298969072,0.0,0.0,0.9381443298969072,0.0,0.05154639175257732,0.01197702255597392,20.397938144329895
2018-09-02,0.0,0.9381443298969072,0.0,0.0,0.0,0.0,0.012907608720221626,20.824742268041238
2018-09-09,0.9381443298969072,0.0,0.0,0.061855670103092786,0.9381443298969072,0.0,0.012072719335699734,20.894845360824743
2018-09-16,0.0,0.9381443298969072,0.0,0.0,0.0,0.0,0.012888577329853743,21.482474226804126
2018-09-23,0.9381443298969072,0.0,0.0,0.9381443298969072,0.0,0.0,0.012445790679945199,22.083505154639173
2018-09-30,0.05154639175257732,0.0,0.0,0.0,0.0,0.0,0.013685596538128977,22.15979381443299
2018-10-07,0.9381443298969072,0.0,0.9381443298969072,0.0,0.0,0.0,0.012526176672419748,22.11340206185567
2018-10-14,0.0,0.9381443298969072,0.0,0.0,0.0,0.9381443298969072,0.012905656105262342,22.024742268041237
2018-10-21,0.9381443298969072,0.0,0.9381443298969072,0.0,0.0,0.010309278350515464,0.012914981499963696,21.882474226804124
2018-10-28,0.9381443298969072,0.0,0.15463917525773196,0.0,0.0,0.010309278350515464,0.012867229262646634,21.691752577319587
2018-11-04,0.0,0.0,0.0,0.0,0.0,0.061855670103092786,0.0137179885167661,21.45360824742268
2018-11-11,0.9381443298969072,0.0,0.9381443298969072,0.0,0.0,0.05154639175257732,0.012848854971258311,21.354639175257734
2018-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.014205941904027325,21.249484536082473
2018-11-25,0.0,0.9381443298969072,0.0,0.0,0.0,0.0,0.013136007489771749,21.176288659793812
2018-12-02,0.9381443298969072,0.0,0.0,0.0,0.0,0.0,0.013941072405553923,21.152577319587632
2018-12-09,0.9381443298969072,0.0,0.9381443298969072,0.0,0.0,0.0,0.012953514292528168,21.103092783505154
2018-12-16,0.0,0.9381443298969072,0.0,0.0,0.0,0.9381443298969072,0.013367902240760435,21.081443298969074
2018-12-23,0.0,0.9381443298969072,0.0,0.0,0.0,0.0,0.013312631617763979,21.072164948453608
2018-12-30,0.0,0.6185567010309279,0.0,0.0,0.0,0.0,0.01348872947810445,20.950515463917526
2019-01-06,0.0,0.0,0.0,0.05154639175257732,0.0,0.0,0.014304568124100043,21.36494845360825
2019-01-13,0.0,0.0,0.0,0.061855670103092786,0.0,0.0,0.014302729917773064,21.738144329896905
2019-01-20,0.4742268041237113,0.0,0.0,0.5257731958762887,0.4742268041237113,0.0,0.012693419275468085,21.97422680412371
2019-01-27,0.0,0.9381443298969072,0.0,0.0,0.061855670103092786,0.0,0.013365037082218685,21.97216494845361
2019-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.014236600219973207,21.98144329896907
2019-02-10,0.9381443298969072,0.0,0.0,0.0,0.4742268041237113,0.0,0.01344794914546258,21.98041237113402
2019-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.014297927374817089,21.942268041237114
2019-02-24,0.9375,0.0,0.0,0.0,0.0,0.9375,0.012764405601689089,22.170833333333334
2019-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.014181481375987971,21.945360824742266
2019-03-10,0.4639175257731959,0.0,0.0,0.0,0.0,0.4639175257731959,0.013969024057853111,21.926804123711342
2019-03-17,0.4742268041237113,0.0,0.4742268041237113,0.0,0.0,0.0,0.012777441056656012,21.970103092783503
2019-03-24,0.0,0.9381443298969072,0.0,0.0,0.0,0.4845360824742268,0.012880095023342766,21.95257731958763
2019-03-31,0.0,0.0,0.0,0.0,0.0,0.061855670103092786,0.014091429318872991,21.9020618556701
2019-04-07,0.0,0.0,0.0,0.0,0.0,0.061855670103092786,0.014092418822449689,21.194845360824743
2019-04-14,0.9381443298969072,0.0,0.0,0.9381443298969072,0.0,0.061855670103092786,0.012725106177076133,20.59381443298969
2019-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.014057666316516686,20.389690721649483
2019-04-28,0.0,0.9381443298969072,0.0,0.0,0.0,0.31958762886597936,0.012794733591632782,20.290721649484535
2019-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.014156468779891823,20.22680412371134
2019-05-12,0.9381443298969072,0.0,0.0,0.7835051546391752,0.0,0.0,0.012562072039144985,20.19896907216495
2019-05-19,0.0,0.9381443298969072,0.0,0.9381443298969072,0.0,0.0,0.013319529253670396,20.186597938144327
2019-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.014204066501378329,20.15979381443299
2019-06-02,0.0,0.9381443298969072,0.0,0.061855670103092786,0.0,0.9381443298969072,0.012955393482110273,20.171134020618556
2019-06-09,0.4639175257731959,0.0,0.4639175257731959,0.0,0.0,0.010309278350515464,0.013828241085138368,20.131958762886597
2019-06-16,0.9381443298969072,0.0,0.0,0.010309278350515464,0.0,0.9381443298969072,0.012937610640906512,20.11855670103093
2019-06-23,0.061855670103092786,0.0,0.0,0.0,0.0,0.010309278350515464,0.014367174580473575,20.423711340206186
2019-06-30,0.9381443298969072,0.0,0.4639175257731959,0.0,0.0,0.4742268041237113,0.012883072353661217,22.143298969072166
2019-07-07,0.9381443298969072,0.0,0.0,0.0,0.9381443298969072,0.0,0.012318168603793029,22.171134020618556
2019-07-14,0.0,0.9381443298969072,0.0,0.0,0.0,0.9381443298969072,0.012952909504828341,22.17835051546392
2019-07-21,0.0,0.0,0.0,0.0,0.0,0.061855670103092786,0.01434824032891538,22.176288659793812
2019-07-28,0.46808510638297873,0.0,0.0,0.0,0.0,0.06382978723404255,0.014018600819646782,22.56808510638298
2019-08-04,0.0,0.9368421052631579,0.0,0.0,0.0,0.9894736842105263,0.013425695327602,22.087368421052634
2019-08-11,0.9375,0.0,0.9375,0.0,0.0,0.0,0.012498223498220844,21.769791666666666
2019-08-18,0.0,0.9381443298969072,0.0,0.0,0.0,0.9381443298969072,0.013501483970902846,21.79381443298969
2019-08-25,0.061855670103092786,0.0,0.0,0.0,0.061855670103092786,0.0,0.01432216217066455,22.673195876288663
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.014450208820432825,22.99484536082474
2019-09-08,0.0,0.15463917525773196,0.0,0.0,0.0,0.0,0.013971490388127731,23.057731958762886
2019-09-15,0.9381443298969072,0.0,0.9381443298969072,0.0,0.0,0.0,0.012555756495507837,22.79278350515464
2019-09-22,0.9381443298969072,0.0,0.9381443298969072,0.0,0.0,0.0,0.013017960725942112,22.756701030927836
2019-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.013763927940235045,22.51443298969072
2019-10-06,0.061855670103092786,0.0,0.061855670103092786,0.0,0.0,0.0,0.01418441835561144,21.92989690721649
2019-10-13,0.9381443298969072,0.0,0.9381443298969072,0.0,0.0,0.0,0.012425407260838739,21.22680412371134
2019-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.014062167235038472,20.968041237113404
2019-10-27,0.9381443298969072,0.0,0.0,0.010309278350515464,0.0,0.0,0.012959966766607276,20.817525773195875
2019-11-03,0.9381443298969072,0.0,0.0,0.0,0.0,0.9381443298969072,0.012928587551046748,20.718556701030927
2019-11-10,0.0,0.9381443298969072,0.0,0.0,0.0,0.0,0.013322053462146129,20.581443298969074
2019-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.01407023251135303,20.522680412371134
2019-11-24,0.0,0.9381443298969072,0.0,0.0,0.0,0.0,0.013270813844889252,20.496907216494847
2019-12-01,0.061855670103092786,0.0,0.061855670103092786,0.0,0.0,0.0,0.014062107246662712,20.449484536082473
2019-12-08,0.0,0.9381443298969072,0.0,0.0,0.0,0.0,0.013325838642246398,20.40824742268041
2019-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.014060598955306085,20.598958333333332
2019-12-22,0.0,0.9375,0.0,0.0,0.0,0.9375,0.01337848659575653,20.594791666666666
2019-12-29,0.0,0.9375,0.0,0.0,0.0,0.0,0.01337653818440014,20.489583333333332
2020-01-05,0.0,0.9381443298969072,0.0,0.0,0.0,0.0,0.014050145039329547,20.25979381443299
2020-01-12,0.0,0.0,0.0,0.061855670103092786,0.0,0.0,0.014233378105638052,20.218556701030927
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.01424595876529513,20.145360824742266
2020-01-26,0.4742268041237113,0.0,0.4742268041237113,0.0,0.0,0.0,0.012753278771766848,20.185567010309278
2020-02-02,0.0,0.9381443298969072,0.0,0.0,0.0,1.0,0.01329778057004901,20.186597938144327
2020-02-09,0.0,0.9381443298969072,0.0,0.0,0.0,0.9381443298969072,0.01323793810070678,20.182474226804125
2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.014261833931990393,20.281443298969073
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.01426521756041505,21.441666666666666
2020-03-01,0.4742268041237113,0.0,0.0,0.0,0.0,0.4742268041237113,0.013149825646438537,21.916494845360827
2020-03-08,0.0,0.15463917525773196,0.0,0.0,0.0,0.15463917525773196,0.013893033270235848,22.095876288659795
2020-03-15,0.4742268041237113,0.0,0.4742268041237113,0.0,0.0,0.0,0.01284776846933068,22.13917525773196
2020-03-22,0.0,0.9381443298969072,0.0,0.0,0.0,0.061855670103092786,0.013330194157446844,22.59381443298969
2020-03-29,0.0,0.0,0.0,0.0,0.0,0.061855670103092786,0.014163507299154235,22.558762886597936
2020-04-05,0.0,0.9381443298969072,0.9381443298969072,0.0,0.0,0.0,0.01329225499237779,22.27216494845361
2020-04-12,0.4639175257731959,0.0,0.4639175257731959,0.0,0.0,0.0,0.013667239813081248,20.95876288659794
2020-04-19,0.0,0.0,0.0,0.061855670103092786,0.0,0.0,0.01395973721459927,20.55463917525773
2020-04-26,0.4742268041237113,0.0,0.0,0.061855670103092786,0.0,0.0,0.013074281094001652,20.29381443298969
2020-05-03,0.9381443298969072,0.0,0.0,0.0,0.9381443298969072,0.0,0.012755188894199484,20.05979381443299
2020-05-10,0.061855670103092786,0.0,0.061855670103092786,0.0,0.0,0.0,0.013860603345676821,19.783505154639176
2020-05-17,0.9381443298969072,0.0,0.9381443298969072,0.0,0.05154639175257732,0.0,0.012374194971456687,19.609278350515467
2020-05-24,0.4742268041237113,0.4639175257731959,0.0,0.0,0.05154639175257732,0.0,0.01264909034581316,19.389690721649483
2020-05-31,0.0,0.9375,0.0,0.0,0.0,0.0,0.013246249678198705,19.428124999999998
2020-06-07,0.0,0.4742268041237113,0.0,0.0,0.0,0.0,0.01349085702863288,19.117525773195876
2020-06-14,0.0,0.9381443298969072,0.0,0.0,0.0,0.0,0.013164097131918578,18.9340206185567
2020-06-21,0.0,0.4742268041237113,0.0,0.0,0.0,0.0,0.013408130693482031,18.837113402061856
2020-06-28,0.0,0.9381443298969072,0.0,0.0,0.0,0.0,0.013262461022146618,18.778350515463917
2020-07-05,0.0,0.9381443298969072,0.0,0.0,0.0,0.0,0.013187316050337999,18.72577319587629
2020-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.014105788847536443,18.837113402061856
2020-07-19,0.9381443298969072,0.0,0.4639175257731959,0.0,0.0,0.4742268041237113,0.012657279271247579,19.605154639175257
2020-07-26,0.4639175257731959,0.0,0.0,0.0,0.0,0.0,0.013807213709288786,19.54639175257732
2020-08-02,0.4639175257731959,0.0,0.0,0.0,0.0,0.4639175257731959,0.013631158662771804,19.495876288659794
2020-08-09,0.9381443298969072,0.0,0.9381443298969072,0.0,0.0,0.0,0.012347277943980321,19.492783505154637
2020-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.014115626641525882,19.39896907216495
2020-08-23,0.9381443298969072,0.0,0.0,0.9381443298969072,0.0,0.0,0.01242404463622011,19.384536082474227
2020-08-30,0.0,0.9381443298969072,0.0,0.0,0.0,0.0,0.01402410105832984,19.25257731958763
2020-09-06,0.9381443298969072,0.0,0.9381443298969072,0.0,0.0,0.0,0.012820233507663627,19.111340206185567
2020-09-13,0.061855670103092786,0.0,0.0,0.0,0.0,0.061855670103092786,0.014052136616474085,19.07938144329897
2020-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.014206976973592803,18.95257731958763
2020-09-27,0.0,0.4639175257731959,0.0,0.0,0.0,0.0,0.014078370709450796,18.929896907216495
