Date,within_promo_catalogue,within_promo_ins,within_display_platinum,within_display_gold,within_display_silver,within_display_bronze,within_Price,within_Wtd.Selling.Dist
2018-08-05,0.49206349206349204,0.25396825396825395,0.0,0.0,0.49206349206349204,0.0,0.012506452504921979,26.711111111111112
2018-08-12,0.23809523809523808,0.25396825396825395,0.0,0.0,0.0,0.0,0.012970847345215624,26.680952380952384
2018-08-19,0.0,0.49206349206349204,0.0,0.0,0.0,0.0,0.013589454611132389,26.817460317460316
2018-08-26,0.23809523809523808,0.2698412698412698,0.0,0.0,0.0,0.0,0.013399920917885643,29.144444444444442
2018-09-02,0.49206349206349204,0.2698412698412698,0.0,0.0,0.49206349206349204,0.0,0.012301571060928485,31.903174603174605
2018-09-09,0.23809523809523808,0.2698412698412698,0.0,0.0,0.0,0.0,0.013055129925701995,33.80793650793651
2018-09-16,0.49206349206349204,0.2698412698412698,0.49206349206349204,0.0,0.0,0.0,0.011852760251118654,34.43174603174603
2018-09-23,0.0,0.5079365079365079,0.0,0.0,0.0,0.0,0.013380990622682661,34.5031746031746
2018-09-30,0.23809523809523808,0.2698412698412698,0.0,0.0,0.0,0.0,0.013098104835924376,34.48730158730159
2018-10-07,0.49206349206349204,0.5079365079365079,0.0,0.0,0.0,0.0,0.011532015232936394,34.44444444444444
2018-10-14,0.0,0.5079365079365079,0.0,0.0,0.0,0.0,0.01298704559529059,34.303174603174604
2018-10-21,0.49206349206349204,0.2698412698412698,0.0,0.0,0.0,0.49206349206349204,0.011837447456602927,34.23968253968254
2018-10-28,0.7301587301587301,0.2698412698412698,0.0,0.0,0.0,0.49206349206349204,0.011692493995347355,34.20476190476191
2018-11-04,0.0,0.5079365079365079,0.0,0.0,0.0,0.0,0.012856921297697287,34.695238095238096
2018-11-11,0.0,0.5079365079365079,0.0,0.0,0.0,0.0,0.012726147630304455,34.93333333333334
2018-11-18,0.7301587301587301,0.2698412698412698,0.0,0.0,0.0,0.23809523809523808,0.01169224485840174,35.04285714285714
2018-11-25,0.49206349206349204,0.2698412698412698,0.0,0.49206349206349204,0.0,0.0,0.011471862327354582,35.13650793650793
2018-12-02,0.23809523809523808,0.2698412698412698,0.0,0.0,0.0,0.0,0.011696783294287963,35.195238095238096
2018-12-09,0.0,0.2698412698412698,0.0,0.0,0.0,0.0,0.013096853745537027,35.19365079365079
2018-12-16,0.5,0.25806451612903225,0.0,0.0,0.5,0.0,0.011823172720856976,35.76451612903226
2018-12-23,0.23809523809523808,0.7619047619047619,0.0,0.0,0.0,0.0,0.012234172769151237,35.217460317460315
2018-12-30,0.23809523809523808,0.7619047619047619,0.0,0.0,0.0,0.0,0.012197716484399145,35.73015873015873
2019-01-06,0.49206349206349204,0.0,0.49206349206349204,0.0,0.0,0.0,0.011361122154155098,36.53492063492063
2019-01-13,0.23809523809523808,0.0,0.23809523809523808,0.0,0.0,0.0,0.011635177787729897,36.669841269841264
2019-01-20,0.49206349206349204,0.0,0.0,0.0,0.49206349206349204,0.0,0.01198372225934492,36.45079365079365
2019-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.011811172202606255,36.358064516129026
2019-02-03,0.49206349206349204,0.0,0.0,0.0,0.49206349206349204,0.0,0.011883855167247106,35.679365079365084
2019-02-10,0.7301587301587301,0.0,0.49206349206349204,0.23809523809523808,0.0,0.0,0.010702239911320367,35.66190476190476
2019-02-17,0.0,0.7301587301587301,0.0,0.0,0.0,0.7301587301587301,0.012093515228091233,35.6
2019-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.012555258248317235,35.58571428571429
2019-03-03,0.49206349206349204,0.0,0.0,0.0,0.0,0.49206349206349204,0.011668537241061955,35.56825396825397
2019-03-10,0.23809523809523808,0.0,0.0,0.0,0.23809523809523808,0.0,0.011706946859891307,35.53333333333333
2019-03-17,0.49206349206349204,0.0,0.0,0.0,0.49206349206349204,0.0,0.011874578436570785,35.56507936507936
2019-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.012539248367873509,35.56666666666666
2019-03-31,0.49206349206349204,0.0,0.0,0.0,0.49206349206349204,0.0,0.011251566161864393,35.07460317460317
2019-04-07,0.0,0.5,0.0,0.0,0.0,0.5,0.011233094071436424,35.059677419354834
2019-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.01287632576132245,33.84444444444444
2019-04-21,0.23809523809523808,0.0,0.0,0.0,0.23809523809523808,0.0,0.011427313802719294,33.32698412698412
2019-04-28,0.49206349206349204,0.0,0.49206349206349204,0.0,0.0,0.0,0.011323485289436027,32.907936507936505
2019-05-05,0.23809523809523808,0.0,0.0,0.0,0.0,0.23809523809523808,0.012425504873672931,32.77460317460318
2019-05-12,0.49206349206349204,0.0,0.0,0.0,0.49206349206349204,0.0,0.011849215288608503,32.65873015873016
2019-05-19,0.23809523809523808,0.0,0.0,0.0,0.0,0.23809523809523808,0.012436178986522769,32.58095238095238
2019-05-26,0.49206349206349204,0.0,0.0,0.0,0.49206349206349204,0.0,0.01197293508526048,32.5
2019-06-02,0.24193548387096775,0.0,0.0,0.0,0.24193548387096775,0.0,0.012295075629204138,33.012903225806454
2019-06-09,0.49206349206349204,0.0,0.49206349206349204,0.0,0.0,0.0,0.011372160109385764,32.49682539682539
2019-06-16,0.23809523809523808,0.1746031746031746,0.0,0.0,0.0,0.4126984126984127,0.011996009097750029,32.5
2019-06-23,0.19047619047619047,0.0,0.0,0.0,0.0,0.19047619047619047,0.012470722381720839,32.453968253968256
2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.012275060782613334,32.43650793650794
2019-07-07,0.7301587301587301,0.0,0.0,0.7301587301587301,0.0,0.0,0.011363643444262666,34.17460317460318
2019-07-14,0.49206349206349204,0.0,0.0,0.0,0.0,0.49206349206349204,0.011847440553946332,34.95714285714286
2019-07-21,0.49206349206349204,0.0,0.0,0.49206349206349204,0.0,0.0,0.011306865198510872,35.211111111111116
2019-07-28,0.23809523809523808,0.0,0.23809523809523808,0.0,0.0,0.0,0.011892269313224015,32.76507936507936
2019-08-04,0.746031746031746,0.0,0.0,0.0,0.0,0.746031746031746,0.011526589790693131,31.38253968253968
2019-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.011891038982392443,30.876190476190477
2019-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.012198030394558617,31.155555555555555
2019-08-25,0.0,0.23809523809523808,0.0,0.0,0.0,0.23809523809523808,0.01250705649339182,32.91428571428571
2019-09-01,0.49206349206349204,0.0,0.0,0.0,0.49206349206349204,0.0,0.011529674752839031,34.43492063492064
2019-09-08,0.23809523809523808,0.0,0.23809523809523808,0.0,0.0,0.0,0.012073262019205212,34.093650793650795
2019-09-15,0.49206349206349204,0.0,0.0,0.0,0.49206349206349204,0.0,0.01135622732316748,33.59047619047619
2019-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.012276730414417987,33.3936507936508
2019-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.012805383165839079,33.1
2019-10-06,0.49206349206349204,0.0,0.0,0.0,0.0,0.49206349206349204,0.011951204304379742,32.94920634920635
2019-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.013221674017822737,32.84126984126984
2019-10-20,0.23809523809523808,0.0,0.23809523809523808,0.0,0.0,0.0,0.01166333339105604,32.82698412698412
2019-10-27,0.2459016393442623,0.47540983606557374,0.2459016393442623,0.0,0.47540983606557374,0.0,0.011322360376530966,33.81967213114754
2019-11-03,0.0,0.23809523809523808,0.23809523809523808,0.0,0.0,0.0,0.012816322706253191,32.77460317460318
2019-11-10,0.49206349206349204,0.0,0.0,0.0,0.49206349206349204,0.0,0.01197986743313283,32.75555555555555
2019-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.012846057554058448,33.233870967741936
2019-11-24,0.49206349206349204,0.0,0.49206349206349204,0.0,0.0,0.0,0.011808437450951434,32.72857142857143
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.011970021456920523,32.695238095238096
2019-12-08,0.0,0.49206349206349204,0.0,0.0,0.0,0.49206349206349204,0.012312468757109604,32.680952380952384
2019-12-15,0.0,0.49206349206349204,0.0,0.0,0.0,0.49206349206349204,0.01243877133710533,32.68571428571428
2019-12-22,0.24193548387096775,0.0,0.0,0.24193548387096775,0.0,0.0,0.012628925177942677,33.15161290322581
2019-12-29,0.23809523809523808,0.0,0.0,0.23809523809523808,0.0,0.0,0.0128029114125041,32.922222222222224
2020-01-05,0.0,0.4838709677419355,0.0,0.0,0.0,0.4838709677419355,0.01249450446563292,35.13225806451613
2020-01-12,0.7301587301587301,0.0,0.7301587301587301,0.0,0.0,0.0,0.011203267000124204,35.63174603174603
2020-01-19,0.0,0.49206349206349204,0.0,0.0,0.0,0.49206349206349204,0.012203172007922796,35.45873015873016
2020-01-26,0.23809523809523808,0.0,0.0,0.0,0.23809523809523808,0.0,0.012892671674364599,35.15714285714286
2020-02-02,0.49206349206349204,0.0,0.0,0.0,0.49206349206349204,0.0,0.011682372199993516,34.46825396825397
2020-02-09,0.5,0.0,0.5,0.0,0.0,0.0,0.01084086123233235,34.58709677419355
2020-02-16,0.0,0.49206349206349204,0.0,0.0,0.0,0.49206349206349204,0.012223511972649433,33.67460317460318
2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.012642473923839775,33.439682539682536
2020-03-01,0.49206349206349204,0.0,0.0,0.0,0.49206349206349204,0.0,0.011602234148102896,33.144444444444446
2020-03-08,0.22580645161290322,0.5,0.0,0.0,0.0,0.7258064516129032,0.012211571187889346,33.627419354838715
2020-03-15,0.49206349206349204,0.0,0.0,0.0,0.0,0.49206349206349204,0.011638843111848242,33.42063492063492
2020-03-22,0.23809523809523808,0.0,0.0,0.0,0.0,0.23809523809523808,0.01240434630274534,33.93650793650794
2020-03-29,0.49206349206349204,0.0,0.0,0.0,0.49206349206349204,0.0,0.011433828999398031,35.522222222222226
2020-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.011506552645093154,35.76825396825397
2020-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.01287581642242739,36.40952380952381
2020-04-19,0.23809523809523808,0.49206349206349204,0.0,0.0,0.0,0.7301587301587301,0.01166766704312573,37.01904761904762
2020-04-26,0.49206349206349204,0.0,0.49206349206349204,0.0,0.0,0.0,0.011263641630921516,36.01904761904762
2020-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.012608805773829156,35.20476190476191
2020-05-10,0.49206349206349204,0.0,0.0,0.0,0.49206349206349204,0.0,0.011950814928429131,34.32857142857143
2020-05-17,0.22580645161290322,0.0,0.0,0.0,0.0,0.22580645161290322,0.011876353250841827,34.41935483870968
2020-05-24,0.49206349206349204,0.0,0.0,0.0,0.0,0.49206349206349204,0.011585322209640538,33.58730158730159
2020-05-31,0.23809523809523808,0.0,0.0,0.23809523809523808,0.0,0.0,0.012236916220500582,33.41428571428571
2020-06-07,0.49206349206349204,0.23809523809523808,0.0,0.0,0.49206349206349204,0.23809523809523808,0.011339931568636533,33.26190476190476
2020-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.011480040184107905,32.385714285714286
2020-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.012036566779089403,31.693650793650793
2020-06-28,0.0,0.23809523809523808,0.0,0.0,0.0,0.23809523809523808,0.01256128962032773,31.063492063492063
2020-07-05,0.7301587301587301,0.0,0.0,0.0,0.7301587301587301,0.0,0.01157479384697318,30.40793650793651
2020-07-12,0.5,0.0,0.0,0.0,0.5,0.0,0.012090876707255097,30.21129032258065
2020-07-19,0.49206349206349204,0.0,0.0,0.49206349206349204,0.0,0.0,0.011648037286564751,29.60952380952381
2020-07-26,0.23809523809523808,0.1746031746031746,0.0,0.23809523809523808,0.0,0.1746031746031746,0.012371941795216128,29.57777777777778
2020-08-02,0.49206349206349204,0.0,0.0,0.49206349206349204,0.0,0.0,0.012193297273871848,29.45873015873016
2020-08-09,0.23809523809523808,0.0,0.0,0.23809523809523808,0.0,0.0,0.012340199734856153,29.32857142857143
2020-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.012095737327121155,29.203225806451613
2020-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.012431852074937253,28.565079365079363
2020-08-30,0.49206349206349204,0.0,0.0,0.0,0.49206349206349204,0.0,0.012045339655361533,28.27936507936508
2020-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.011864225228215255,28.173015873015874
2020-09-13,0.5,0.0,0.0,0.5,0.0,0.0,0.01156958945571835,28.559677419354838
2020-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.012089034845191799,28.11746031746032
2020-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.012093365324175424,28.084126984126982
