Date,within_promo_catalogue,within_promo_ins,within_display_platinum,within_display_gold,within_display_silver,within_display_bronze,within_Price,within_Wtd.Selling.Dist
2018-08-05,0.31958762886597936,0.05154639175257732,0.0,0.0,0.31958762886597936,0.0,0.01328193274574202,19.734020618556702
2018-08-12,0.6185567010309279,0.05154639175257732,0.0,0.0,0.0,0.0,0.013427900214880628,19.72783505154639
2018-08-19,0.0,0.6701030927835051,0.0,0.0,0.0,0.0,0.0139432733180725,19.804123711340207
2018-08-26,0.6185567010309279,0.061855670103092786,0.0,0.0,0.0,0.4639175257731959,0.0137082515643476,21.316494845360822
2018-09-02,0.31958762886597936,0.061855670103092786,0.0,0.0,0.31958762886597936,0.0,0.013162981027832879,23.12061855670103
2018-09-09,0.6185567010309279,0.061855670103092786,0.4639175257731959,0.0,0.0,0.0,0.013226795907532243,24.37216494845361
2018-09-16,0.31958762886597936,0.061855670103092786,0.31958762886597936,0.0,0.0,0.0,0.012853765849637927,24.783505154639176
2018-09-23,0.0,0.6804123711340206,0.0,0.0,0.0,0.4639175257731959,0.013804308696022142,24.81855670103093
2018-09-30,0.6185567010309279,0.061855670103092786,0.0,0.4639175257731959,0.0,0.0,0.01331926464345348,24.70515463917526
2018-10-07,0.31958762886597936,0.6804123711340206,0.0,0.0,0.0,0.0,0.013247492072053823,24.35360824742268
2018-10-14,0.0,0.6804123711340206,0.0,0.0,0.0,0.0,0.014204852254930395,24.142268041237116
2018-10-21,0.3229166666666667,0.0625,0.0,0.0,0.0,0.3229166666666667,0.01352986757321784,24.276041666666668
2018-10-28,0.9381443298969072,0.061855670103092786,0.0,0.0,0.0,0.31958762886597936,0.013260888118066822,23.808247422680413
2018-11-04,0.0,0.6804123711340206,0.0,0.0,0.0,0.0,0.014076801014726345,23.72783505154639
2018-11-11,0.0,0.6804123711340206,0.0,0.0,0.0,0.0,0.01411494116487601,23.648453608247422
2018-11-18,0.9381443298969072,0.061855670103092786,0.0,0.0,0.0,0.6185567010309279,0.013249737921424417,23.605154639175257
2018-11-25,0.31958762886597936,0.061855670103092786,0.0,0.31958762886597936,0.0,0.0,0.0133452615418502,23.576288659793814
2018-12-02,0.6185567010309279,0.061855670103092786,0.0,0.0,0.0,0.0,0.013304185321353306,23.57113402061856
2018-12-09,0.0,0.061855670103092786,0.0,0.0,0.0,0.0,0.014408119328356126,23.551546391752577
2018-12-16,0.31958762886597936,0.061855670103092786,0.0,0.0,0.31958762886597936,0.0,0.013665869703161066,23.54639175257732
