Date,within_promo_catalogue,within_promo_ins,within_display_platinum,within_display_gold,within_display_silver,within_display_bronze,within_Price,within_Wtd.Selling.Dist
2018-08-05,0.1523809523809524,0.8476190476190476,0.8476190476190476,0.1523809523809524,0.0,0.0,0.01266561989453694,21.19142857142857
2018-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.013166976257474072,20.792523364485984
2018-08-19,0.0,0.0,0.0,0.0,0.0,0.14953271028037382,0.013216748625221666,20.878504672897197
2018-08-26,0.8504672897196262,0.0,0.0,0.8504672897196262,0.0,0.14953271028037382,0.011751632075140944,23.03551401869159
2018-09-02,0.0,0.8504672897196262,0.0,0.0,0.0,0.0,0.012594388262220703,23.217757009345796
2018-09-09,0.8504672897196262,0.0,0.0,0.14953271028037382,0.8504672897196262,0.0,0.011834393391929968,22.899065420560746
2018-09-16,0.0,0.8504672897196262,0.0,0.0,0.0,0.0,0.012562231642602154,22.83084112149533
2018-09-23,0.8504672897196262,0.0,0.0,0.8504672897196262,0.0,0.0,0.012170025768345341,22.924299065420563
2018-09-30,0.14953271028037382,0.0,0.0,0.0,0.0,0.0,0.013291067681645544,22.899065420560746
2018-10-07,0.8504672897196262,0.0,0.8504672897196262,0.0,0.0,0.0,0.012225064698766197,22.834579439252337
2018-10-14,0.0,0.8504672897196262,0.0,0.0,0.0,0.8504672897196262,0.012588767631609087,22.738317757009344
2018-10-21,0.8504672897196262,0.0,0.8504672897196262,0.0,0.0,0.102803738317757,0.012548059983219463,22.59906542056075
2018-10-28,0.8504672897196262,0.0,0.14018691588785046,0.0,0.0,0.102803738317757,0.012563105987765938,22.434579439252335
2018-11-04,0.0,0.0,0.0,0.0,0.0,0.14953271028037382,0.013341881966841914,22.725233644859813
2018-11-11,0.8504672897196262,0.0,0.8504672897196262,0.0,0.0,0.14953271028037382,0.012497879590973796,22.821495327102806
2018-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.01372850751277473,22.82336448598131
2018-11-25,0.0,0.8504672897196262,0.0,0.0,0.0,0.0,0.012758108716404024,22.814018691588785
2018-12-02,0.8504672897196262,0.0,0.0,0.0,0.0,0.0,0.013506845260044587,22.816822429906544
2018-12-09,0.8504672897196262,0.0,0.8504672897196262,0.0,0.0,0.0,0.01264964080717686,22.773831775700938
