Date,within_promo_catalogue,within_promo_ins,within_display_platinum,within_display_gold,within_display_silver,within_display_bronze,within_Price,within_Wtd.Selling.Dist
2018-08-05,0.17582417582417584,0.8131868131868132,0.8131868131868132,0.17582417582417584,0.0,0.0,0.01242766712153607,20.325274725274724
2018-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.012869058392074676,19.89032258064516
2018-08-19,0.0,0.0,0.0,0.0,0.0,0.17204301075268819,0.012938175319393229,19.98494623655914
2018-08-26,0.8172043010752689,0.0,0.0,0.8172043010752689,0.0,0.17204301075268819,0.011573627606055814,22.465591397849465
2018-09-02,0.0,0.8172043010752689,0.0,0.0,0.0,0.0,0.012379425176758038,22.68709677419355
2018-09-09,0.8172043010752689,0.0,0.0,0.1827956989247312,0.8172043010752689,0.0,0.01166972208350009,22.521505376344088
2018-09-16,0.0,0.8172043010752689,0.0,0.0,0.0,0.0,0.012364445275011725,22.81505376344086
2018-09-23,0.8172043010752689,0.0,0.0,0.8172043010752689,0.0,0.0,0.012009744502792833,23.20537634408602
2018-09-30,0.17204301075268819,0.0,0.0,0.0,0.0,0.0,0.013011140472159228,23.231182795698924
2018-10-07,0.8172043010752689,0.0,0.8172043010752689,0.0,0.0,0.0,0.012297116348018814,23.1752688172043
2018-10-14,0.0,0.8172043010752689,0.0,0.0,0.0,0.8172043010752689,0.01263520895337661,23.10322580645161
2018-10-21,0.8172043010752689,0.0,0.8172043010752689,0.0,0.0,0.12903225806451613,0.012568050058217983,22.9752688172043
2018-10-28,0.8172043010752689,0.0,0.0,0.0,0.0,0.12903225806451613,0.012569597002144902,22.8
2018-11-04,0.0,0.0,0.0,0.0,0.0,0.1827956989247312,0.013284159844769727,23.13978494623656
2018-11-11,0.8172043010752689,0.0,0.8172043010752689,0.0,0.0,0.17204301075268819,0.012469361854397221,23.253763440860215
2018-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.013584142543959198,23.26021505376344
2018-11-25,0.0,0.8172043010752689,0.0,0.0,0.0,0.0,0.012927834157757596,23.253763440860215
2018-12-02,0.8172043010752689,0.0,0.0,0.0,0.0,0.0,0.013595565245312441,23.250537634408605
2018-12-09,0.8172043010752689,0.0,0.8172043010752689,0.0,0.0,0.0,0.01270905038786088,23.201075268817203
2018-12-16,0.0,0.8172043010752689,0.0,0.0,0.0,0.8172043010752689,0.01304177069174451,23.18709677419355
2018-12-23,0.0,0.8172043010752689,0.0,0.0,0.0,0.0,0.01291099935920794,23.177419354838708
2018-12-30,0.0,0.4838709677419355,0.0,0.0,0.0,0.0,0.013040236230842758,23.053763440860216
2019-01-06,0.0,0.0,0.0,0.17204301075268819,0.0,0.0,0.013596538209444262,23.048387096774192
2019-01-13,0.0,0.0,0.0,0.1827956989247312,0.0,0.0,0.013571979039337725,23.011827956989247
2019-01-20,0.3333333333333333,0.0,0.0,0.3870967741935484,0.6129032258064516,0.0,0.012504931994761959,22.863440860215057
2019-01-27,0.0,0.8172043010752689,0.0,0.0,0.1827956989247312,0.0,0.012912208652324468,22.438709677419357
2019-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.013609562525128894,22.21505376344086
