display_bronze,display_platinum,within_display_bronze,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Vol.Sales
0.0,0.0,0.0,0.6593406593406593,0.0,0.0,0.0,0.5378305482263268,0.0,0.5332802934414533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9680606666666666
1.0,0.0,0.7792207792207793,0.0,0.0,0.0,0.0,0.6649076517150396,0.0,0.21456667848892064,0.0,0.0,0.0,0.0,0.0,0.3406593406593406,0.0,1.0,1.830998064516129
0.0,0.0,0.2207792207792207,0.0,0.0,0.3406593406593406,0.0,0.7982409850483729,0.0,0.8335153159271824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41725870967741935
1.0,0.0,0.7792207792207793,0.0,0.6593406593406593,0.0,0.0,0.4934036939313984,0.0,0.27105068243113273,0.0,0.0,1.0,0.0,0.0,0.0,0.6593406593406593,0.0,2.1343703225806454
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.36157602673428535,0.0,0.0,1.0,0.0,1.0,0.4945054945054945,0.8461538461538461,0.0,2.443727741935484
0.0,0.0,0.1948051948051948,0.0,0.0,0.0,0.0,0.47827616534740547,0.0,0.8678150902665824,1.0,0.0,0.0,0.0,0.0,0.9982540823662319,0.3438430728150354,0.0,0.48614774193548393
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09094107299912024,0.0,0.6465225465827462,0.0,0.0,0.0,0.0,0.0,1.0,0.3406593406593406,0.0,0.37557999999999997
0.0,0.0,0.0,0.0,0.0,0.3406593406593406,0.0,0.6684256816182936,0.0,0.9117551547092733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46775935483870973
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85646437994723,0.0,0.8639823409578429,0.0,0.0,0.0,0.0,0.0,0.6593406593406593,0.18681318681318682,0.0,0.43936387096774193
0.0,0.0,0.0,0.6593406593406593,0.0,0.0,0.0,0.0019349164467896696,0.0,0.7645011896459701,0.0,0.0,0.0,0.0,0.0,0.12087912087912082,0.12087912087912082,0.0,0.4239483870967742
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8054529463500439,0.0,0.46779758959415085,0.0,0.2833333333333332,0.0,0.0,0.0,0.0,0.0,1.0,1.1398735483870968
0.0,0.0,0.0,0.0,0.3406593406593406,0.0,0.0,0.06508355321020187,0.0,0.23201526149635754,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.269298064516129
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48689533861037804,0.0,0.904526580808116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46086129032258066
1.0,0.0,0.7792207792207793,0.0,0.0,0.0,0.0,0.6599824098504836,0.0,0.21915309517631965,0.0,0.0,1.0,0.0,0.0,0.7802197802197802,0.12087912087912082,0.0,1.7835432258064516
0.0,0.0,0.5844155844155844,0.3406593406593406,0.0,0.0,0.0,0.0015831134564643357,0.0,0.7039064051010482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4735451612903226
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6698328935795952,0.0,0.08039855773382243,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.317070967741935
0.0,1.0,0.0,0.0,0.0,0.6593406593406593,0.0,0.48742304309586615,0.0,0.03764383646679503,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.3640541935483865
0.0,0.0,0.2207792207792207,0.0,0.0,0.0,0.0,0.8904133685136322,0.0,0.6074967005241372,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.0,0.7251909677419355
1.0,0.0,0.1948051948051948,0.0,0.0,0.0,0.0,0.6599824098504836,0.0,0.28418172086461446,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.8847548387096773
1.0,0.0,0.7792207792207793,0.0,0.0,0.6655027215774879,0.0,0.6670184696569921,0.0,0.23830696114302086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8039632258064515
0.0,0.0,0.0,0.6593406593406593,0.0,0.0,0.0,0.01706244503078258,0.0,0.42029279706594824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.07302
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4886543535620054,0.0,0.8529584052420214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47854516129032254
0.0,0.0,0.0,0.0,0.0,0.6593406593406593,0.0,0.6758135444151279,0.0,0.8101625446993821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4147483870967742
0.0,0.0,0.0,0.0,0.3406593406593406,0.0,0.0,0.48724714160070337,0.0,0.47820888334913425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3739051612903226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8093227792436237,0.0,0.5025240273040623,0.0,0.0,0.0,0.0,0.0,0.0,0.5274725274725275,0.0,0.9029922580645161
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026385224274405594,0.0,0.7830351586151694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49369612903225807
0.0,0.0,0.0,0.0,0.0,0.3438430728150354,0.0,0.004221635883904895,0.0,0.6833421927987016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5023954838709677
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004573438874230229,0.0,0.38627513802027647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.297636129032258
0.0,0.0,0.0,0.0,0.0,0.3406593406593406,0.0,0.6647317502198771,0.0,0.8888249199617597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5418296774193548
1.0,0.0,0.7792207792207793,0.0,0.0,0.3438430728150354,0.0,0.8281442392260336,0.0,0.4719766287573144,0.0,0.0,0.0,0.0,0.0,0.0,0.1774673924206634,1.0,1.308245806451613
0.0,0.0,0.2207792207792207,0.0,0.0,0.0,0.0,0.689533861037819,0.0,0.2344037698967849,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.064502580645161
0.0,0.0,0.0,0.3406593406593406,0.0,0.0,0.0,0.8450307827616537,0.0,0.4318305094472268,0.0,0.0,0.0,0.0,0.0,0.0,0.18681318681318682,1.0,1.150370322580645
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1356200527704483,0.0,0.695535826209718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42360387096774194
0.0,0.0,0.1558441558441558,0.0,0.3438430728150354,0.0,0.0,0.6612137203166226,0.0,0.8076478511608998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4816916129032258
0.0,0.0,0.2207792207792207,0.3438430728150354,0.0,0.0,0.0,0.005101143359718563,0.0,0.6984758749021318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43384
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.028671943711521486,0.0,0.07977384036653312,0.0,0.08333333333333329,1.0,0.0,0.0,0.6544110095511964,0.0,0.0,3.420569032258064
0.0,0.0,0.0,0.0,0.0,0.3406593406593406,0.0,0.9671064204045736,1.0,0.6077309117434986,0.0,0.0,0.0,0.0,0.0,0.0,0.18681318681318682,1.0,1.382285806451613
0.0,0.0,0.1558441558441558,0.0,0.0,0.0,0.0,0.9296394019349163,0.0,0.24464085132464453,0.0,0.0,1.0,0.0,0.0,0.3406593406593406,0.18681318681318682,0.0,1.8043316129032259
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6703605980650837,0.0,0.8690404884709806,0.0,0.2833333333333332,0.0,0.0,0.0,0.6593406593406593,0.6593406593406593,0.0,0.4456025806451613
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6351802990325421,0.0,0.30638337052903397,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3986374193548388
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8258575197889182,0.0,0.4734454621054405,0.0,0.0,0.0,0.0,0.0,0.0,0.5274725274725275,1.0,1.3705051612903227
0.0,0.0,0.1558441558441558,0.0,0.0,0.0,0.0,0.6610378188214596,0.0,0.885465718302338,0.0,0.0,0.0,0.0,0.0,0.1331005443154975,0.0,0.0,0.44836
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004221635883904895,0.0,0.2339618972151234,0.0,0.0,1.0,0.0,0.0,0.4945054945054945,0.0,0.0,1.6451245161290322
1.0,0.0,0.0,0.0,0.3406593406593406,0.0,0.0,0.6726473175021987,0.0,0.22298287357492574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6827412903225807
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5080035180299032,0.0,0.0880843952222663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.526347741935484
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4707124010554089,1.0,0.9225421671328506,0.0,0.0,0.0,0.0,0.0,0.0,0.17582417582417578,0.0,0.6263283870967742
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8313104661389623,0.0,0.2525523790066533,0.0,0.0,1.0,0.0,0.0,0.0,0.18681318681318682,0.0,2.087834193548387
0.0,1.0,0.0,0.0,0.0,0.3438430728150354,0.0,0.803518029903254,0.0,0.03961869539252083,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.215509032258065
0.0,0.0,0.0,0.4945054945054945,0.0,0.0,0.0,0.9987686895338608,1.0,1.0068759866461523,0.0,0.0,0.0,0.0,0.0,0.0,0.18681318681318682,0.0,0.7037219354838709
0.0,1.0,0.2077922077922078,0.0,0.0,0.0,0.0,0.8737027264731752,0.0,0.2102950127850809,0.0,0.0,1.0,0.0,0.0,0.0,0.8461538461538461,0.0,2.0503961290322583
0.0,0.0,0.0,0.0,0.0,0.3406593406593406,0.0,0.8065083553210202,0.0,-0.0017362722281668574,0.0,0.95,1.0,0.0,1.0,0.0,0.0,0.0,4.626066451612903
0.0,1.0,0.1558441558441558,0.0,0.0,0.0,0.0,0.9598944591029022,0.0,0.1967380019043765,0.0,0.0,1.0,0.0,0.0,0.3438430728150354,0.1885591044469549,0.0,2.1047967741935483
