display_bronze,within_promo_ins,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,promo_ins,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,within_Price,display_silver,display_gold,within_promo_catalogue,cross_box_display_bronze,cross_box_promo_ins,display_platinum,Vol.Sales
0.0,0.0,0.0,0.32904139884979067,0.0,0.5066155988857943,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.285714285714306,0.8740605321958146,0.0,0.9102939683832201,0.0,0.0,0.0,0.0,0.7791873792384703,0.0,0.0,1.0,0.0,0.18681318681318682,0.0,1.8179200000000002
0.0,0.9926911748663686,0.0,0.5889950136863016,0.883495145631068,0.7509285051067782,0.3406593406593406,0.0,0.0,0.0,0.0,0.0,0.4285714285714448,0.6926670729230144,0.0,0.9157160659755386,0.0,0.0,0.0,0.0,0.3993751534467318,0.0,0.0,0.0,0.3406593406593406,0.0,0.0,2.330848
0.0,0.0,0.13186813186813182,0.4320973582745493,0.883495145631068,0.3492339832869087,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.0,0.2900670322973804,0.0,0.9156985256105692,0.0,0.0,0.0,0.0,0.39329805355882197,0.0,0.0,1.0,0.7802197802197802,0.12087912087912082,0.0,2.322008
0.0,0.0,0.0,0.4665343807162987,0.0,0.4735376044568249,0.6593406593406593,0.0,0.6593406593406593,0.0,0.0,0.0,1.0,0.1608775137111511,0.0,0.9116942462516242,0.0,0.0,0.0,0.0,0.7373861223846205,0.0,0.0,0.49450549450549447,0.12087912087912082,0.12087912087912082,0.0,1.384032
0.0,0.0,0.0,0.6023611356852943,0.0,0.7320102135561743,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714306,0.7895592118626853,0.0,0.7701759415690965,0.0,0.0,0.13186813186813182,1.0,0.9353140205496064,1.0,0.0,0.13186813186813182,0.6593406593406593,0.6593406593406593,0.0,2.60832
1.0,0.0,0.0,0.6077881677089305,0.1067961165048543,0.009401114206127659,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714306,0.25005078204346987,1.0,0.9981177804405466,0.0,0.0,0.0,0.0,0.6484073474273426,0.0,0.0,0.0,0.0,0.8351648351648352,0.0,1.9077760000000001
0.0,0.0,0.0,0.4061372157252938,0.0,0.4555478180129997,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714306,0.6129571877501769,0.0,0.9151185197804956,0.0,0.9987071751777633,0.0,0.0,0.2039079620277695,0.0,0.0,0.9987071751777633,0.0,0.0,0.0,1.205984
1.0,0.9926911748663686,0.0,0.5708853324008469,0.116504854368932,0.7733286908077996,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.7142857142857224,0.7735120861263454,0.0,0.9158989147480243,1.0,0.0,0.0,0.0,0.5461230686725767,0.0,0.0,0.0,0.6593406593406593,0.0,0.0,1.464008
0.0,0.0,0.0,0.1993686912992354,0.0,0.38358867223769755,0.6593406593406593,0.0,0.0,0.0,0.6593406593406593,0.0,0.4285714285714448,0.34836481820028453,0.0,0.9154558436032882,0.0,0.0,0.0,0.0,0.8081622261142645,0.0,0.0,0.0,0.0,0.0,0.0,3.708952
0.0,0.0,0.0,0.8040237299244453,0.0,0.5064995357474467,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714306,0.8647166361974392,0.0,0.9092891800262972,0.0,1.0,0.0,0.0,0.3998027049073096,0.0,0.0,1.0,0.0,0.18681318681318682,0.0,1.298128
0.0,0.0,0.0,0.52104117898784,0.0,0.9066852367688023,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.285714285714306,0.8525289457647771,0.0,0.9133181376578055,0.0,0.0,0.0,0.0,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,1.7501120000000001
0.0,0.9914077990746861,0.0,0.5901902047067722,0.8823529411764706,0.719537222641641,0.6655027215774879,0.0,0.6655027215774879,0.0,0.0,0.0,0.8571428571428612,0.5832148418985721,0.0,0.9121506762667453,0.0,0.0,0.0,0.0,0.5583520441775001,0.0,0.0,0.0,0.0,0.0,0.0,2.541968
0.0,0.9926911748663686,0.0,0.34661290223456387,0.0,0.5035979572887657,0.3406593406593406,0.0,0.3406593406593406,0.0,0.0,0.0,0.1428571428571388,0.8736542758480601,0.0,0.9121489443927233,0.0,0.0,0.0,0.0,0.44778947927405355,0.0,0.0,0.0,0.0,0.18681318681318682,0.0,1.281384
0.0,0.0,0.0,0.5379573053230571,0.0,0.883008356545961,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857224,0.4237253707089179,0.0,0.9144994547646972,0.0,0.0,0.0,0.0,0.8853705111811037,0.0,0.0,0.0,0.3406593406593406,0.3406593406593406,0.0,0.9470240000000001
0.0,0.0,0.0,0.5584036160567702,0.0,0.7737929433611885,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857224,0.8049969530773913,0.0,0.9061441044700365,0.0,1.0,0.0,0.0,0.4254161997842374,0.0,0.0,1.0,0.0,0.0,0.0,0.996424
1.0,0.0,0.0,0.23914322020865697,0.116504854368932,0.5071959145775304,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.4285714285714448,0.6508226691042056,0.0,0.9153758182419436,1.0,0.0,0.0,0.0,0.8264779566827984,0.0,0.0,0.0,0.0,0.0,0.0,1.4046239999999999
0.0,0.0,0.0,0.275845233662519,0.0,0.6905756731662032,1.0,0.0,1.0,0.0,0.0,0.0,0.4285714285714448,0.6912451757058706,0.0,0.03198195545146287,0.0,0.0,1.0,0.0,0.12029883083010784,0.0,0.0,1.0,0.0,0.0,0.0,2.130852
0.0,0.0,0.0,0.5786158795503944,0.0,0.7563834726090994,0.0,0.0,0.0,0.0,0.0,1.0,0.7142857142857224,0.32378630916108,0.0,0.9143066905263799,0.0,0.0,0.0,0.0,0.9038123149435577,0.0,0.0,0.0,0.3406593406593406,0.3406593406593406,0.0,0.9708399999999999
1.0,0.9926911748663686,0.0,0.5593058600566083,1.0,0.8134865366759523,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,1.0,0.7142857142857224,0.3800528133252081,0.0,0.9128807074216585,0.0,0.0,0.0,0.0,0.5243772379892047,0.0,0.0,0.0,0.0,0.0,0.0,0.707616
0.0,0.0,1.0,0.5510260341847264,0.0,0.5730037140204272,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714306,0.8805606337599023,1.0,0.9929043539510909,0.0,0.0,0.0,0.0,0.18527982608779858,0.0,0.0,1.0,0.4945054945054945,0.8461538461538461,0.0,1.403688
0.0,0.0,0.0,0.4559467784430691,0.0,0.5409702878365832,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,1.0,0.7142857142857224,0.8797481210643916,0.0,0.9016919136089339,0.0,0.0,0.0,0.0,0.8997283118603585,0.0,0.0,0.0,0.0,0.0,0.0,0.883896
0.0,0.9926911748663686,0.13186813186813182,0.4610295707238512,0.883495145631068,0.38437725075712237,0.6655027215774879,0.0,0.0,0.0,0.6655027215774879,0.0,0.285714285714306,0.2996140564696317,0.0,0.9151147593486462,0.0,0.0,0.0,0.0,0.38494853337120283,0.0,1.0,0.0,0.0,0.0,0.0,2.8762239999999997
0.0,0.0,0.0,0.2945831355574544,0.0,0.2895775301764161,0.4945054945054945,0.0,0.0,0.0,0.0,0.0,0.8571428571428612,0.07556368068251107,0.0,0.9032961051994377,0.0,1.0,0.0,0.0,0.34143691866070736,0.0,0.0,1.0,0.4945054945054945,0.0,0.0,1.38008
0.0,0.9926911748663686,0.0,0.6273275047313067,0.0,0.32718198700092893,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.8571428571428612,0.10339224050375861,0.0,0.9106643940664672,0.0,0.0,0.0,0.0,0.8243792803249814,0.0,0.0,0.0,0.0,0.0,0.0,1.912144
1.0,0.0,1.0,0.5099110771328945,0.1067961165048543,0.17966573816155984,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.285714285714306,0.7188706073532396,1.0,0.9983882888913165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4945054945054945,0.18681318681318682,0.0,1.095848
0.0,0.0,0.0,0.2700635553287354,0.0,0.5208913649025075,0.3406593406593406,0.0,0.0,0.0,0.0,0.0,0.285714285714306,0.8764980702823468,0.0,0.9086408318366326,0.0,1.0,0.0,0.0,0.21196434788155205,0.0,0.0,1.0,0.0,0.8461538461538461,0.0,0.8115119999999999
0.0,0.0,0.0,1.0,0.0,0.7139043639740015,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857224,0.5033516148689827,0.0,0.8957151442721756,0.0,1.0,0.0,0.0,0.1832935166607763,0.0,0.0,1.0,0.0,0.0,0.0,0.722488
0.0,0.0,0.0,0.5938333094524388,0.8823529411764706,0.5340064995357476,0.4945054945054945,0.0,0.0,0.0,0.0,1.0,0.285714285714306,0.7579767637300714,0.0,0.913785185612026,0.0,0.0,0.0,0.0,0.3159772512481833,0.0,0.0,0.9987071751777633,0.4945054945054945,0.0,0.0,0.7004400000000001
0.0,0.0,0.0,0.3396081421940469,0.4368932038834951,0.5307567316620241,0.6593406593406593,0.0,0.0,0.0,0.6593406593406593,0.0,0.4285714285714448,0.6630103595368677,0.0,0.9148416262102952,1.0,0.0,0.0,0.0,0.796908410926326,0.0,0.0,0.49450549450549447,0.0,0.0,0.0,0.790296
0.0,0.9926911748663686,0.0,0.2954750048532526,0.0,0.9135329619312911,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285836,0.7081048141377204,0.0,0.9138924060330842,0.0,1.0,0.0,0.0,0.5086340136837144,0.0,0.0,0.0,0.0,0.0,0.0,1.980472
0.0,0.9926911748663686,0.0,0.6909814925617459,0.0,0.5811281337047354,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857224,0.010765793215519182,0.0,0.9121409878761879,0.0,0.0,0.0,0.0,0.5187958695082351,0.0,0.0,0.0,0.6593406593406593,0.6593406593406593,0.0,2.902952
0.0,0.16363041343951126,0.0,0.380200710056922,0.0,0.8523676880222841,0.6593406593406593,0.0,0.0,0.6593406593406593,0.0,0.0,0.285714285714306,0.8647166361974392,0.0,0.9150567587345986,0.0,0.0,0.0,0.0,0.8035579455383912,0.0,0.0,0.0,0.0,0.0,0.0,1.404936
0.0,0.0,0.0,0.2847235324682744,0.116504854368932,0.38062851985872825,0.3438430728150354,0.0,0.0,0.3438430728150354,0.0,0.0,0.285714285714306,0.29250457038391264,0.0,0.9141810036953446,0.0,0.49450549450549447,0.0,0.0,0.7273192314327321,0.0,0.0,0.49450549450549447,0.0,0.0,0.0,2.39824
0.0,0.0,0.0,0.39982160121858623,0.0,0.532845868152275,0.3406593406593406,0.0,0.0,0.0,0.0,0.0,0.4285714285714448,0.6806825106642291,0.0,0.9201384683942164,1.0,0.0,0.0,0.0,0.8800229016569316,0.0,0.0,0.0,0.3406593406593406,0.0,0.0,0.9334
1.0,0.0,0.0,0.35496872803706125,0.12,0.5885561745589598,0.6593406593406593,0.0,0.0,0.6593406593406593,0.0,0.0,0.4285714285714448,0.7726305098517168,0.0,0.9163353950558237,0.0,0.0,0.0,0.0,0.8238265684279726,0.0,0.0,0.498021978021978,0.0,0.0,0.0,2.110992
0.0,0.9926911748663686,0.0,0.26826342597588937,0.0,0.3827762302692661,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.1428571428571388,0.7586837294332724,1.0,0.9971255154451102,0.0,0.0,0.0,0.0,0.3730033497125502,0.0,0.0,0.0,0.0,0.18681318681318682,0.0,1.5715439999999998
0.0,0.9926911748663686,0.0,0.6977151658824665,0.883495145631068,0.4961699164345408,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714306,0.8572008937639648,0.0,0.9121898825441344,0.0,0.0,0.0,0.0,0.3728711763114525,0.0,0.0,0.0,0.0,0.8461538461538461,0.0,0.796952
0.0,0.0,0.0,0.4384071424470166,0.0,0.5668935863726694,0.3438430728150354,0.0,0.0,0.0,0.3438430728150354,0.0,0.4285714285714448,0.666666666666667,0.0,0.9163598470237391,1.0,0.5054945054945055,0.0,0.0,0.31960331549116994,0.0,0.0,0.5054945054945055,0.0,0.0,0.0,1.094496
0.0,0.0,0.0,0.30552047869860655,0.0,0.5011606313834727,1.0,0.0,0.0,0.0,0.0,0.0,0.285714285714306,0.8754824294129593,0.0,0.9142614258741126,0.0,0.0,0.0,0.0,0.8771846215350099,0.0,0.0,0.0,0.6593406593406593,0.18681318681318682,0.0,1.322984
0.0,0.9926911748663686,0.0,0.7609533362121024,0.0,0.6855849582172704,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857224,0.5409303270363601,0.0,0.9072672225673664,0.0,0.0,0.0,0.0,0.5495515024437703,0.0,0.0,0.0,0.3406593406593406,0.3406593406593406,0.0,1.3805999999999998
0.0,0.0,0.5054945054945055,0.40446448502780363,0.0,0.5936629526462402,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.7142857142857224,1.0,0.0,0.9185469568543416,0.0,0.0,0.6263736263736264,0.0,0.2630768656573048,0.0,1.0,0.5054945054945055,0.0,0.0,0.0,1.013584
0.0,0.9914077990746861,0.0,0.6393547512748796,0.0,0.7041550603528326,0.6593406593406593,0.0,0.6593406593406593,0.0,0.0,0.0,0.7142857142857224,0.5620875203626037,0.0,0.914685010530845,0.0,0.0,0.0,0.0,0.5631960677211971,0.0,0.0,0.0,0.0,0.0,0.0,0.70096
0.0,0.0,0.0,0.6553092538105778,0.0,0.6845403899721445,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285836,0.5842404400313859,0.0,0.9100306996064091,0.0,0.0,0.0,0.0,0.8292392597426232,0.0,0.0,0.0,0.8351648351648352,0.8351648351648352,0.0,2.020928
0.0,0.0,0.0,0.41956140190542346,0.116504854368932,0.5115998056213611,0.3438430728150354,0.0,0.0,0.0,0.0,0.0,0.285714285714306,0.826934795856185,0.0,0.9127140445628976,0.0,1.0,0.0,0.0,0.35480402987376713,0.0,0.0,1.0,0.3438430728150354,0.1885591044469549,0.0,0.7545200000000001
0.0,0.0,0.0,0.5089845392229835,0.0,0.5355153203342624,0.0,0.0,0.0,0.0,0.0,1.0,0.7142857142857224,0.7527930123908186,0.0,0.9124823213419884,0.0,0.0,0.0,0.0,0.9229734492167756,0.0,0.0,0.0,1.0,1.0,0.0,0.992056
1.0,0.0,0.0,0.6614351355878414,0.116504854368932,0.48734911792014923,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571388,0.8543570993296772,0.0,0.9174518178077316,0.0,0.0,0.0,0.0,0.7060322479411365,0.0,0.0,0.0,0.0,0.8461538461538461,0.0,1.3269360000000001
0.0,0.0,0.0,0.486788576005722,0.4466019417475728,0.717966573816156,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.7142857142857224,0.6422912858013401,0.0,0.9126129305151665,1.0,0.0,0.0,0.0,0.4564934536036498,0.0,0.0,0.5054945054945055,0.0,0.0,0.0,1.0669359999999999
0.0,0.0,0.13186813186813182,0.4320212337916951,0.0,0.9327994428969362,0.3406593406593406,0.0,0.0,0.3406593406593406,0.0,0.0,0.7142857142857224,0.31037984968515175,0.0,0.9131241040348934,0.0,0.0,0.0,0.0,0.4433674519784372,0.0,1.0,0.5054945054945055,0.0,0.0,0.0,2.8021760000000002
0.0,0.0,0.0,0.6264606182731942,0.0,0.7238716927429083,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857224,0.5204143814747102,0.0,0.9090145568453414,0.0,0.0,0.0,0.0,0.846882810075245,0.0,0.0,0.0,0.0,0.0,0.0,1.032304
0.0,0.0,0.8351648351648352,0.5036776037418234,0.0,0.33902042711234914,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.285714285714306,0.3053016453382087,0.0,0.9146201827941951,0.0,0.0,0.0,0.0,0.22429339260514514,0.0,0.0,1.0,0.0,0.0,0.0,1.8264479999999998
0.0,0.9926911748663686,0.0,0.48768878233627877,0.883495145631068,0.5356151129391957,0.3438430728150354,0.0,0.0,0.0,0.3438430728150354,0.0,0.285714285714306,0.8614665854153971,0.0,0.9099148769488492,0.0,0.0,0.0,0.0,0.566169558940179,0.0,0.0,0.0,0.0,0.1774673924206634,0.0,2.1398
0.0,0.0,0.0,0.34245992623288934,0.0,0.5598885793871871,0.6593406593406593,0.0,0.4945054945054945,0.0,0.0,0.0,0.285714285714306,0.8884826325411339,1.0,0.9999184398007346,0.0,0.0,0.0,1.0,0.6812262122464938,0.0,0.0,0.1208791208791208,0.0,0.18681318681318682,0.0,2.102048
0.0,0.9914077990746861,0.0,0.4242034052659083,0.0,0.7549907149489323,0.6593406593406593,0.0,0.6593406593406593,0.0,0.0,0.0,0.8571428571428612,0.13995132889637674,0.0,0.9113658543096381,0.0,0.0,0.0,0.0,0.5114131433828168,0.0,0.0,0.0,0.0,0.0,0.0,2.562976
0.0,0.9926911748663686,0.0,0.6051891756387944,0.0,0.6999767873723304,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.7142857142857224,0.4873044891326428,0.0,0.9074539712149923,0.0,0.0,0.0,0.0,0.5470738790294822,0.0,0.0,0.0,0.0,0.0,0.0,0.8810879999999999
0.0,0.0,0.0,0.30888622234900165,0.116504854368932,0.4593779015784589,1.0,0.0,0.0,0.0,0.0,0.0,0.285714285714306,0.7911842372537068,0.0,0.9153703750231168,0.0,0.16483516483516478,0.0,0.0,0.3614367173186661,0.0,0.0,1.0,0.3406593406593406,0.18681318681318682,0.0,1.03844
0.0,0.4908912403185339,0.0,0.42369692486018273,0.0,0.2605617455896012,0.4945054945054945,0.0,0.0,0.0,0.0,0.0,1.0,0.03960999390615427,0.0,0.9114803119676544,0.0,0.0,0.0,0.0,0.846225117051346,0.0,0.0,0.0,0.4945054945054945,0.0,0.0,2.18192
0.0,0.0,0.0,0.0,0.0,0.5682993604595663,0.9982540823662319,0.0,0.6544110095511964,0.3438430728150354,0.0,1.0,0.7142857142857224,0.8232784887263866,0.0,0.9149541794776486,0.0,0.0,0.5054945054945055,0.0,0.5828817681791438,0.0,0.0,1.0,0.0,0.0,0.0,0.743912
0.0,0.0,0.0,0.3743193258541222,0.0,0.8192300349707997,0.6544110095511964,0.0,0.0,0.0,0.0,0.0,0.8571428571428612,0.1740808450132043,0.0,0.0,0.0,1.0,0.0,0.0,0.1869038445293052,1.0,0.0,1.0,0.6544110095511964,0.0,0.0,2.4244440000000003
0.0,0.0,0.0,0.5496279650147002,0.4466019417475728,0.4749303621169916,0.3406593406593406,0.0,0.3406593406593406,0.0,0.0,0.0,1.0,0.17265894779605961,0.0,0.9092757619007648,0.0,0.49450549450549447,0.0,0.0,0.27580806719410855,0.0,0.0,1.0,0.0,0.0,0.0,1.456
0.0,0.0,0.0,0.8659445882879471,0.0,0.9563602599814298,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857224,0.44464757261832233,0.0,0.9125118997233628,0.0,0.49450549450549447,0.0,0.0,0.6811866273016793,0.0,0.0,0.49450549450549447,0.0,0.0,0.0,2.6033280000000003
0.0,0.4908912403185339,0.0,0.53798310951756,0.0,0.7669452181986998,0.3406593406593406,0.0,0.0,0.0,0.0,0.0,0.8571428571428612,0.13101767215112758,0.0,0.9101763800742413,0.0,0.0,0.0,0.0,0.2727970189370632,1.0,0.0,0.5054945054945055,0.3406593406593406,0.0,0.0,2.7215759999999998
0.0,0.9900990099009902,0.12327276683712325,0.32631394879700437,0.0,0.0017409470752087763,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.285714285714306,0.31747525758060213,1.0,1.0,0.0,0.9973887498639974,0.0,1.0,0.4054712367219526,0.0,1.0,0.12327276683712325,0.0,0.17582417582417578,0.0,1.991704
0.0,0.0,0.13186813186813182,0.29688866924153867,0.0,0.5234447539461469,0.6593406593406593,0.0,0.0,0.4945054945054945,0.0,0.0,0.285714285714306,0.6969327645744459,1.0,0.9979798099135522,0.0,0.0,1.0,0.0,0.03689007177800363,0.0,1.0,1.0,0.0,0.18681318681318682,0.0,1.070888
0.0,0.0,0.1208791208791208,0.34583265402013463,0.0,0.6023676880222846,0.3406593406593406,0.0,0.0,0.3406593406593406,0.0,0.0,0.285714285714306,0.9144830387974805,0.0,0.915667265907909,0.0,0.0,0.0,0.0,0.8947474230791395,0.0,1.0,0.0,0.0,0.0,0.0,1.163344
0.0,0.9926911748663686,0.0,0.2931978367228121,0.0,0.5331940575673171,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.36375410481584947,0.0,0.0,0.0,0.0,0.5026770984990065,0.0,0.0,0.0,0.0,0.0,0.0,3.033884
0.0,0.0,0.0,0.5137045704543759,0.0,0.35677808727948035,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.285714285714306,0.29677026203534407,0.0,0.9156992188437938,0.0,0.0,0.0,0.0,0.9298634089848541,0.0,0.0,0.0,0.0,0.0,0.0,2.981576
0.0,0.0,0.13186813186813182,0.14280334523452076,0.0,0.9034354688950792,1.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857224,0.49563274426162884,0.0,0.9132898429214107,0.0,0.0,0.0,0.0,0.8804963130967796,0.0,1.0,0.0,0.0,0.0,0.0,1.079208
0.0,0.0,0.13186813186813182,0.2570545755526057,0.0,1.0,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.7142857142857224,0.36319317489335834,0.0,0.9115284656993783,0.0,0.0,0.0,0.0,0.766898804643696,0.0,1.0,0.0,1.0,0.3406593406593406,0.0,2.591888
0.0,0.9926911748663686,0.0,0.1346709086809863,0.0,0.5691736304549675,0.3406593406593406,0.0,0.0,0.3406593406593406,0.0,0.0,0.285714285714306,0.7743245988218561,1.0,0.9895664048919022,0.0,0.0,0.0,0.0,0.35895083191909016,0.0,0.0,0.0,0.0,0.18681318681318682,0.0,1.303536
0.0,0.0,0.0,0.4302832756170112,0.0,0.8043175487465182,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.285714285714306,0.8123095673369889,0.0,0.9139781884729725,0.0,1.0,0.0,0.0,0.2355850368634087,0.0,0.0,1.0,0.0,0.0,0.0,0.786552
0.0,0.0,0.0,0.45908073534156824,0.0,0.7374651810584965,0.3406593406593406,0.0,0.0,0.0,0.0,0.0,0.7142857142857224,0.6843388177940284,0.0,0.9122480194006961,1.0,0.5054945054945055,0.0,0.0,0.3309780050079425,0.0,0.0,0.5054945054945055,0.3406593406593406,0.0,0.0,1.440504
0.0,0.0,0.0,0.4828442811713005,0.0,0.4575208913649025,0.6593406593406593,0.0,0.6593406593406593,0.0,0.0,0.0,0.7142857142857224,0.15092423319114445,0.0,0.9101842060252094,0.0,1.0,0.0,0.0,0.15140314429049262,0.0,0.0,1.0,0.0,0.0,0.0,1.030224
0.0,0.0,0.0,0.6619201156560273,0.0,0.5132398753894081,0.3438430728150354,0.0,0.0,0.0,0.3438430728150354,0.0,1.0,0.022140970952671424,0.0,0.9103456762972426,0.0,0.0,0.0,0.0,0.8571325868990654,0.0,0.0,0.0,0.0,0.0,0.0,2.789696
0.0,0.0,0.0,0.3720317117537908,0.0,0.0,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.1428571428571388,0.2315661182205977,1.0,0.998301932116151,0.0,0.0,0.0,0.0,0.6263751519197989,0.0,0.0,0.0,0.0,0.17582417582417578,0.0,1.89852
0.0,0.9926911748663686,0.0,0.48891214673444683,0.0,0.5094011142061285,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.4285714285714448,0.8600446881982533,0.0,0.9062040689245974,0.0,0.0,0.0,0.0,0.5411665011762796,0.0,0.0,0.0,0.0,0.5274725274725275,0.0,2.8965039999999997
0.0,0.9926911748663686,0.0,0.36665997925188254,0.0,0.5759139700969289,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857224,0.9209831403615683,0.0,0.9122227713261681,0.0,0.0,0.13186813186813182,0.0,0.5164039947927943,1.0,0.0,0.0,0.0,0.0,0.0,0.995904
