display_bronze,display_platinum,within_promo_ins,within_display_gold,within_display_bronze,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Vol.Sales
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03211629479377942,0.0,0.6196767204867561,0.0,0.5060137457044672,0.0,0.0,0.0,0.0,0.287037037037037,0.9940699126092384,0.0,0.7152363636363636
0.0,0.0,0.0,0.0,0.0,0.0,0.4945054945054945,0.0,0.0,0.0037187288708586674,0.0,0.6646816133828213,0.0,0.0,0.0,0.0,0.0,0.0,0.4259259259259259,0.0,0.0,1.6637636363636366
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3309668695064233,0.0,0.8726346408652801,0.0,0.0,0.34065934065934056,0.0,0.0,0.0,1.0,0.9940699126092384,0.0,0.9895472727272726
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33367139959432046,0.0,0.8117107254906091,0.0,0.0,0.34065934065934056,0.0,0.0,0.0,0.0,0.9940699126092384,0.0,1.194261818181818
0.0,0.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.34550371872887087,1.0,0.9715382919173163,0.0,0.0,0.0,0.0,0.0,0.0,0.1481481481481481,0.0,1.0,1.9005927272727272
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3407707910750507,0.0,0.83910277816137,0.0,0.0,0.34065934065934056,0.0,0.0,0.0,0.0,0.9940699126092384,0.0,1.70736
0.0,0.0,0.0,0.34420787545787546,0.0,0.0,0.0,0.0,0.0,0.3414469235970249,0.0,0.8426492873472253,0.0,0.0,0.0,0.0,0.0,0.0,0.1574074074074074,0.0,0.0,1.2672563636363636
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18681318681318682,0.0,0.37085868830290736,0.0,0.47639720845961264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940699126092384,0.0,1.5034072727272727
0.0,0.0,0.4065934065934065,0.0,0.0,0.0,0.0,0.0,0.0,0.574712643678161,0.0,0.6125011205075537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940699126092384,1.0,3.9159818181818182
0.0,0.0,0.34065934065934056,0.0,0.34065934065934056,0.0,0.0,0.0,1.0,0.33130493576741016,0.0,0.8598611253338144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0127945454545453
0.0,0.0,0.0,0.0,0.0,0.0,0.18681318681318682,0.0,0.0,0.33299526707234606,0.0,0.8603700080038004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1235927272727273
0.0,0.0,0.06593406593406585,0.0,0.0,0.0,0.0,0.0,0.0,0.6917173766058148,0.0,0.8170145200965586,0.0,0.0,0.34065934065934056,0.0,0.0,0.0,0.8425925925925926,0.9940699126092384,1.0,2.6904719999999998
0.0,0.0,0.0,0.0,0.34065934065934056,0.0,0.0,0.054945054945054826,0.0,1.0,0.0,0.7721481835341897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4915730337078652,0.0,1.7152763636363637
1.0,0.0,0.0,0.0,0.011103479853479783,0.0,0.0,0.0,0.0,0.00608519269776886,0.0,0.6806026524726851,0.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.0,2.0811345454545456
0.0,0.0,0.06593406593406585,0.0,0.0,0.0,0.0,0.0,0.0,0.34550371872887087,1.0,0.9387034988649252,0.0,0.0,0.34065934065934056,0.0,0.0,0.0,0.0,0.9940699126092384,1.0,2.0551527272727275
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.8585746552149813,1.0,0.0,0.34065934065934056,0.0,0.0,0.0,0.1574074074074074,0.0,0.0,1.0727490909090909
0.0,0.0,0.0,0.0,0.0,0.18681318681318682,0.0,0.0,0.0,0.5676132521974305,0.0,0.5271923286282933,0.0,0.9730902777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3516727272727271
0.0,0.0,0.34065934065934056,0.0,0.34065934065934056,0.0,0.0,0.0,0.0,0.32995267072346157,0.0,0.8604435859841764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1053163636363637
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33400946585530755,0.0,0.8585124576341259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940699126092384,0.0,1.0882436363636365
0.0,0.0,0.6593406593406593,0.0,0.6593406593406593,0.0,0.0,0.0,0.0,0.9959432048681541,0.0,0.7026171667391408,0.0,0.0,0.34065934065934056,0.0,0.0,0.0,0.0,0.5024968789013732,0.0,1.2844018181818182
0.0,0.0,0.0,0.0,0.4945054945054945,0.0,0.0,0.0,0.0,0.3400946585530765,0.0,0.8512999656279532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4915730337078652,0.0,1.5547254545454543
0.0,0.0,0.0,0.0,0.0,0.18681318681318682,0.0,0.0,0.0,0.3313049357674104,0.0,0.8603008600657138,0.0,1.4853951890034365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74692
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3313049357674104,0.0,0.8597339196615743,0.0,0.9793814432989691,0.0,0.0,0.0,0.0,0.0,0.16385767790262173,0.0,1.408401818181818
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3404327248140636,0.0,0.35540662760267727,1.0,0.0,0.6593406593406593,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,1.5978109090909092
