promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Packsize,Wtd.Selling.Dist,WeekNum,Month,Product.Type_Product.Type 3,Vol.Sales
0.0,1.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.019,0.28951375123532463,0.07278704844727868,0.0,0.00044
1.0,0.0,1.0,0.0,0.0,0.0,0.38095238095238093,0.998,0.6699081910250867,0.46202214084478355,0.0,5.27142
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.9590000000000001,0.27658729686910427,0.30930977890333167,0.0,2.22948
0.0,0.0,0.0,0.0,0.0,0.0,0.4761904761904763,0.9990000000000001,0.14280487874014508,0.5547109406447217,0.0,3.50424
0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,0.11949304134342785,0.1001976870175808,0.0,2.5662
0.0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,0.08397916940689427,0.07278704844727868,0.0,4.30612
1.0,0.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.0,0.2478520833182949,0.4150025323459694,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.953,0.10357710652917206,0.30930977890333167,0.0,1.66478
0.0,1.0,0.0,0.0,0.0,1.0,0.4285714285714286,0.0,0.10704187692915755,0.46202214084478355,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.4761904761904763,1.0,0.5129198664896687,0.6250707132686077,0.0,20.6796
1.0,0.0,0.0,0.0,1.0,0.0,0.4761904761904763,0.0,0.29530406178399937,0.5440604630686356,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4761904761904763,1.0,0.025813586808068986,0.1001976870175808,0.0,1.91016
0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.012,0.025813586808068986,0.1001976870175808,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4761904761904763,0.0,0.019453571061726654,0.46202214084478355,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,0.0,0.14280487874014508,0.5547109406447217,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.0,0.22298750130425615,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.4761904761904763,0.9990000000000001,0.7117174138009223,0.5440604630686356,0.0,8.59536
0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.5440604630686356,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.38095238095238093,0.0,0.9243405525225314,0.6370942635869541,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.6699081910250867,0.46202214084478355,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.029913657081106992,0.6370942635869541,0.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.997,0.10357710652917206,0.30930977890333167,0.0,1.67178
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.0,0.29530406178399937,0.5440604630686356,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.9990000000000001,0.08397916940689427,0.07278704844727868,0.0,0.91586
1.0,0.0,1.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.8438912146283387,0.5547109406447217,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,0.0,0.5440604630686356,0.0,1.55194
1.0,0.0,0.0,0.0,1.0,0.0,0.38095238095238093,0.0,0.14395780137397712,0.6370942635869541,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.5714285714285714,1.0,0.7117174138009223,0.5440604630686356,0.0,22.41408
0.0,1.0,0.0,0.0,0.0,1.0,0.09523809523809523,0.0,0.10704187692915755,0.46202214084478355,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.012267259444508752,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.09090051248891608,0.5547109406447217,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.4761904761904763,1.0,0.3607655715778827,0.1001976870175808,0.0,9.49152
1.0,0.0,0.0,0.0,0.0,1.0,0.38095238095238093,0.002,0.3349598750574374,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.998,0.05512586703188431,0.30930977890333167,0.0,4.29836
