display_bronze,within_promo_ins,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,promo_ins,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,within_Price,promo_catalogue,display_silver,display_gold,within_promo_catalogue,cross_box_display_bronze,cross_box_promo_ins,display_platinum,Vol.Sales
0.0,0.0,0.0,1.0000000000000009,0.0,0.9562841530054644,0.0,0.0,0.0,0.0,0.0,0.0,0.9819819819819819,0.4313520301381333,0.0,0.9164344250303209,0.0,0.4945054945054945,0.0,0.680568874664476,0.0,0.0,0.0,0.4945054945054945,0.0,0.0,0.0,3.54796
0.0,0.9938044733802373,0.0,0.7979511644363768,0.0,0.5803976281827694,0.0,0.0,0.0,0.0,0.0,0.0,0.8588588588588588,0.01004604437002854,0.0,0.9236070019750713,0.0,0.0,0.0,0.5177519332948561,0.0,0.0,0.0,0.0,0.6593406593406593,0.7792207792207793,0.0,3.61036
0.0,0.9938044733802373,0.0,0.8057272662930028,0.8504672897196262,0.4952912452040463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8520301381331103,0.0,0.9519914199604766,0.0,0.0,0.0,0.37136084882026577,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,3.38364
0.0,0.0,0.0,0.23023261995713362,0.0,0.3825136612021862,0.6593406593406593,0.0,0.0,0.0,0.6593406593406593,0.0,0.9989989989989989,0.328170782754289,0.0,0.9534836859356268,0.0,0.0,0.0,0.8077675539953013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13092
0.0,0.0,0.0,0.5932303029573962,0.0,0.35565631903267114,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.9989989989989989,0.27480117203850885,0.0,0.9472868888496002,0.0,0.0,0.0,0.9297907041915243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51416
0.0,0.0,0.8351648351648352,0.5816510785495419,0.0,0.33786768980351134,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.997997997997998,0.2838007534533258,0.0,0.9467503604055523,0.0,0.0,0.0,0.22251905189832488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6068
0.0,0.9938044733802373,0.0,0.9263060166586747,0.0,0.8578756871348361,0.0,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.49811636668061965,0.0,0.9236869642103329,0.0,0.0,0.0,0.835133402677819,0.0,0.0,0.0,0.0,0.33275136078874396,0.3932516082048792,0.0,4.6384
0.0,0.9938044733802373,0.0,0.2700030584980695,0.0,0.6785257528194402,0.4945054945054945,0.0,0.0,0.0,0.0,0.0,0.8588588588588588,0.0403934700711579,0.0,0.9188107398583458,0.0,0.0,0.0,0.4781124867388655,0.0,0.0,0.0,0.0,0.4945054945054945,0.0,0.0,3.04096
0.0,0.0,0.0,0.49689469907967343,0.0,0.8039762818276945,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.9989989989989989,0.8059857681038087,0.0,0.9448022862534771,0.0,1.0,0.0,0.23382834071250258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3426
0.0,0.0,0.0,0.7790695666861911,0.0,0.8764097198000234,0.0,0.0,0.4945054945054945,0.0,0.0,0.0,0.8998998998998999,0.2622436165759723,0.0,0.8947444393429862,0.0,0.0,1.0,0.2922330796126893,0.0,0.0,0.0,1.0,0.0,0.5844155844155845,0.0,2.6598
0.0,0.0,0.17582417582417578,0.49890170760907626,0.0,0.9326822462504358,0.3406593406593406,0.0,0.0,0.3406593406593406,0.0,0.0,0.9139139139139139,0.3072415236500614,0.0,0.912855967082205,0.0,0.0,0.0,0.44221725826035385,0.0,0.0,1.0,0.5054945054945055,0.0,0.0,0.0,2.72064
0.0,0.9921560313758745,0.0,0.48987361432051646,0.0,0.7545634228578075,0.6593406593406593,0.0,0.6593406593406593,0.0,0.0,0.0,0.8688688688688688,0.13992986723741474,0.0,0.9145582126476537,0.0,0.0,0.0,0.5098013657585581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81268
0.0,0.9921560313758745,0.0,0.6815565484087545,0.8490566037735849,0.7190481002535027,0.6655027215774879,0.0,0.6655027215774879,0.0,0.0,0.0,0.9989989989989989,0.5690132446669889,0.0,0.9337063897645681,0.0,0.0,0.0,0.5567733398340176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.498
0.0,0.9938044733802373,0.0,0.15551908344071208,0.0,0.5684222764794793,0.3406593406593406,0.0,0.0,0.3406593406593406,0.0,0.0,0.4924924924924925,0.872750104646296,1.0,0.9346200422319537,0.0,0.0,0.0,0.3595892458513701,0.0,0.0,0.0,0.0,0.0,0.2207792207792208,0.0,0.75036
0.0,0.0,0.12087912087912088,0.4989896167938941,0.8504672897196262,0.3480990582490415,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.2674759313520285,0.0,0.9561854101776515,0.0,0.0,0.0,0.3919138321647697,0.0,0.0,1.0,1.0,0.7802197802197802,0.1428571428571428,0.0,2.69724
0.0,0.0,0.0,0.5575925846778818,0.0,0.45657481688175805,0.6593406593406593,0.0,0.6593406593406593,0.0,0.0,0.0,0.8548548548548549,0.1552951025533691,0.0,0.9163738748681141,0.0,1.0,0.0,0.1494649078166308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.10912
0.0,0.0,0.0,0.6870261998302656,0.0,0.7378211835833044,0.0,0.0,0.0,0.0,0.0,1.0,0.997997997997998,0.5371119202002879,0.0,0.9365591990564823,0.0,0.0,0.0,0.8975429436106666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30044
1.0,0.0,0.0,0.3567043740751341,0.102803738317757,0.4584350656900362,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7840100460443686,0.0,0.9540408494683241,0.0,0.16483516483516475,0.0,0.35997711321607806,0.0,0.0,0.0,1.0,0.3406593406593406,0.2207792207792208,0.0,3.7024
1.0,0.0,0.0,0.5014425073610589,0.1495327102803738,0.7701430066271371,0.3406593406593406,0.0,0.3406593406593406,0.0,0.0,0.0,0.9989989989989989,0.6822938467978235,0.0,0.9567700238773771,0.0,0.0,0.0,0.9504466805953253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78716
0.0,0.9938044733802373,0.0,0.5645998062082374,0.0,0.5085455179630278,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.997997997997998,0.8555881121808291,0.0,0.9069201287038915,0.0,0.0,0.0,0.5400853235139262,0.0,0.0,0.0,0.0,0.0,0.6233766233766234,0.0,4.04664
0.0,0.9938044733802373,0.0,0.4002714572301329,0.0,0.502732240437159,0.3406593406593406,0.0,0.3406593406593406,0.0,0.0,0.0,0.9989989989989989,0.8689828380075344,0.0,0.9458578306131127,0.0,0.0,0.0,0.44648207441356913,0.0,0.0,0.0,0.0,0.0,0.2207792207792208,0.0,2.28124
0.0,0.9938044733802373,0.0,0.698877484568972,0.0,0.6994535519125682,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.9989989989989989,0.47174550020929207,0.0,0.9509599516586977,0.0,0.0,0.0,0.5458524105204443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09036
0.0,0.0,0.0,0.3528175853638045,0.0,0.5002906638762936,1.0,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.8710757639179576,0.0,0.9444903808363208,0.0,0.0,0.0,0.8769596929187387,0.0,0.0,0.0,0.0,0.6593406593406593,0.2207792207792208,0.0,3.89844
0.0,0.0,0.0,0.538757776220625,0.0,0.47261946285315704,0.6593406593406593,0.0,0.6593406593406593,0.0,0.0,0.0,0.8538538538538538,0.16617831728756727,0.0,0.928138294377586,0.0,0.0,0.0,0.7368294224056635,0.0,0.0,0.0,0.4945054945054945,0.12087912087912082,0.1428571428571428,0.0,3.46268
0.0,0.16381392418355553,0.0,0.5577661954103261,0.1401869158878504,0.7459217413319688,0.6544110095511964,0.0,0.0,0.0,0.0,0.0,0.997997997997998,0.6676433654248646,0.0,0.9446078296158156,1.0,0.0,0.0,0.7499555379126868,0.0,0.0,0.0,0.0,0.9982540823662319,0.40635999514504184,0.0,2.8236
0.0,0.0,0.0,0.0,0.0,0.567546481771843,0.9982540823662319,0.0,0.6544110095511964,0.3438430728150354,0.0,1.0,0.9989989989989989,0.8179154457932185,0.0,0.9530579164307387,0.0,0.0,0.5054945054945055,0.5819405914485483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.8548
0.0,0.0,0.0,0.7643908451055799,0.0,0.512390973881542,0.3438430728150354,0.0,0.0,0.0,0.3438430728150354,0.0,0.8548548548548549,0.02302218501464992,0.0,0.9193999314975709,0.0,0.0,0.0,0.8568607257434957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24944
0.0,0.0,0.0,0.46171730457842663,0.0,0.5320311591675391,0.3406593406593406,0.0,0.0,0.0,0.0,0.0,0.996996996996997,0.6709920468815405,0.0,0.9684150569519243,1.0,0.0,0.0,0.8798624569857081,0.0,0.0,0.0,0.0,0.3406593406593406,0.0,0.0,3.03264
1.0,0.0,0.0,0.5530604859478876,0.1495327102803738,0.3022132831761586,0.3438430728150354,0.0,0.3438430728150354,0.0,0.0,0.0,0.8588588588588588,0.07074089577228904,0.0,0.0,0.0,0.0,0.0,0.8266031020835118,1.0,0.0,0.0,0.17582417582417578,0.0,0.0,0.0,5.96648
0.0,0.0,0.0,0.26947297100677314,0.0,0.711312638065341,0.6593406593406593,0.0,0.0,0.6593406593406593,0.0,0.0,0.9989989989989989,0.43532858936793595,0.0,0.9513731097457399,0.0,0.0,0.0,0.839430126097092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62232
0.0,0.9938044733802373,0.0,0.3385872961022738,0.0,0.5323799558190911,1.0,0.0,0.0,0.0,1.0,0.0,0.8558558558558559,0.0,0.0,0.8228224613328106,0.0,0.0,0.0,0.48708969054814144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84436
0.0,0.9938044733802373,0.0,0.680176331895324,0.8504672897196262,0.7504941285896991,0.3406593406593406,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.6829217245709494,0.0,0.9541561832273793,0.0,0.0,0.0,0.3980145114905014,0.0,0.0,0.0,0.0,0.3406593406593406,0.0,0.0,2.81996
0.0,0.0,1.0,0.6363294391320764,0.0,0.572259039646553,0.0,0.0,0.0,0.0,0.0,0.0,0.9159159159159159,0.8936793637505236,1.0,0.9331656668944603,0.0,0.0,0.0,0.18560319872800957,0.0,0.0,0.0,1.0,0.4945054945054945,0.9999999999999999,0.0,2.85324
1.0,0.0,0.0,0.328801099191808,0.102803738317757,0.3795483463670273,0.3438430728150354,0.0,0.0,0.3438430728150354,0.0,0.0,0.9989989989989989,0.27040602762662225,0.0,0.9506250372825136,0.0,0.4945054945054945,0.0,0.7267101969814762,0.0,0.0,0.0,0.4945054945054945,0.0,0.0,0.0,3.96136
0.0,0.0,0.0,0.7567565669602319,0.0,0.6839902336937564,0.0,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.5696470458153327,0.0,0.9398788898882575,0.0,0.0,0.0,0.828119042582764,0.0,0.0,0.0,0.0,0.8351648351648352,0.987012987012987,0.0,4.68468
0.0,0.0,0.12087912087912088,0.22000567481424405,0.0,0.7662579822881499,0.6717810491395397,0.0,0.0,0.6717810491395397,0.32469417375077747,0.0,0.9989989989989989,0.40477187107576373,0.0,0.9538222583957676,0.0,0.0,0.0,0.3960308324765318,0.0,0.0,1.0,1.0,0.0,0.3837294780691006,0.0,3.52248
0.0,0.0,0.0,0.6857636360156754,0.8490566037735849,0.5331938146727127,0.4945054945054945,0.0,0.0,0.0,0.0,1.0,0.9989989989989989,0.7481677025991775,0.0,0.9458112709941133,0.0,0.0,0.0,0.31390500254091425,0.0,0.0,0.0,0.9983412813601493,0.4945054945054945,0.0,0.0,2.55684
1.0,0.9938044733802373,0.0,0.6812016326339361,0.5327102803738317,0.539355888850134,0.4945054945054945,0.0,0.0,0.0,0.4945054945054945,0.0,0.997997997997998,0.6513185433235664,0.0,0.9566308414113109,1.0,0.0,0.0,0.34660051426114435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75132
0.0,0.0,0.12087912087912088,0.7675564230779743,0.8504672897196262,0.7052668294384374,0.0,0.0,0.0,0.6593406593406593,0.0,0.0,0.9989989989989989,0.4135621598995387,0.0,0.9581976106080194,0.0,0.0,0.0,0.3880107149849339,0.0,0.0,0.0,1.0,0.0,0.7792207792207793,0.0,3.74816
1.0,0.0,0.0,0.7638307860963254,0.1495327102803738,0.48645506336472577,0.0,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.8491000418585184,0.0,0.9535826562469687,0.0,0.0,0.0,0.7054491295412113,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,4.37684
0.0,0.9938044733802373,0.0,0.3097928315555052,0.0,0.3816998023485638,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.0,0.9593972373378001,1.0,0.9408837095994755,0.0,0.0,0.0,0.37385421102276517,0.0,0.0,0.0,0.0,0.0,0.2207792207792208,0.0,0.0
1.0,0.0,0.0,0.1260070572793257,0.1495327102803738,0.49361463076995005,0.0,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.4947676852239429,0.0,0.9450088601903417,0.0,0.0,0.0,0.8287688379418636,0.0,0.0,0.0,0.0,0.3438430728150354,0.40635999514504184,0.0,3.8142
0.0,0.0,0.17582417582417578,0.1649104886917261,0.0,0.9032670619695384,1.0,0.0,0.0,1.0,0.0,0.0,0.9989989989989989,0.48032649644202596,0.0,0.939886616435146,0.0,0.0,0.0,0.880272471302324,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.58796
0.0,0.9999999999999999,0.0,0.5738551642787719,0.903846153846154,0.49052435763283375,0.5164835164835164,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.7101599478378464,0.0,0.9390703450034898,0.0,0.0,0.0,0.5778189838361643,0.0,0.0,0.0,0.0,0.5164835164835164,0.0,0.0,3.04356
0.0,0.0,0.0,0.43226706525666625,0.0,0.8189147751782828,0.6544110095511964,0.0,0.0,0.0,0.0,0.0,0.8778778778778779,0.17455002092925742,0.0,0.8835106666936827,0.0,1.0,0.05494505494505492,0.16039997832478026,0.0,0.0,0.0,1.0,0.6544110095511964,0.0,0.0,2.02956
0.0,0.0,0.17582417582417578,0.34284950013778115,0.0,0.5226136495756313,0.6593406593406593,0.0,0.0,0.4945054945054945,0.0,0.0,0.038038038038038034,0.8880284637923817,1.0,0.9999999999999982,0.0,0.0,1.0,0.036713663175310884,0.0,0.0,1.0,1.0,0.0,0.2207792207792208,0.0,0.04212
0.0,0.0,0.0,0.9284932786681823,0.0,0.5056388792000934,0.0,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.8599832565927175,0.0,0.9315450481156535,0.0,1.0,0.0,0.39836473603372724,0.0,0.0,0.0,1.0,0.0,0.2207792207792208,0.0,3.37064
0.0,0.0,0.0,0.7267734158515031,0.4205607476635514,0.4643646087664228,0.3406593406593406,0.0,0.3406593406593406,0.0,0.0,0.0,0.8518518518518517,0.15676015069066462,0.0,0.9129161498735936,0.0,0.0,0.0,0.6416285394554215,0.0,0.0,0.0,0.4945054945054945,0.0,0.0,0.0,3.8792
0.0,0.0,0.0,0.6681904216231347,0.0,0.7559586094640158,0.0,0.0,0.0,0.0,0.0,1.0,0.997997997997998,0.3034742570113007,0.0,0.9452535284264876,0.0,0.0,0.0,0.9036485512304822,0.0,0.0,0.0,0.0,0.3406593406593406,0.4025974025974025,0.0,3.7284
0.0,0.4914417725506668,0.0,0.621267361438453,0.0,0.7665387745610972,0.3406593406593406,0.0,0.0,0.0,0.0,0.0,0.8738738738738738,0.13101716199246471,0.0,0.9079481030854399,0.0,0.0,0.05494505494505492,0.2711827116659107,0.0,0.0,0.0,0.5054945054945055,0.3406593406593406,0.0,0.0,2.31244
0.0,0.0,0.0,0.5062762079428067,0.0,0.5661382560384745,0.3438430728150354,0.0,0.0,0.0,0.3438430728150354,0.0,0.9989989989989989,0.6561322729175387,0.0,0.9538760484136457,1.0,0.5054945054945055,0.0,0.3180720822878822,0.0,0.0,0.0,0.5054945054945055,0.0,0.0,0.0,2.09144
1.0,0.0,0.0,0.722707448955747,0.102803738317757,0.37051223124457433,0.1331005443154975,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.32900795311845954,0.0,0.016787419579983975,0.0,0.0,0.0,0.9307891371524653,1.0,0.0,0.0,0.17582417582417578,0.1331005443154975,0.0,0.0,5.24316
0.0,0.0,0.0,0.3118716358776217,0.0,0.520055807464249,0.3406593406593406,0.0,0.0,0.0,0.0,0.0,0.991991991991992,0.8735872750104647,0.0,0.9418229883251765,0.0,1.0,0.0,0.2100189624132387,0.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,2.73884
1.0,0.0,0.0,0.4354279789863851,0.1495327102803738,0.895128473433322,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.995995995995996,0.7595228128924232,0.0,0.9225050674587063,1.0,0.0,0.0,0.858823650214469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34876
1.0,0.9938044733802373,0.0,0.645891050791608,1.0,0.8131612603185681,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,1.0,0.9989989989989989,0.36123901213896836,0.0,0.944256444132904,0.0,0.0,0.0,0.5232783799520115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.40084
0.0,0.0,0.0,0.318548366019459,0.0,0.6900360423206608,1.0,0.0,1.0,0.0,0.0,0.0,0.9989989989989989,0.6814566764336538,0.0,0.9538309215356247,0.0,0.0,1.0,0.09420722045365437,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.28072
0.0,0.0,1.0,0.630726496143077,0.0,0.3656551563771657,0.4945054945054945,0.0,0.0,0.0,0.0,0.0,0.8568568568568568,0.13311008790288703,0.0,0.928229159660571,0.0,0.0,0.0,0.15918039362352587,0.0,0.0,0.0,1.0,0.4945054945054945,0.0,0.0,2.00564
0.0,0.9938044733802373,0.0,0.40604822406211927,0.2897196261682243,0.3520520869666317,0.3406593406593406,0.0,0.0,0.3406593406593406,0.0,0.0,0.9989989989989989,0.305567182921723,0.0,0.9477796632052264,0.0,0.0,0.0,0.30715448976324744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.405
0.0,0.4914417725506668,0.0,0.4892887265429664,0.0,0.25927217765376165,0.4945054945054945,0.0,0.0,0.0,0.0,0.0,0.8578578578578578,0.0403934700711579,0.0,0.9249867013010995,0.0,0.0,0.0,0.8459343786861719,0.0,0.0,0.0,0.0,0.4945054945054945,0.0,0.0,4.42936
0.0,0.0,0.0,0.5621474890999076,0.4299065420560747,0.7174747122427627,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.997997997997998,0.6316450397655924,0.0,0.9352625761394542,1.0,0.0,0.0,0.4552646583988169,0.0,0.0,0.0,0.5054945054945055,0.0,0.0,0.0,2.51576
0.0,0.0,0.0,0.3401870506978666,0.0,0.288338565283107,0.4945054945054945,0.0,0.0,0.0,0.0,0.0,0.8598598598598599,0.07681038091251402,0.0,0.9166120907645947,0.0,1.0,0.0,0.33976106440435494,0.0,0.0,0.0,1.0,0.4945054945054945,0.0,0.0,2.85844
0.0,0.0,0.0,0.6956116405510642,0.0,0.7315428438553653,0.0,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.782544997907074,0.0,0.011750145792559508,0.0,0.0,0.17582417582417578,0.9352918767424878,1.0,1.0,0.0,0.17582417582417578,0.6593406593406593,0.7792207792207793,0.0,6.00028
0.0,0.9938044733802373,0.0,0.8111231024436654,0.8504672897196262,0.48703639111731256,0.0,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.6040184177480121,0.0,0.956924819255967,0.0,0.0,0.0,0.6187625739162739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03316
0.0,0.0,0.0,0.601702679403525,0.0,0.9065224973840253,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.9989989989989989,0.8474257011301809,0.0,0.9540438075169799,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49336
0.0,0.0,0.0,0.7234419231278597,0.0,0.7233901295980578,0.0,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.505860192549183,0.0,0.9397870197399989,0.0,0.0,0.0,0.8464631739629533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84072
0.0,0.0,0.0,0.5265311252126637,0.0,0.5401697477037555,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,1.0,0.9989989989989989,0.8760987861029719,0.0,0.9556614193982629,0.0,0.0,0.0,0.8991667567348935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.20528
0.0,0.9938044733802373,0.0,0.42342198820920274,0.0,0.5751743711609278,0.0,0.0,0.0,0.0,0.0,0.0,0.9989989989989989,0.9185851820845548,0.0,0.9524000585043453,0.0,0.0,0.17582417582417578,0.5152334642279461,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.05656
0.0,0.0,0.5604395604395604,0.46707894534853356,0.0,0.5929543076386472,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.9989989989989989,1.0,0.0,0.9625042790845573,0.0,0.0,0.6153846153846153,0.2614341448598525,0.0,1.0,0.0,0.5054945054945055,0.0,0.0,0.0,2.24068
0.0,0.9938044733802373,0.0,0.05371859433620241,0.8504672897196262,0.8143380415448322,0.3438430728150354,0.0,0.0,0.3438430728150354,0.0,1.0,0.9989989989989989,0.2921724570950177,0.0,0.9388004309334903,0.0,0.0,0.0,0.4974276433852296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70816
0.0,0.0,0.0,0.6347149372471588,0.4299065420560747,0.47401464945936533,0.3406593406593406,0.0,0.3406593406593406,0.0,0.0,0.0,0.8528528528528528,0.17852658015906098,0.0,0.9043811864291147,0.0,0.4945054945054945,0.0,0.27419163157114745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.93696
