display_bronze,within_promo_ins,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,promo_ins,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,within_Price,display_silver,display_gold,within_promo_catalogue,cross_box_display_bronze,cross_box_promo_ins,display_platinum,Vol.Sales
0.0,0.0,0.0,0.3743193258541222,0.0,0.8189147751782828,0.6544110095511964,0.0,0.0,0.0,0.0,0.0,0.0025549310168626604,0.27855220194433494,0.0,0.5986119440146913,0.0,1.0,0.05494505494505492,0.0,0.16059138819841312,0.0,0.0,1.0,0.6544110095511964,0.0,0.0,1.2096127272727273
0.0,0.4945054945054945,0.0,0.53798310951756,0.0,0.7665387745610972,0.3406593406593406,0.0,0.0,0.0,0.0,0.0,0.0030659172202349705,0.23175915048700846,0.0,0.6026284210961865,0.0,0.0,0.05494505494505492,0.0,0.2717416797502077,0.0,0.0,0.5054945054945055,0.3406593406593406,0.0,0.0,1.3330854545454545
1.0,0.0,1.0,0.5099110771328945,0.0515463917525773,0.17823508894314655,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.9800715380684717,0.4466117529530371,1.0,0.5934831242083396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4945054945054945,0.2207792207792208,0.0,1.716198181818182
0.0,0.16483516483516478,0.0,0.48299461844552916,0.1546391752577319,0.7459217413319688,0.6544110095511964,0.0,0.0,0.0,0.0,0.0,0.03525804803270316,0.8084340804188375,0.0,0.3492705045113329,1.0,0.0,0.0,0.0,0.7747134705525696,0.0,0.0,0.0,0.9982540823662319,0.40635999514504184,0.0,1.9084127272727274
0.0,0.0,0.0,0.8040237299244453,0.0,0.5056388792000934,0.0,0.0,0.0,0.0,0.0,0.0,0.9974450689831373,0.5968767632667036,0.0,0.6603621618085569,0.0,1.0,0.0,0.0,0.39483145713161427,0.0,0.0,1.0,0.0,0.2207792207792208,0.0,2.923590909090909
0.0,1.0,0.0,0.48768878233627877,0.9381443298969072,0.5348052334710047,0.3438430728150354,0.0,0.0,0.0,0.3438430728150354,0.0,1.0,0.5922633638272496,0.0,0.661937078613259,0.0,0.0,0.0,0.0,0.562383717221075,0.0,0.0,0.0,0.0,0.2097341910426022,0.0,3.038558181818182
0.0,0.0,0.0,0.6359517278984521,0.0,0.4395152921796752,0.0,0.0,0.0,0.0,0.0,0.0,0.0015329586101173742,0.23373632167534675,0.0,0.6012963943963738,0.0,0.0,0.0,0.0,0.8647161422028189,0.0,0.0,0.0,0.0,0.0,0.0,1.9038890909090909
0.0,0.0,0.0,0.5379573053230571,0.0,0.8828043250784794,0.0,0.0,0.0,0.0,0.0,0.0,0.3643331630045987,0.3927887594927344,0.0,0.26949736889906095,0.0,0.0,0.0,0.0,0.9174142044726308,0.0,0.0,0.0,0.3406593406593406,0.4025974025974025,0.0,1.8597509090909092
0.0,0.0,0.0,0.4302832756170112,0.0,0.8039762818276945,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.028104241185487933,0.9569416052317581,0.0,0.6066384286587994,0.0,1.0,0.0,0.0,0.23400337768757584,0.0,0.0,1.0,0.0,0.0,0.0,1.4203581818181819
0.0,0.0,0.0,0.4828442811713005,0.0,0.45657481688175805,0.6593406593406593,0.0,0.6593406593406593,0.0,0.0,0.0,0.0015329586101173742,0.25372771924631676,0.0,0.5989704356251746,0.0,1.0,0.0,0.0,0.14970784583724406,0.0,0.0,1.0,0.0,0.0,0.0,1.3828472727272727
0.0,0.0,0.8351648351648352,0.5036776037418234,0.0,0.33786768980351134,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.03832396525293791,0.4042124152475748,0.0,0.4421782617542176,0.0,0.0,0.0,0.0,0.2365569838303312,0.0,0.0,1.0,0.0,0.0,0.0,1.3448690909090908
0.0,0.0,0.0,0.5786158795503944,0.0,0.7559586094640158,0.0,0.0,0.0,0.0,0.0,1.0,0.04547777210015336,0.4217872702550216,0.0,0.4132272513032298,0.0,0.0,0.0,0.0,0.9238331171616334,0.0,0.0,0.0,0.3406593406593406,0.4025974025974025,0.0,1.8954927272727273
0.0,1.0,0.0,0.6154798341275409,0.0,0.6902685734216951,0.3406593406593406,0.0,0.0,0.3406593406593406,0.0,0.0,0.4798160449667861,0.46770157896197473,0.0,0.6547544216888808,0.0,0.0,0.0,0.0,0.5231273145528181,0.0,0.0,0.0,0.0,0.0,0.0,2.5957036363636363
0.0,1.0,0.0,0.5889950136863016,0.9381443298969072,0.7504941285896991,0.3406593406593406,0.0,0.0,0.0,0.0,0.0,0.03219213081246819,0.8260089354262834,0.0,0.6602397340829098,0.0,0.0,0.0,0.0,0.39458691926218936,0.0,0.0,0.0,0.3406593406593406,0.0,0.0,1.730598181818182
0.0,0.0,0.0,1.0,0.0,0.7134054179746538,0.0,0.0,0.0,0.0,0.0,0.0,0.028615227388860687,0.6232390457778725,0.0,0.6007794992376922,0.0,1.0,0.0,0.0,0.18129839685281546,0.0,0.0,1.0,0.0,0.0,0.0,1.4919054545454549
0.0,0.0,0.0,0.705254342507339,0.0,0.8615277293337984,0.6593406593406593,0.0,0.0,0.0,0.6593406593406593,0.0,0.2830863566683699,0.4013565013088649,0.0,0.522671342540054,0.0,0.5054945054945055,0.0,0.0,0.3138688852304199,0.0,0.0,0.5054945054945055,0.0,0.0,0.0,1.3603636363636362
0.0,0.0,0.0,0.52104117898784,0.0,0.9065224973840253,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.029126213592232775,0.9999999999999996,0.0,0.6584074322876114,0.0,0.0,0.0,0.0,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,2.117456363636364
0.0,1.0,0.0,0.7609533362121024,0.0,0.6850366236484131,0.0,0.0,0.0,0.0,0.0,0.0,0.5288707204905467,0.44880860982896875,0.0,0.6641504505451898,0.0,0.0,0.0,0.0,0.5453758601427072,0.0,0.0,0.0,0.3406593406593406,0.4025974025974025,0.0,2.9672327272727275
0.0,1.0,0.0,0.1346709086809863,0.0,0.5684222764794793,0.3406593406593406,0.0,0.0,0.3406593406593406,0.0,0.0,0.5820132856412874,0.677721096300957,1.0,0.5100755462279274,0.0,0.0,0.0,0.0,0.3685750592178856,0.0,0.0,0.0,0.0,0.2207792207792208,0.0,2.057244090909091
0.0,0.0,1.0,0.546174196024916,0.0,0.3656551563771657,0.4945054945054945,0.0,0.0,0.0,0.0,0.0,0.0020439448134901284,0.23066072204904353,0.0,0.348187688224856,0.0,0.0,0.0,0.0,0.18074743769612667,0.0,0.0,1.0,0.4945054945054945,0.0,0.0,1.3430490909090909
0.0,0.0,0.0,0.7117346601098165,0.0,0.7436344611091736,0.0,0.0,0.0,0.0,0.0,0.0,0.028615227388860687,0.8976264695816263,0.0,0.6030596442147615,0.0,0.0,0.0,0.0,0.7225114460402571,0.0,0.0,0.0,0.0,0.0,0.0,2.1834145454545455
1.0,0.0,0.0,0.6612391293315731,0.0515463917525773,0.49657016625973727,0.0,0.0,0.0,0.0,0.0,0.0,0.8988247317322435,0.6504800710394139,0.0,0.36138322815127566,0.0,1.0,0.0,0.0,0.3525138513880375,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,2.460769090909091
0.0,0.0,0.0,0.4061372157252938,0.0,0.45459830252296296,0.0,0.0,0.0,0.0,0.0,0.0,0.03014818599897806,0.7389470397546298,0.0,0.5136136214891662,0.0,0.9993131868131868,0.0,0.0,0.21074067478736147,0.0,0.0,0.9993131868131868,0.0,0.0,0.0,1.5468490909090908
0.0,0.0,0.0,0.39982160121858623,0.0,0.5320311591675391,0.3406593406593406,0.0,0.0,0.0,0.0,0.0,0.11752682677567683,0.7763599700302461,0.0,0.5157331276548183,1.0,0.0,0.0,0.0,0.8913436289426855,0.0,0.0,0.0,0.3406593406593406,0.0,0.0,1.8866872727272728
1.0,0.0,0.0,0.30888622234900165,0.0103092783505154,0.4584350656900362,1.0,0.0,0.0,0.0,0.0,0.0,0.5206949412365867,0.7223172908823501,0.0,0.6176824543249904,0.0,0.16483516483516478,0.0,0.0,0.35994325193596666,0.0,0.0,1.0,0.3406593406593406,0.2207792207792208,0.0,2.654930909090909
0.0,1.0,0.0,0.34661290223456387,0.0,0.502732240437159,0.3406593406593406,0.0,0.3406593406593406,0.0,0.0,0.0,0.9831374552887073,0.6124744470858103,0.0,0.3607957299692135,0.0,0.0,0.0,0.0,0.46862015629517195,0.0,0.0,0.0,0.0,0.2207792207792208,0.0,2.3441345454545455
0.0,1.0,0.0,0.2954750048532526,0.0,0.9133821648645508,0.0,0.0,0.0,0.0,0.0,0.0,0.025038323965253184,0.8460003329972534,0.0,0.3394249189328358,0.0,1.0,0.0,0.0,0.5317967576095839,0.0,0.0,0.0,0.0,0.0,0.0,1.6340163636363634
0.0,0.0,0.0,0.5137045704543759,0.0,0.35565631903267114,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.036280020439448224,0.3958643591190376,0.0,1.0,0.0,0.0,0.0,0.0,0.9004756242618255,0.0,0.0,0.0,0.0,0.0,0.0,2.5501131818181815
0.0,1.0,0.0,0.2931978367228121,0.0,0.5323799558190911,1.0,0.0,0.0,0.0,1.0,0.0,0.0030659172202349705,0.09028156767706763,0.0,0.591878878011463,0.0,0.0,0.0,0.0,0.48936609092352246,0.0,0.0,0.0,0.0,0.0,0.0,2.106729090909091
0.0,0.0,0.0,0.6023611356852943,0.0,0.7315428438553653,0.0,0.0,0.0,0.0,0.0,0.0,0.03014818599897806,0.9314580654709608,0.0,0.4535059926337084,0.0,0.0,0.06593406593406585,1.0,0.9482260387709553,1.0,0.0,0.06593406593406585,0.6593406593406593,0.7792207792207793,0.0,3.4178727272727274
0.0,1.0,1.0,0.5661544176954463,0.0,0.3428671084757591,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.03781297904956582,0.40157618699645736,0.0,0.6584974907431445,0.0,0.0,0.0,0.0,0.5428247427171131,0.0,0.0,0.0,0.6593406593406593,0.0,0.0,2.144570909090909
0.0,0.0,0.06593406593406585,0.14280334523452076,0.0,0.9032670619695384,1.0,0.0,0.0,1.0,0.0,0.0,0.5089422585590189,0.40838644331184293,0.0,0.271168054964817,0.0,0.0,0.0,0.0,0.9123273819239657,0.0,1.0,0.0,0.0,0.0,0.0,2.1683854545454544
0.0,0.0,0.01098901098901092,0.4320973582745493,0.9381443298969072,0.3480990582490415,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.03883495145631066,0.38707693161531465,0.0,0.6609579081697543,0.0,0.0,0.0,0.0,0.38840102694115775,0.0,1.0,1.0,0.7802197802197802,0.1428571428571428,0.0,1.9764745454545454
0.0,1.0,0.0,0.8021296822241437,0.0,0.8578756871348361,0.0,0.0,0.0,0.0,0.0,0.0,0.5319366377107819,0.4171738708155659,0.0,0.6095627743055214,0.0,0.0,0.0,0.0,0.8382395265360945,0.0,0.0,0.0,0.33275136078874396,0.3932516082048792,0.0,2.2449018181818183
1.0,0.0,0.0,0.3770565019924179,0.0618556701030927,0.895128473433322,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.02912621359223322,0.9070729541481284,0.0,0.34929899055024727,1.0,0.0,0.0,0.0,0.8840760498314806,0.0,0.0,0.0,0.0,0.0,0.0,2.2547727272727274
0.0,0.9993131868131868,0.0,0.6393547512748796,0.0,0.7036391117311949,0.6593406593406593,0.0,0.6593406593406593,0.0,0.0,0.0,0.5329586101175265,0.4661408952230306,0.0,0.5974962532625545,0.0,0.0,0.0,0.0,0.5658755462692158,0.0,0.0,0.0,0.0,0.0,0.0,1.5773418181818182
0.0,1.0,0.0,0.6051891756387944,0.0,0.6994535519125682,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.30812468063362264,0.48571580534460734,0.0,0.6527885089016321,0.0,0.0,0.0,0.0,0.5438453728702379,0.0,0.0,0.0,0.0,0.0,0.0,1.977641818181818
1.0,0.0,0.0,0.35496872803706125,0.0638297872340425,0.5878386234158817,0.6593406593406593,0.0,0.0,0.6593406593406593,0.0,0.0,0.03014818599897806,0.9090594736635986,0.0,0.6600634306977602,0.0,0.0,0.0,0.0,0.8254850404967256,0.0,0.0,0.49894786064998825,0.0,0.0,0.0,2.43494
1.0,0.0,0.0,0.2847235324682744,0.0103092783505154,0.3795483463670273,0.3438430728150354,0.0,0.0,0.3438430728150354,0.0,0.0,0.039345937659683194,0.3899328455540254,0.0,0.38297568190029185,0.0,0.4945054945054945,0.0,0.0,0.7485156115281208,0.0,0.0,0.4945054945054945,0.0,0.0,0.0,2.527994545454545
0.0,0.0,0.0,0.8659445882879471,0.0,0.9562841530054644,0.0,0.0,0.0,0.0,0.0,0.0,0.013796627491057922,0.5661207670036723,0.0,0.6023129599777777,0.0,0.4945054945054945,0.0,0.0,0.6834168867087325,0.0,0.0,0.4945054945054945,0.0,0.0,0.0,1.806929090909091
0.0,0.9993131868131868,0.0,0.5901902047067722,0.9375,0.7190481002535027,0.6655027215774879,0.0,0.6655027215774879,0.0,0.0,0.0,0.5344915687276446,0.48856027732042095,0.0,0.5303269418012908,0.0,0.0,0.0,0.0,0.566663360508846,0.0,0.0,0.0,0.0,0.0,0.0,4.2221672727272725
0.0,1.0,0.0,0.26826342597588937,0.0,0.3816998023485638,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.8681655595298929,0.5375616276165736,1.0,0.5889536274085829,0.0,0.0,0.0,0.0,0.37627014900606426,0.0,0.0,0.0,0.0,0.2207792207792208,0.0,2.24918
0.0,0.0,0.0,0.30552047869860655,0.0,0.5002906638762936,1.0,0.0,0.0,0.0,0.0,0.0,0.9519672968829838,0.6280721309049206,0.0,0.36314173236439373,0.0,0.0,0.0,0.0,0.9012339184008278,0.0,0.0,0.0,0.6593406593406593,0.2207792207792208,0.0,2.3206745454545454
0.0,0.0,0.0,0.34245992623288934,0.0,0.5591210324380889,0.6593406593406593,0.0,0.4945054945054945,0.0,0.0,0.0,0.5334695963208995,0.8220545930496077,1.0,0.5433551380966302,0.0,0.0,0.0,1.0,0.6908391845402777,0.0,0.0,0.05494505494505492,0.0,0.2207792207792208,0.0,2.6430163636363635
1.0,1.0,0.0,0.5898828673122702,0.4845360824742268,0.539355888850134,0.4945054945054945,0.0,0.0,0.0,0.4945054945054945,0.0,0.06642820643842606,0.7778977698433995,0.0,0.3973904403103399,1.0,0.0,0.0,0.0,0.3651453513010603,0.0,0.0,0.0,0.0,0.0,0.0,1.7459745454545454
0.0,0.0,0.0,0.6619201156560273,0.0,0.512390973881542,0.3438430728150354,0.0,0.0,0.0,0.3438430728150354,0.0,0.0035769034236077246,0.11400762193712,0.0,0.6016232447723233,0.0,0.0,0.0,0.0,0.8607383609370993,0.0,0.0,0.0,0.0,0.0,0.0,1.9646363636363637
0.0,1.0,0.0,0.36665997925188254,0.0,0.5751743711609278,0.0,0.0,0.0,0.0,0.0,0.0,0.7097598364844147,0.7820717979076677,0.0,0.08364168144703665,0.0,0.0,0.06593406593406585,0.0,0.5612252284396302,1.0,0.0,0.0,0.0,0.0,0.0,2.0672272727272727
0.0,0.0,0.0,0.5949986168475707,0.0,0.3448436228345546,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.041900868676545855,0.4101439288125879,0.0,0.48539610326994875,0.0,0.0,0.0,0.0,0.8812301181022182,0.0,0.0,0.0,0.6593406593406593,0.0,0.0,2.07206
1.0,1.0,0.0,0.5593058600566083,1.0,0.8131612603185681,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,1.0,0.23403168114460904,0.40157618699645736,0.0,0.5002035447148616,0.0,0.0,0.0,0.0,0.5340309515118813,0.0,0.0,0.0,0.0,0.0,0.0,1.5830672727272728
0.0,0.0,0.0,0.6553092538105778,0.0,0.6839902336937564,0.0,0.0,0.0,0.0,0.0,0.0,0.5339805825242716,0.4894481736411085,0.0,0.49886848490088553,0.0,0.0,0.0,0.0,0.8424664285396872,0.0,0.0,0.0,0.8351648351648352,0.987012987012987,0.0,3.713190909090909
0.0,0.0,0.0,0.6293455063681543,0.4639175257731959,0.4643646087664228,0.3406593406593406,0.0,0.3406593406593406,0.0,0.0,0.0,0.0020439448134901284,0.2543867763090968,0.0,0.3118457795745453,0.0,0.0,0.0,0.0,0.6688279530615153,0.0,0.0,0.4945054945054945,0.0,0.0,0.0,1.9835090909090909
1.0,1.0,0.0,0.5708853324008469,0.0618556701030927,0.7729333798395537,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.030659172202350593,0.9145422675262931,0.0,0.6052968481335101,1.0,0.0,0.0,0.0,0.5471369548338316,0.0,0.0,0.0,0.6593406593406593,0.0,0.0,1.952670909090909
1.0,0.0,0.0,0.6258246043386162,0.0103092783505154,0.37051223124457433,0.1331005443154975,0.0,0.0,0.0,0.0,0.0,0.03781297904956582,0.4521038951428644,0.0,0.18516838194590246,0.0,0.0,0.0,1.0,0.9664262085098283,0.0,0.0,0.06593406593406585,0.1331005443154975,0.0,0.0,3.434096363636364
0.0,0.0,0.0,0.2945831355574544,0.0,0.288338565283107,0.4945054945054945,0.0,0.0,0.0,0.0,0.0,0.0015329586101173742,0.17244401483687843,0.0,0.6001349398320572,0.0,1.0,0.0,0.0,0.3409411429325502,0.0,0.0,1.0,0.4945054945054945,0.0,0.0,1.6015454545454546
1.0,0.0,0.0,0.23914322020865697,0.0618556701030927,0.5063364725031976,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.06387327542156362,0.7671331711513383,0.0,0.3067554425925607,1.0,0.0,0.0,0.0,0.8549322763449858,0.0,0.0,0.0,0.0,0.0,0.0,2.098450909090909
0.0,1.0,0.0,0.3516152622105242,0.3195876288659793,0.3520520869666317,0.3406593406593406,0.0,0.0,0.3406593406593406,0.0,0.0,0.0464997445068982,0.42376444144335723,0.0,0.3361280443726864,0.0,0.0,0.0,0.0,0.3306305907524134,0.0,0.0,0.0,0.0,0.0,0.0,1.7337636363636362
0.0,0.0,0.0,0.6264606182731942,0.0,0.7233901295980578,0.0,0.0,0.0,0.0,0.0,0.0,0.4205416453755746,0.47319372115180025,0.0,0.6490173859795476,0.0,0.0,0.0,0.0,0.8463616289075047,0.0,0.0,0.0,0.0,0.0,0.0,2.4051727272727272
1.0,0.0,0.0,0.4342214255868475,0.0618556701030927,0.7701430066271371,0.3406593406593406,0.0,0.3406593406593406,0.0,0.0,0.0,0.03168114460909566,0.8255695640510958,0.0,0.5569917657444803,0.0,0.0,0.0,0.0,0.9587703955084796,0.0,0.0,0.0,0.0,0.0,0.0,2.1198363636363635
0.0,0.0,0.0,0.275845233662519,0.0,0.6900360423206608,1.0,0.0,1.0,0.0,0.0,0.0,0.03219213081246819,0.8244711356131318,0.0,0.08338310842933705,0.0,0.0,1.0,0.0,0.13793787096490284,0.0,0.0,1.0,0.0,0.0,0.0,1.5562545454545456
0.0,0.0,0.06593406593406585,0.21848792834543307,0.0,0.641595684918185,0.6544110095511964,0.0,0.0,0.6544110095511964,0.0,0.0,0.9800715380684717,0.7322031468240389,0.0,0.0,0.0,0.0,0.0,0.0,0.9403688655483995,0.0,1.0,0.0,0.0,0.0,0.0,2.5144945454545455
0.0,0.0,0.0,0.4384071424470166,0.0,0.5661382560384745,0.3438430728150354,0.0,0.0,0.0,0.3438430728150354,0.0,0.07000510986203357,0.781632426532481,0.0,0.5487960402257075,1.0,0.5054945054945055,0.0,0.0,0.32363858403411516,0.0,0.0,0.5054945054945055,0.0,0.0,0.0,1.3987945454545454
0.0,1.0,0.0,0.04651732605587,0.9381443298969072,0.8143380415448322,0.3438430728150354,0.0,0.0,0.3438430728150354,0.0,1.0,0.06745017884517135,0.4006974442460858,0.0,0.47871544366999874,0.0,0.0,0.0,0.0,0.5098344442765503,0.0,0.0,0.0,0.0,0.0,0.0,1.8229218181818183
0.0,0.0,0.0,0.411638657139771,0.0,0.686315544704104,0.0,0.0,0.0,0.0,0.0,0.0,0.5114971895758815,0.4575960373326926,0.0,0.4512808499531289,0.0,0.06593406593406585,0.0,1.0,0.8430762861061698,0.0,0.0,0.06593406593406585,0.0,0.0,1.0,5.064943636363636
0.0,0.0,0.0,0.6438341922603561,0.0,0.7224741309150104,0.3406593406593406,0.0,0.0,0.0,0.0,0.0,0.028615227388860687,0.7730646847163505,0.0,0.4523406322137946,0.0,0.06593406593406585,0.0,1.0,0.8925311576240897,0.0,0.0,0.06593406593406585,0.3406593406593406,0.0,1.0,3.6310127272727275
0.0,0.0,0.0,0.0,0.0,0.567546481771843,0.9982540823662319,0.0,0.6544110095511964,0.3438430728150354,0.0,1.0,0.459887583035258,0.7838292834084117,0.0,0.48011688334138203,0.0,0.0,0.5054945054945055,0.0,0.5947496193985291,0.0,0.0,1.0,0.0,0.0,0.0,1.9542690909090907
0.0,0.0,0.0,0.6099790540432952,0.0,0.8474313462790137,0.3438430728150354,0.0,0.0,0.0,0.3438430728150354,0.0,0.005109862033725321,0.3156790831475651,0.0,0.19421552678412457,0.0,0.06593406593406585,0.0,1.0,0.7616008615165928,0.0,0.0,0.06593406593406585,0.0,0.0,1.0,2.856390909090909
0.0,1.0,0.0,0.6273275047313067,0.0,0.326008603650739,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.0015329586101173742,0.20254095403712968,0.0,0.6019607102308964,0.0,0.0,0.0,0.0,0.8277089889158731,0.0,0.0,0.0,0.0,0.0,0.0,1.8235127272727274
1.0,0.0,0.0,0.4789197348024752,0.0618556701030927,0.3022132831761586,0.3438430728150354,0.0,0.3438430728150354,0.0,0.0,0.0,0.0020439448134901284,0.16563375852149287,0.0,0.45174503866468285,0.0,0.0,0.0,1.0,0.8390447942885162,0.0,0.0,0.06593406593406585,0.0,0.0,0.0,2.8723836363636366
0.0,0.9986119144013882,0.05610179294389818,0.32631394879700437,0.0,0.0,0.3406593406593406,0.0,0.0,0.0,0.3406593406593406,0.0,0.9810935104752172,0.0,1.0,0.6538624369742791,0.0,0.9986119144013882,0.0,1.0,0.40516172910487747,0.0,1.0,0.05610179294389818,0.0,0.20779220779220775,0.0,2.7096254545454546
