display_bronze,display_platinum,within_promo_ins,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,within_Price,promo_catalogue,display_silver,display_gold,within_promo_catalogue,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Vol.Sales
0.0,0.0,0.9473684210526315,0.0,0.37138745209398394,0.0,0.8550308008213561,0.0,0.0,0.0,0.0,0.0,0.1666666666666643,0.4972086531751567,0.0,0.6226842149306897,0.0,0.0,0.0,0.6946017464526824,0.0,0.0,0.0,0.0,0.8425925925925926,0.9940699126092384,1.0,1.007552
0.0,0.0,0.0,0.0,0.8945675421414032,0.0,0.9129363449691992,0.0,0.17582417582417578,0.0,0.0,0.0,0.0833333333333286,0.6038613631076988,0.0,0.6258981350914823,0.0,0.5066343042071196,0.0,0.3439425814891077,0.0,0.0,0.0,0.34065934065934056,0.0,0.0,0.0,0.891904
1.0,0.0,0.0,0.0,0.5773651188878794,0.4615384615384615,0.7201936051628044,0.0,0.0,0.0,0.0,0.0,0.3333333333333286,0.49197487787857597,0.0,0.007548925097491832,0.0,0.0,0.0,0.4987664564616052,1.0,0.0,0.0,0.4615384615384615,0.8952380952380953,1.0,0.0,1.778192
0.0,0.0,0.7894736842105262,0.0,0.6093461125819593,0.6593406593406593,0.06694045174537955,0.0,0.0,0.0,0.0,0.0,1.0,0.7419167248197249,0.0,0.6079526577711967,0.0,0.0,0.5116504854368931,0.30367942101811707,0.0,0.0,0.0,0.34065934065934056,0.0,0.5024968789013732,0.0,2.143024
0.0,0.0,0.0,0.6593406593406593,0.14935167538007654,0.0,0.1416837782340865,1.0,0.0,1.0,0.0,0.0,1.0,0.45615259362642435,0.0,0.614896019537241,0.0,0.0,0.0,0.48054512476308897,0.0,0.0,0.0,0.6593406593406593,0.0,0.0,0.0,0.687128
0.0,0.0,0.1578947368421052,0.0,0.3595422200831404,0.0,0.7712525667351127,0.0,0.0,0.0,0.0,0.0,0.1666666666666643,0.570365201209583,1.0,0.9951871544538271,0.0,0.5066343042071196,0.0,0.13098138562579198,0.0,0.0,0.0,0.34065934065934056,0.0,0.9940699126092384,1.0,1.441128
0.0,0.0,0.0,0.0,0.4420725044188467,0.0,0.30287474332648756,0.5054945054945055,0.18681318681318682,0.0,0.0,0.0,1.0,0.9324261456152585,0.0,0.6077582547228673,0.0,0.5066343042071196,0.0,0.4299511960029756,0.0,0.0,0.0,0.34065934065934056,0.0,0.0,0.0,1.293656
0.0,0.0,0.0,0.0,0.9297657585864334,0.0,0.2885010266940453,0.0,0.0,0.0,0.0,0.0,0.2083333333333357,0.35740869969760336,0.0,0.008358867349627985,0.0,0.0,0.5116504854368931,0.5154792808641222,0.0,0.0,0.0,0.34065934065934056,0.0,0.0,0.0,2.1294
0.0,0.0,0.1578947368421052,0.0,0.03696441745250123,0.0,0.693018480492813,1.0,0.18681318681318682,0.0,1.0,0.0,0.2083333333333357,0.5244242847173761,1.0,0.9928550861637682,0.0,0.7354368932038835,0.0,0.2926410488379103,0.0,0.0,0.0,0.6593406593406593,0.0,0.0,1.0,0.569088
0.0,0.0,0.0,0.0,0.27570559231143665,0.0,0.3831622176591374,1.0,1.0,0.0,0.0,0.0,0.2499999999999929,0.4198650849034653,0.0,0.6232392708272307,0.0,0.0,0.0,0.7250163854484697,0.0,0.0,0.0,0.0,0.1574074074074074,0.0,0.0,1.339208
0.0,0.0,0.0,0.0,0.879930679506149,0.34065934065934056,0.676796714579055,0.0,0.0,0.0,0.0,0.0,0.0833333333333286,0.5341939986043265,0.0,0.6237911036941526,1.0,0.0,0.0,0.3977549626451893,0.0,0.0,0.0,0.34065934065934056,0.0,0.0,0.0,0.8916959999999999
0.0,0.0,0.0,0.0,0.8673194443235923,0.6593406593406593,0.30410677618069837,0.0,0.0,0.0,0.0,0.0,0.2916666666666643,0.3463596185159341,0.0,0.6005645770313777,0.0,0.0,0.0,0.5924013219890716,0.0,0.0,0.0,0.6593406593406593,0.0,0.0,0.0,0.868192
0.0,0.0,0.0,0.0,0.31810974464880637,0.0,0.6626283367556471,0.5054945054945055,0.0,0.5054945054945055,0.0,0.0,0.1249999999999929,0.5685088643505782,0.0,0.6229629152775509,1.0,0.0,0.5166666666666665,0.4370175761162933,0.0,0.0,0.0,0.34399913811678506,0.0,0.0,0.0,0.84864
0.0,0.0,0.0,0.0,1.0,0.0,0.8503080082135526,0.0,0.0,0.0,0.0,0.0,0.2916666666666643,0.9082344731332865,0.0,0.6214066091195249,0.0,0.0,0.5116504854368931,0.5185619205167677,0.0,0.0,0.0,0.34065934065934056,0.0,0.0,0.0,1.28336
0.0,0.0,0.0,0.0,0.3137964422341124,0.49450549450549447,0.7544128653399609,0.9982540823662319,0.0,0.0,0.0,1.0,0.0833333333333286,0.5353570597813446,0.0,0.6239213414725597,0.0,0.0,0.0,0.5910790549073281,0.0,0.0,0.0,0.49450549450549447,0.8411214953271028,0.0,0.0,0.44252
0.0,0.0,0.9473684210526315,0.0,0.7054637350665631,0.0,0.8519507186858322,0.0,0.0,0.0,0.0,0.0,0.1249999999999929,0.4884856943475224,0.0,0.6165098926702157,0.0,0.0,0.0,0.6584927142051011,0.0,0.0,0.0,0.0,0.1574074074074074,0.0,1.0,1.01348
0.0,0.0,0.0,0.34399913811678506,0.8225327353169263,0.0,0.059548254620123586,0.18681318681318682,0.0,0.0,0.0,0.0,1.0,0.3019055959206196,0.0,0.6138798490082422,0.0,0.0,0.0,0.47746835159570544,0.0,0.0,0.0,0.34399913811678506,0.1574074074074074,0.0,0.0,1.034592
0.0,0.0,0.0,0.0,0.8464108437142963,0.0,0.5151950718685834,0.0,0.0,0.0,0.0,0.0,0.2916666666666643,0.7254172196908537,0.0,0.6226764893713863,0.0,0.0,0.0,0.624492471091969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4524
0.0,0.0,0.0,0.0,0.4973907380107141,0.0,0.3055441478439427,0.0,0.0,0.0,0.0,1.0,0.3749999999999929,0.8162032666055485,0.0,0.6148223170317486,0.0,0.5116013071895423,0.0,0.04639433082958,0.0,0.0,0.0,0.34399913811678506,0.8425925925925926,0.9940699126092384,0.0,0.256984
0.0,0.0,0.0,0.34065934065934056,0.9504611286362143,0.0,0.6882956878850113,0.0,0.0,0.0,0.0,0.0,0.3333333333333286,0.7716910909513834,0.0,0.6225835159509003,0.0,0.0,0.0,0.4320413548319797,0.0,0.0,0.0,0.34065934065934056,0.1574074074074074,0.0,0.0,1.344096
0.0,0.0,0.14473684210526305,0.6593406593406593,0.736733444794142,0.1208791208791208,0.15215605749486638,0.4945054945054945,0.0,0.0,0.0,0.0,1.0,0.47220283786927153,0.0,0.6106364674481526,0.0,0.0,0.0,0.4643223311324096,0.0,0.0,0.0,0.6593406593406593,0.0,0.0,0.0,0.581776
0.0,0.0,0.0,0.0,0.61879635158793,0.0,0.611498973305955,0.0,0.0,0.0,0.0,0.0,0.3333333333333286,0.4884856943475224,0.0,0.6226843954570818,0.0,0.0,0.0,0.6992577017043518,0.0,0.0,0.0,0.0,0.8425925925925926,0.9940699126092384,0.0,1.034488
0.0,0.0,0.40789473684210514,0.0,0.9036163809391455,0.34065934065934056,0.31642710472279223,0.0,0.0,0.0,0.0,1.0,0.3749999999999929,0.757385438474063,0.0,0.6231100772105904,0.0,0.0,0.0,0.5759210831816803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.569712
0.0,0.0,0.1578947368421052,0.0,0.36001312190502244,0.34065934065934056,0.78829568788501,1.0,0.0,0.16483516483516483,0.0,0.0,0.1666666666666643,0.46033961386368905,0.0,0.6217478995403276,0.0,0.0,0.0,0.3071555471391223,0.0,0.0,0.0,1.0,0.1111111111111111,0.0,1.0,0.964184
0.0,0.0,0.7894736842105262,0.0,0.5176489068361834,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5800186089788317,0.0,0.6002381759998201,0.0,0.0,0.0,0.6880467108113466,0.0,0.0,0.0,0.0,0.0,0.9940699126092384,0.0,1.584544
0.0,0.0,0.41189370485036103,0.0,0.7499292562310904,0.9987071751777633,0.6737166324435311,0.0,0.0,0.0,0.0,0.0,0.3333333333333286,0.7478494770785722,0.0,0.5962863872863267,1.0,0.0,0.0,0.4816531811243534,0.0,0.0,0.0,0.6547080370609782,0.1388888888888889,0.16385767790262173,0.0,0.47424
0.0,0.0,0.1578947368421052,0.49450549450549447,0.6828462205163559,0.0,0.8866529774127319,0.17582417582417578,0.0,0.0,0.0,0.0,0.0833333333333286,0.5612933240288434,1.0,0.9964849155512354,0.0,0.0,0.0,0.3380259694268588,0.0,0.0,0.0,0.6593406593406593,0.0,0.0,1.0,0.9151999999999999
0.0,0.0,0.0,0.0,0.1809218669380428,0.0,0.4979466119096507,1.0,0.0,1.0,0.0,0.0,0.3333333333333286,0.7149337055129097,0.0,0.01610669205906845,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2893919999999999
0.0,0.0,0.0,0.0,0.6804260099428525,0.0,0.4386036960985624,0.4945054945054945,0.0,0.4945054945054945,0.0,0.0,0.8749999999999929,0.9563852058618276,0.0,0.6078250826350242,0.0,0.0,0.0,0.8623381881014751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.441024
0.0,0.0,0.0,0.0,0.8209356215970045,0.0,0.7687709005573478,0.497331240188383,0.0,0.0,0.0,0.0,0.3333333333333286,0.5893230983949751,0.0,0.6231597129444886,0.0,0.9805825242718446,0.0,0.353065203794376,0.0,0.0,0.0,0.6593406593406593,0.1619047619047619,0.0,0.0,0.48932000000000003
0.0,0.0,0.0,0.0,0.4552149957933542,0.0,0.6383983572895282,0.5054945054945055,0.0,0.0,0.0,0.0,0.2916666666666643,0.7191207257501744,0.0,0.008180007687119684,1.0,0.0,0.5116504854368931,0.4886597909656416,0.0,0.0,0.0,0.34065934065934056,0.4259259259259259,0.0,0.0,0.9273680000000001
0.0,0.0,0.0,0.0,0.22253161793029896,0.0,0.2971252566735121,1.0,0.8351648351648352,0.0,0.0,0.0,0.2499999999999929,0.3394975575715282,0.0,0.6218524933967018,0.0,0.0,0.5116504854368931,0.5012567297117556,0.0,0.0,0.0,0.34065934065934056,0.0,0.0,0.0,1.159496
0.0,0.0,0.1578947368421052,0.0,0.3983023772095784,0.0,0.8626283367556482,1.0,0.0,1.0,0.0,0.0,0.1249999999999929,0.5076762037683178,0.0,0.620421095733203,0.0,0.0,0.0,0.8005496320655148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.899352
0.0,0.0,0.0,0.0,0.38357245078719604,0.0,0.29137577002053394,0.0,0.18681318681318682,0.0,0.0,0.0,0.2083333333333357,0.38529252128858005,0.0,0.601766043388853,0.0,0.0,1.0,0.4597177838777169,0.0,0.0,0.0,0.6658047834518422,0.8425925925925926,0.9940699126092384,0.0,0.9334
0.0,0.0,0.1578947368421052,0.0,0.8769257609852481,0.6593406593406593,0.8735112936344969,0.0,0.0,0.0,0.0,0.0,0.0416666666666643,0.5025587345894382,0.0,0.620549111177354,0.0,0.0,0.0,0.3038099844415898,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6855680000000001
0.0,0.0,0.1594427244582043,0.0,0.35329272150340785,0.34399913811678506,0.824435318275154,1.0,0.0,1.0,0.0,0.0,0.1666666666666643,0.5129567295631898,0.0,0.6244928330992465,0.0,0.0,0.0,0.4182193630259592,0.0,0.0,0.0,0.34399913811678506,0.1111111111111111,0.0,1.0,1.2574640000000001
0.0,0.0,0.14473684210526305,0.0,0.40518779700716223,0.0,0.3092053775522068,0.17914161310387725,0.17914161310387725,0.9964752228903173,0.0,0.0,0.3333333333333286,0.0012793672947193357,1.0,0.9932472830488379,0.0,0.0,0.5116504854368931,0.32195947073557285,0.0,0.0,0.0,0.34065934065934056,0.0,0.9905660377358491,1.0,1.771952
0.0,0.0,0.5921052631578947,0.49450549450549447,0.2920193101432451,0.0,0.2558521560574949,1.0,0.0,0.0,1.0,0.0,1.0,0.8761339846475917,0.0,0.6072711802835542,0.0,0.0,0.0,0.671705662393487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.137032
0.0,0.0,0.0,0.0,0.8458187821947156,0.49450549450549447,0.029568788501028287,0.0,0.0,0.0,0.0,0.0,0.9583333333333286,0.258897418004187,0.0,0.6195119608712787,0.0,0.0,0.0,0.42157528986253556,0.0,0.0,0.0,0.49450549450549447,0.0,0.4915730337078652,0.0,0.621816
0.0,0.0,0.14615583075335387,0.0,0.565071727901044,0.0,0.8593429158110881,0.0,0.0,0.0,0.0,0.0,0.1249999999999929,0.5371506825572747,0.0,0.6124783551571795,0.0,0.0,0.5166666666666665,0.48622008696768404,0.0,0.0,0.0,0.34399913811678506,0.8425925925925926,0.9940699126092384,1.0,2.405728
0.0,0.0,0.3986068111455107,0.0,0.835012855539504,0.33290239172592107,0.5075975359342912,0.0,0.0,0.0,0.0,0.0,0.3333333333333286,0.8598933176434094,0.0,0.6043255247950476,0.0,0.0,0.0,0.7997469954193734,0.0,0.0,0.0,0.0,0.0,0.9940699126092384,0.0,0.561912
0.0,0.0,0.0,0.0,0.5232633532044355,0.0,0.37330595482546247,0.0,0.0,0.0,0.0,1.0,0.3749999999999929,0.8146080483833447,0.0,0.6217301400284789,0.0,0.0,0.5116504854368931,0.5566889298271871,0.0,0.0,0.0,0.34065934065934056,1.0,0.9940699126092384,0.0,0.49711999999999995
0.0,0.0,0.0,0.0,0.8394277415034841,0.0,0.4459958932238193,0.0,0.0,0.0,0.0,0.0,0.3333333333333286,0.7128401953942771,0.0,0.5901322828031965,0.0,0.9805825242718446,0.0,0.23210339922753143,0.0,0.0,0.0,0.6593406593406593,0.0,0.0,0.0,0.345384
0.0,0.0,0.7894736842105262,0.0,0.9312656442645393,0.6593406593406593,0.7866529774127295,0.18681318681318682,0.0,0.0,0.18681318681318682,0.0,0.3333333333333286,0.733077459874389,0.0,0.619103742140517,0.0,0.0,0.0,0.5996099218045883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885664
0.0,0.0,0.0,0.0,0.926784700827274,0.13316095669036843,0.3416837782340867,0.18681318681318682,0.0,0.0,0.0,0.0,0.2499999999999929,0.3723734201752342,0.0,0.00105875030777014,0.0,0.0,0.0,0.6281875562275925,0.0,0.0,0.0,0.13316095669036843,0.1111111111111111,0.0,0.0,1.9887920000000001
0.0,0.0,0.0,0.0,0.5453301615940784,0.6593406593406593,0.29445585215605785,0.0,1.0,0.0,0.0,0.0,0.2499999999999929,0.3444987206327048,0.0,0.623125766886357,0.0,0.0,0.0,0.563503621319712,0.0,0.0,0.0,0.6593406593406593,0.0,0.9940699126092384,0.0,0.92872
0.0,0.0,0.0,0.0,0.8031501602452682,0.0,0.8626283367556482,0.0,0.0,0.0,0.0,0.0,0.3333333333333286,0.8536869039311461,0.0,0.5989686722439842,0.0,0.9805825242718446,0.0,0.37837471359867436,0.0,0.0,0.0,0.6593406593406593,0.0,0.16385767790262173,0.0,0.377936
0.0,0.0,0.0,0.0,0.8852870721249619,0.0,0.9821355236139642,0.0,0.18681318681318682,0.0,0.0,0.0,0.0416666666666643,0.644261775424289,0.0,0.5980467889278636,0.0,0.9736928104575164,0.0,0.21795083989902686,0.0,0.0,0.0,0.6547080370609782,0.0,0.0,0.0,0.359632
0.0,0.0,0.0,0.0,0.3207222716900002,0.0,0.6837782340862439,1.0,0.0,0.4945054945054945,0.0,0.0,0.2916666666666643,0.43952081879506855,0.0,0.0,0.0,0.0,0.0,0.6466615182980702,0.0,0.0,0.0,0.0,0.4259259259259259,0.0,0.0,1.786616
0.0,0.0,0.1578947368421052,0.0,0.0,0.49450549450549447,0.7151950718685836,1.0,1.0,0.0,0.0,0.0,0.2083333333333357,0.17992556408467042,1.0,0.9998346261199664,0.0,0.0,0.0,0.5048613135645601,0.0,0.0,0.0,0.6593406593406593,0.1481481481481481,0.0,1.0,1.097928
0.0,0.0,0.9999999999999999,0.0,0.8279110227906594,0.8351648351648352,0.5792799708303766,0.0,0.0,0.0,0.0,0.0,0.3333333333333286,0.6855082577343565,0.0,0.5570241364097832,0.0,0.0,0.0,0.652798770248828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.451736
0.0,0.0,0.7894736842105262,0.0,0.3880629229804109,0.0,0.42464065708418985,1.0,0.12087912087912082,0.0,0.0,0.0,0.3333333333333286,0.706792277273784,0.0,0.6213649955162595,0.0,0.9805825242718446,0.0,0.6616740059069137,0.0,0.0,0.0,0.0,0.8425925925925926,0.0,0.0,0.550368
0.0,0.0,0.0,1.0,0.09425728923426657,0.0,0.687474332648871,1.0,0.0,0.0,1.0,0.0,0.2916666666666643,0.6916724819725508,0.0,0.5980508268284446,0.0,0.0,0.0,0.2743949406736217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.697216
0.0,0.0,0.1578947368421052,0.0,0.7785934142232449,0.0,0.8720739219712526,1.0,0.0,0.0,0.0,0.0,0.1249999999999929,0.507792509886019,0.0,0.6242140941299681,0.0,0.0,0.0,0.32722237442840196,0.0,0.0,0.0,0.6593406593406593,0.0,0.0,1.0,1.12164
0.0,0.0,0.0,0.0,0.1591173154682055,0.49450549450549447,0.12032854209445443,1.0,1.0,0.0,0.0,0.0,1.0,0.3652012095836237,0.0,0.6177783485396198,0.0,0.0,0.0,0.5436310005041998,0.0,0.0,0.0,0.49450549450549447,0.0,0.0,0.0,0.635648
0.0,0.0,0.0,0.0,0.34664835233078684,0.0,0.6577002053388092,0.0,0.0,0.0,0.0,0.0,0.1249999999999929,0.5414049779018373,0.0,0.618092487658128,1.0,0.0,0.7427184466019416,0.5871827954282542,0.0,0.0,0.0,0.49450549450549447,0.5370370370370371,0.9940699126092384,0.0,0.4654
0.0,0.0,0.3891349661281917,0.0,0.39606387717343505,0.0,0.4160164271047231,1.0,0.13186813186813187,0.0,0.0,0.0,0.3333333333333286,0.7686072515137061,0.0,0.6219482075611182,0.0,1.0,0.48811881188118805,0.1906052137101275,0.0,0.0,0.0,0.6723969100206724,0.0,0.0,0.0,0.323024
0.0,0.0,0.40789473684210514,0.0,0.7663099899780752,1.0,0.3562628336755642,0.0,0.18681318681318682,0.0,0.0,0.0,0.9166666666666643,1.0,0.0,0.6021614770634294,0.0,0.0,0.0,0.255642443506396,0.0,0.0,0.0,0.6593406593406593,0.0,0.0,0.0,0.540696
0.0,0.0,0.0,0.0,0.3396381406165334,0.49450549450549447,0.06570841889117052,1.0,0.0,1.0,0.0,0.0,1.0,0.28785764131193226,0.0,0.5620453503609504,0.0,0.0,0.0,0.2933148371007306,0.0,0.0,0.0,0.49450549450549447,0.0,0.0,0.0,0.552032
0.0,0.0,0.0,0.0,0.8586967151809954,0.0,0.7634496919917861,0.0,0.0,0.0,0.0,0.0,0.8333333333333286,0.8953244940683875,0.0,0.6149109739899998,1.0,0.0,0.5116504854368931,0.37513168555571585,0.0,0.0,0.0,0.34065934065934056,0.1574074074074074,0.0,0.0,0.9252879999999999
0.0,0.0,0.0,0.6593406593406593,0.5095297627502848,0.0,0.13077395459517582,0.0,0.0,0.0,0.0,0.0,1.0,0.7542451732961148,0.0,0.5997299268093919,0.0,0.0,0.0,0.4222164081097466,0.0,0.0,0.0,0.6593406593406593,0.0,0.9923343484196157,0.0,1.009216
0.0,0.0,0.0,0.0,0.5451417683010877,0.6593406593406593,0.7710472279260783,0.0,0.0,0.0,0.0,0.0,0.4166666666666643,0.774249825540823,0.0,0.6250724001593326,1.0,0.0,0.0,0.5682043653007467,0.0,0.0,0.0,0.6593406593406593,0.1574074074074074,0.9940699126092384,0.0,0.5373680000000001
0.0,0.0,0.0,0.0,0.8077759776407571,0.0,0.34086242299794733,0.0,0.0,0.0,0.0,0.0,0.2499999999999929,0.38415910676901577,0.0,0.6135234533834009,0.0,0.0,0.9902912621359222,0.19808238236847941,0.0,0.0,0.0,0.6593406593406593,0.0,0.0,0.0,0.785512
0.0,0.0,0.14473684210526305,0.0,0.39195721498047575,0.7802197802197802,0.28131416837782375,1.0,0.13186813186813187,0.0,0.0,0.0,0.2083333333333357,0.34984880204698765,0.0,0.6226132474269264,0.0,0.0,0.0,0.4299246007529769,0.0,0.0,0.0,0.6593406593406593,0.8425925925925926,0.0,0.0,0.807872
0.0,0.0,0.1578947368421052,0.0,0.3738331700103812,0.0,0.7552361396303908,0.0,0.0,0.0,0.0,0.0,0.2083333333333357,0.3834612700628055,1.0,1.0,0.0,0.0,0.5116504854368931,0.2640678503277982,0.0,0.0,0.0,0.34065934065934056,0.0,0.9940699126092384,1.0,1.537952
0.0,0.0,0.0,0.0,0.8239001091265834,0.0,0.09383983572895271,0.0,0.0,0.0,0.0,0.0,1.0,0.3255408234473136,0.0,0.6181858674807117,0.0,0.0,0.5116504854368931,0.6244942509704945,0.0,0.0,0.0,0.34065934065934056,0.0,0.9940699126092384,0.0,1.234272
0.0,0.0,0.1578947368421052,0.34065934065934056,0.4464782184577407,0.0,0.8714579055441476,0.0,0.0,0.0,0.0,0.0,0.0416666666666643,0.5050011630611762,0.0,0.6237533272427349,0.0,0.0,0.0,0.3447348600369855,0.0,0.0,0.0,0.34065934065934056,0.0,0.9940699126092384,1.0,1.3971360000000002
0.0,0.0,0.0,0.0,0.20155511377529223,0.0,0.6078815559692181,0.9982540823662319,0.0,0.9982540823662319,0.0,0.0,0.3333333333333286,0.45603628750872227,0.0,0.5951186241930237,0.0,0.0,0.0,0.4042459678137007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6593600000000001
0.0,0.0,0.0,0.0,0.8261319644544471,0.0,0.6466119096509244,0.0,0.0,0.0,0.0,0.0,0.1249999999999929,0.508374040474528,0.0,0.6221814124493541,1.0,0.0,0.5116504854368931,0.23765641533909854,0.0,0.0,0.0,0.34065934065934056,0.1574074074074074,0.0,0.0,0.83356
