display_bronze,display_platinum,within_promo_ins,within_display_gold,within_display_bronze,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Vol.Sales
0.0,0.0,0.0,0.0,0.0,0.0,0.5054945054945055,0.0,0.0,0.7877489286614574,0.0,0.6756137025483917,0.0,0.0,0.326086956521739,1.0,1.0,0.0,0.0,0.0,0.0,0.44190977777777773
0.0,0.0,0.35416666666666663,0.0,0.6595744680851063,0.0,1.0,0.0,0.0,0.13809954854825035,0.0,0.7016577377222153,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1313840909090909
1.0,0.0,0.3124999999999999,0.0,0.31914893617021267,0.0,0.0,0.18681318681318682,0.0,0.8621124275270988,0.0,0.6828964851776909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5160023333333333
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5828081673808923,0.0,0.9339494970725828,0.0,0.0,0.0,0.0,0.0,0.0,0.8952380952380953,1.0,0.0,0.27129555555555557
1.0,0.0,0.0,0.0,0.31914893617021267,1.0,0.0,0.0,0.0,0.07234686160826831,0.0,0.6584856635932668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9940699126092384,0.0,0.5199288888888889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024199647088479992,0.0,0.6509209312449991,1.0,0.0,0.0,1.0,1.0,0.0,0.5370370370370371,0.9940699126092384,0.0,0.5373495555555555
0.0,0.0,0.0,0.6739130434782608,0.0,0.0,0.4945054945054945,0.0,0.0,0.8285858331232672,0.0,0.9618732790399425,0.0,0.0,0.0,0.0,0.0,0.0,0.4259259259259259,0.0,0.0,0.31890488888888896
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8588353919838669,0.0,0.7215881050971267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42862988888888887
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8031257877489288,0.0,0.6423518799843069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940699126092384,0.0,0.5625008888888888
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.811192336778422,0.0,0.5729449732888949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46953
1.0,0.0,0.6458333333333333,0.0,0.9787234042553191,0.18681318681318682,0.0,0.0,0.0,0.7922863624905467,0.0,0.5180992613204096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9097176666666668
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00806654902949333,0.0,0.7242557237150709,0.0,0.0,0.6739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.112378
0.0,0.0,0.6350806451612904,0.0,0.6485929993136582,0.0,0.0,0.0,0.0,0.8033778674061007,0.0,0.9760525466243952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940699126092384,0.0,0.11150655555555554
0.0,0.0,0.6458333333333333,0.0,0.6595744680851063,0.0,0.0,0.0,0.0,0.7983362742626674,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940699126092384,0.0,0.17003633333333332
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009074867658179997,0.0,0.6246644066440568,1.0,0.0,0.326086956521739,1.0,1.0,0.0,0.4166666666666667,0.0,0.0,0.42374744444444445
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8177464078648855,0.0,0.9065023268942878,0.0,0.0,0.6739130434782608,0.0,0.0,0.0,0.0,0.9940699126092384,0.0,0.15209522222222221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8283337534660955,0.0,0.6105621731375064,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9940699126092384,0.0,0.821558
0.0,0.0,0.33333333333333326,0.0,0.0,0.17914161310387725,0.9964752228903173,0.0,0.0,0.26115452482984636,1.0,0.27214838428338206,0.0,0.0,0.6739130434782608,0.0,0.0,0.0,0.0,0.9905660377358491,0.0,0.2366731111111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7950592387194355,0.0,0.5387152271094959,0.0,1.0,0.0,0.0,0.0,0.0,0.8425925925925926,0.9940699126092384,0.0,0.6364202222222223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030753718174943323,0.0,0.6645962495612063,1.0,0.0,0.6739130434782608,0.0,0.0,0.0,0.1574074074074074,0.0,0.0,0.24264477777777776
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.035039072346861655,0.0,0.7166414780652457,0.0,0.0,0.0,0.0,0.0,0.0,0.1574074074074074,0.0,0.0,0.19237200000000002
0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.032014116460801656,0.0,0.6793813239489288,0.0,0.0,0.0,0.0,0.0,0.0,0.1481481481481481,0.0,1.0,0.22425511111111113
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.007814469372321664,0.0,0.6501399621560329,0.0,0.0,0.0,1.0,0.0,0.0,0.8411214953271028,0.0,0.0,0.3881062222222222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7189311822535924,0.0,0.9122165569579734,0.0,0.0,0.6739130434782608,0.0,0.0,0.0,0.0,0.9940699126092384,0.0,0.24593344444444445
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5719687421225108,0.0,0.6725987857203095,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0000656666666667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8313587093521551,0.0,0.9555670817648454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5024968789013732,0.0,0.24731766666666666
0.0,0.0,0.6458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2609024451726747,1.0,0.24052534284418492,0.0,0.0,0.0,0.0,0.0,0.0,0.1481481481481481,0.0,1.0,0.38821277777777785
0.0,0.0,0.0,0.0,0.6595744680851063,0.0,0.5054945054945055,0.0,0.0,0.7935467607764053,0.0,0.8308861223919597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3240476666666667
0.0,0.0,0.0,0.0,0.6595744680851063,0.0,0.0,0.0,0.0,0.00806654902949333,0.0,0.7302992203709997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12280866666666666
0.0,0.0,0.0,0.0,0.25531914893617014,0.0,0.0,0.0,0.0,0.1200529367280061,0.0,0.7432954142899582,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.21644738636363636
0.0,0.0,0.35416666666666663,0.0,0.0,0.0,1.0,0.0,0.0,0.01033526594403833,0.0,0.7376963609014289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16061766666666666
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7595160070582307,0.0,0.630538322205243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6407101111111111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04033274514746665,0.0,0.8021230416439349,0.0,0.984126984126984,0.0,0.0,0.0,0.0,0.287037037037037,0.9940699126092384,0.0,0.13377544444444445
0.0,1.0,0.3124999999999999,0.0,0.0,0.12087912087912082,0.0,0.0,0.0,0.8273254348374086,0.0,0.6469492484804529,0.0,0.476190476190476,0.0,0.0,0.0,0.0,0.8425925925925926,0.0,1.0,0.5370985555555556
0.0,0.0,0.0,0.0,0.0,0.18681318681318682,0.0,0.0,0.0,0.11520040332745163,0.0,0.5545768752324798,0.0,0.0,0.3313464235624123,1.0,1.0,0.0,0.8425925925925926,0.9940699126092384,0.0,1.020598111111111
