Model,display_bronze,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,promo_ins,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,display_platinum,Constant,y_pred,y_true
BayesianRegression,0.0,-0.0,-0.3229246686979582,-0.0,0.10608599900225826,0.13102025624798153,-0.22261101500608588,-0.0,-0.0,-0.2992644657896817,-0.0,0.28804316826779164,-0.012213466763464914,0.0,-0.971287850622075,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,0.2550869199793695,0.45909599999999995
BayesianRegression,0.0,-0.0,-0.17628552452590093,-0.0,0.1815391483458296,0.2535875927380288,-0.0,-0.5726554483466816,-0.0,-0.0,-0.0,0.0571642472789518,-0.08720265410626055,0.37148394923289274,-1.2914787782024266,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.008103151443327445,0.0,1.5582389633406037,0.3024946471983643,0.33019200000000004
BayesianRegression,0.6303520092387794,-0.0,-0.30380777964668654,-0.4266215342665064,0.23330387403947175,0.25595757024025334,-0.22261101500608588,-0.7706764912329171,-0.0,-0.0,-0.0,0.08200948549559853,-0.06277246278611563,0.0,-0.5797809092577376,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,0.3935917101586577,0.6521093333333333
BayesianRegression,0.6303520092387794,-0.0,-0.30568311331873754,-0.4266215342665064,0.1731471023091131,0.1901906945535216,-0.0,-0.0,-0.0,-0.0,-0.7461370908641413,0.2391606670610556,-0.06383287447763548,0.0,-0.4460162461017541,-0.0,-0.0,-0.0,-0.41848959514798156,0.0,0.0,-0.28896373074743237,0.0,0.0,1.5582389633406037,0.09534525157888485,0.73094
BayesianRegression,0.6303520092387794,-0.0,-0.023945374612166385,-0.427661328686941,0.2641470436147568,0.1322447446241309,-0.22261101500608588,-0.0,-0.05161038695420603,-0.0,-0.7461370908641413,0.061002129605100354,-0.044507970904896714,0.0,-0.4458653357235343,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,0.6836463876713996,0.5873266666666667
BayesianRegression,0.0,-0.0,-0.0,-0.0,0.1842662731506866,0.38393635536038007,-0.0,-0.7578318830457018,-0.05161038695420603,-0.0,-0.7461370908641413,0.23956465467433435,-0.06890493273424753,0.0,-0.763801012243415,-0.0,-0.0,-0.8683966042573531,-0.41848959514798156,2.9307632888979827,0.0,-0.0,0.0,0.0,1.5582389633406037,1.6215980301769408,0.7231986666666667
BayesianRegression,0.0,-0.0,-0.17481753307168313,-0.2532205235646361,0.1720933924928437,0.2535875927380288,-0.0,-0.0,-0.0,-0.5792215466897066,-0.0,0.23815069802785846,-0.057156027283257915,0.0,-1.064585033476887,-0.2655829525668366,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,-0.1725129700536725,0.4426253333333333
BayesianRegression,0.0,-4.2247169756171195,-0.29143505806348163,-0.0,0.1115427105507959,0.2535875927380288,-0.22261101500608588,-0.0,-0.0,-0.0,-0.0,0.04726655075362081,-0.04471777278795005,0.0,-0.6453862979889005,-0.0,-0.0,-0.0,-0.0,0.0,4.87284730218404,-0.3852849743299098,0.0,0.0,1.5582389633406037,1.0293310257736414,0.531652
BayesianRegression,0.0,-0.0,-0.3115286872786708,-0.0,0.22696156792572494,0.13102025624798153,-0.22261101500608588,-0.0,-0.0,-0.2992644657896817,-0.0,0.10705671751888471,-0.05394905564229902,0.0,-0.506589666326627,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,0.6293346149898305,0.4761093333333334
BayesianRegression,0.0,-0.0,-0.5147624905052927,-0.0,0.2314774671383077,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.18603629591489207,-0.049273470819966476,0.0,-0.012992617553496882,-0.0,-0.813550748378616,-0.0,-0.41848959514798156,0.0,0.0,-0.0,0.0,1.4079983699604408,1.5582389633406037,1.5746821739488908,1.4654773333333333
BayesianRegression,0.0,-0.9450024813880399,-0.07350980564540903,-0.0,0.2929313289228725,0.38460784898601036,-0.0,-0.0,-0.15009866719626766,-0.0,-0.0,0.06443602431797014,-0.05772548953725998,0.0,-1.0160691831130644,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,0.05780853868741587,0.242336
BayesianRegression,0.6303520092387794,-0.0,-0.24862751269167416,-0.0,0.2420022556068859,0.2516916107362491,-0.22261101500608588,-0.0,-0.0,-0.0,-0.0,0.4510521702257915,-0.042439923771941945,0.0,-0.29208722646536595,-0.2655829525668366,-0.0,-0.0,-0.0,0.0,0.0,-0.5833286527237888,0.014914431573535064,0.0,1.5582389633406037,1.4935741574961514,1.3223613333333333
BayesianRegression,0.0,-0.0,-0.3366503878216185,-0.0,0.20381758446123807,0.0,-0.22261101500608588,-0.0,-0.0,-0.0,-0.0,0.37166860421650527,-0.0,0.0,-0.5357855882572327,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,1.0386781609334101,0.760804
BayesianRegression,0.0,-0.0,-0.34048199770290316,-0.09566108667997363,0.1580188399469608,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04019676752124165,-0.08592885695915073,0.0,-0.8803403171002909,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.03670250947860077,0.0,1.5582389633406037,0.39074482184508863,0.5114693333333333
BayesianRegression,0.0,-0.0,-0.15727048251526393,-0.0,0.16249710666610523,0.38460784898601036,-0.0,-0.0,-0.0,-0.0,-0.0,0.03878281087476587,-0.08760727202357779,0.0,-1.157961662014345,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3852849743299098,0.008103151443327445,0.0,1.5582389633406037,0.3641054904277161,0.250652
BayesianRegression,0.0,-0.0,-0.06932353235123534,-0.0,0.18454974782088465,0.13102025624798153,-0.22261101500608588,-0.0,-0.05113251300092634,-0.0,-0.0,0.021815331117055855,-0.08140313062471342,0.37148394923289274,-0.9234712007797325,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.008103151443327445,0.0,1.5582389633406037,0.9272700074400524,0.5056226666666667
BayesianRegression,0.0,-0.0,-0.29387035549960183,-0.09566108667997363,0.2507453037786613,0.2535875927380288,-0.22261101500608588,-0.0,-0.0,-0.0,-0.0,0.5538670178052486,-0.04191541906430848,0.0,-0.5253250360284264,-0.2655829525668366,-0.0,-0.0,-0.0,0.0,0.0,-0.3852849743299098,0.0,0.0,1.5582389633406037,0.7861880384873998,0.8004479999999999
BayesianRegression,0.0,-0.0,-0.32396346024638567,-0.2532205235646361,0.1508686661937046,0.13102025624798153,-0.0,-0.3944959755277139,-0.0,-0.0,-0.0,0.309252517964929,-0.014191598803682573,0.0,-0.9744445554193538,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,0.18906429018544668,0.43401599999999996
BayesianRegression,0.0,-0.0,-0.3556913540041487,-0.0,0.18842589464501824,0.0,-0.22261101500608588,-0.0,-0.0,-0.0,-0.0,0.3591449882048622,-8.99150927371823e-05,0.0,-0.5215147094779046,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3852849743299098,0.028599358035273335,0.0,1.5582389633406037,0.6492172363149714,0.9266986666666667
BayesianRegression,0.0,-0.9450024813880399,-0.13232205350724022,-0.0,0.3242415634634466,0.2535875927380288,-0.0,-0.0,-0.0,-0.0,-0.0,0.5902259030003416,-0.008946551727347965,0.0,-1.0030224822847527,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.5843488777336966,0.01477633498489122,0.0,1.5582389633406037,0.06742791088623479,0.43768266666666666
BayesianRegression,0.0,-0.0,-0.2874452361085443,-0.0,0.250895833752414,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3759104741559327,-0.05744075841025897,0.0,-0.4402536023882874,-0.0,-0.813550748378616,-0.0,-0.41848959514798156,0.0,0.0,-0.0,0.0,1.4079983699604408,1.5582389633406037,1.575863700775703,1.2256786666666666
BayesianRegression,0.6303520092387794,-0.0,-0.3615628216747054,-0.427661328686941,0.1582070024141517,0.0,-0.22261101500608588,-0.0,-0.0,-0.0,-0.0,0.10059291570642377,-0.06389965923854535,0.0,-0.7317527041664864,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,0.6399033619271945,0.6127146666666667
BayesianRegression,0.0,-4.2247169756171195,-0.28114998939551167,-0.0,0.11891867926468101,0.1901906945535216,-0.0,-0.0,-0.0,-0.0,-0.0,0.2924870320138584,-0.01381695258394438,0.0,-0.08436236009735408,-0.0,-0.0,-0.0,-0.41848959514798156,0.0,4.87284730218404,-0.28896373074743237,0.0,0.0,1.5582389633406037,1.721183067767361,2.168349333333333
BayesianRegression,0.0,-0.9450024813880399,-0.11246939014043705,-0.0,0.20823430270980625,0.2516916107362491,-0.0,-0.0,-0.09822622033219856,-0.0,-0.0,0.19229810392071356,-0.08414554095319693,0.0,-1.2228876068429817,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,-0.25226825894948157,0.2806613333333334
BayesianRegression,0.0,-0.0,-0.22567555250133486,-0.0,0.18381046276287474,0.1322447446241309,-0.0,-0.0,-0.0,-0.3020613299559404,-0.0,0.24057462370753152,-0.0572459423759951,0.0,-0.2445765332524108,-0.2655829525668366,-0.3318430684175933,-0.0,-0.41848959514798156,0.0,0.0,-0.0,0.0,1.4079983699604408,1.5582389633406037,1.677392190177489,1.338244
BayesianRegression,0.6303520092387794,-0.0,-0.35915759645297185,-0.427661328686941,0.16087890944826316,0.0,-0.22261101500608588,-0.0,-0.0,-0.0,-0.0,0.0500944640465725,-0.08541933810030676,0.0,-0.46306894189561976,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.03670250947860077,0.0,1.5582389633406037,0.8783486354108944,0.8566346666666667
BayesianRegression,0.0,-0.0,-0.2058131632010934,-0.0,0.17277077737473118,0.13102025624798153,-0.0,-0.0,-0.0,-0.0,-0.0,0.23875667944777682,-0.058414838581578275,0.0,-1.1993246127328738,-0.2655829525668366,-0.0,-0.0,-0.0,0.0,0.0,-0.1990639034037867,0.0,0.0,1.5582389633406037,0.1725872059249245,0.314072
BayesianRegression,0.6303520092387794,-0.0,-0.3036495738840673,-0.24196627807287444,0.17514162446133724,0.1901906945535216,-0.22261101500608588,-0.0,-0.0,-0.43441616001727995,-0.0,0.23996864228761314,-0.05693123955141504,0.0,-0.3455665041498108,-0.2655829525668366,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,0.9231682106334851,0.6375
BayesianRegression,0.0,-0.0,-0.340731647250648,-0.0,0.1664136996280462,0.1322447446241309,-0.0,-0.0,-0.0,-0.3020613299559404,-0.0,0.34177352083387336,-0.002247877318429168,0.0,-0.9816700243770139,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,0.5719600495246228,0.5025973333333333
BayesianRegression,0.0,-0.0,-0.13809194926683102,-0.0,0.1241119633591511,0.13102025624798153,-0.22261101500608588,-0.0,-0.0,-0.2992644657896817,-0.0,0.030097077189271335,-0.07961981461875967,0.37148394923289274,-0.965834477885156,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.008103151443327445,0.0,1.5582389633406037,0.5176336382467137,0.515572
BayesianRegression,0.0,-0.0,-0.13901858833573372,-0.0,0.16889463055059772,0.13102025624798153,-0.0,-0.0,-0.0,-0.0,-0.0,0.055750290632475885,-0.08642338996920515,0.0,-0.3087179743833332,-0.0,-0.813550748378616,-0.0,-0.41848959514798156,0.0,0.0,-0.0,0.03670250947860077,1.4079983699604408,1.5582389633406037,1.592404723995831,2.1244653333333336
BayesianRegression,0.0,-0.0,-0.36637430621706707,-0.0,0.24126191543223732,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.30985849938484733,-0.058804470650105974,0.0,-0.6298882660662115,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,1.0542923352243039,0.5865933333333333
BayesianRegression,0.0,-0.0,-0.329115844082649,-0.0,0.22831633768950005,0.2535875927380288,-0.22261101500608588,-0.7635405977955754,-0.0,-0.0,-0.0,0.07413172703666168,-0.06178779478684723,0.0,-0.5318043927087189,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,0.2054149764249178,0.4110333333333333
BayesianRegression,0.0,-0.0,-0.24652991543905642,-0.09566108667997363,0.09838399924709086,0.1322447446241309,-0.0,-0.39818285380367385,-0.0,-0.0,-0.0,0.28400329213500364,-0.010010546991404454,0.0,-0.8931095180427939,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,0.4293770783899269,0.43065733333333334
BayesianRegression,0.0,-0.0,-0.1784233207955316,-0.0,0.1632873890283074,0.13102025624798153,-0.22261101500608588,-0.3944959755277139,-0.0,-0.0,-0.0,0.03797483564820804,-0.0875173569308406,0.0,-0.27537155886638487,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.008103151443327445,0.0,1.5582389633406037,0.7402053685818711,1.0477653333333332
BayesianRegression,0.0,-4.2247169756171195,-0.3748715027563845,-0.09566108667997363,0.13592856629874306,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.10200687235289956,-0.04713049444306404,0.0,-0.4522786094221453,-0.0,-0.0,-0.0,-0.41848959514798156,0.0,4.87284730218404,-0.0,0.0,0.0,1.5582389633406037,1.055873440109617,0.8382146666666668
BayesianRegression,0.0,-0.0,-0.3273640952941514,-0.0,0.14282551205877028,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2928910196271373,-0.0139817969206292,0.0,-0.8294518356987144,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,0.8231577671130164,0.4654613333333334
BayesianRegression,0.0,-0.0,-0.18874280408831798,-0.0,0.18673524608466888,0.0,-0.22261101500608588,-0.0,-0.0,-0.0,-0.0,0.23895867325441628,-0.07615808354837889,0.0,-0.6474879575888507,-0.0,-0.0,-0.4762174926572582,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,0.37271552979079714,0.7702760000000001
BayesianRegression,0.0,-0.0,-0.19409454402683088,-0.09566108667997363,0.29029705438219916,0.13102025624798153,-0.0,-0.0,-0.0,-0.2992644657896817,-0.0,0.6322406147813376,-0.035546433328759244,0.0,-0.9632402391983177,-0.2655829525668366,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,0.7584071671617224,0.6248586666666667
BayesianRegression,0.6303520092387794,-0.0,-0.2505804997342304,-0.17444080512230484,0.2327946044086445,0.13102025624798153,-0.0,-0.0,-0.0,-0.2992644657896817,-0.0,0.4047955885053676,-0.04329411715294498,0.0,-0.16432912613199194,-0.2655829525668366,-0.0,-0.0,-0.41848959514798156,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,1.3412198600954048,0.8202906666666666
BayesianRegression,0.0,-0.0,-0.276920242273613,-0.0,0.2863080100777509,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.057366241085591116,-0.05294500377340071,0.0,-0.9419743983195376,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.1990639034037867,0.01477633498489122,0.0,1.5582389633406037,0.44578600171849914,0.23427066666666668
BayesianRegression,0.0,-0.0,-0.24718469918354444,-0.0,0.1761577017841683,0.2535875927380288,-0.22261101500608588,-0.0,-0.0,-0.0,-0.0,0.03494492854861717,-0.08472998905598854,0.0,-0.7911169890753414,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.022879486428218666,0.0,1.5582389633406037,0.7001659805186764,0.47228133333333333
BayesianRegression,0.0,-0.0,-0.31286655090949755,-0.0900339639340928,0.003048231968493251,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03211701525566534,-0.04196037661067703,0.37148394923289274,-1.2675369366297171,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.036225853511346225,0.0,1.5582389633406037,0.28871618522501685,0.293764
BayesianRegression,0.0,-0.0,-0.22149369057938795,-0.0,0.260793179526658,0.13102025624798153,-0.0,-0.0,-0.0,-0.2992644657896817,-0.0,0.4169152169037319,-0.054893164116039284,0.0,-0.23410259675497774,-0.0,-0.813550748378616,-0.0,-0.41848959514798156,0.0,0.0,-0.0,0.0,1.4079983699604408,1.5582389633406037,1.7331717252127317,1.8462106666666669
BayesianRegression,0.0,-0.0,-0.3314216922804043,-0.0,0.23441280162648684,0.13102025624798153,-0.0,-0.0,-0.0,-0.0,-0.0,0.23431281570170975,-0.0559122018337271,0.0,-0.6901559374529197,-0.0,-0.18197845687416409,-0.0,-0.0,0.0,0.0,-0.1990639034037867,0.0,0.0,1.5582389633406037,0.69945264507178,0.7714226666666666
BayesianRegression,0.0,-0.0,-0.21810328426046152,-0.0,0.08448494776873712,0.1901906945535216,-0.0,-0.0,-0.0,-0.0,-0.0,0.28097338503541247,-0.008047400799976297,0.0,-0.9001733112893578,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.28896373074743237,0.0,0.0,1.5582389633406037,0.6986002636010469,0.49297599999999997
BayesianRegression,0.0,-0.0,-0.18099834807516094,-0.17444080512230484,0.11451567753241264,0.13102025624798153,-0.22261101500608588,-0.0,-0.05113251300092634,-0.0,-0.0,0.06140611721837913,-0.04543709352984743,0.0,-0.44238678474968474,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,0.7481744548553668,0.6692826666666666
BayesianRegression,0.0,-0.0,-0.3403811010342719,-0.0900339639340928,0.16129286687608313,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03959078610132342,-0.0875173569308406,0.0,-0.580523570770132,-0.0,-0.813550748378616,-0.0,-0.41848959514798156,0.0,0.0,-0.0,0.03670250947860077,1.4079983699604408,1.5582389633406037,0.873327159561117,0.8563413333333333
BayesianRegression,0.0,-0.0,-0.3062459084530057,-0.0,0.23938029076032788,0.0,-0.0,-0.0,-0.0,-0.0,-0.7461370908641413,0.33819534483054664,-0.043533890733577406,0.0,-1.1059880701610028,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,-0.06609036128024903,0.2859214285714286
BayesianRegression,0.0,-0.9450024813880399,-0.15282715078157652,-0.0,0.1697225454062378,0.2535875927380288,-0.0,-0.0,-0.074224615646506,-0.0,-0.0,0.0,-0.07731199390517245,0.37148394923289274,-0.6511950073842161,-0.0,-0.0,-2.1289723201148014,-0.41848959514798156,2.9307632888979827,0.0,-0.0,0.008103151443327445,0.0,1.5582389633406037,0.8438763266907789,1.1871146666666668
BayesianRegression,0.0,-0.0,-0.1465649946788335,-0.06752547295056961,0.12341558637777159,0.1322447446241309,-0.0,-0.0,-0.05161038695420603,-0.0,-0.0,0.043832656040751025,-0.0442232397778957,0.0,-1.0575656383062062,-0.0,-0.4817076799610226,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,0.008534537754523841,0.25256
BayesianRegression,0.0,-0.0,-0.19571306440078184,-0.0,0.2763730318100687,0.2535875927380288,-0.22261101500608588,-0.0,-0.09896615419534131,-0.0,-0.0,0.4359026347278359,-0.05735084331752183,0.0,-0.12365802283560798,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,1.8258031228611982,1.6588293333333333
BayesianRegression,0.0,-0.0,-0.19150797048932852,-0.0,0.0,0.2535875927380288,-0.0,-0.0,-0.0,-0.0,-0.0,0.031309040029107796,-0.04064162191719861,0.37148394923289274,-1.290269209316245,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.007626495476072887,0.0,1.5582389633406037,0.6998272390939339,0.32094266666666665
BayesianRegression,0.0,-0.0,-0.18272458649585355,-0.09670088110040809,0.19083437422506233,0.2535875927380288,-0.0,-0.0,-0.09896615419534131,-0.0,-0.0,0.15996355687328265,-0.07269488647105114,0.0,-1.0655504331510335,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.5582389633406037,0.64598754576329,0.28654153846153846
BayesianRegression,0.0,-0.0,-0.2363175426674268,-0.0,0.23911686330626064,0.13102025624798153,-0.0,-0.0,-0.0,-0.0,-0.0,0.45549603397185834,-0.04263473980620574,0.0,-0.09545968900546929,-0.2655829525668366,-0.3318430684175933,-0.0,-0.41848959514798156,0.0,0.0,-0.1990639034037867,0.0,1.4079983699604408,1.5582389633406037,2.202478995811845,2.8788613333333335
