Model,promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Packsize,Wtd.Selling.Dist,WeekNum,Month,Product.Type_Product.Type 3,Constant,y_pred,y_true
SGDRegression,1.0430428698830536,0.0,0.47379466321372954,0.0,0.0,0.0,0.0,1.462145372741233,1.0494047582653037,0.7402828366062779,-0.0,0.9115742230046069,5.680244723714205,7.0902
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.33737448845744694,0.0,1.462145372741233,0.43015514565475904,0.36809312154789653,-0.0,0.9115742230046069,3.5093423514059428,2.40084
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2790109322676317,0.45706248688727297,0.18546467016778137,-0.0,0.9115742230046069,2.8331123123272928,2.31244
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.462145372741233,0.4299647635233967,0.4922756711572721,-0.0,0.9115742230046069,3.2959600304265084,2.28124
SGDRegression,0.0,0.0,0.0,0.0,0.14082938889513502,0.0,0.0,1.462145372741233,0.4914581919533638,0.46125487487942735,-0.0,0.9115742230046069,3.4672620514737664,2.24068
SGDRegression,1.0430428698830536,0.0,0.0,0.0,0.0,0.33737448845744694,0.0,1.462145372741233,0.7532970832867424,0.5238127960106279,-0.0,0.9115742230046069,5.031246833383711,5.24316
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.340544104266762,0.6365293760513046,0.43556817429635664,-0.46128921469339534,0.9115742230046069,2.8629266629256342,2.85324
SGDRegression,0.0,0.0,0.0,0.031111160103620594,0.0,0.0,0.0,1.462145372741233,0.6277083372981928,0.626950587293479,-0.0,0.9115742230046069,3.6594896804411325,3.52248
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4606802972174444,0.4499548873164202,0.18546467016778137,-0.0,0.9115742230046069,3.0076740777062527,3.10856
SGDRegression,1.0430428698830536,0.0,0.47379466321372954,0.0,0.0,0.0,0.0,1.462145372741233,0.5260753043870388,0.626950587293479,-0.0,0.9115742230046069,5.0435830205231404,6.25404
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.462145372741233,0.4608066688040614,0.36809312154789653,-0.0,0.9115742230046069,3.2026193860977976,2.55684
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2526395728394333,0.4934889346878934,0.4963954528262346,-0.0,0.9115742230046069,3.154098183358168,3.84436
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.462145372741233,0.3979171047441056,0.46125487487942735,-0.0,0.9115742230046069,3.232891575369373,2.2854
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2584998749345886,0.6210449627005183,0.5238127960106279,-0.0,0.9115742230046069,3.3149318566503414,3.20892
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.462145372741233,0.5155732619258999,0.5238127960106279,-0.0,0.9115742230046069,3.4131056536823676,2.69568
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.33737448845744694,0.0,1.463610448265022,0.6277083372981928,0.626950587293479,-0.0,0.9115742230046069,3.9672180843187475,3.7024
SGDRegression,0.0,0.0,0.0,0.031111160103620594,0.0,0.0,0.0,1.462145372741233,0.8118078583253693,0.46125487487942735,-0.0,0.9115742230046069,3.6778934890542576,4.58796
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.33737448845744694,0.0,1.462145372741233,0.5260753043870388,0.4963954528262346,-0.0,0.9115742230046069,3.73356484141656,4.02844
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.462145372741233,0.2856508264062277,0.43556817429635664,-0.0,0.9115742230046069,3.094938596448424,3.49336
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.462145372741233,0.43015514565475904,0.36809312154789653,-0.0,0.9115742230046069,3.1719678629484953,3.20528
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4606802972174444,0.5254731327567307,0.7402828366062779,-0.0,0.9115742230046069,3.63801048958506,2.96868
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.33737448845744694,0.0,1.462145372741233,0.742001076825923,0.38810658202251797,-0.0,0.9115742230046069,3.8412017430517276,3.81264
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4606802972174444,0.42311100679436026,0.38810658202251797,-0.0,0.9115742230046069,3.183472109038929,2.51576
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4372390888368234,0.9857604089703842,0.43556817429635664,-0.46128921469339534,0.9115742230046069,3.308852680414776,5.49224
SGDRegression,0.0,0.0,0.0,0.031111160103620594,0.0,0.0,0.0,1.462145372741233,0.4632816365117691,0.5238127960106279,-0.0,0.9115742230046069,3.3919251883718573,3.06488
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.462145372741233,0.4914581919533638,0.46125487487942735,-0.0,0.9115742230046069,3.3264326625786307,3.86776
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.462145372741233,0.45706248688727297,0.18546467016778137,-0.0,0.9115742230046069,3.0162467528008943,3.51416
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.462145372741233,0.7375588270941399,0.4922756711572721,-0.0,0.9115742230046069,3.6035540939972517,3.74816
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2570347994107998,0.7532970832867424,0.5238127960106279,-0.0,0.9115742230046069,3.4457189017127767,3.0108
