Model,display_bronze,display_platinum,within_promo_ins,within_display_gold,within_display_bronze,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824619457336649,0.0,0.0,0.09146046900804694,0.0,0.0,0.0,0.0,0.0,0.02268211176788051,0.0,0.0,0.9591716844422622,1.3557762109518545,1.1079036363636363
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3024106399564109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591716844422622,1.261582324398673,1.5263018181818182
LinearRegression_Positive,0.0,0.0,0.36673058751405846,0.0,0.0,0.0,0.0,0.0,0.0,0.2931590716212243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591716844422622,1.619061343577545,1.6856436363636362
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20469094941600294,0.0,0.0,0.09146046900804694,0.0,0.0,0.0,0.0,0.0,0.02268211176788051,0.0,0.0,0.9591716844422622,1.2780052146341925,1.1222109090909091
LinearRegression_Positive,0.0,0.0,0.020150032280992214,0.0,0.0,0.0,0.0,0.0,0.0,0.293448183131699,0.1798325412860039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47739044951594695,0.9591716844422622,1.9299928906569042,2.544523636363636
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.11766016636661232,0.0,0.0,0.0,0.07401254668149246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02268211176788051,0.0,0.0,0.9591716844422622,1.1735265092582474,1.4122654545454545
LinearRegression_Positive,0.0,0.0,0.1193306122240655,0.0,0.0,0.015515626334058768,0.0,0.0,0.0,0.28593128385936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591716844422622,1.3799492068597465,1.4956672727272726
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2931590716212245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06004088409144841,0.0,0.0,0.9591716844422622,1.312371640154935,1.913849090909091
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08962456824711985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12141601005159566,0.0,0.0,0.9591716844422622,1.1702122627409777,1.13012
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.02416843792675778,0.0,0.0,0.8537462904314356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591716844422622,1.8370864128004556,2.002770909090909
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2847748378174615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591716844422622,1.2439465222597237,0.9842818181818181
LinearRegression_Positive,0.0,0.0,0.18135029052893,0.0,0.0,0.0,0.0,0.09342289032450711,0.0,0.8534571789209611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591716844422622,2.0874020442166605,2.0489818181818182
