Model,display_bronze,display_platinum,within_display_bronze,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025605812753225375,0.0,0.0,0.0,0.0,1.0910346492631078,0.0,1.9031960723078152,0.0654283676480569,0.0,0.0,0.1520253246674268,3.214244995161729,3.7464425806451613
LinearRegression_Positive,0.0,0.0,0.02557594469578957,0.1457329544008008,0.0,0.0,0.0,0.254575685741279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520253246674268,0.5779099095052962,0.4509258064516129
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020215115331484763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520253246674268,0.15222747582074164,0.4737761290322581
LinearRegression_Positive,0.0,0.0,0.0,0.42779673711202826,0.0,0.0,0.0,0.2542387671524208,0.0,0.0,0.0,0.028300472422943482,1.0910346492631078,1.8649494290374546,0.0,0.0,0.0,0.0,0.1520253246674268,3.8183453796553817,4.630576774193548
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.10662827247187545,0.0,0.0,0.3095607994429422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520253246674268,0.5682143965822444,0.43774193548387097
LinearRegression_Positive,0.3373449920004905,0.0,0.022567010025696686,0.0,0.0,0.13964615876073314,0.0,0.1855073750253417,0.0,0.0,0.12135526460157935,0.0,1.0910346492631078,0.0,0.0,0.0,0.0,0.0,0.1520253246674268,2.0494807743443757,1.6364406451612903
LinearRegression_Positive,0.3373449920004905,0.0,0.022567010025696686,0.1457329544008008,0.0,0.0,0.0,0.0014824417909762013,0.0,0.0,0.0,0.0,1.0910346492631078,0.0,0.0,0.0,0.0,0.0,0.1520253246674268,1.7501873721484988,1.7090238709677419
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.13964615876073314,0.0,0.30881957854745407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520253246674268,0.600491061975614,0.4161406451612903
LinearRegression_Positive,0.0,0.0,0.02557594469578957,0.0,0.0,0.13964615876073314,0.0,0.14918755114642449,0.0,0.0,0.12135526460157935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520253246674268,0.5877902438719533,0.5355090322580646
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.21027121290862844,0.1331015731097432,0.0,0.18887656091392407,0.0,0.0,0.0,0.0,1.0910346492631078,0.0,0.0,0.0,0.0,0.0,0.1520253246674268,1.7753093208628303,1.7330651612903225
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.13964615876073314,0.0,0.002493197557550865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4473879492314194,0.1520253246674268,0.7415526302171302,0.47698903225806455
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1857769098964283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04507287549088364,0.0,0.0,0.1520253246674268,0.38287511005473873,0.43813290322580645
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.13964615876073314,0.0,0.1875962702762628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4473879492314194,0.1520253246674268,0.9266557029358422,1.1240129032258064
LinearRegression_Positive,0.3373449920004905,0.0,0.09026804010278676,0.28469989283002395,0.0,0.0,0.0,0.20874577316085674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4473879492314194,0.1520253246674268,1.5204719719930042,1.7370026666666667
LinearRegression_Positive,0.0,0.0,0.024071477360743138,0.0,0.0,0.0,0.0,0.34163544910224575,0.4687706505226613,0.0,0.0,0.0,1.0910346492631078,0.0,1.9031960723078152,0.0654283676480569,0.0,0.0,0.1520253246674268,4.046161990872056,5.365867741935484
LinearRegression_Positive,0.3373449920004905,0.0,0.09026804010278676,0.0,0.0,0.0,0.0,0.2571362670166016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4473879492314194,0.1520253246674268,1.2841625730187252,1.4727329032258063
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.10662827247187545,0.0,0.0,0.38307643553180815,0.4687706505226613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4473879492314194,0.1520253246674268,1.557888632425191,1.254127741935484
LinearRegression_Positive,0.0,0.0,0.026612807318591856,0.0,0.20637730155846865,0.0,0.0,0.25437353458796413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1520253246674268,0.6393889681324514,0.47141870967741933
LinearRegression_Positive,0.3373449920004905,0.0,0.08993151451468426,0.0,0.0,0.0,0.0,0.3065959158609898,0.0,0.0,0.0,0.0,1.0910346492631078,0.0,0.0,0.0654283676480569,0.0,0.0,0.1520253246674268,2.042360763954756,1.591356129032258
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30679806701430473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13231069902162618,0.0,0.0,0.1520253246674268,0.5911340907033578,0.41303354838709677
