Model,display_bronze,display_platinum,within_promo_ins,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,within_Price,promo_catalogue,display_silver,display_gold,within_promo_catalogue,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.018331099755904905,0.0,0.0,0.27316689765665775,0.0,0.2281369444012622,0.0,0.0,3.1773105821962146,0.0,0.0,0.21791267113117502,0.0,0.0,0.0,2.8181446757164417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,4.607275929950447,7.76568
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.08746460273333602,0.0,0.0,0.05103117868311189,0.0,0.04261898961342261,0.0,0.0,0.11241265327229062,0.0,0.0,0.23820392759524348,0.0,0.0,0.03778536423401467,1.7176337447877998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,0.16142352001201044,0.00416
LinearRegression_Positive,0.0,0.0,0.09863842411454178,0.0,0.02203524095215415,0.0,0.0,0.27316689765665775,0.0,0.2281369444012622,0.0,0.0,3.2632731994044373,0.0,0.0,0.2563472961104073,0.0,0.0,0.0,0.7573989459162885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,2.77327000764854,3.43044
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.03580018302046668,0.0,0.0,0.1380843658484204,0.0,0.11532197189514352,0.0,0.0,3.1409417826081207,0.0,0.0,0.25628399800125007,0.0,0.0,0.03778536423401467,1.2304390256424642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,2.8289297503426716,2.48352
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.057249786356989386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033062545080085486,0.0,0.0,0.24548249455455173,0.0,0.0,0.10988170738658595,0.8256141039210143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,-0.884192594180059,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.10307242341325246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1872293457202407,0.0,0.0,0.25346496400318186,0.0,0.0,0.0,1.7592716021666794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,3.177311394396146,3.185
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.03723769690631629,0.07740342320999113,0.0,0.1380843658484204,0.0,0.11532197189514352,0.0,0.0,3.157473055148164,0.0,0.0,0.2474065579475447,0.0,0.0,0.0,1.2907249439624326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,2.937925074010804,3.224
LinearRegression_Positive,0.0,0.0,0.09863842411454178,0.0,0.07804962560053888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08596261720822225,0.0,0.2044340665330039,0.2566299252742593,0.0,0.0,0.0,1.705421950994352,0.0,0.0,0.0,0.0,0.005383903120887409,0.0,0.0,-2.125726940907209,0.308793571938597,0.01404
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.06881296662016642,0.11735357712482528,0.0,0.0,0.0,0.0,0.0,0.0,3.1640855641641807,0.0,0.0,0.21729516969425008,0.0,0.0,0.0,1.4060325440030481,0.0,0.0,0.0,0.0,0.032534157430505355,0.0,0.0,-2.125726940907209,2.880387038129767,5.01644
LinearRegression_Positive,0.0,0.0,0.06100007807083505,0.0,0.0640435054799402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.167391818672189,0.0,0.0,0.25491522879732176,0.0,0.0,0.0,1.3722124310007437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,2.7938361211138205,2.86728
LinearRegression_Positive,0.0,0.0,0.040234094046720986,0.0,0.09287262655925721,0.22721650039061914,0.0,0.0,0.0,0.0,0.0,0.0,1.18363911386706,0.0,0.0,0.15493315888423728,0.0,0.0,0.0,0.7513950288944704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,0.324563581735156,0.01872
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.06473373348615762,0.149813077180628,0.0,0.0,0.0,0.0,0.0,0.0,3.1442480371161294,0.0,0.0,0.2571830919572052,0.0,0.0,0.0,1.5883753754206096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,3.078626374253521,2.08104
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.03440672858817021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124410510068078,0.0,0.0,0.2568434469569799,0.0,0.22363425120604458,0.0,0.9861930745448987,0.0,0.0,0.0,0.0,0.010431312296719356,0.0,0.0,-2.125726940907209,2.5101923827536825,2.8236
LinearRegression_Positive,0.0,0.0,0.09863842411454178,0.0,0.04258440275646281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2731919629284625,0.0,0.0,0.25713917410997156,0.0,0.0,0.0,1.9577244344452767,0.0,0.0,0.0,0.0,0.030620949000047148,0.0,0.0,-2.125726940907209,3.534172406447554,2.94944
LinearRegression_Positive,0.0,0.0,0.020765984024114056,0.0,0.04113603046245794,0.07740342320999113,0.0,0.27316689765665775,0.0,0.03760499083537289,0.0,0.0,3.2731919629284625,0.0,0.0,0.2569519794112485,0.0,0.0,0.0,0.8662054429301294,0.0,0.0,0.0,0.0,0.004037927340665558,0.0,0.0,-2.125726940907209,2.7247376978918916,3.23908
LinearRegression_Positive,0.0,0.0,0.09863842411454178,0.0,0.018921672944672206,0.11235980788547101,0.0,0.27316689765665775,0.0,0.0,0.0,0.0,3.170698073180198,0.0,0.2044340665330039,0.2564468430530845,0.0,0.0,0.0,1.5461263946454464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,3.555065239105867,3.45592
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.038541542883949606,0.11235980788547101,0.0,0.27316689765665775,0.0,0.2281369444012622,0.0,0.0,0.006612509016017097,0.0,0.0,0.1586036176218967,0.0,0.0,0.0,0.8556459982734186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,-0.45265962316853603,0.00052
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.03428298671666562,0.0,0.0,0.1380843658484204,0.0,0.11532197189514352,0.0,0.0,3.157473055148164,0.0,0.0,0.2574425023152144,0.0,0.0,0.07244947739774898,1.9787981968010508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,3.628125615215199,2.63432
LinearRegression_Positive,0.0,0.0,0.040234094046720986,0.0,0.06511738667326197,0.07740342320999113,0.0,0.0,0.0,0.0,0.0,0.0,3.1773105821962146,0.0,0.0,0.2568368504806631,0.0,0.0,0.0,2.1353464969281353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,3.626521892627778,3.90156
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0819364241530181,0.0,0.0,0.13508253180823734,0.0,0.11281497250611867,0.0,0.0,2.281315610525898,0.0,0.0,0.1588501672545581,0.0,0.0,0.0,2.459578072314389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,3.103850837655011,0.05876
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.10681181835595639,0.07740342320999113,0.0,0.05103117868311189,0.0,0.04261898961342261,0.0,0.0,3.174004327688206,0.0,0.0,0.25745643184028005,0.0,0.0,0.0,1.8063667173193059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,3.389965945803065,5.92592
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.045979386212951716,0.07740342320999113,0.0,0.0,0.0,0.0,0.0,0.0,3.1508605461321464,0.0,0.0,0.25734348971169047,0.0,0.0,0.0,1.6524484446877008,0.0,0.0,0.0,0.0,0.030620949000047148,0.0,0.0,-2.125726940907209,3.088929298047319,3.68576
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.025068505928338734,0.0,0.0,0.27316689765665775,0.0,0.2281369444012622,0.0,0.0,3.160779309656172,0.0,0.0,0.2572908477168789,0.0,0.0,0.037432229988836975,1.206906362580014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,3.0630541570209515,3.3202
LinearRegression_Positive,0.0,0.0,0.0,0.3201109025617949,0.06017502058278214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06612509016017097,0.0,0.0,0.06772659706899219,0.0,0.0,0.0,1.2468802352405846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,-0.3647090952928842,0.00624
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.12262999514962351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.154166800640155,0.0,0.0,0.2574519857501166,0.0,0.0,0.037432229988836975,1.46164623069912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,2.907600301320643,3.5906
LinearRegression_Positive,0.0,0.0,0.09863842411454178,0.0,0.08512465121972344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2698857084204542,0.0,0.0,0.2506214585031918,0.0,0.0,0.0,1.8578352868383534,0.0,0.0,0.0,0.0,0.005720397065942874,0.0,0.0,-2.125726940907209,3.4420989852549986,2.81944
LinearRegression_Positive,0.0,0.0,0.0,0.16539063299026072,0.03018594180702263,0.0,0.0,0.27316689765665775,0.0,0.11281497250611867,0.0,0.0,0.0,0.0,0.0,0.24548249455455173,0.0,0.0,0.0,1.545500841172327,0.0,0.0,0.0,0.0,0.015478721472551304,0.0,0.0,-2.125726940907209,0.2622935612522812,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0361328541950274,0.0,0.0,0.27316689765665775,0.0,0.11281497250611867,0.0,0.0,3.147554291624138,0.0,0.0,0.21757640252586344,0.0,0.0,0.0,1.8224678885019034,0.0,0.0,0.0,0.0,0.015478721472551304,0.0,0.0,-2.125726940907209,3.4994650875750506,4.2536
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.10979180300446455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.157473055148164,0.0,0.0,0.2573289901838282,0.0,0.0,0.037432229988836975,1.2789410811849962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,2.7152402186030806,2.40604
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.06594370195414873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03967505409610258,0.0,0.0,0.24548249455455173,0.0,0.0,0.0,1.8384853565368096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,0.06385966623440398,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.10488548740443952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033062545080085486,0.0,0.0,0.24548249455455173,0.0,0.0,0.0,1.788343388690952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,0.016290684250743315,0.0
LinearRegression_Positive,0.0,0.0,0.020765984024114056,0.0,0.04107606726984096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1078792375280355,0.0,0.2044340665330039,0.2565928757218155,0.0,0.22363425120604458,0.0,0.37723175993749974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,2.1058873013131456,2.72376
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.09815277815292708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.134329273592104,0.0,0.0,0.2605592434484747,0.0,0.0,0.07244947739774898,0.5576669513557346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,1.9974307830397806,1.50228
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.11368658242431195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1376355281001125,0.0,0.0,0.21772301568945107,0.0,0.0,0.037432229988836975,1.4530047910714565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,2.8337552063669595,3.5906
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.10299703211661683,0.11235980788547101,0.0,0.0,0.0,0.0,0.0,0.0,0.0033062545080085486,0.0,0.0,0.24548249455455173,0.0,0.0,0.0,1.1919695060699098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,-0.469611845772651,0.0
LinearRegression_Positive,0.0,0.0,0.04061366097169005,0.0,0.1008222514812763,0.07813364418367028,0.0,0.0,0.0,0.0,0.0,0.0,3.124410510068078,0.0,0.0,0.2573803561959021,0.0,0.0,0.0,0.30559038292507423,0.0,0.0,0.0,0.0,0.005720397065942874,0.0,0.0,-2.125726940907209,1.7869442619844254,2.32492
LinearRegression_Positive,0.0,0.0,0.020765984024114056,0.0,0.046011666708275355,0.0,0.0,0.27316689765665775,0.0,0.2281369444012622,0.0,0.0,3.226904399816343,0.0,0.0,0.2558896833541964,0.0,0.0,0.0,2.256544780261867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,4.181693415315507,3.18864
LinearRegression_Positive,0.0,0.0,0.09863842411454178,0.0,0.10071671300000552,0.18976323109546214,0.0,0.0,0.0,0.0,0.0,0.0,3.170698073180198,0.0,0.0,0.2566342143159571,0.0,0.0,0.0,1.8388285397498667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,3.5295522545488223,4.13192
LinearRegression_Positive,0.0,0.0,0.0,0.3201109025617949,0.014311048464149892,0.0,0.0,0.27316689765665775,0.0,0.2281369444012622,0.0,0.0,0.0033062545080085486,0.0,0.0,0.24548249455455173,0.0,0.0,0.0,1.3580162870604866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,0.31680388829970285,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.48550153555205566,0.007295498438511125,0.0,0.0,0.27316689765665775,0.0,0.0,0.0,0.0,3.147554291624138,0.0,0.0,0.2571249186207962,0.0,0.0,0.0,0.773396090975799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,2.818312291960749,3.11792
LinearRegression_Positive,0.0,0.0,0.03835526692072972,0.0,0.04572662298450284,0.0,0.0,0.27316689765665775,0.0,0.0,0.0,0.0,3.1872293457202407,0.0,0.0,0.2569265336242129,0.0,0.4410850668948713,0.035684242597653196,0.5346264547735184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125726940907209,2.687073490265178,3.9156
