Model,display_bronze,within_promo_ins,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,promo_ins,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,within_Price,display_silver,display_gold,within_promo_catalogue,cross_box_display_bronze,cross_box_promo_ins,display_platinum,Constant,y_pred,y_true
LassoRegression,0.0,0.0,-0.0,0.0,0.4050320810972606,-0.0,-0.0,0.0,0.0,0.15319432376136632,-0.0,-0.0,0.0691855788467583,0.0,-0.0,0.26162065930068784,-0.0,-0.0,0.0,0.0,0.2883368490599089,0.0,-0.0,0.0,0.0,0.2480969739010469,0.0,1.224101789440501,2.64956825540753,3.2265272727272727
LassoRegression,0.0,0.0,-0.0,0.0,0.4050320810972606,-0.0,-0.09861051165796836,0.0,0.0,0.0,-0.0,-0.0,0.026665275180521482,0.0,-0.0,0.18945344552443893,-0.0,-0.0,0.0,0.0,0.296459402683664,0.0,-0.0,0.0,0.0,0.0,0.0,1.224101789440501,2.0431014822684177,2.2323763636363636
LassoRegression,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0018017077824677417,0.0,-0.0,0.13841942857910575,-0.0,-0.0,0.0,0.0,0.433644799009773,0.0,-0.0,0.0,0.0,0.0,0.0,1.224101789440501,1.7979677248118475,1.7334163636363635
LassoRegression,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.09769745136483902,0.0,0.0,0.15319432376136632,-0.0,-0.0,0.01945844405065067,0.0,-0.0,0.24045325397835088,-0.0,-0.0,0.0,0.0,0.6318265696075717,0.0,-0.0,0.0,0.0,0.0,0.0,1.224101789440501,2.1713369294736014,2.315550909090909
LassoRegression,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.07327308852362927,0.0,0.0,0.0,-0.0,-0.0,0.0010810246694804885,0.0,-0.0,0.23986332609580657,-0.0,-0.0,0.0,0.0,0.6367364378562534,0.0,-0.0,0.0,0.0,0.0,0.0,1.224101789440501,2.028509489538412,2.1115963636363637
LassoRegression,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.050477016538500154,0.0,0.0,0.0,-0.0,-0.38949096652380377,0.4241220119928873,0.0,-0.0,0.19133612952892498,-0.0,-0.0,0.0,0.0,0.6846820839535638,0.0,-0.0,0.0,0.0,0.0,0.0,1.224101789440501,2.0842740318535733,2.1109963636363633
LassoRegression,0.0,0.0,-0.0,0.0,0.20474149154367016,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.02594459206753454,0.0,-0.0,0.029862601873803702,-0.0,-0.06999251632123066,0.0,0.0,0.27454513891248966,0.0,-0.0,0.0,0.0,0.0,0.0,1.224101789440501,1.6892030975167684,1.8653672727272728
LassoRegression,0.0,0.0,-0.0,0.0,0.4050320810972606,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.021260151833118413,0.0,-0.0,0.26330310111720945,-0.0,-0.0,0.0,0.0,0.46193208364120264,0.0,-0.0,0.0,0.0,0.0,0.0,1.224101789440501,2.3756292071292924,1.9651254545454548
LassoRegression,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.050477016538500154,0.0,0.0,0.0,-0.0,-0.0,0.022341176502599057,0.0,-0.0,0.13796398834827253,-0.02112238174979275,-0.07154790557281357,0.0,0.0,0.2638475924283611,0.0,-0.0,0.0,0.0,0.0,0.0,1.224101789440501,1.5051072428586272,1.4871563636363638
LassoRegression,0.0,0.0,-0.0,0.0,0.40475389972288056,-0.0,-0.07327308852362927,0.0,0.0,0.0,-0.0,-0.38949096652380377,0.13729013302403564,0.0,-0.0,0.22916474377362836,-0.0,-0.0,0.0,0.0,0.23858753482973322,0.0,-0.0,0.0,0.0,0.0,0.0,1.224101789440501,1.7711340457433458,1.6338854545454546
LassoRegression,0.0,0.0,-0.0,0.0,0.20474149154367016,-0.0,-0.050477016538500154,0.0,0.0339990735131132,0.0,-0.0,-0.0,0.0010810246694804885,0.0,-0.0,0.23826279532917022,-0.0,-0.06999251632123066,0.0,0.0,0.20612683195521253,0.0,-0.0,0.0,0.0,0.0,0.0,1.224101789440501,1.7878434735914168,1.6973145454545453
LassoRegression,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.050477016538500154,0.0,0.0,0.0,-0.0,-0.0,0.3711518031883382,0.0,-0.0,0.18490984001101388,-0.0,-0.14154042189404423,0.0,0.0,0.16640100088186455,0.0,-0.0,0.0,0.0,0.31839111650634344,0.0,1.224101789440501,2.0729381115955166,1.5242236363636363
LassoRegression,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.38880853945652083,0.0,-0.28228429721814435,0.22212332527372963,-0.0,-0.0,0.0,0.0,0.1420429760504591,0.0,-0.0,0.0,0.0,0.31839111650634344,0.0,1.224101789440501,2.01318344950941,2.0238709090909093
LassoRegression,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.050477016538500154,0.0,0.0,0.07915040061003925,-0.0,-0.0,0.003963757121428875,0.0,-0.0,0.23998540620565206,-0.0,-0.0,0.0,0.0,0.3324839302593143,0.0,-0.0,0.0,0.0,0.0,0.0,1.224101789440501,1.8292082670984353,1.5989018181818182
