Model,promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Packsize,Wtd.Selling.Dist,WeekNum,Month,Segment_Xmas,Product.Type_Product.Type 3,Constant,y_pred,y_true
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.4418453351085118,0.0,0.29034895981662245,0.029451469157882184,0.0,0.0,-0.7255768327760959,0.03606893130692068,0.0
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.13647948147046543,0.3768680799454954,0.0,0.31481776362237546,0.023423919129444755,0.0,0.0,-0.7255768327760959,0.12601241139168518,0.0
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.021788490095268,0.07718137788780118,0.028708193481988217,0.0,0.0,-0.7255768327760959,6.402101228688963,3.67794
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.13647948147046543,0.038986353097809893,0.0,0.17728210063789032,0.03257252403015792,0.0,0.0,-0.7255768327760959,-0.3402563735397723,0.0
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.06497725516301643,6.578529296832742,0.2609239526816527,0.05591892619601376,0.0,0.0,-0.7255768327760959,6.234772598097329,2.94736
LassoRegression_Positive,0.7349266685216974,0.0,0.0,0.0,0.0,0.0,0.4418453351085118,0.0,0.3352035060867889,0.05591892619601376,0.0,0.0,-0.7255768327760959,0.842317603136916,0.0
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.4418453351085118,0.0,0.21172174805164204,0.04839068480843068,0.0,0.0,-0.7255768327760959,-0.023619064807511303,0.0
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.021788490095268,0.6995027635960358,0.17066893181051,0.0,0.0,-0.7255768327760959,7.166383352725719,5.1261
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.3768680799454954,0.0,0.21595430009785457,0.03257252403015792,0.0,0.0,-0.7255768327760959,-0.10018192870258802,0.0
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.4418453351085118,0.0,0.27214576291992115,0.029451469157882184,0.0,0.0,-0.7255768327760959,0.017865734410219325,0.0
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.06497725516301643,7.035860210516301,0.29945646290387856,0.06408552125829431,0.0,0.0,-0.7255768327760959,6.738802617065396,11.23096
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.021788490095268,0.6995027635960358,0.17066893181051,0.0,0.0,-0.7255768327760959,7.166383352725719,3.75354
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.13320337308418373,0.0,0.1591387463839114,0.06696995131916322,0.0,0.0,-0.7255768327760959,-0.3662647619888375,0.0
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.13320337308418373,0.0,0.1587964489048808,0.03257252403015792,0.0,0.0,-0.7255768327760959,-0.40100448675687345,0.0
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.06497725516301643,6.578529296832742,0.43389173826793087,0.028708193481988217,0.0,0.0,-0.7255768327760959,6.380529650969583,2.60624
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.13647948147046543,0.038986353097809893,0.0,0.11952344182475887,0.03851351269441603,0.0,0.0,-0.7255768327760959,-0.3920740436886456,0.0
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.13320337308418373,0.0,0.3546786154269815,0.03257252403015792,0.0,0.0,-0.7255768327760959,-0.20512232023477273,0.0
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.13320337308418373,0.0,0.19362067067099353,0.02830996207086288,0.0,0.0,-0.7255768327760959,-0.3704428269500557,0.0
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.038986353097809893,0.007035860210516301,0.09837912783904747,0.023423919129444755,0.0,0.0,-0.7255768327760959,-0.5577515724992774,0.0
LassoRegression_Positive,0.7349266685216974,0.0,0.9177212944740621,0.0,0.0,0.0,0.4418453351085118,0.0,0.3164598336991802,0.04839068480843068,0.0,0.0,-0.7255768327760959,1.7337669838357868,0.0
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.13647948147046543,0.4418453351085118,0.0,0.11952344182475887,0.03851351269441603,0.0,0.0,-0.7255768327760959,0.010784938322056292,0.0
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.5068225902715282,0.0,0.15407500312012334,0.06408552125829431,0.0,0.0,-0.7255768327760959,-0.0005937181261499447,0.0
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.038986353097809893,0.0,0.15407500312012334,0.06408552125829431,0.0,0.0,-0.7255768327760959,-0.4684299552998683,0.0
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.038986353097809893,0.07739446231567931,0.12918208608539322,0.03851351269441603,0.0,0.0,-0.7255768327760959,-0.44150041858279737,0.01008
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.4418453351085118,0.0,0.43389173826793087,0.028708193481988217,0.0,0.0,-0.7255768327760959,0.178868434082335,0.0
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.021788490095268,0.15407500312012334,0.06408552125829431,0.0,0.0,-0.7255768327760959,6.51437218169759,3.37092
LassoRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.06497725516301643,7.0288243503057855,0.10516941978126682,0.02830996207086288,0.0,0.0,-0.7255768327760959,6.501704154544836,9.59712
