Model,display_bronze,display_platinum,within_display_gold,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
BayesianRegression,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.021028237894522177,0.0,-0.6296340380933378,-0.0,-0.0,-0.17529500255703623,-0.0,0.0,0.0,-0.0,-0.021017518791197183,-0.0,1.0904129689069244,0.2854946473598753,0.23667600000000003
BayesianRegression,0.0,0.0,-0.0,-0.03912100125265334,-0.0,0.25281900068262647,-0.0,0.00983890029927184,0.4088177102815998,-0.3932563824777811,-0.0,-0.44434337609051117,-0.0,-0.12681392904971384,0.0,0.0,-0.0,-0.0,-0.0,1.0904129689069244,0.7583538912997632,1.0078186666666666
BayesianRegression,0.0,1.159133645200384,-0.0,-0.0,-0.0,0.0,-0.0,0.0213686842716596,0.0,-0.2247164210444815,-0.0,-0.44434337609051117,-0.0,-0.12681392904971384,0.0,0.0,-0.0,-0.0,-0.0,1.0904129689069244,1.4750415721942614,1.5375506666666667
BayesianRegression,0.0,0.0,-0.0,-0.0,-0.048194535869506165,0.0,-0.0,0.019087693544838788,0.0,-0.5892416882689571,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0904129689069244,0.4720644383132999,0.36355733333333334
BayesianRegression,0.12214561792795318,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.009600587835275634,0.0,-0.6503458072833502,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.021017518791197183,-0.11297211646366524,1.0904129689069244,0.4378237321319406,0.5734813333333333
BayesianRegression,0.0,0.0,-0.0,-0.20941241847008552,-0.0,0.0,-0.0,0.011393605421532785,0.4088177102815998,-0.6398516403994686,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.11297211646366524,1.0904129689069244,0.5483881092768376,0.5060986666666667
BayesianRegression,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.028756370655541905,0.0,-0.5368524747085517,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.15087900429146717,-0.0211428980241745,-0.0,1.0904129689069244,0.410294962538273,0.333696
BayesianRegression,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.009362275371279429,0.0,-0.6356411811844924,-0.0,-0.0,-0.17529500255703623,-0.0,0.0,0.0,-0.0,-0.021017518791197183,-0.0,1.0904129689069244,0.267821541745478,0.29959600000000003
BayesianRegression,0.0,0.0,-0.28910722779626397,-0.0,-0.0,0.0,-0.0,0.00937362358385068,0.0,-0.6683785928883558,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.07022294082714563,-0.0,-0.0,1.0904129689069244,0.07207783097900977,0.3224613333333333
BayesianRegression,0.0,0.0,-0.0,-0.03681976588485019,-0.0,0.0,-0.0,0.0201090326762511,0.0,-0.6757013450883946,-0.0,-0.3061032146401299,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0904129689069244,0.09189767596980081,0.35626800000000003
BayesianRegression,0.0,0.0,-0.4196717822848993,-0.0,-0.0,0.25281900068262647,-0.0,0.012551123103800065,0.0,-0.46407068287754766,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0904129689069244,0.4720406275309039,0.5631266666666667
BayesianRegression,0.0,0.0,-0.0,-0.17489388795303845,-0.0,0.0,-0.0,0.02041543441567479,0.0,-0.7476641410756037,-0.0,-0.0,-0.17529500255703623,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0904129689069244,0.01297537173692076,0.180532
BayesianRegression,0.0,0.0,-0.4196717822848993,-0.0,-0.0,0.0,-0.0,0.02009768446367985,0.0,-0.23382553459122812,-0.0,-0.0,-0.0,-0.12681392904971384,0.0,0.880744881239545,-0.0,-0.02098082393452158,-0.0,1.0904129689069244,1.1899634647497863,0.6393053333333333
BayesianRegression,0.0,0.0,-0.0,-0.0,-0.048194535869506165,0.0,-0.0,0.020494871903673516,0.0,-0.5727765135292545,-0.0,-0.3094304234949139,-0.0,-0.0,0.0,0.0,-0.0187261175539055,-0.0,-0.0,1.0904129689069244,0.1617802503630178,0.42536266666666667
BayesianRegression,0.0,0.0,-0.0,-0.0,-0.09746006142500135,0.0,-0.0,0.010156650251266771,0.0,-0.47166753579457865,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.024968156738540657,-0.0,-0.11297211646366524,1.0904129689069244,0.3935017487364052,0.389928
BayesianRegression,0.12214561792795318,0.0,-0.0,-0.20941241847008552,-0.0,0.0,-0.0,0.020313300502533552,0.0,-0.2756181149063468,-0.0,-0.0,-0.0,-0.12681392904971384,0.0,0.0,-0.0,-0.021017518791197183,-0.0,1.0904129689069244,0.6000099061200679,0.643324
BayesianRegression,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0005787588411336397,0.4088177102815998,-0.7137554412815114,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.024968156738540657,-0.0,-0.11297211646366524,1.0904129689069244,0.6481137235459407,0.4405533333333333
BayesianRegression,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.022344630552786907,0.0,-0.3533332658453806,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0904129689069244,0.7594243336143307,0.653796
