Model,display_bronze,display_platinum,within_display_gold,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
LinearRegression,-0.0,0.0,0.07243680256985124,-0.0,0.01661211543398827,0.0,-0.0,0.035954859371110495,0.0,-0.7661863775875127,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.038317117862303074,0.0,0.0,0.9823604403826927,0.3028607223078269,0.2885666666666667
LinearRegression,-0.04577716715541452,0.0,0.0,-0.0,0.0,0.0,-0.11481926282463013,0.07955699200446657,0.0,-0.5642986063504116,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.07072607298751676,0.9823604403826927,0.4077484690442197,0.4693626666666667
LinearRegression,-0.0,0.0,0.0,-0.009318076190765233,0.0,0.0,-0.0,0.07613473159429036,0.0,-0.16430756644789843,-0.0,0.0,0.04478908971796143,0.10964426972735809,-0.03362108843893913,0.0,-0.07580125490151261,0.008358206045901258,0.0,0.9823604403826927,0.9382387514890884,1.3117426666666667
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.07744448557843187,0.0,-0.8290689272039711,-0.0,0.014202845518026641,0.0,0.0,-0.0,0.0,-0.0,0.008358206045901258,0.0,0.9823604403826927,0.2532970503210813,0.209924
LinearRegression,-0.0,0.0,0.0,-0.0,0.006275688052840013,0.0,-0.0,0.07993724316115282,0.0,-0.6948488030268878,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.9823604403826927,0.37372456856979774,0.25899866666666665
LinearRegression,-0.0,0.3572174440642871,0.0,-0.006577465546422518,0.0,0.0,-0.0,0.07930349123334243,0.0,-0.1705904820342584,-0.0,0.021070155438830736,0.02918126773321638,0.10964426972735809,-0.0,0.0,-0.0,0.0,0.0,0.9823604403826927,1.4016091209990464,1.2718053333333335
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.07672623339358008,0.0,-0.5515333830905904,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.008358206045901258,0.0,0.9823604403826927,0.5159114967315837,0.37926533333333334
LinearRegression,-0.0,0.0,0.10515019727881633,-0.0,0.0,0.0,-0.0,0.04263037967738013,0.19702458393638972,-0.4609801035992088,-0.0,0.0,0.0,0.10964426972735809,-0.0,0.0,-0.0,0.0,0.0,0.9823604403826927,0.9758297674034281,1.2446826666666666
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.03743361386933479,0.0,-0.7162744915766434,-0.0,0.0,0.0308547062501512,0.0,-0.0,0.0,-0.07580125490151261,0.008358206045901258,0.0,0.9823604403826927,0.26693122006992387,0.22029333333333334
LinearRegression,-0.0,0.3572174440642871,0.0,-0.006029343417553972,0.0,0.0,-0.0,0.07883873981961477,0.0,-0.28903924795596675,-0.0,0.02061703381649029,0.0,0.0,-0.0,0.0,-0.07580125490151261,0.0,0.07072607298751676,0.9823604403826927,1.1388898847955682,0.7528400000000001
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.11481926282463013,0.022054567087802193,0.0,-0.4017140738846432,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.9823604403826927,0.4878816707612215,0.3324053333333333
LinearRegression,-0.04577716715541452,0.0,0.0,-0.0,0.0,0.0,-0.0,0.01897936130476027,0.0,-0.3319523429746072,-0.17170593194237588,0.0,0.0,0.10964426972735809,-0.0,0.0,-0.012494712346403179,0.0013777262713024056,0.0,0.9823604403826927,0.5504316432673126,0.4911185714285714
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0768107336506215,0.0,-0.5416559735528372,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.9823604403826927,0.517515200480477,0.6566413333333333
LinearRegression,-0.0,0.0,0.0,-0.0,0.033593388988731834,0.0,-0.0,0.03489860615809315,0.0,-0.17392342058599264,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.9823604403826927,0.876929014943525,0.9636733333333335
LinearRegression,-0.0,0.0,0.0,-0.0,0.033593388988731834,0.0,-0.0,0.03895461849607976,0.0,-0.7271293047697239,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.009995769877122543,0.0,0.0,0.9823604403826927,0.31778337322065775,0.32472
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.035109856800696594,0.0,-0.5648022539573896,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.9823604403826927,0.45266804322599963,0.5348346666666667
LinearRegression,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.09330940883795245,0.0,-0.4239320313928493,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.014160673992590269,0.0,0.0,0.9823604403826927,0.6375771438352056,0.5421428571428571
LinearRegression,-0.0,0.0,0.1775869998486676,-0.0,0.0,0.04927096918439148,-0.0,0.12383512669415374,0.0,-0.3810105505174954,-0.0,0.0,0.0,0.10964426972735809,-0.0,0.07808227907493608,-0.0,0.0,0.0,0.9823604403826927,1.1397695343947043,0.8724173333333333
