Model,promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Packsize,Wtd.Selling.Dist,WeekNum,Month,Segment_Xmas,Product.Type_Product.Type 3,Constant,y_pred,y_true
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.5615569154589349,0.0,0.3428831699524163,0.03437186057902699,0.0,0.0,-0.8918856780764108,0.04692626791396737,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.22550193867396964,0.4789750161267386,0.0,0.37177923012483516,0.02733730117895327,0.0,0.0,-0.8918856780764108,0.21170780802808586,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.115190241729156,0.09114616952021719,0.03350440748978876,0.0,0.0,-0.8918856780764108,6.3479551406627515,3.67794
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.22550193867396964,0.04954913959931782,0.0,0.20935858933655138,0.03801434314430316,0.0,0.0,-0.8918856780764108,-0.3694616673222688,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.0399291584825664,0.0,0.0,0.08258189933219628,6.666034945908578,0.3081341571483647,0.06526117677304002,0.0,0.0,-0.8918856780764108,6.270055659568335,2.94736
LinearRegression_Positive,0.7172465166608176,0.0,0.0,0.0,0.0,0.0,0.5615569154589349,0.0,0.39585346136177957,0.06526117677304002,0.0,0.0,-0.8918856780764108,0.8480323921781612,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.5615569154589349,0.0,0.2500295649953892,0.05647520884756511,0.0,0.0,-0.8918856780764108,-0.02382398877452163,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.115190241729156,0.8260671060222382,0.19918221050077306,0.0,0.0,-0.8918856780764108,7.248553880175756,5.1261
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.4789750161267386,0.0,0.2550279326957954,0.03801434314430316,0.0,0.0,-0.8918856780764108,-0.11986838610957373,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.5615569154589349,0.0,0.3213863825723239,0.03437186057902699,0.0,0.0,-0.8918856780764108,0.02542948053387495,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.08258189933219628,7.129449140009174,0.3536385366356037,0.07479214670127371,0.0,0.0,-0.8918856780764108,6.748576044601837,11.23096
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.115190241729156,0.8260671060222382,0.19918221050077306,0.0,0.0,-0.8918856780764108,7.248553880175756,3.75354
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.16929289363100244,0.0,0.1879324722114788,0.07815847207440392,0.0,0.0,-0.8918856780764108,-0.4565018401595257,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.16929289363100244,0.0,0.18752824123110653,0.03801434314430316,0.0,0.0,-0.8918856780764108,-0.49705020006999867,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.0399291584825664,0.0,0.0,0.08258189933219628,6.666034945908578,0.5123978220119492,0.03350440748978876,0.0,0.0,-0.8918856780764108,6.442562555148667,2.60624
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.22550193867396964,0.04954913959931782,0.0,0.14114938328823418,0.044947879565687694,0.0,0.0,-0.8918856780764108,-0.4307373369492015,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.16929289363100244,0.0,0.4188522943176566,0.03801434314430316,0.0,0.0,-0.8918856780764108,-0.26572614698344865,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.16929289363100244,0.0,0.2286533740982334,0.03303964444289248,0.0,0.0,-0.8918856780764108,-0.46089976590428255,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.04954913959931782,0.007129449140009174,0.11617932859794396,0.02733730117895327,0.0,0.0,-0.8918856780764108,-0.6916904595601866,0.0
LinearRegression_Positive,0.7172465166608176,0.0,1.215965201592302,0.0,0.0,0.0,0.5615569154589349,0.0,0.37371840770471837,0.05647520884756511,0.0,0.0,-0.8918856780764108,2.033076572187927,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.22550193867396964,0.5615569154589349,0.0,0.14114938328823418,0.044947879565687694,0.0,0.0,-0.8918856780764108,0.08127043891041552,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.6441388147911311,0.0,0.1819525219364393,0.07479214670127371,0.0,0.0,-0.8918856780764108,0.00899780535243333,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.04954913959931782,0.0,0.1819525219364393,0.07479214670127371,0.0,0.0,-0.8918856780764108,-0.58559186983938,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.04954913959931782,0.07842394054010092,0.15255561172322032,0.044947879565687694,0.0,0.0,-0.8918856780764108,-0.5664091066480841,0.01008
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.5615569154589349,0.0,0.5123978220119492,0.03350440748978876,0.0,0.0,-0.8918856780764108,0.21557346688426193,0.0
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.115190241729156,0.1819525219364393,0.07479214670127371,0.0,0.0,-0.8918856780764108,6.480049232290458,3.37092
