Model,display_bronze,display_platinum,within_promo_ins,within_display_gold,within_display_bronze,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
LassoRegression,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0195235076838713,-0.0,-0.0,-0.0,0.0,-0.4582735482806085,-0.0,0.0,-0.0,0.15250474627553195,0.16705693151201123,0.0,-0.0,0.0,0.0,1.8431812020363525,1.7239928392271584,1.274798064516129
LassoRegression,0.0,0.0,0.036093727303646676,-0.0,0.0,-0.0,0.017226624426945263,-0.0,-0.0,-0.0,0.0,-0.5426480058309315,-0.0,0.0,-0.0,0.15250474627553195,0.0,0.0,-0.0,0.0,0.0,1.8431812020363525,1.5063582942115448,1.4181354838709679
LassoRegression,0.0,0.0,0.0,-0.0,0.0,-0.0,0.052828314909298804,-0.0,-0.0,-0.0,0.0,-0.5649148393464776,-0.0,0.0,-0.0,0.15250474627553195,0.16705693151201123,0.0,-0.0,0.0,0.0,1.8431812020363525,1.650656355386717,1.4017090322580645
LassoRegression,0.0,0.0,0.0,-0.0,0.0,-0.0,0.10450818819013459,-0.0,-0.0,-0.0,0.0,-1.0263527413816138,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.8431812020363525,0.9213366488448733,0.8983935483870968
LassoRegression,0.0,0.0,0.036093727303646676,-0.0,0.0,-0.05858988024429773,0.0,-0.0,-0.0,-0.0,0.4371341555570177,-1.7643327177404868,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.8431812020363525,0.4934864869122322,0.45546
LassoRegression,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.8177074428962166,-0.0,0.0,-0.0,0.15250474627553195,0.0,1.3992415057527328,-0.0,0.0,0.0,1.8431812020363525,2.577220011168401,1.8017851612903226
LassoRegression,0.0,1.5330096646724207,0.0,-0.0,0.0,-0.010301517405590807,0.0,-0.0,-0.0,-0.0,0.0,-0.019104478891605277,-0.0,0.0,-0.0,0.15250474627553195,0.0,0.0,-0.0,0.0,0.0,1.8431812020363525,3.4992896166871095,3.280785806451613
LassoRegression,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.08362605633286041,-0.0,0.0,-0.0,0.15250474627553195,0.0,1.3992415057527328,-0.0,0.0,0.0,1.8431812020363525,3.3113013977317567,4.289358064516129
LassoRegression,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.5254177592317872,-0.0,0.0,-0.0,0.15250474627553195,0.16705693151201123,0.0,-0.0,0.0,0.0,1.8431812020363525,1.6373251205921084,1.9346122580645162
LassoRegression,0.0,0.0,0.16348335308122325,-0.0,0.0,-0.0,0.10450818819013459,-0.0,-0.0,-0.0,0.0,-1.3755697276057357,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.8431812020363525,0.7356030157019746,0.4941116129032258
LassoRegression,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.33502160137708326,-0.0,0.0,-0.0,0.15250474627553195,0.16705693151201123,0.0,-0.0,0.0,0.0,1.8431812020363525,1.8277212784468124,1.6417329032258066
LassoRegression,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.8714500695726509,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.060189546843900744,0.0,1.8431812020363525,1.0319206793076023,0.9674232258064517
LassoRegression,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.55417910345647,-0.0,0.0,-0.0,0.15250474627553195,0.16705693151201123,0.0,-0.0,0.1190706252781515,0.0,1.8431812020363525,1.7276344016455771,1.8187993548387096
LassoRegression,0.0,1.5330096646724207,0.0,-0.0,0.0,-0.0,0.051679873280835786,-0.0,-0.0,-0.0,0.0,-0.10215851866995425,-0.0,0.0,-0.0,0.15250474627553195,0.0,0.0,-0.0,0.0,0.0,1.8431812020363525,3.478216967595187,3.6811787096774196
LassoRegression,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-1.5465060152281822,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.8431812020363525,0.2966751868081703,0.4648309677419355
LassoRegression,0.0,0.0,0.0,-0.0,0.0,-0.010945362243440235,0.0,-0.0,-0.0,-0.0,0.0,-0.8991352714139372,-0.0,0.03303715922853944,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.8431812020363525,0.9661377276075145,0.7325251612903226
LassoRegression,0.0,0.0,0.0,-0.0,0.0,-0.04893220767655635,0.0,-0.0,-0.0,-0.0,0.0,-0.36460561723304086,-0.0,0.0,-0.0,0.15250474627553195,0.16705693151201123,0.0,-0.0,0.0,0.0,1.8431812020363525,1.7492050549142983,1.558323870967742
LassoRegression,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-1.26524418563664,-0.0,0.033160784961950227,-0.0,0.0,0.0,0.0,-0.0,0.01962702614475025,0.0,1.8431812020363525,0.6307248275064128,0.43245225806451615
