Model,display_bronze,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,promo_ins,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,display_platinum,Constant,y_pred,y_true
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.01334186224629591,0.0,0.0,0.0,0.0,0.0,0.0,0.053915073206127484,0.031205982945082516,0.0,0.0,0.0,0.0,0.0,0.45133768093043203,0.0,0.4435572233052529,0.006634946559110867,0.07343205421511181,0.0,0.04790016482602033,1.1213249882334337,0.7917653333333333
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.02171937348055099,0.053563206828042595,0.0,0.0,0.011458419832566683,0.0,0.0,0.5731494162845405,0.0022078434870550327,0.0,0.0,0.0,0.0,0.0,0.45133768093043203,0.0,0.0,0.0,0.0,0.0,0.04790016482602033,1.161336105669208,0.9480533333333334
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.011793373879448116,0.0,0.0,0.0,0.0,0.0,0.0,0.03902807538055496,0.03118444300862345,0.0,0.0,0.0,0.0,0.0,0.45133768093043203,0.0,0.0,0.0,0.016212271709829886,0.6469158391556075,0.04790016482602033,1.2443718488905162,0.8048013333333334
LinearRegression_Positive,0.07368471442366713,0.0,0.0,0.0,0.011442058892205165,0.08120873293283877,0.3032504819813599,0.0,0.0,0.0,0.0,0.15931563681316913,0.02487002234213331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006929833072849128,0.0,0.0,0.04790016482602033,0.7086016452842429,0.6528076923076923
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.011796076302426918,0.10367072289298568,0.0,0.0,0.0,0.0,0.0,0.03902807538055496,0.03143215227790282,0.0,0.0,0.0,0.0,0.0,0.45133768093043203,0.0,0.0,0.0,0.016212271709829886,0.0,0.04790016482602033,0.7013771443201525,0.5516026666666666
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.01151388777960409,0.0,0.0,0.0,0.0,0.0,0.0,0.16134286832579917,0.01851357538657357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004613458168204191,0.029839849194343293,0.0,0.04790016482602033,0.2737238036805446,0.24535866666666667
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.017579261477041704,0.10367072289298568,0.3032504819813599,0.018831298796242568,0.0,0.0,0.0,0.4289064778935207,0.0013975789750904865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04790016482602033,0.9215359868422615,0.804892
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.015963212535724115,0.0,0.3032504819813599,0.0,0.0,0.0,0.0,0.0854996496738961,0.021373001951515546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045707409629430415,0.029563554294395663,0.0,0.04790016482602033,0.5081208062258546,0.5574359999999999
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.012414931164570276,0.1572339297210283,0.3032504819813599,0.0,0.0,0.0,0.0,0.34843621937691277,5.384984114788013e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04790016482602033,0.8692411120540063,0.996468
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.01794138615619984,0.053563206828042595,0.0,0.009729504378058659,0.0,0.0,0.0,0.04103983184347012,0.026558741654037488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04790016482602033,0.19673283568582903,0.259512
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.00623719223505184,0.0,0.0,0.0,0.0,0.0,0.0,0.27983532399150446,0.003015591104270271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04790016482602033,0.3369882721568469,0.4774293333333333
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.008652552227143352,0.020927921630733547,0.0,0.0,0.0,0.0,0.0,0.04224688572121926,0.017436578563619895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017858547747887183,0.0,0.0,0.04790016482602033,0.13894995774352512,0.21818133333333334
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.022267965345245753,0.0,0.0,0.0,0.0,0.0,0.0,0.6077516274466821,0.004841100719176753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04790016482602033,0.682760858337125,0.5138320000000001
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.020411400758815684,0.0,0.0,0.014123474097181926,0.0,0.0,0.0,0.5518247977776392,0.0015454904409385119,0.0,0.0,0.0,0.0,0.41868466236709095,0.45133768093043203,0.0,0.0,0.0,0.042914836878961464,0.0,0.04790016482602033,1.5487425080770798,1.1877946666666666
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.019737840773568927,0.054063797546061686,0.0,0.0,0.0,0.0,0.0,0.5186308161395384,0.0009962220612321476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04790016482602033,0.6413288413464215,0.436832
LinearRegression_Positive,0.0,0.0,0.0,0.0,0.01060701019175846,0.0,0.0,0.0,0.0,0.0,0.0,0.09670800711013791,0.023220051502881082,0.0,0.0,0.0,0.0,0.0,0.45133768093043203,0.0,0.0,0.0,0.0,0.6469158391556075,0.04790016482602033,1.276688753716837,1.617282857142857
