Model,display_bronze,display_platinum,within_promo_ins,within_display_gold,within_display_bronze,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.17030745607048528,-0.0,-0.39487836627628164,-0.0,-0.0,-0.01162883841927835,0.2809330419542589,0.061846733143103405,0.0,0.0,0.0,0.0,0.6481724132106272,0.7547524396829148,0.44190977777777773
LassoRegression,-0.0,0.0,-0.033166419724716636,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.029856445298756695,-0.0,-0.4101004170160605,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6481724132106272,0.23476202176860683,0.1313840909090909
LassoRegression,-0.0,0.0,-0.029264487992397024,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.18638447992353904,-0.0,-0.39913496038583784,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0057387330147895465,0.6481724132106272,0.41189617777072096,0.5160023333333333
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.12600026829918773,-0.0,-0.5458688155635222,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6481724132106272,0.22830386594629282,0.27129555555555557
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.035584289309202245,-0.0,-0.0,-0.0,0.01564103676551338,-0.0,-0.38486747985612085,-0.0,-0.0,-0.0,0.2809330419542589,0.0,0.0,0.0,0.0,0.0,0.6481724132106272,0.5242947227650765,0.5199288888888889
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.005231845050485312,-0.0,-0.38044609358208015,-0.0639044279766668,-0.0,-0.0,0.2809330419542589,0.061846733143103405,0.0,0.0,0.0,0.0,0.6481724132106272,0.551833511799728,0.5373495555555555
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.17913619459317917,-0.0,-0.5621895286602734,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6481724132106272,0.26511907914353305,0.31890488888888896
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.18567600090628578,-0.0,-0.4217491903884854,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6481724132106272,0.4120992237284276,0.42862988888888887
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.17363185761298108,-0.0,-0.3754377094276491,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6481724132106272,0.4463665613959592,0.5625008888888888
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.1753758059631428,-0.0,-0.3348712054908651,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6481724132106272,0.48867701368290495,0.46953
LassoRegression,-0.0,0.0,-0.060479941850953865,0.0,0.0,-0.006647614486334485,-0.0,-0.0,-0.0,0.17128842701745112,-0.0,-0.3028153353128564,-0.0,-0.0,-0.0,0.2809330419542589,0.0,0.0,0.0,0.0,0.0,0.6481724132106272,0.7304509905321925,0.9097176666666668
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.04642932595809951,0.0017439483501617706,-0.0,-0.42330834301923975,-0.0,-0.0,-0.024032932733175263,0.0,0.0,0.0,0.0,0.0,0.0,0.6481724132106272,0.1561457598502745,0.112378
LassoRegression,-0.0,0.0,-0.0594729917264843,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.1736863559989237,-0.0,-0.5704769360909151,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6481724132106272,0.19190884139215159,0.11150655555555554
