Model,display_bronze,display_platinum,within_promo_ins,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,within_Price,promo_catalogue,display_silver,display_gold,within_promo_catalogue,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
SGDRegression,0.0,0.0,0.0,-0.0038222736083821976,0.12394203120585898,0.0,0.10020651966477166,0.08816946872864298,0.0,0.0,-0.011133278345981372,-0.08072983507617015,0.018585379266175903,0.05833093809353049,0.0,0.07537815133553348,-0.0,-0.044556954489059775,0.0,0.0,0.0,0.0,0.0,-0.005275143694927331,0.0,0.0,0.0,0.34923123036458886,0.6683262334445816,0.32448
SGDRegression,0.0,0.0,0.0,-0.0,0.19110433181473108,0.0,0.00418362219600416,0.0,0.0,0.0,-0.0,-0.0,0.1486830341294157,0.027236104903636087,0.0,0.07480410705713726,-0.0,-0.0,0.0,0.11768740073618106,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.34923123036458886,0.9129298312016942,0.952848
SGDRegression,0.0,0.0,0.0,-0.0,0.19150136332109197,0.0,0.10717087278147322,0.0,0.0,0.0,-0.0,-0.08072983507617015,0.018585379266175903,0.05549594451955924,0.0,0.07520627277683474,-0.0,-0.0,0.04047363576957108,0.09878354401888426,0.0,0.0,0.0,-0.0017993532215059567,0.0,0.0,0.0,0.34923123036458886,0.8539190545205031,0.7744880000000001
SGDRegression,0.0,0.0,0.04079208309121011,-0.0,0.12639662575689817,0.0,0.10128373975116808,0.0,0.0,0.0,-0.0,-0.0,0.0,0.05576973403563596,0.0,0.07579264810952833,-0.0,-0.0,0.0,0.10403609206834566,0.0,0.0,0.0,-0.0034826191383986265,0.0,0.08398205373246134,0.1818551698849659,0.34923123036458886,1.1156567576564038,0.8451040000000001
SGDRegression,0.0,0.0,0.0,-0.001988815064950552,0.13661670452249058,0.0,0.017385831161837978,0.04360028673394433,0.0,0.0,-0.0,-0.0,0.1486830341294157,0.04748462520131309,0.0,0.07577424258683893,-0.0,-0.0,0.0,0.13639410848901307,0.0,0.0,0.0,-0.0017993532215059567,0.03464679311025955,0.0,0.0,0.34923123036458886,0.9860286880132456,1.529528
SGDRegression,0.0,0.0,0.06830302285039834,-0.0,0.04472680930643287,0.0,0.10669489181306556,0.08816946872864298,0.0,0.09674276015966136,-0.0,-0.0,0.024780505688235595,0.05342466731097855,0.0,0.07573237766137089,-0.0,-0.0,0.0,0.05845109828325225,0.0,0.0,0.0,-0.0017993532215059567,0.0,0.0,0.1818551698849659,0.34923123036458886,1.1463126488300872,0.966056
SGDRegression,0.0,0.0,0.0,-0.0,0.10179944913606062,0.016541923458668513,0.0036324863378479934,0.0,0.0,0.0,-0.0,-0.0,0.1486830341294157,0.06941159427146071,0.0,0.0750437334701096,-0.0,-0.0,0.0,0.05059413399551887,0.0,0.0,0.0,-0.0026119643537989698,0.0,0.127372781494233,0.0,0.34923123036458886,0.9396984023041048,1.029912
SGDRegression,0.0,0.0,0.0,-0.0,0.15477016801545482,0.0,0.034671455804011,0.04360028673394433,0.0,0.047839826452579795,-0.0,-0.0,0.03097563211029529,0.03904990078318363,0.0,0.07569968625630755,-0.0,-0.044556954489059775,0.0,0.061792675805637125,0.0,0.0,0.0,-0.001816993939363858,0.009239144829402544,0.0,0.0,0.34923123036458886,0.8004960587269813,1.6001439999999998
SGDRegression,0.0,0.0,0.0,-0.0038870579068293535,0.1185362832266265,0.0,0.07059713199550834,0.0,0.0,0.0,-0.0,-0.0,0.06195126422058952,0.0737653844192696,0.0,0.07190949096354238,-0.0,-0.0,0.0,0.1281385576337104,0.0,0.0,0.0,-0.0035167624632848875,0.06994118983005665,0.12715039910896014,0.0,0.34923123036458886,1.0638171113927382,1.230008
SGDRegression,0.0,0.0,0.0,-0.0,0.10808643248587364,0.0,0.08597719387237401,0.0,0.0,0.09674276015966136,-0.0,-0.0,0.142487907707356,0.09346936001020568,0.0,0.07474562829844603,-0.0,-0.0,0.0,0.06397606462438664,0.0,0.0,0.0,-0.0,0.0,0.127372781494233,0.0,0.34923123036458886,1.1420893590171253,0.7416240000000001
