Model,display_bronze,display_platinum,within_promo_ins,within_display_gold,within_display_bronze,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
BayesianRegression,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.05317000524439597,-0.0,-0.0,0.12410988309625932,-0.0,-0.701218303483398,-0.0,-0.0,-0.07279097969288563,-0.06466201636118349,0.3899230465239021,0.0,-0.0,0.0,-0.0,1.2000865264361817,0.8222781512744801,0.44190977777777773
BayesianRegression,0.0,0.0,-0.09727795725660028,-0.0,-0.07142619427912927,-0.0,-0.10518414080956594,-0.0,-0.0,0.02175759077843876,-0.0,-0.7282493629358111,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.01947175000157036,0.0,-0.0,1.2000865264361817,0.20023471193194353,0.1313840909090909
BayesianRegression,0.21812901146734795,0.0,-0.08583349169700022,-0.0,-0.03456106174796577,-0.0,-0.0,-0.07921167789450412,-0.0,0.13582585606054617,-0.0,-0.7087770910874575,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.08557971509758436,1.2000865264361817,0.5600783564395639,0.5160023333333333
BayesianRegression,0.0,0.0,-0.0,-0.0,-0.10829132681029277,-0.0,-0.0,-0.0,-0.0,0.09182145590993643,-0.0,-0.9693445816834969,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.15688667144122406,0.03662782339455275,-0.0,1.2000865264361817,0.09401322580565719,0.27129555555555557
BayesianRegression,0.21812901146734795,0.0,-0.0,-0.0,-0.03456106174796577,-0.22597282837529667,-0.0,-0.0,-0.0,0.011398251663560465,-0.0,-0.683441141219212,-0.0,-0.0,-0.0,-0.06466201636118349,0.0,0.0,-0.0,0.036410617200889665,-0.0,1.2000865264361817,0.45738735906432193,0.5199288888888889
BayesianRegression,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0038126556087170896,-0.0,-0.6755897184852595,-0.14112577901011875,-0.0,-0.0,-0.06466201636118349,0.3899230465239021,0.0,-0.09411345834092343,0.036410617200889665,-0.0,1.2000865264361817,0.6547418735722055,0.5373495555555555
BayesianRegression,0.0,0.0,-0.0,-0.1647371582225935,-0.0,-0.0,-0.05201413556516997,-0.0,-0.0,0.13054373943596936,-0.0,-0.9983266271099509,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.07464170833935305,0.0,-0.0,1.2000865264361817,0.04091063663508354,0.31890488888888896
BayesianRegression,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1353095589468657,-0.0,-0.7489350570620862,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,1.2000865264361817,0.5864610283209613,0.42862988888888887
BayesianRegression,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.10518414080956594,-0.0,-0.0,0.12653250801429827,-0.0,-0.6666959148740835,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.036410617200889665,-0.0,1.2000865264361817,0.5911495959677202,0.5625008888888888
BayesianRegression,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.12780339321720394,-0.0,-0.5946586054183872,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,1.2000865264361817,0.7332313142349984,0.46953
BayesianRegression,0.21812901146734795,0.0,-0.17738921617380052,-0.0,-0.10598725602709505,-0.0422147042019785,-0.0,-0.0,-0.0,0.12482475602289367,-0.0,-0.5377343350034814,-0.0,-0.0,-0.0,-0.06466201636118349,0.0,0.0,-0.0,0.0,-0.0,1.2000865264361817,0.6150527661588843,0.9097176666666668
BayesianRegression,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008202928810127253,0.0012708852029056964,-0.0,-0.7517037738518134,-0.0,-0.0,-0.150434691365297,-0.0,0.0,0.0,-0.0,0.0,-0.0,1.2000865264361817,0.2910160176118498,0.112378
BayesianRegression,0.0,0.0,-0.17443580570680697,-0.0,-0.07023699645554336,-0.0,-0.0,-0.0,-0.0,0.1265722231768891,-0.0,-1.0130432646244112,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.036410617200889665,-0.0,1.2000865264361817,0.10535330002719889,0.11150655555555554
BayesianRegression,0.0,0.0,-0.17738921617380052,-0.0,-0.07142619427912927,-0.0,-0.0,-0.0,-0.0,0.12577791992507303,-0.0,-1.037898285423204,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.036410617200889665,-0.0,1.2000865264361817,0.07556136768601052,0.17003633333333332
BayesianRegression,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0014297458532689085,-0.0,-0.6483381166207692,-0.14112577901011875,-0.0,-0.07279097969288563,-0.06466201636118349,0.3899230465239021,0.0,-0.07301906250588885,0.0,-0.0,1.2000865264361817,0.5915033646225067,0.42374744444444445
BayesianRegression,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.12883598744456484,-0.0,-0.9408572108157256,-0.0,-0.0,-0.150434691365297,-0.0,0.0,0.0,-0.0,0.036410617200889665,-0.0,1.2000865264361817,0.27404122890061366,0.15209522222222221
BayesianRegression,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.13050402427337857,-0.0,-0.633701432643683,-0.0,-0.0,-0.22322567105818267,-0.06466201636118349,0.3899230465239021,0.0,-0.0,0.036410617200889665,-0.0,1.2000865264361817,0.8353350943713029,0.821558
