Model,display_bronze,display_platinum,within_promo_ins,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,within_Price,promo_catalogue,display_silver,display_gold,within_promo_catalogue,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
LinearRegression,0.0,0.0,-0.0,0.0,-0.14062858143957752,0.0,-0.2365427618234422,0.5423956751891926,-0.0,-0.676366687776197,-0.0,-0.0,3.8782670162612645,-0.15901689451567924,0.0,0.2713560915710731,-0.0,0.0,0.0,2.6200612193482495,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.1231737542707374,4.976351322544147,7.76568
LinearRegression,0.0,0.0,-0.0,0.0,-0.6709920938924079,0.0,-0.09840026037081778,0.10132666459578324,-0.0,-0.1263542163977511,-0.0,-0.0,0.13721236061694378,-0.22280777593013512,0.0,0.2966238101418825,-0.0,0.0,0.04095761460843696,1.5969036659263542,0.0,0.0,-0.0,-0.05981405105846012,-0.0,-0.0,-0.0,-1.1231737542707374,-0.12851803603090883,0.00416
LinearRegression,0.0,0.0,-0.014959701971439419,0.0,-0.16904521376479487,0.0,-0.41175254582352044,0.5423956751891926,-0.0,-0.676366687776197,-0.0,-0.0,3.9831941155565747,-0.10726746583803326,0.0,0.3192168679143003,-0.0,0.0,0.0,0.70416243100295,0.0,0.0,-0.0,-0.05925504123548387,-0.0,-0.0,-0.40064517410118583,-1.1231737542707374,2.5865035048816254,3.43044
LinearRegression,0.0,0.0,-0.0,0.0,-0.27464413049324726,0.0,-0.31316121698596283,0.27417803361211934,-0.0,-0.3418996443703853,-0.0,-0.0,3.833874781944018,-0.12034284345157048,0.0,0.3191380458457369,-0.7853645512291273,0.0,0.04095761460843696,1.1439531836806396,0.0,0.0,-0.0,-0.05981405105846012,-0.0,-0.0,-0.0,-1.1231737542707374,2.5937014678314605,2.48352
LinearRegression,0.0,0.0,-0.0,0.0,-0.4391965757814876,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.00403565766520423,-0.14072535578237272,0.0,0.3056874569324233,-0.0,0.0,0.1191067683186563,0.7675828407498195,0.0,0.0,-0.0,-0.17394221782029134,-0.0,-0.20679908693096732,-0.0,-1.1231737542707374,-0.8874242669197531,0.0
LinearRegression,0.0,0.0,-0.0,0.0,-0.7907288096818093,0.0,-0.24456763742649962,0.0,-0.0,-0.0,-0.0,-0.0,3.8903739892568776,-0.16135355895612125,0.0,0.31562763938910043,-0.0,0.0,0.0,1.6356148564181703,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.1231737542707374,3.521792724728981,3.185
LinearRegression,0.0,0.0,-0.0,0.0,-0.28567213979212225,0.1970177940847028,-0.3216637637558684,0.27417803361211934,-0.0,-0.3418996443703853,-0.0,-0.0,3.8540530702700395,-0.1654204650270043,0.0,0.3080833998555554,-0.7853645512291273,0.0,0.0,1.2000016889344693,0.0,0.0,-0.0,-0.05925504123548387,-0.0,-0.0,-0.0,-1.1231737542707374,2.7508846270761578,3.224
LinearRegression,0.0,0.0,-0.014959701971439419,0.0,-0.598764300901165,0.0,-0.11712497011128455,0.0,-0.0,-0.0,-0.0,-0.0,0.10492709929530997,-0.0016851501345592384,0.5087967736652148,0.31956881231876644,-0.0,0.0,0.0,1.585550222076366,0.0,0.0,-0.0,-0.0,-0.08026279138126634,-0.0,-0.0,-1.1231737542707374,0.5828722385852052,0.01404
LinearRegression,0.0,0.0,-0.0,0.0,-0.5279044906907878,0.2987043974832591,-0.3399435569237842,0.0,-0.0,-0.0,-0.0,-0.0,3.8621243856004477,-0.10040430892637386,0.0,0.2705871469493874,-0.0,0.0,0.0,1.3072044786868198,0.0,0.0,-0.0,-0.08983828832476587,-0.4850165822039382,-0.20803273925488833,-0.0,-1.1231737542707374,2.8643066881246373,5.01644
LinearRegression,0.0,0.0,-0.009251394640232273,0.0,-0.4913151663560519,0.0,-0.4041098071539427,0.0,-0.0,-0.0,-0.0,-0.0,3.8661600432656518,-0.1051227293031398,0.0,0.3174335838724483,-0.0,0.0,0.0,1.2757615342294752,0.0,0.0,-0.0,-0.11468717658480748,-0.0,-0.20679908693096732,-0.40064517410118583,-1.1231737542707374,2.6042508720265114,2.86728
LinearRegression,0.0,0.0,-0.006101983698876605,0.0,-0.7124802058528347,0.5783425568292888,-0.17062414079833088,0.0,-0.2919331653277155,-0.0,-0.0,-0.0,1.4447654441431141,-0.25301763293072815,0.0,0.1929307563041114,-0.0,0.0,0.0,0.6985805209297734,0.0,0.0,-0.0,-0.11468717658480748,-0.0,-0.0,-0.0,-1.1231737542707374,0.24260121874225704,0.01872
LinearRegression,0.0,0.0,-0.0,0.0,-0.4966103088557786,0.38132476274458604,-0.14186833655404357,0.0,-1.5627010614601242,-0.0,-0.0,-0.0,3.8379104396092223,-0.06167649492486747,0.0,0.3202576439883171,-0.0,0.0,0.0,1.4767306869542687,0.0,0.0,-0.0,-0.11468717658480748,-0.0,-0.20679908693096732,-0.0,-1.1231737542707374,2.3087073137150673,2.08104
