Model,display_bronze,display_platinum,within_display_bronze,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.01889059060824491,0.5196993399420384,0.0,-2.45839338438291,0.0,-0.0,-0.0,0.0,0.0,0.19812902944635497,-0.286772519066416,-0.0,2.283002971741472,0.23677484707229413,0.41303354838709677
LinearRegression,0.02255973969855067,0.0,0.0033150232605872955,0.0,0.0,0.03903122470971669,-0.01889059060824491,0.3166364965954789,0.0,-1.2816234197782816,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.34653780567903264,2.283002971741472,1.0174936399402463,1.0471070967741933
LinearRegression,0.0,0.0,0.0006888360021999575,0.0,0.0,0.0,-0.0,0.31515261971885955,0.6996405674565294,-2.6805891952769394,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.23950232361590787,-0.0,2.283002971741472,0.3783934760262133,0.6144367741935485
LinearRegression,0.0,0.0,0.0,0.0,0.20455551365878083,0.0,-0.0,0.3216588491009587,0.0,-2.091055056236094,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,0.7181622782651176,0.5058477419354839
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.3518348170713833,0.0,-2.3818984153367584,0.0,-0.0,-0.0,0.0,0.0,0.16547039821893383,-0.23950232361590787,-0.0,2.283002971741472,0.17890744807912284,0.5277686666666667
LinearRegression,0.02255973969855067,0.0,0.0025831350082498408,0.0,0.0,0.0,-0.0,0.6350993031929503,0.0,-0.5704824166847293,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.24265366997927507,-0.34653780567903264,2.283002971741472,1.7835712572981857,1.629677419354839
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.37507841665924413,0.0,-2.4388016489213444,0.0,-0.0,-0.0,0.0,0.0,0.06749450453667036,-0.0,-0.0,2.283002971741472,0.2867742440160421,0.5259148387096775
LinearRegression,0.0,0.0,0.0,0.0,0.15341663524408564,0.0,-0.0,0.6482259063322724,0.6996405674565294,-0.3564802811205227,0.0,-0.22261562204237298,-0.13263628288664425,1.4749860019844343,0.0,0.0,-0.053572888177242546,-0.0,2.283002971741472,4.493967008532012,5.158891612903226
LinearRegression,0.02255973969855067,0.0,0.0028222495326621568,0.0,0.0,0.0,-0.0,0.43009600546927323,0.0,-1.2586228705494191,0.0,-0.0,-0.0,0.0,0.0,0.10233037784591958,-0.0,-0.34653780567903264,2.283002971741472,1.235650668059426,1.4147793548387095
LinearRegression,0.0,1.9542458925886974,0.0,0.23339908665249873,0.0,0.0,-0.0,0.003766764379109771,0.0,-0.22745194799121407,0.0,-0.0,-0.13263628288664425,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,4.11432648448392,3.9829832258064513
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.01889059060824491,0.31446775346811234,0.0,-2.3635296655122064,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,0.21505046908913306,0.4332225806451613
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5198134843171631,0.0,-2.477781015240512,0.1382586300043587,-0.0,-0.0,0.0,0.0,0.06749450453667036,-0.0,-0.0,2.283002971741472,0.5307885753591519,0.39107354838709674
LinearRegression,0.0,1.9542458925886974,0.0,0.0,0.0,0.0,-0.0,0.6426328319511702,0.0,-0.0,0.0,-0.0,-0.13263628288664425,0.0,0.0,0.0,-0.24265366997927507,-0.0,2.283002971741472,4.50459174341542,5.295913548387096
LinearRegression,0.02255973969855067,0.0,0.0011624107537124282,0.0,0.0,0.05665822941733069,-0.0,0.5202700618176612,0.0,-0.6314788759770683,0.1382586300043587,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.34653780567903264,2.283002971741472,2.043895361776985,1.6384761290322578
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5448111024694376,0.0,-2.293546009504514,0.0,-0.0,-0.13263628288664425,0.0,0.0,0.0,-0.053572888177242546,-0.0,2.283002971741472,0.3480588936425084,0.47039548387096775
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.43374862547325843,0.0,-2.3256386287426585,0.0,-0.0,-0.0,0.0,0.0,0.13063452490968458,-0.0,-0.0,2.283002971741472,0.5217474933817565,0.42487741935483875
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.03903122470971669,-0.0,0.4331779035976358,0.0,-0.12297072119159269,0.0,-0.0,-0.13263628288664425,0.0,1.2390588271363705,0.0,-0.0,-0.0,2.283002971741472,3.738663923106958,4.6809974193548385
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.03939600251074208,-0.0,0.01974697689654555,0.0,-1.6642197522878166,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,0.6779261988609431,0.3968070967741935
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0034243312537363,0.0,-1.0804421660794135,0.0,-0.0,-0.0,0.0,0.0,0.13063452490968458,-0.18908078180203253,-0.34653780567903264,2.283002971741472,0.801001074344414,1.2283025806451613
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.03903122470971669,-0.0,0.00935983876021235,0.0,-0.9872853512464765,0.0,-0.0,-0.0,0.0,0.0,0.13063452490968458,-0.18908078180203253,-0.34653780567903264,2.283002971741472,0.9391246213935438,1.0681651612903227
LinearRegression,0.02255973969855067,0.0,0.0025831350082498408,0.0,0.10667474450616794,0.0,-0.01889059060824491,0.31697892972085234,0.0,-1.2290379852352555,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.34653780567903264,2.283002971741472,1.1373331391527597,1.4092587096774192
LinearRegression,0.0,1.9542458925886974,0.0,0.0,0.0,0.0,-0.0,0.220184499615241,0.0,-1.325139134592665,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.34653780567903264,2.283002971741472,2.7857564236737122,1.2184270967741935
LinearRegression,0.0,1.9542458925886974,0.0,0.0,0.0,0.03903122470971669,-0.0,0.4210785998344345,0.0,-0.23807935137256908,0.0,-0.0,-0.13263628288664425,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,4.326643054615108,3.5672541935483872
LinearRegression,0.0,0.0,0.0007318882523374545,0.0,0.0,0.0,-0.0,0.3032816047059074,0.0,-1.3148630665755034,0.1382586300043587,-0.0,-0.0,0.0,0.0,0.13063452490968458,-0.0,-0.34653780567903264,2.283002971741472,1.194508747359224,0.7677161290322582
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.3154950528442333,0.0,-2.3581229163629427,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,0.24037510822276253,0.529625806451613
LinearRegression,0.0,0.0,0.0007318882523374545,0.0,0.0,0.0,-0.0,0.48031953052407145,0.0,-2.2280258474098615,0.0,-0.0,-0.0,0.0,0.0,0.06812529429869532,-0.0986047441547048,-0.0,2.283002971741472,0.5055490932520099,0.45245290322580645
LinearRegression,0.0,1.9542458925886974,0.0,0.0,0.0,0.0,-0.0,0.31070098908900257,0.0,-0.3262006164658227,0.1382586300043587,-0.0,-0.13263628288664425,0.0,0.0,0.06749450453667036,-0.0,-0.0,2.283002971741472,4.2948660886077334,5.599697419354839
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.31492433096861067,0.0,-2.2817611164125804,0.0,-0.0,-0.0,0.0,0.0,0.06592770416002773,-0.09542394595616593,-0.34653780567903264,2.283002971741472,-0.0598678611776684,0.5060290322580645
LinearRegression,0.0,0.0,0.0,0.17504931498937404,0.0,0.0,-0.0,0.030019970657754448,0.0,-0.6047167018115177,0.0,-0.22261562204237298,-0.13263628288664425,1.4749860019844343,0.0,0.0,-0.14181058635152438,-0.0,2.283002971741472,2.861279066280975,1.5369922580645161
LinearRegression,0.0,0.0,0.0,0.0,0.20302612664077124,0.0,-0.0,0.5233519599460237,0.0,-2.455220426811454,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,0.554160631516813,0.38604645161290324
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-1.8817427970368723,0.0,-0.0,-0.0,0.0,0.0,0.09797589368226345,-0.0,-0.0,2.283002971741472,0.4992360683868631,0.4649122580645161
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0027394650029889246,0.0,-0.9822242224680332,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.34653780567903264,2.283002971741472,0.956980408597395,0.9213864516129032
LinearRegression,0.0,0.0,0.0,0.23339908665249873,0.0,0.0,-0.0,0.34900403656829476,0.0,-1.4295053926532761,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.34653780567903264,2.283002971741472,1.0893628966299567,0.9680606666666666
LinearRegression,0.02255973969855067,0.0,0.0025831350082498408,0.0,0.0,0.0,-0.0,0.4314657379707677,0.0,-0.5751651200238619,0.0,-0.0,-0.0,0.0,0.0,0.06749450453667036,-0.0,-0.34653780567903264,2.283002971741472,1.8854031632528159,1.830998064516129
LinearRegression,0.0,0.0,0.0007318882523374545,0.0,0.0,0.03903122470971669,-0.0,0.5179871743151703,0.0,-2.234312149972251,0.1382586300043587,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,0.7446997390508039,0.41725870967741935
LinearRegression,0.02255973969855067,0.0,0.0025831350082498408,0.0,0.20455551365878083,0.0,-0.0,0.3201749722243395,0.0,-0.7265755306973357,0.0,-0.0,-0.13263628288664425,0.0,0.0,0.0,-0.18908078180203253,-0.0,2.283002971741472,1.7845837369453803,2.1343703225806454
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.6489107725830197,0.6996405674565294,-0.9692367905350916,0.0,-0.0,-0.13263628288664425,0.0,1.2390588271363705,0.09797589368226345,-0.24265366997927507,-0.0,2.283002971741472,3.624062289198644,2.443727741935484
LinearRegression,0.0,0.0,0.0006457837520624601,0.0,0.0,0.0,-0.0,0.31035855596362893,0.0,-2.326255754466884,0.1382586300043587,-0.0,-0.0,0.0,0.0,0.1977831124800832,-0.0986047441547048,-0.0,2.283002971741472,0.5051885553200164,0.48614774193548393
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.059012641939387905,0.0,-1.7330613528726422,0.0,-0.0,-0.0,0.0,0.0,0.19812902944635497,-0.09769173726438346,-0.0,2.283002971741472,0.7093915529901891,0.37557999999999997
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.03903122470971669,-0.0,0.43374862547325843,0.0,-2.444041016451733,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,0.3117418054727139,0.46775935483870973
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.555768962481394,0.0,-2.3159817280816712,0.0,-0.0,-0.0,0.0,0.0,0.13063452490968458,-0.053572888177242546,-0.0,2.283002971741472,0.5998518428736366,0.43936387096774193
LinearRegression,0.0,0.0,0.0,0.23339908665249873,0.0,0.0,-0.0,0.0012555881263698757,0.0,-2.049313628741355,0.0,-0.0,-0.0,0.0,0.0,0.02394966290010883,-0.03466480999703928,-0.0,2.283002971741472,0.45762887068205504,0.4239483870967742
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5226670936952765,0.0,-1.2539731642426775,0.0,-0.06307442624533899,-0.0,0.0,0.0,0.0,-0.0,-0.34653780567903264,2.283002971741472,1.1420846692696993,1.1398735483870968
LinearRegression,0.0,0.0,0.0,0.0,0.10568701539037009,0.0,-0.0,0.04223341879608017,0.0,-0.62193760310649,0.0,-0.0,-0.13263628288664425,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,1.676349519934788,1.269298064516129
LinearRegression,0.0,0.0,0.0,0.0,0.31024252904915095,0.0,-0.0,0.3159516303447314,0.0,-2.4246641793550303,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,0.4845329517803241,0.46086129032258066
LinearRegression,0.02255973969855067,0.0,0.0025831350082498408,0.0,0.0,0.0,-0.0,0.42826969546728044,0.0,-0.5874594190411415,0.0,-0.0,-0.13263628288664425,0.0,0.0,0.15458418780979344,-0.03466480999703928,-0.0,2.283002971741472,2.1362392178005214,1.7835432258064516
LinearRegression,0.0,0.0,0.0019373512561873805,0.12058952810379099,0.0,0.0,-0.0,0.0010272993761208467,0.0,-1.886883904000103,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,0.519673246477468,0.4735451612903226
LinearRegression,0.0,1.9542458925886974,0.0,0.0,0.0,0.0,-0.0,0.4346617804742547,0.0,-0.21551550517713372,0.0,-0.0,-0.13263628288664425,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,4.323758856740646,5.317070967741935
LinearRegression,0.0,1.9542458925886974,0.0,0.0,0.0,0.07554430588977425,-0.0,0.31629406347010497,0.0,-0.10090766130166286,0.0,-0.0,-0.13263628288664425,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,4.395543289501742,4.3640541935483865
LinearRegression,0.0,0.0,0.0007318882523374545,0.0,0.0,0.0,-0.0,0.57779882688043,0.0,-1.6284490915913936,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.24265366997927507,-0.0,2.283002971741472,0.990430925303571,0.7251909677419355
LinearRegression,0.02255973969855067,0.0,0.0006457837520624601,0.0,0.0,0.0,-0.0,0.42826969546728044,0.0,-0.7617744504448931,0.0,-0.0,-0.13263628288664425,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,1.8400674573278282,1.8847548387096773
LinearRegression,0.02255973969855067,0.0,0.0025831350082498408,0.0,0.0,0.07625032744014597,-0.0,0.4328354704722622,0.0,-0.6388030651992634,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.34653780567903264,2.283002971741472,1.8318907734823846,1.8039632258064515
LinearRegression,0.0,0.0,0.0,0.23339908665249873,0.0,0.0,-0.0,0.011072004387080428,0.0,-1.1266323306677049,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.34653780567903264,2.283002971741472,1.0543039264343135,1.07302
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.3170930740959769,0.0,-2.286431085112413,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,0.3136649607250359,0.47854516129032254
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.07554430588977425,-0.0,0.4385426892284895,0.0,-2.171712963739235,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,0.6253770031205006,0.4147483870967742
LinearRegression,0.0,0.0,0.0,0.0,0.10568701539037009,0.0,-0.0,0.3161799190949804,0.0,-1.2818815657911402,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.34653780567903264,2.283002971741472,1.0764505347566495,1.3739051612903226
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5251782699480165,0.0,-1.3470604779583237,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.15126462544162603,-0.0,2.283002971741472,1.3098561382895388,0.9029922580645161
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.001712165626868078,0.0,-2.0989955857057887,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,0.18571955166255139,0.49369612903225807
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.03939600251074208,-0.0,0.0027394650029889246,0.0,-1.8317596986930516,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,0.4933787405621515,0.5023954838709677
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.11457553059949094,-0.0,0.0029677537532379534,0.0,-1.0354449613812622,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.34653780567903264,2.283002971741472,1.018563489033906,1.297636129032258
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.03903122470971669,-0.0,0.4313515935956433,0.0,-2.3825744769423847,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,0.37081131310444726,0.5418296774193548
LinearRegression,0.02255973969855067,0.0,0.0025831350082498408,0.0,0.0,0.03939600251074208,-0.0,0.5373917180863426,0.0,-1.2651754514700928,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.050892771176621825,-0.34653780567903264,2.283002971741472,1.2223275387196098,1.308245806451613
LinearRegression,0.0,0.0,0.0007318882523374545,0.0,0.0,0.0,-0.0,0.4474459504882036,0.0,-0.6283402129175039,0.0,-0.0,-0.13263628288664425,0.0,1.2390588271363705,0.0,-0.0,-0.0,2.283002971741472,3.2092631418142354,2.064502580645161
LinearRegression,0.0,0.0,0.0,0.12058952810379099,0.0,0.0,-0.0,0.5483495780982985,0.0,-1.157560197815173,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.053572888177242546,-0.34653780567903264,2.283002971741472,1.394271186272113,1.150370322580645
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.08800531322102151,0.0,-1.8644458206657901,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,0.5065624642967033,0.42360387096774194
LinearRegression,0.0,0.0,0.000516627001649968,0.0,0.10667474450616794,0.0,-0.0,0.4290687060931523,0.0,-2.164972103410547,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,0.6542909459318951,0.4816916129032258
LinearRegression,0.0,0.0,0.0007318882523374545,0.12171653303934045,0.0,0.0,-0.0,0.003310186878611713,0.0,-1.8723268834242626,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,0.5364346964874991,0.43384
LinearRegression,0.0,1.9542458925886974,0.0,0.0,0.0,0.0,-0.0,0.01860553314530026,0.0,-0.21384089455227615,0.0,-0.018551301836864403,-0.13263628288664425,0.0,0.0,0.12965781818138786,-0.0,-0.0,2.283002971741472,4.020483736381073,3.420569032258064
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.03903122470971669,-0.0,0.6275657744347305,0.6996405674565294,-1.6290769156554263,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.053572888177242546,-0.34653780567903264,2.283002971741472,1.6200529288307468,1.382285806451613
LinearRegression,0.0,0.0,0.000516627001649968,0.0,0.0,0.0,-0.0,0.6032530225332029,0.0,-0.6557816227841946,0.0,-0.0,-0.13263628288664425,0.0,0.0,0.06749450453667036,-0.053572888177242546,-0.0,2.283002971741472,2.112276331964914,1.8043316129032259
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.4350042135996286,0.0,-2.3295405436535055,0.0,-0.06307442624533899,-0.0,0.0,0.0,0.13063452490968458,-0.18908078180203253,-0.0,2.283002971741472,0.2669459585499081,0.4456025806451613
LinearRegression,0.0,1.9542458925886974,0.0,0.0,0.0,0.0,-0.0,0.4121753385747204,0.0,-0.82128795265266,0.0,-0.0,-0.13263628288664425,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,3.6954999673655853,2.3986374193548388
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5359078412097233,0.0,-1.269112790272742,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.15126462544162603,-0.34653780567903264,2.283002971741472,1.0519955915577948,1.3705051612903227
LinearRegression,0.0,0.0,0.000516627001649968,0.0,0.0,0.0,-0.0,0.42895456171802754,0.0,-2.3735698372693825,0.0,-0.0,-0.0,0.0,0.0,0.02637108166401108,-0.0,-0.0,2.283002971741472,0.36527540485577803,0.44836
LinearRegression,0.0,1.9542458925886974,0.0,0.0,0.0,0.0,-0.0,0.0027394650029889246,0.0,-0.6271557337813539,0.0,-0.0,-0.13263628288664425,0.0,0.0,0.09797589368226345,-0.0,-0.0,2.283002971741472,3.5781722063474235,1.6451245161290322
LinearRegression,0.02255973969855067,0.0,0.0,0.0,0.10568701539037009,0.0,-0.0,0.43648809047624754,0.0,-0.59772548163675,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.34653780567903264,2.283002971741472,1.9034745299908575,1.6827412903225807
LinearRegression,0.0,1.9542458925886974,0.0,0.0,0.0,0.0,-0.0,0.3296489553596764,0.0,-0.23611807810531082,0.0,-0.0,-0.13263628288664425,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,4.19814345869789,4.526347741935484
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.30545034783327357,0.6996405674565294,-2.472956565403693,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.05042154181387533,-0.0,2.283002971741472,0.7647157798137063,0.6263283870967742
LinearRegression,0.0,1.9542458925886974,0.0,0.0,0.0,0.0,-0.0,0.5394463168385842,0.0,-0.6769891784067217,0.0,-0.0,-0.13263628288664425,0.0,0.0,0.0,-0.053572888177242546,-0.0,2.283002971741472,3.913496831698145,2.087834193548387
LinearRegression,0.0,1.9542458925886974,0.0,0.0,0.0,0.03939600251074208,-0.0,0.5214115055689065,0.0,-0.10620144680015965,0.1382586300043587,-0.0,-0.13263628288664425,0.0,0.0,0.0,-0.0,-0.0,2.283002971741472,4.697477272727373,5.215509032258065
LinearRegression,0.0,0.0,0.0,0.17504931498937404,0.0,0.0,-0.0,0.6481117619571477,0.6996405674565294,-2.699020890787485,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.053572888177242546,-0.0,2.283002971741472,1.0532108371797955,0.7037219354838709
LinearRegression,0.0,1.9542458925886974,0.0006888360021999575,0.0,0.0,0.0,-0.0,0.5669551112435988,0.0,-0.563714539092314,0.0,-0.0,-0.13263628288664425,0.0,0.0,0.0,-0.24265366997927507,-0.0,2.283002971741472,3.8658883196177345,2.0503961290322583
LinearRegression,0.0,0.0,0.0,0.0,0.0,0.03903122470971669,-0.0,0.5233519599460237,0.0,0.004654232574883497,0.0,-0.21148484094025433,-0.13263628288664425,0.0,1.2390588271363705,0.0,-0.0,-0.0,2.283002971741472,3.744978092281568,4.626066451612903
