Model,display_bronze,display_platinum,within_display_bronze,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
BayesianRegression,0.3609971439151953,0.0,-0.4071821409915204,-0.0,0.0,-0.0,-0.05435361479782024,0.5606024330049353,0.0,-0.5504394053425105,0.0,-0.0,-0.1981625712231005,0.0,0.0,0.06304333413941156,-0.0,-0.0,2.3320951880226692,2.10660036672726,1.591356129032258
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.05435361479782024,0.5609720609827408,0.0,-2.362495094298647,0.0,-0.0,-0.0,0.0,0.0,0.12748763125969892,-0.3292392645303386,-0.0,2.3320951880226692,0.274466906638303,0.41303354838709677
BayesianRegression,0.3609971439151953,0.0,-0.5245058087348399,-0.0,0.0,-0.09674063651988489,-0.05435361479782024,0.341782670144108,0.0,-1.231629185629489,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.23035505230686687,2.3320951880226692,0.8972907040930715,1.0471070967741933
BayesianRegression,0.0,0.0,-0.10898821999684985,-0.0,0.0,-0.0,-0.0,0.3401809489069507,0.5357746811127709,-2.5760233752261605,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.2749690560912718,-0.0,2.3320951880226692,0.2480701667281089,0.6144367741935485
BayesianRegression,0.0,0.0,-0.0,-0.0,0.025511098612501632,-0.0,-0.0,0.3472038804852546,0.0,-2.009486091057875,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,0.6953240760625505,0.5058477419354839
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.3797763192849772,0.0,-2.2889840808627637,0.0,-0.0,-0.0,0.0,0.0,0.10647318654656174,-0.2749690560912718,-0.0,2.3320951880226692,0.2543915569001727,0.5277686666666667
BayesianRegression,0.3609971439151953,0.0,-0.4087058249881869,-0.0,0.0,-0.0,-0.0,0.6855366895031783,0.0,-0.5482287413247398,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.27858706998720956,-0.23035505230686687,2.3320951880226692,1.9127523328340397,1.629677419354839
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.404865845022905,0.0,-2.3436676034622432,0.0,-0.0,-0.0,0.0,0.0,0.04342985240715017,-0.0,-0.0,2.3320951880226692,0.43672328199048116,0.5259148387096775
BayesianRegression,0.0,0.0,-0.0,-0.0,0.019133323959376225,-0.0,-0.0,0.6997057619857204,0.5357746811127709,-0.34257451257046756,0.0,-4.964239973071059,-0.1981625712231005,6.6263968977726675,0.0,0.0,-0.061506236230942375,-0.0,2.3320951880226692,4.646622559757635,5.158891612903226
BayesianRegression,0.3609971439151953,0.0,-0.4465387290580393,-0.0,0.0,-0.0,-0.0,0.46425274012364764,0.0,-1.2095258538093854,0.0,-0.0,-0.0,0.0,0.0,0.06584526010116316,-0.0,-0.23035505230686687,2.3320951880226692,1.3367706969883837,1.4147793548387095
BayesianRegression,0.0,2.115739939167087,-0.0,-0.054632237261802274,0.0,-0.0,-0.0,0.004065907755859857,0.0,-0.2185793838901,0.0,-0.0,-0.1981625712231005,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,3.980526842570613,3.9829832258064513
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.05435361479782024,0.33944169295133986,0.0,-2.271331868802408,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,0.3458513973737811,0.4332225806451613
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.5610952703086761,0.0,-2.381126442349828,0.07079512868749288,-0.0,-0.0,0.0,0.0,0.04342985240715017,-0.0,-0.0,2.3320951880226692,0.6262889970761605,0.39107354838709674
BayesianRegression,0.0,2.115739939167087,-0.0,-0.0,0.0,-0.0,-0.0,0.6936685050148983,0.0,-0.0,0.0,-0.0,-0.1981625712231005,0.0,0.0,0.0,-0.27858706998720956,-0.0,2.3320951880226692,4.664753990994344,5.295913548387096
BayesianRegression,0.3609971439151953,0.0,-0.18391762124468408,-0.0,0.0,-0.1404299562385426,-0.0,0.5615881076124166,0.0,-0.6068458189507885,0.07079512868749288,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.23035505230686687,2.3320951880226692,2.163927119496892,1.6384761290322578
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.588078112688474,0.0,-2.204078171713258,0.0,-0.0,-0.1981625712231005,0.0,0.0,0.0,-0.061506236230942375,-0.0,2.3320951880226692,0.45642632154384244,0.47039548387096775
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.46819543855357226,0.0,-2.2349189053382967,0.0,-0.0,-0.0,0.0,0.0,0.08405777885254874,-0.0,-0.0,2.3320951880226692,0.6494295000904935,0.42487741935483875
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.09674063651988489,-0.0,0.4675793919238966,0.0,-0.1181738152254377,0.0,-0.0,-0.1981625712231005,0.0,1.4495228675242247,0.0,-0.0,-0.0,2.3320951880226692,3.8361204245023677,4.6809974193548385
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.09764475461820157,-0.0,0.021315213386780878,0.0,-1.5993010010486133,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,0.6564646457426353,0.3968070967741935
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0036962797780545707,0.0,-1.0382957151004293,0.0,-0.0,-0.0,0.0,0.0,0.08405777885254874,-0.2170808337562672,-0.23035505230686687,2.3320951880226692,0.9341176454897091,1.2283025806451613
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.09674063651988489,-0.0,0.010103164726682276,0.0,-0.9487728098398686,0.0,-0.0,-0.0,0.0,0.0,0.08405777885254874,-0.2170808337562672,-0.23035505230686687,2.3320951880226692,0.9333067991790125,1.0681651612903227
BayesianRegression,0.3609971439151953,0.0,-0.4087058249881869,-0.0,0.01330391871567842,-0.0,-0.05435361479782024,0.3421522981219133,0.0,-1.1810950311167658,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.23035505230686687,2.3320951880226692,1.1740390255658164,1.4092587096774192
BayesianRegression,0.0,2.115739939167087,-0.0,-0.0,0.0,-0.0,-0.0,0.2376707897289056,0.0,-1.2734474167665228,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.23035505230686687,2.3320951880226692,3.1817034478452717,1.2184270967741935
BayesianRegression,0.0,2.115739939167087,-0.0,-0.0,0.0,-0.09674063651988489,-0.0,0.4545192033747708,0.0,-0.22879222798294493,0.0,-0.0,-0.1981625712231005,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,4.378658894838597,3.5672541935483872
BayesianRegression,0.0,0.0,-0.11579998374665292,-0.0,0.0,-0.0,-0.0,0.3273671790096953,0.0,-1.2635722029649215,0.07079512868749288,-0.0,-0.0,0.0,0.0,0.08405777885254874,-0.0,-0.23035505230686687,2.3320951880226692,1.2045880355539649,0.7677161290322582
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.3405505768847563,0.0,-2.266136028941146,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,0.4065097359662797,0.529625806451613
BayesianRegression,0.0,0.0,-0.11579998374665292,-0.0,0.0,-0.0,-0.0,0.5184648435351137,0.0,-2.1411138542408845,0.0,-0.0,-0.0,0.0,0.0,0.04383573887824504,-0.11320664040747391,-0.0,2.3320951880226692,0.5242752920410167,0.45245290322580645
BayesianRegression,0.0,2.115739939167087,-0.0,-0.0,0.0,-0.0,-0.0,0.33537578519548,0.0,-0.3134760128518421,0.07079512868749288,-0.0,-0.1981625712231005,0.0,0.0,0.04342985240715017,-0.0,-0.0,2.3320951880226692,4.385797309404937,5.599697419354839
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.33993453025508064,0.0,-2.192752989871575,0.0,-0.0,-0.0,0.0,0.0,0.04242168278539843,-0.1095548132975554,-0.23035505230686687,2.3320951880226692,0.18178854558715107,0.5060290322580645
BayesianRegression,0.0,0.0,-0.0,-0.040974177946351706,0.0,-0.0,-0.0,0.03240405272094459,0.0,-0.5811275976195228,0.0,-4.964239973071059,-0.1981625712231005,6.6263968977726675,0.0,0.0,-0.1628106253172004,-0.0,2.3320951880226692,3.0435811933390466,1.5369922580645161
BayesianRegression,0.0,0.0,-0.0,-0.0,0.025320361426613765,-0.0,-0.0,0.5649147594126656,0.0,-2.3594459091094087,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,0.5628843997525399,0.38604645161290324
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-1.8083387935276818,0.0,-0.0,-0.0,0.0,0.0,0.06304333413941156,-0.0,-0.0,2.3320951880226692,0.5867997286343991,0.4649122580645161
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.002957023822443532,0.0,-0.9439091082099168,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.23035505230686687,2.3320951880226692,1.160788051328329,0.9213864516129032
BayesianRegression,0.0,0.0,-0.0,-0.054632237261802274,0.0,-0.0,-0.0,0.3767207280017855,0.0,-1.3737425014526508,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.23035505230686687,2.3320951880226692,1.0500861250031348,0.9680606666666666
BayesianRegression,0.3609971439151953,0.0,-0.4087058249881869,-0.0,0.0,-0.0,-0.0,0.46573125203486937,0.0,-0.5527287793320961,0.0,-0.0,-0.0,0.0,0.0,0.04342985240715017,-0.0,-0.23035505230686687,2.3320951880226692,2.010463779752734,1.830998064516129
BayesianRegression,0.0,0.0,-0.11579998374665292,-0.0,0.0,-0.09674063651988489,-0.0,0.5591239210937136,0.0,-2.147154937437441,0.07079512868749288,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,0.6023186800998968,0.41725870967741935
BayesianRegression,0.3609971439151953,0.0,-0.4087058249881869,-0.0,0.025511098612501632,-0.0,-0.0,0.34560215924809745,0.0,-0.6982328938136011,0.0,-0.0,-0.1981625712231005,0.0,0.0,0.0,-0.2170808337562672,-0.0,2.3320951880226692,1.5420234660173078,2.1343703225806454
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.7004450179413313,0.5357746811127709,-0.9314282967889187,0.0,-0.0,-0.1981625712231005,0.0,1.4495228675242247,0.06304333413941156,-0.27858706998720956,-0.0,2.3320951880226692,3.672703150741179,2.443727741935484
BayesianRegression,0.0,0.0,-0.10217645624704672,-0.0,0.0,-0.0,-0.0,0.33500615721767457,0.0,-2.235511957900718,0.07079512868749288,-0.0,-0.0,0.0,0.0,0.1272650483561953,-0.11320664040747391,-0.0,2.3320951880226692,0.4142664677287933,0.48614774193548393
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0636992215084727,0.0,-1.6654571926078994,0.0,-0.0,-0.0,0.0,0.0,0.12748763125969892,-0.11215843077407137,-0.0,2.3320951880226692,0.7456664174088701,0.37557999999999997
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.09674063651988489,-0.0,0.46819543855357226,0.0,-2.3487025910140336,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,0.3548473990423231,0.46775935483870973
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.5999062079782487,0.0,-2.225638706090023,0.0,-0.0,-0.0,0.0,0.0,0.08405777885254874,-0.061506236230942375,-0.0,2.3320951880226692,0.7289142325325013,0.43936387096774193
BayesianRegression,0.0,0.0,-0.0,-0.054632237261802274,0.0,-0.0,-0.0,0.0013553025852865671,0.0,-1.9693729349162281,0.0,-0.0,-0.0,0.0,0.0,0.015410592789633928,-0.039798152855315634,-0.0,2.3320951880226692,0.2850577583642435,0.4239483870967742
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.5641755034570547,0.0,-1.2050575256689873,0.0,-1.4065346590367995,-0.0,0.0,0.0,0.0,-0.0,-0.23035505230686687,2.3320951880226692,0.05432345446707032,1.1398735483870968
BayesianRegression,0.0,0.0,-0.0,-0.0,0.013180734283125842,-0.0,-0.0,0.04558745059600544,0.0,-0.5976767370238275,0.0,-0.0,-0.1981625712231005,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,1.5950240646548726,1.269298064516129
BayesianRegression,0.0,0.0,-0.0,-0.0,0.03869183289562748,-0.0,-0.0,0.3410434141884968,0.0,-2.3300816156751027,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,0.3817488194316909,0.46086129032258066
BayesianRegression,0.3609971439151953,0.0,-0.4087058249881869,-0.0,0.0,-0.0,-0.0,0.4622813909086851,0.0,-0.5645434959273632,0.0,-0.0,-0.1981625712231005,0.0,0.0,0.09946837164218267,-0.039798152855315634,-0.0,2.3320951880226692,2.043632049494766,1.7835432258064516
BayesianRegression,0.0,0.0,-0.3065293687411402,-0.028226655918597836,0.0,-0.0,-0.0,0.0011088839334163247,0.0,-1.8132793535117162,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,0.18516869378463152,0.4735451612903226
BayesianRegression,0.0,2.115739939167087,-0.0,-0.0,0.0,-0.0,-0.0,0.46918111316105343,0.0,-0.2071085640567967,0.0,-0.0,-0.1981625712231005,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,4.511745105070912,5.317070967741935
BayesianRegression,0.0,2.115739939167087,-0.0,-0.0,0.0,-0.18723994165139013,-0.0,0.34141304216630225,0.0,-0.09697140267165502,0.0,-0.0,-0.1981625712231005,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,4.306874253809912,4.3640541935483865
BayesianRegression,0.0,0.0,-0.11579998374665292,-0.0,0.0,-0.0,-0.0,0.6236856078837323,0.0,-1.5649257009229447,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.27858706998720956,-0.0,2.3320951880226692,0.9964680412495943,0.7251909677419355
BayesianRegression,0.3609971439151953,0.0,-0.10217645624704672,-0.0,0.0,-0.0,-0.0,0.4622813909086851,0.0,-0.7320587557592432,0.0,-0.0,-0.1981625712231005,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,2.122975939617159,1.8847548387096773
BayesianRegression,0.3609971439151953,0.0,-0.4087058249881869,-0.0,0.0,-0.1889898476481321,-0.0,0.46720976394609115,0.0,-0.6138843023835344,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.23035505230686687,2.3320951880226692,1.7183670685572354,1.8039632258064515
BayesianRegression,0.0,0.0,-0.0,-0.054632237261802274,0.0,-0.0,-0.0,0.011951304615709483,0.0,-1.0826840696810682,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.23035505230686687,2.3320951880226692,0.9763751333886412,1.07302
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.3422755074478485,0.0,-2.1972407899990762,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,0.4771299054714415,0.47854516129032254
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.18723994165139013,-0.0,0.4733702302428489,0.0,-2.0869976528783183,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,0.5312278237358097,0.4147483870967742
BayesianRegression,0.0,0.0,-0.0,-0.0,0.013180734283125842,-0.0,-0.0,0.34128983284036707,0.0,-1.2318772617481708,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.23035505230686687,2.3320951880226692,1.2243334410911244,1.3739051612903226
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.5668861086276281,0.0,-1.2945136409480544,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.17366466700501376,-0.0,2.3320951880226692,1.430802988697229,0.9029922580645161
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0018481398890272077,0.0,-2.0171168722166017,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,0.3168264556950948,0.49369612903225807
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.09764475461820157,-0.0,0.002957023822443532,0.0,-1.7603054619277578,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,0.4771019952991533,0.5023954838709677
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.28398057817127503,-0.0,0.003203442474313775,0.0,-0.9950537848089441,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.23035505230686687,2.3320951880226692,0.825909215209897,1.297636129032258
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.09674063651988489,-0.0,0.46560804270893436,0.0,-2.2896337703050156,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,0.411328823906703,0.5418296774193548
BayesianRegression,0.3609971439151953,0.0,-0.4087058249881869,-0.0,0.0,-0.09764475461820157,-0.0,0.5800695065026893,0.0,-1.2158228282392822,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0584292337586962,-0.23035505230686687,2.3320951880226692,1.26220414452932,1.308245806451613
BayesianRegression,0.0,0.0,-0.11579998374665292,-0.0,0.0,-0.0,-0.0,0.48298055766579057,0.0,-0.6038295904952524,0.0,-0.0,-0.1981625712231005,0.0,1.4495228675242247,0.0,-0.0,-0.0,2.3320951880226692,3.3468064677476788,2.064502580645161
BayesianRegression,0.0,0.0,-0.0,-0.028226655918597836,0.0,-0.0,-0.0,0.5918976017924638,0.0,-1.1124054864718782,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.061506236230942375,-0.23035505230686687,2.3320951880226692,1.4914993588868477,1.150370322580645
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.09499439029600096,0.0,-1.7917165466234748,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,0.6353730316951953,0.42360387096774194
BayesianRegression,0.0,0.0,-0.08174116499763737,-0.0,0.01330391871567842,-0.0,-0.0,0.46314385619023113,0.0,-2.080519743541658,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,0.6462820543892835,0.4816916129032258
BayesianRegression,0.0,0.0,-0.11579998374665292,-0.028490456441201555,0.0,-0.0,-0.0,0.0035730704521193717,0.0,-1.799290180779436,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,0.3920876375074982,0.43384
BayesianRegression,0.0,2.115739939167087,-0.0,-0.0,0.0,-0.0,-0.0,0.020083120127429507,0.0,-0.2054992775157497,0.0,-0.41368666442258806,-0.1981625712231005,0.0,0.0,0.08342930947795023,-0.0,-0.0,2.3320951880226692,3.7339990436336974,3.420569032258064
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.09674063651988489,-0.0,0.6774048739914582,0.5357746811127709,-1.56552903449876,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.061506236230942375,-0.23035505230686687,2.3320951880226692,1.591143783570444,1.382285806451613
BayesianRegression,0.0,0.0,-0.08174116499763737,-0.0,0.0,-0.0,-0.0,0.651161287567271,0.0,-0.6302005515475124,0.0,-0.0,-0.1981625712231005,0.0,0.0,0.04342985240715017,-0.061506236230942375,-0.0,2.3320951880226692,2.0550758039978976,1.8043316129032259
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.46955074113885914,0.0,-2.238668612319208,0.0,-1.4065346590367995,-0.0,0.0,0.0,0.08405777885254874,-0.2170808337562672,-0.0,2.3320951880226692,-0.9765803970981977,0.4456025806451613
BayesianRegression,0.0,2.115739939167087,-0.0,-0.0,0.0,-0.0,-0.0,0.44490887595182915,0.0,-0.7892507242633698,0.0,-0.0,-0.1981625712231005,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,3.905330707655115,2.3986374193548388
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.5784677852655322,0.0,-1.2196065772783666,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.17366466700501376,-0.23035505230686687,2.3320951880226692,1.2869366766979542,1.3705051612903227
BayesianRegression,0.0,0.0,-0.08174116499763737,-0.0,0.0,-0.0,-0.0,0.4630206468642958,0.0,-2.2809803883082465,0.0,-0.0,-0.0,0.0,0.0,0.016968673114159363,-0.0,-0.0,2.3320951880226692,0.44936295469524046,0.44836
BayesianRegression,0.0,2.115739939167087,-0.0,-0.0,0.0,-0.0,-0.0,0.002957023822443532,0.0,-0.6026913161384185,0.0,-0.0,-0.1981625712231005,0.0,0.0,0.06304333413941156,-0.0,-0.0,2.3320951880226692,3.712981597790092,1.6451245161290322
BayesianRegression,0.3609971439151953,0.0,-0.0,-0.0,0.013180734283125842,-0.0,-0.0,0.471152462376016,0.0,-0.5744090946041087,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.23035505230686687,2.3320951880226692,2.3726613816860307,1.6827412903225807
BayesianRegression,0.0,2.115739939167087,-0.0,-0.0,0.0,-0.0,-0.0,0.35582853330071496,0.0,-0.22690746108521764,0.0,-0.0,-0.1981625712231005,0.0,0.0,0.0,-0.0,-0.0,2.3320951880226692,4.378593628182153,4.526347741935484
BayesianRegression,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.329708156202463,0.5357746811127709,-2.376490187166024,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.05788822233500457,-0.0,2.3320951880226692,0.7631996158368746,0.6263283870967742
BayesianRegression,0.0,2.115739939167087,-0.0,-0.0,0.0,-0.0,-0.0,0.582287274369522,0.0,-0.6505808317901158,0.0,-0.0,-0.1981625712231005,0.0,0.0,0.0,-0.061506236230942375,-0.0,2.3320951880226692,4.1198727623151195,2.087834193548387
