Model,display_bronze,display_platinum,within_display_bronze,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023330682478906904,0.0,0.0,0.0,0.0,1.4296738092185148,0.0,1.158120673917653,0.004271628462019551,0.0,0.0,0.29658093065782865,2.8909801105039064,3.7464425806451613
ElasticNetRegression_Positive,0.0,0.0,0.03860814889400274,0.1037211358808338,0.0,0.0,0.0,0.23195610106660733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29658093065782865,0.6708663164992725,0.4509258064516129
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001841895985176045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29658093065782865,0.29676512025634627,0.4737761290322581
ElasticNetRegression_Positive,0.0,0.0,0.0,0.3044717214566412,0.0,0.0,0.0,0.23164911840241123,0.0,0.0,0.0,0.5736130370587808,1.4296738092185148,0.6552263534044116,0.0,0.0,0.0,0.0,0.29658093065782865,3.4912149701985884,4.630576774193548
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.013921732154982134,0.0,0.0,0.28205567186341823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29658093065782865,0.5925583346762291,0.43774193548387097
ElasticNetRegression_Positive,0.10154974913400937,0.0,0.03406601373000243,0.0,0.0,0.08501725897424035,0.0,0.16902465490639756,0.0,0.0,0.09812630960106687,0.0,1.4296738092185148,0.0,0.0,0.0,0.0,0.0,0.29658093065782865,2.21403872622206,1.6364406451612903
ElasticNetRegression_Positive,0.10154974913400937,0.0,0.03406601373000243,0.1037211358808338,0.0,0.0,0.0,0.0013507237224630272,0.0,0.0,0.0,0.0,1.4296738092185148,0.0,0.0,0.0,0.0,0.0,0.29658093065782865,1.9669423623436522,1.7090238709677419
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.08501725897424035,0.0,0.28138031000218666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29658093065782865,0.6629784996342556,0.4161406451612903
ElasticNetRegression_Positive,0.0,0.0,0.03860814889400274,0.0,0.0,0.08501725897424035,0.0,0.13593192370605311,0.0,0.0,0.09812630960106687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29658093065782865,0.6542645718331918,0.5355090322580646
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.02745368970306885,0.08103288347757784,0.0,0.17209448154835905,0.0,0.0,0.0,0.0,1.4296738092185148,0.0,0.0,0.0,0.0,0.0,0.29658093065782865,2.006835794605349,1.7330651612903225
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.08501725897424035,0.0,0.002271671715051437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4533213152530692,0.29658093065782865,0.8371911766001896,0.47698903225806455
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1692702410377545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002942677384946801,0.0,0.0,0.29658093065782865,0.46879384908052996,0.43813290322580645
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.08501725897424035,0.0,0.17092794742441372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4533213152530692,0.29658093065782865,1.005847452309552,1.1240129032258064
ElasticNetRegression_Positive,0.10154974913400937,0.0,0.13626405492000976,0.20262675927277754,0.0,0.0,0.0,0.19019827253155303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4533213152530692,0.29658093065782865,1.3805410817692474,1.7370026666666667
ElasticNetRegression_Positive,0.0,0.0,0.0363370813120026,0.0,0.0,0.0,0.0,0.31128042149489127,0.4931700941483544,0.0,0.0,0.0,1.4296738092185148,0.0,1.158120673917653,0.004271628462019551,0.0,0.0,0.29658093065782865,3.7294346392112643,5.365867741935484
ElasticNetRegression_Positive,0.10154974913400937,0.0,0.13626405492000976,0.0,0.0,0.0,0.0,0.2342891693144981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4533213152530692,0.29658093065782865,1.222005219279415,1.4727329032258063
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.013921732154982134,0.0,0.0,0.3490392891910172,0.4931700941483544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4533213152530692,0.29658093065782865,1.6060333614052515,1.254127741935484
ElasticNetRegression_Positive,0.0,0.0,0.040173344119435295,0.0,0.026945288041900908,0.0,0.0,0.23177191146808973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29658093065782865,0.5954714742872546,0.47141870967741933
ElasticNetRegression_Positive,0.10154974913400937,0.0,0.13575605296087812,0.0,0.0,0.0,0.0,0.27935422441849217,0.0,0.0,0.0,0.0,1.4296738092185148,0.0,0.0,0.004271628462019551,0.0,0.0,0.29658093065782865,2.2471863948517425,1.591356129032258
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27953841401700985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008638182000972869,0.0,0.0,0.29658093065782865,0.5847575266758114,0.41303354838709677
