Model,promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Packsize,Wtd.Selling.Dist,WeekNum,Month,Product.Type_Product.Type 3,Constant,y_pred,y_true
RidgeRegression,0.20168900456155506,0.0,0.0,0.026739472150432927,0.0,-0.0,0.0,0.0,0.199639829783024,0.0,0.0,-0.3774460498622623,0.05062225663274966,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.02755734877885214,0.0,0.05603776874386688,0.04308306271551339,0.0,-0.3774460498622623,-0.2507678696240299,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.008105102582015335,1.587350547389229,0.06435291752070431,0.026105386582932696,0.0,-0.3774460498622623,1.308467904212619,0.18486
RidgeRegression,0.0,0.10465992897010772,0.3136613507550107,0.0,0.0,-0.0,0.011347143614821469,0.0,0.1990207346846624,0.005812576549757037,0.0,-0.3774460498622623,0.2570556847120971,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.008105102582015335,0.0,0.11071642925475468,0.043003838281484505,0.0,-0.3774460498622623,-0.21562067974400778,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0064840820656122695,0.0,0.09356686050633739,0.10309660412346316,0.0,-0.3774460498622623,-0.1742985031668495,0.0
RidgeRegression,0.0,0.10465992897010772,0.0,0.0,0.0,-0.0,0.014589184647627604,0.0,0.08079160024934372,0.005812576549757037,0.0,-0.3774460498622623,-0.17159275944542624,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.014589184647627604,0.0,0.07147751325464717,0.026105386582932696,0.0,-0.3774460498622623,-0.26527396537705483,0.0
RidgeRegression,0.20168900456155506,0.0,0.0,0.0,0.0,-0.038066619178092724,0.008105102582015335,0.0,0.2435445105498902,0.005075892862595632,0.0,-0.3774460498622623,0.0429018415157012,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.008105102582015335,0.0,0.06317299438576097,0.024075648545989318,0.0,-0.3774460498622623,-0.2820923043484967,0.0
RidgeRegression,0.20168900456155506,0.0,0.3136613507550107,0.0,0.0,-0.0,0.0008105102582015326,0.0,0.3200760635919483,0.03638297271195503,0.0,-0.3774460498622623,0.49517385201640834,0.0
RidgeRegression,0.0,0.10465992897010772,0.0,0.0,0.0,-0.0,0.009726123098418403,0.0,0.15458439570354815,0.0303269249891552,0.11638535679333431,-0.3774460498622623,0.038236679692301434,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.004863061549209204,3.1213447738578117,0.2246305789003669,0.005812576549757037,0.0,-0.3774460498622623,2.9792049409948826,0.9376
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.012968164131224539,0.0,0.17573299775971193,0.022284256352790913,0.0,-0.3774460498622623,-0.16646063161853494,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.014589184647627604,0.0,0.0,0.0,0.0,-0.3774460498622623,-0.3628568652146347,0.0
RidgeRegression,0.20168900456155506,0.0,0.3136613507550107,0.0,0.0,-0.0,0.0032420410328061347,0.0,0.3938930587954368,0.022284256352790913,0.0,-0.3774460498622623,0.5573236616353374,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.011347143614821469,0.0,0.05603776874386688,0.04308306271551339,0.0,-0.3774460498622623,-0.26697807478806057,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.016210205164030673,0.0,0.026689015869207314,0.022284256352790913,0.0,-0.3774460498622623,-0.31226257247623346,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0032420410328061347,0.0,0.06435291752070431,0.026105386582932696,0.0,-0.3774460498622623,-0.28374570472581917,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.30313083656737355,0.0,0.06435291752070431,0.0303269249891552,0.0,-0.3774460498622623,0.02036462921497073,0.0
RidgeRegression,0.20168900456155506,0.0,0.0,0.0,0.0,-0.0,0.02431530774604601,3.331435287482857,0.40502959424302826,0.024075648545989318,0.0,-0.3774460498622623,3.6090987927172136,16.8266
RidgeRegression,0.20168900456155506,0.0,0.0,0.026739472150432927,0.0,-0.0,0.008915612840216872,0.0,0.17139323045107133,0.026105386582932696,0.11638535679333431,-0.3774460498622623,0.1737820135172809,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.017831225680433743,1.4839726756054767,0.026014786982683023,0.005812576549757037,0.0,-0.3774460498622623,1.1561852149560883,0.09072
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.011347143614821469,0.0,0.15458439570354815,0.0303269249891552,0.0,-0.3774460498622623,-0.1811875855547375,0.0
RidgeRegression,0.0,0.10465992897010772,0.0,0.0,0.0,-0.038066619178092724,0.02431530774604601,3.334770057540397,0.16571396145716782,0.026105386582932696,0.11638535679333431,-0.3774460498622623,3.3564373300496304,7.41944
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.017831225680433743,0.0,0.06435291752070431,0.026105386582932696,0.11638535679333431,-0.3774460498622623,-0.15277116328485726,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.02755734877885214,0.0,0.26358742717751377,0.04308306271551339,0.0,-0.3774460498622623,-0.04321821119038305,0.0
RidgeRegression,0.0,0.10465992897010772,0.0,0.0,0.0,-0.038066619178092724,0.02431530774604601,3.334770057540397,0.21782938215346692,0.043003838281484505,0.0,-0.3774460498622623,3.309065845651147,13.7606
