Model,display_bronze,display_platinum,within_display_gold,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0950177592492696,0.0,0.02312939529448204,0.0,0.0,0.004629854884405823,0.0,0.0,0.0,0.0,0.047935032357208515,0.0,0.3567818317914052,0.5274938735767711,0.23667600000000003
SGDRegression,0.0,0.0,0.0,0.002175693968253391,0.0,0.042394244858647546,0.0,0.04445785065791512,0.02586846576878061,0.01444614136483239,0.0,0.058824346473368,0.0,0.26648942420324145,0.0,0.0,0.0,0.0,0.0,0.3567818317914052,0.8114379990864438,1.0078186666666666
SGDRegression,0.0,0.14426379834413375,0.0,0.0,0.0,0.0,0.0,0.0965560931820694,0.0,0.008254882387296512,0.0,0.058824346473368,0.0,0.26648942420324145,0.0,0.0,0.0,0.0,0.0,0.3567818317914052,0.9311703763815143,1.5375506666666667
SGDRegression,0.0,0.0,0.0,0.0,0.023737315856438835,0.0,0.0,0.0862492558323105,0.0,0.02164559586586441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3567818317914052,0.4884139993460189,0.36355733333333334
SGDRegression,0.015040883975728392,0.0,0.0,0.0,0.0,0.0,0.0,0.04338101690495523,0.0,0.023890235191725423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047935032357208515,0.04089151245471474,0.3567818317914052,0.5279205126757376,0.5734813333333333
SGDRegression,0.0,0.0,0.0,0.011646361830062268,0.0,0.0,0.0,0.051482908951034335,0.02586846576878061,0.02350473548958324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04089151245471474,0.3567818317914052,0.5101758162855804,0.5060986666666667
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12993793952382568,0.0,0.01972109567004427,0.0,0.0,0.0,0.0,0.0,0.0,0.04187965967670256,0.048220987024331585,0.0,0.3567818317914052,0.5965415136863093,0.333696
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04230418315199534,0.0,0.02335006568194485,0.0,0.0,0.004629854884405823,0.0,0.0,0.0,0.0,0.047935032357208515,0.0,0.3567818317914052,0.4750009678669598,0.29959600000000003
SGDRegression,0.0,0.0,0.025070622357025063,0.0,0.0,0.0,0.0,0.04235546094975535,0.0,0.02455266352514565,0.0,0.0,0.0,0.0,0.0,0.0,0.01949186288144401,0.0,0.0,0.3567818317914052,0.4682524415047753,0.3224613333333333
SGDRegression,0.0,0.0,0.0,0.002047711970120838,0.0,0.0,0.0,0.09086425763071004,0.0,0.024821662372144344,0.0,0.040523438681653506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3567818317914052,0.515038902446034,0.35626800000000003
SGDRegression,0.0,0.0,0.036392838905358965,0.0,0.0,0.042394244858647546,0.0,0.05671324432255378,0.0,0.017047480948391553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3567818317914052,0.509329640826357,0.5631266666666667
SGDRegression,0.0,0.0,0.0,0.009726631858073983,0.0,0.0,0.0,0.09224875817022987,0.0,0.027465191556056704,0.0,0.0,0.004629854884405823,0.0,0.0,0.0,0.0,0.0,0.0,0.3567818317914052,0.4908522682601716,0.180532
SGDRegression,0.0,0.0,0.036392838905358965,0.0,0.0,0.0,0.0,0.09081297983295003,0.0,0.008589502619460314,0.0,0.0,0.0,0.26648942420324145,0.0,0.08108486856299055,0.0,0.047851341738940824,0.0,0.3567818317914052,0.8880027876543474,0.6393053333333333
SGDRegression,0.0,0.0,0.0,0.0,0.023737315856438835,0.0,0.0,0.0926077027545498,0.0,0.021040753192014486,0.0,0.0409639108412367,0.0,0.0,0.0,0.0,0.0051978301017184024,0.0,0.0,0.3567818317914052,0.5403293445373635,0.42536266666666667
SGDRegression,0.0,0.0,0.0,0.0,0.04800212762079853,0.0,0.0,0.045893628995194925,0.0,0.0173265487933323,0.0,0.0,0.0,0.0,0.0,0.0,0.0069304401356245346,0.0,0.04089151245471474,0.3567818317914052,0.5158260897910703,0.389928
SGDRegression,0.015040883975728392,0.0,0.0,0.011646361830062268,0.0,0.0,0.0,0.09178725799038989,0.0,0.010124739045705542,0.0,0.0,0.0,0.26648942420324145,0.0,0.0,0.0,0.047935032357208515,0.0,0.3567818317914052,0.7998055311937413,0.643324
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002615167685759722,0.02586846576878061,0.026219566837554397,0.0,0.0,0.0,0.0,0.0,0.0,0.0069304401356245346,0.0,0.04089151245471474,0.3567818317914052,0.45930698467383924,0.4405533333333333
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10096598378942889,0.0,0.012979579060204227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3567818317914052,0.4707273946410383,0.653796
SGDRegression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1761392353055806,0.0,0.020640567624106168,0.0,0.0,0.0,0.0,0.0,0.0,0.03941687827136455,0.047935032357208515,0.0,0.3567818317914052,0.640913545349665,0.34460799999999997
SGDRegression,0.0,0.0,0.0,0.006527081904760173,0.0,0.02655463688948253,0.0,0.09645353758654937,0.0,0.018373172881812498,0.0,0.0,0.004629854884405823,0.0,0.0,0.0,0.0,0.0,0.0,0.3567818317914052,0.5093201159384156,0.716628
