Model,display_bronze,display_platinum,within_display_bronze,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0036508039446112323,0.0,-0.1017040942076227,0.0,0.0,0.09118049204764453,0.0,1.0534905128931475,0.0,-0.0,-0.0,2.2507628041636814,3.2973805188414618,3.7464425806451613
LassoRegression,-0.0,0.0,-0.0,0.028759358357551765,0.0,-0.0,-0.0,0.36296677112477144,0.0,-2.1766816338829535,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.2507628041636814,0.46580729976305113,0.4509258064516129
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0002882213640481275,0.0,-2.0014997533984342,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.2507628041636814,0.2495512721292954,0.4737761290322581
LassoRegression,-0.0,0.0,-0.0,0.08442263259797454,0.0,-0.0,-0.0,0.362486402184691,0.0,-0.20123320319701832,0.0,0.0,0.09118049204764453,1.098339713797516,0.0,0.0,-0.0,-0.0,2.2507628041636814,3.685958841594489,4.630576774193548
LassoRegression,-0.0,0.0,-0.0,0.0,0.009322947617574713,-0.0,-0.0,0.44136298214589725,0.0,-2.292288894796403,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.2507628041636814,0.4091598391307505,0.43774193548387097
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.26449113840828364,0.0,-0.8159618118351305,0.07674194568099571,0.0,0.09118049204764453,0.0,0.0,0.0,-0.0,-0.0,2.2507628041636814,1.8672145684654748,1.6364406451612903
LassoRegression,-0.0,0.0,-0.0,0.028759358357551765,0.0,-0.0,-0.0,0.0021136233363538647,0.0,-0.4123057569341801,0.0,0.0,0.09118049204764453,0.0,0.0,0.0,-0.0,-0.0,2.2507628041636814,1.9605105209710514,1.7090238709677419
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.4403061704777203,0.0,-2.1633018061312193,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.2507628041636814,0.5277671685101823,0.4161406451612903
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.21270736666761356,0.0,-2.1818728084322947,0.07674194568099571,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.2507628041636814,0.3583393080799959,0.5355090322580646
LassoRegression,-0.0,0.0,-0.0,0.0,0.018384875399234377,-0.0,-0.0,0.26929482780908803,0.0,-0.7260144725349,0.0,0.0,0.09118049204764453,0.0,0.0,0.0,-0.04724062714408061,-0.0,2.2507628041636814,1.8563678997406676,1.7330651612903225
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0035547301565951087,0.0,-1.8348373046661361,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.24272387007658314,2.2507628041636814,0.1767563595775572,0.47698903225806455
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.26487543356034804,0.0,-2.3222139745187325,0.0,0.0,0.0,0.0,0.0,0.0,-0.04956344214414077,-0.0,2.2507628041636814,0.14386082106115605,0.43813290322580645
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.2674694258367824,0.0,-1.1683539975522412,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.24272387007658314,2.2507628041636814,1.1071543623716393,1.1240129032258064
LassoRegression,-0.0,0.0,-0.0,0.05618349175668841,0.0,-0.0,-0.0,0.29762378543543105,0.0,-1.2766104800765203,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.24272387007658314,2.2507628041636814,1.0852357312026975,1.7370026666666667
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.48709410524155405,0.6127293601861926,-0.3405145155038132,0.0,0.0,0.09118049204764453,0.0,1.0534905128931475,0.0,-0.02717995214356107,-0.0,2.2507628041636814,4.127562806884846,5.365867741935484
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.36661757506938275,0.0,-1.2163953704602737,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.24272387007658314,2.2507628041636814,1.1582611386962074,1.4727329032258063
LassoRegression,-0.0,0.0,-0.0,0.0,0.009322947617574713,-0.0,-0.0,0.5461794848714467,0.6127293601861926,-1.472016230026825,0.0,0.0,0.0,0.0,0.0,0.0,-0.02717995214356107,-0.24272387007658314,2.2507628041636814,1.6770745445919262,1.254127741935484
LassoRegression,-0.0,0.0,-0.0,0.0,0.018044414743692998,-0.0,-0.0,0.3626785497607233,0.0,-2.2312154587575375,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.2507628041636814,0.40027030991056023,0.47141870967741933
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.43713573547318957,0.0,-0.5331856423448735,0.0,0.0,0.09118049204764453,0.0,0.0,0.0,-0.0,-0.0,2.2507628041636814,2.245893389339642,1.591356129032258
LassoRegression,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.4374239568372378,0.0,-2.2884416561827026,0.0,0.0,0.0,0.0,0.0,0.0,-0.14549268500376808,-0.0,2.2507628041636814,0.25425241981444846,0.41303354838709677
