Model,promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Packsize,Wtd.Selling.Dist,WeekNum,Month,Segment_Xmas,Product.Type_Product.Type 3,Constant,y_pred,y_true
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.0,0.5098754036636441,-0.059269171103201915,-0.03944815746795076,0.26413175536764777,-0.5556361921800195,0.43018501727879166,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.03968782989629226,0.0,0.013479924968676503,-0.0018494510679476735,-0.0,0.0,-0.5556361921800195,-0.5043178883829984,0.0
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.005836445572984154,5.4255009283550315,1.2705345149283898,-0.1498123644158021,-0.0,0.0,-0.5556361921800195,6.303452843915465,4.45744
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.24413317967495457,-0.011140428397747872,-0.0,0.0,-0.5556361921800195,-0.3226434409028128,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.045524275469276405,0.0,0.5098754036636441,-0.059269171103201915,-0.0,0.0,-0.5556361921800195,-0.05950568415030083,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.010872747351412889,0.3825297051632564,-0.03888275087711145,-0.0,0.0,-0.5556361921800195,-0.19761462319867112,0.00096
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,5.398319059976499,0.6151738446049515,-0.10829649359652674,-0.0,0.0,-0.5556361921800195,5.349560218804905,3.69264
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.005836445572984154,5.4255009283550315,0.9537936324732776,-0.1498123644158021,-0.0,0.0,-0.5556361921800195,5.986711961460353,11.94232
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.045524275469276405,0.0,0.6324317166821066,-0.00717370944558275,-0.0,0.0,-0.5556361921800195,0.11514609052578084,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.03968782989629226,0.043490989405651555,0.634322168635181,-0.07741233650143943,-0.0,0.0,-0.5556361921800195,0.08445245925566591,0.0165
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.0338513843233081,0.0,0.23792923010519842,-0.07741233650143943,-0.0,0.26413175536764777,-0.5556361921800195,0.20989335276957677,0.0
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.1250365945412482,0.3508403915890795,-0.03278544443269121,-0.0,0.0,-0.5556361921800195,0.19798672851628885,0.00672
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.045524275469276405,0.0,0.37118389984699585,-0.03888275087711145,-0.0,0.0,-0.5556361921800195,-0.1778107677408587,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.045524275469276405,0.0,0.5641429980004748,-0.0018494510679476735,-0.0,0.0,-0.5556361921800195,0.052181630221784125,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.03968782989629226,0.0,0.8454744498128443,-0.03888275087711145,-0.0,0.0,-0.5556361921800195,0.2906433366520056,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.03968782989629226,3.0389328847199026,0.558776226816804,-0.01971007712883136,-0.0,0.0,-0.5556361921800195,3.0620506721241485,0.0308
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.03968782989629226,0.0,0.6854903952434284,-0.10829649359652674,-0.0,0.0,-0.5556361921800195,0.06124553936317445,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.0,0.558776226816804,-0.01971007712883136,-0.03944815746795076,0.0,-0.5556361921800195,-0.05251633261620703,0.0
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.005836445572984154,5.4255009283550315,0.4541093718561582,-0.03278544443269121,-0.0,0.0,-0.5556361921800195,5.604054620826345,9.73336
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0338513843233081,0.0,0.20450531483750123,-0.011140428397747872,-0.0,0.0,-0.5556361921800195,-0.328419921416958,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.03968782989629226,2.701877716826103,0.4089964029125049,-0.01971007712883136,-0.0,0.0,-0.5556361921800195,2.5752156803260497,0.1573
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.045524275469276405,0.0,0.22829017864333753,-0.0,-0.0,0.0,-0.5556361921800195,-0.2818217380674055,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.005836445572984154,0.20114582600113848,0.41031697446588694,-0.01971007712883136,-0.0,0.0,-0.5556361921800195,0.04195297673115872,0.00364
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.005836445572984154,0.0,0.6854903952434284,-0.10829649359652674,-0.0,0.0,-0.5556361921800195,0.027394155039866308,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.01196471342461752,0.0,0.6105276612715669,-0.07741233650143943,-0.0,0.0,-0.5556361921800195,-0.010556153985274541,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.03968782989629226,0.038054615729945104,0.23792923010519842,-0.07741233650143943,-0.0,0.0,-0.5556361921800195,-0.3173768529500231,0.0088
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.03968782989629226,0.0,0.49613444890954,-0.1498123644158021,-0.0,0.0,-0.5556361921800195,-0.16962627778998934,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.03968782989629226,0.0,0.3184003375237786,-0.00717370944558275,-0.0,0.0,-0.5556361921800195,-0.20472173420553136,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.005836445572984154,5.430937302030738,0.634322168635181,-0.07741233650143943,-0.0,0.0,-0.5556361921800195,5.438047387557444,5.32896
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.0,0.23481926743607967,-0.0,-0.03944815746795076,0.0,-0.5556361921800195,-0.3567632148681001,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.0,0.22829017864333753,-0.0,-0.0,0.0,-0.5556361921800195,-0.3238441461928915,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0338513843233081,0.0,0.2287248614784592,-0.0018494510679476735,-0.0,0.0,-0.5556361921800195,-0.2949093974461998,0.0
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.005836445572984154,5.420064554679325,0.23792923010519842,-0.07741233650143943,-0.0,0.26413175536764777,-0.5556361921800195,5.601942968698577,8.03712
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.0,0.0,0.6151738446049515,-0.10829649359652674,-0.0,0.0,-0.5556361921800195,0.25827067048328667,0.0
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.005836445572984154,5.436373675706444,0.5098754036636441,-0.059269171103201915,-0.0,0.26413175536764777,-0.5556361921800195,5.908341428682379,7.9456
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.005836445572984154,5.436373675706444,0.3592497728560462,-0.0018494510679476735,-0.0,0.0,-0.5556361921800195,5.243974250887508,6.4402
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.01196471342461752,0.0,0.6854903952434284,-0.10829649359652674,-0.0,0.0,-0.5556361921800195,0.03352242289149965,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.005836445572984154,5.430937302030738,0.22829017864333753,-0.0,-0.0,0.0,-0.5556361921800195,5.109427734067041,6.05488
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.0338513843233081,0.0,0.6558288630120053,-0.03278544443269121,-0.0,0.0,-0.5556361921800195,0.40828812237748413,0.0
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.03968782989629226,0.0,0.9537936324732776,-0.1498123644158021,-0.0,0.0,-0.5556361921800195,0.5950624174286299,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.0,0.5157225880374898,-0.059269171103201915,-0.0,0.0,-0.5556361921800195,-0.095680907901941,0.0
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.01196471342461752,0.0,0.5098754036636441,-0.059269171103201915,-0.0,0.26413175536764777,-0.5556361921800195,0.4780960208275693,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.03968782989629226,0.4620917624350478,0.2149117515223578,-0.0,-0.0,0.0,-0.5556361921800195,0.16105515167367845,0.0088
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.01196471342461752,0.0,0.9842705833968458,-0.10829649359652674,-0.0,0.0,-0.5556361921800195,0.6393321226997986,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.021745494702825777,0.6061914795093429,-0.011140428397747872,-0.0,0.0,-0.5556361921800195,0.06466222097819185,0.00048
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,5.354828070570847,0.013479924968676503,-0.0018494510679476735,-0.0,0.0,-0.5556361921800195,4.810822352291557,2.19954
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.03968782989629226,0.0,0.14188648883086852,-0.01971007712883136,-0.0,0.0,-0.5556361921800195,-0.39377195058169,0.0
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.0,0.0,0.3508403915890795,-0.03278544443269121,-0.0,0.0,-0.5556361921800195,0.06944826663125014,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.03968782989629226,4.169698609266843,0.4089964029125049,-0.01971007712883136,-0.0,0.0,-0.5556361921800195,4.043036572766789,0.1804
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.03968782989629226,0.0,0.2178757374193701,-0.03278544443269121,-0.0,0.0,-0.5556361921800195,-0.023828557642166848,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.01196471342461752,0.0,0.8071974201198779,-0.058075961021781065,-0.0,0.0,-0.5556361921800195,0.2054499803426949,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.005836445572984154,5.414628181003619,0.27635960738954557,-0.011140428397747872,-0.0,0.0,-0.5556361921800195,5.130047613388382,3.92236
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.03968782989629226,0.0,0.8071974201198779,-0.058075961021781065,-0.0,0.0,-0.5556361921800195,0.2331730968143697,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0338513843233081,0.0,0.6324317166821066,-0.00717370944558275,-0.0,0.0,-0.5556361921800195,0.10347319937981259,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,5.343955323219435,0.3405853526956336,-0.03888275087711145,-0.0,0.0,-0.5556361921800195,5.090021732857937,2.38182
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.005836445572984154,5.4255009283550315,0.4773819547023458,-0.059269171103201915,-0.0,0.26413175536764777,-0.5556361921800195,5.864975232369669,3.4138
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.10329109983842244,0.6105276612715669,-0.07741233650143943,-0.0,0.26413175536764777,-0.5556361921800195,0.6554333667948502,0.00384
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.0,0.37118389984699585,-0.03888275087711145,-0.03944815746795076,0.0,-0.5556361921800195,-0.25928133333429537,0.0
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.045524275469276405,0.0,0.9537936324732776,-0.1498123644158021,-0.0,0.0,-0.5556361921800195,0.6008988630016139,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.0,0.634322168635181,-0.07741233650143943,-0.03944815746795076,0.0,-0.5556361921800195,-0.03467265017043808,0.0
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.14394548504067087,0.005836445572984154,5.430937302030738,0.36072718792879765,-0.01971007712883136,-0.0,0.0,-0.5556361921800195,5.38523869283788,7.50308
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0338513843233081,0.0,0.5122757387537994,-0.058075961021781065,-0.0,0.0,-0.5556361921800195,-0.06758503012469302,0.0
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.0338513843233081,0.0,0.4541093718561582,-0.03278544443269121,-0.0,0.0,-0.5556361921800195,0.20656863122163704,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.01196471342461752,0.0,0.41031697446588694,-0.01971007712883136,-0.0,0.0,-0.5556361921800195,-0.1530645814183464,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.03968782989629226,0.0,0.37118389984699585,-0.03888275087711145,-0.0,0.0,-0.5556361921800195,-0.18364721331384282,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.03968782989629226,0.0,0.3405853526956336,-0.03888275087711145,-0.0,0.0,-0.5556361921800195,-0.21424576046520505,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.0,0.6324317166821066,-0.00717370944558275,-0.03944815746795076,0.0,-0.5556361921800195,0.03367552493234427,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.005836445572984154,5.420064554679325,0.41031697446588694,-0.01971007712883136,-0.0,0.0,-0.5556361921800195,5.260871705409345,4.86096
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.6324317166821066,-0.00717370944558275,-0.0,0.0,-0.5556361921800195,0.06962181505650444,0.0
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.005836445572984154,5.430937302030738,0.49925040038753393,-0.10829649359652674,-0.0,0.0,-0.5556361921800195,5.579120973869592,4.9452
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.0,0.768728936384933,-0.07741233650143943,-0.0,0.0,-0.5556361921800195,0.13918227504726466,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.005836445572984154,5.4255009283550315,0.5157225880374898,-0.059269171103201915,-0.0,0.0,-0.5556361921800195,5.332154598682284,7.27324
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.005836445572984154,5.398319059976499,0.41031697446588694,-0.01971007712883136,-0.0,0.0,-0.5556361921800195,5.2391262107065195,5.57284
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.03261824205423867,0.24413317967495457,-0.011140428397747872,-0.0,0.0,-0.5556361921800195,-0.2865233315047836,0.00048
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.0,0.6888910165907434,-0.059269171103201915,-0.0,0.0,-0.5556361921800195,0.07748752065131248,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,5.398319059976499,0.3508403915890795,-0.03278544443269121,-0.0,0.0,-0.5556361921800195,5.160737814952868,4.32096
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.03968782989629226,0.0,0.24413317967495457,-0.011140428397747872,-0.0,0.0,-0.5556361921800195,-0.2829556110065205,0.0
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.043490989405651555,1.0785997884942355,-0.1498123644158021,-0.0,0.0,-0.5556361921800195,0.7271736003027374,0.00048
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.005836445572984154,0.0,0.3825297051632564,-0.03888275087711145,-0.0,0.0,-0.5556361921800195,-0.2061527923208904,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0338513843233081,0.0,0.768728936384933,-0.07741233650143943,-0.0,0.0,-0.5556361921800195,0.16953179202678226,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.0,0.3405853526956336,-0.03888275087711145,-0.0,0.0,-0.5556361921800195,-0.25043172301770683,0.0
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.005836445572984154,5.4255009283550315,0.6888910165907434,-0.07741233650143943,-0.0,0.26413175536764777,-0.5556361921800195,6.058341128859828,3.1928
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.03968782989629226,0.0,0.6151738446049515,-0.10829649359652674,-0.0,0.0,-0.5556361921800195,0.29795850037957894,0.0
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.03968782989629226,0.0,0.23792923010519842,-0.07741233650143943,-0.0,0.26413175536764777,-0.5556361921800195,0.2157297983425609,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.03968782989629226,5.311337081165196,0.14188648883086852,-0.01971007712883136,-0.0,0.0,-0.5556361921800195,4.917565130583506,1.5026
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.01196471342461752,0.0,0.558776226816804,-0.01971007712883136,-0.0,0.0,-0.5556361921800195,-0.004605329067429387,0.0
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.01196471342461752,0.0,0.6888910165907434,-0.07741233650143943,-0.0,0.26413175536764777,-0.5556361921800195,0.638968468356431,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.005836445572984154,0.005436373675706444,0.634322168635181,-0.07741233650143943,-0.0,0.0,-0.5556361921800195,0.012546459202412708,0.00052
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.005836445572984154,5.436373675706444,0.013479924968676503,-0.0018494510679476735,-0.0,0.0,-0.5556361921800195,4.898204403000138,3.88388
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.0,0.23481926743607967,-0.0,-0.0,0.0,-0.5556361921800195,-0.3173150574001493,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.0,0.3184003375237786,-0.00717370944558275,-0.03944815746795076,0.0,-0.5556361921800195,-0.2803558542259839,0.0
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.0035018673437904953,1.8103124340102457,0.9842705833968458,-0.10829649359652674,-0.03944815746795076,0.0,-0.5556361921800195,2.4017335531612662,0.30336
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.0,0.0,0.5098754036636441,-0.059269171103201915,-0.0,0.26413175536764777,-0.5556361921800195,0.46613130740295183,0.0
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.14394548504067087,0.0,5.430937302030738,0.5045833785301221,-0.0,-0.0,0.0,-0.5556361921800195,5.542968514995052,2.02608
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.0,0.23792923010519842,-0.07741233650143943,-0.03944815746795076,0.26413175536764777,-0.5556361921800195,0.14009567832210834,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.005836445572984154,5.430937302030738,0.4541093718561582,-0.03278544443269121,-0.0,0.0,-0.5556361921800195,5.30246148284717,8.85456
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.005836445572984154,5.436373675706444,0.2178757374193701,-0.03278544443269121,-0.0,0.0,-0.5556361921800195,5.3786937337409695,6.28212
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0338513843233081,0.0,0.5157225880374898,-0.059269171103201915,-0.0,0.0,-0.5556361921800195,-0.0653313909224234,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.045524275469276405,0.0,0.27635960738954557,-0.011140428397747872,-0.0,0.0,-0.5556361921800195,-0.24489273771894537,0.0
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.03968782989629226,0.0,0.4541093718561582,-0.03278544443269121,-0.0,0.0,-0.5556361921800195,0.21240507679462106,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.0,0.6558288630120053,-0.03278544443269121,-0.03944815746795076,0.0,-0.5556361921800195,0.031460936275134466,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0035018673437904953,0.0,0.9842705833968458,-0.10829649359652674,-0.0,0.0,-0.5556361921800195,0.32383976496409017,0.0
RidgeRegression,0.0,0.30702951165488135,0.0,0.0,0.0,-0.0,0.03968782989629226,0.0,0.9842705833968458,-0.10829649359652674,-0.0,0.0,-0.5556361921800195,0.6670552391714732,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.03968782989629226,0.03261824205423867,0.5200748870292333,-0.059269171103201915,-0.0,0.0,-0.5556361921800195,-0.022524404303457146,0.0011
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,5.354828070570847,0.9537936324732776,-0.1498123644158021,-0.0,0.0,-0.5556361921800195,5.603173146448303,3.53346
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.005836445572984154,5.430937302030738,0.768728936384933,-0.07741233650143943,-0.0,0.0,-0.5556361921800195,5.572454155307196,8.88056
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.005836445572984154,0.8698197881130311,0.6324317166821066,-0.00717370944558275,-0.0,0.0,-0.5556361921800195,0.9452780487425194,0.0104
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.0338513843233081,0.0,0.04133674722428595,-0.058075961021781065,-0.0,0.0,-0.5556361921800195,-0.5385240216542065,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.01196471342461752,0.0,0.7799183086152675,-0.058075961021781065,-0.0,0.0,-0.5556361921800195,0.17817086883808442,0.0
RidgeRegression,0.0,0.0,0.0,0.0,0.0,-0.0,0.03968782989629226,0.0,0.6888910165907434,-0.07741233650143943,-0.0,0.0,-0.5556361921800195,0.09553031780557675,0.0
