Model,promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Packsize,Wtd.Selling.Dist,WeekNum,Month,Segment_Xmas,Product.Type_Product.Type 3,Constant,y_pred,y_true
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,0.18428469131733838,0.0,0.2027965204483432,0.07522478256964032,-0.0,-0.0,-0.4606344776113556,0.0016715167239662598,0.0
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.17849935687373922,0.1571840014177298,0.0,0.21988694940828812,0.05982924702313995,-0.0,-0.0,-0.4606344776113556,0.15476507711154147,0.0
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,6.855551231108006,0.05390794197761301,0.07332631187506508,-0.0,-0.0,-0.4606344776113556,6.522151007349328,3.67794
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.17849935687373922,0.016260413939765163,0.0,0.12382408109828848,0.08319656397369378,-0.0,-0.0,-0.4606344776113556,-0.05885406172586899,0.0
SGDRegression,0.0,0.0,0.0,0.08655559185254326,-0.0,0.0,0.02710068989960858,6.42278597303205,0.18224439219237035,0.1428278175894361,-0.0,-0.5391961297906711,-0.4606344776113556,5.861683857163981,2.94736
SGDRegression,1.0338136317738411,0.0,0.0,0.0,-0.0,0.0,0.18428469131733838,0.0,0.23412553197855154,0.1428278175894361,-0.0,-0.5391961297906711,-0.4606344776113556,0.5952210652571406,0.0
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,0.18428469131733838,0.0,0.14787872439850114,0.12359922432378771,-0.0,-0.0,-0.4606344776113556,-0.004871837571728377,0.0
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,6.855551231108006,0.4885732209644196,0.4359216587129872,-0.0,-0.0,-0.4606344776113556,7.319411633174057,5.1261
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,0.1571840014177298,0.0,0.15083498374976773,0.08319656397369378,-0.0,-0.0,-0.4606344776113556,-0.06941892847016429,0.0
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,0.18428469131733838,0.0,0.19008235403969276,0.07522478256964032,-0.0,-0.0,-0.4606344776113556,-0.011042649684684158,0.0
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,0.02710068989960858,6.869289810729465,0.20915772779427133,0.1636868903440439,-0.0,-0.0,-0.4606344776113556,6.808600641156033,11.23096
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,6.855551231108006,0.4885732209644196,0.4359216587129872,-0.0,-0.0,-0.4606344776113556,7.319411633174057,3.75354
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,0.05555641429419761,0.0,0.11115171225531967,0.17105428593993144,-0.0,-0.0,-0.4606344776113556,-0.1228720651219069,0.0
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,0.05555641429419761,0.0,0.110912631882001,0.08319656397369378,-0.0,-0.0,-0.4606344776113556,-0.2109688674614632,0.0
SGDRegression,0.0,0.0,0.0,0.08655559185254326,-0.0,0.0,0.02710068989960858,6.42278597303205,0.3030551059235519,0.07332631187506508,-0.0,-0.0,-0.4606344776113556,6.452189194971464,2.60624
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.17849935687373922,0.016260413939765163,0.0,0.08348209041072444,0.09837100495392943,-0.0,-0.0,-0.4606344776113556,-0.08402161143319742,0.0
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,0.05555641429419761,0.0,0.24772807566266355,0.08319656397369378,-0.0,-0.0,-0.4606344776113556,-0.07415342368080063,0.0
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,0.05555641429419761,0.0,0.13523588417107224,0.07230915136759726,-0.0,-0.0,-0.4606344776113556,-0.19753302777848852,0.0
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,0.016260413939765163,0.006869289810729465,0.06871367757990973,0.05982924702313995,-0.0,-0.0,-0.4606344776113556,-0.30896184925781134,0.0
SGDRegression,1.0338136317738411,0.0,0.8186303219494165,0.0,-0.0,0.0,0.18428469131733838,0.0,0.22103386620151053,0.12359922432378771,-0.0,-0.0,-0.4606344776113556,1.9207272579545385,0.0
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.17849935687373922,0.18428469131733838,0.0,0.08348209041072444,0.09837100495392943,-0.0,-0.0,-0.4606344776113556,0.08400266594437583,0.0
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,0.21138538121694694,0.0,0.1076149008440147,0.1636868903440439,-0.0,-0.0,-0.4606344776113556,0.022052694793649963,0.0
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,0.016260413939765163,0.0,0.1076149008440147,0.1636868903440439,-0.0,-0.0,-0.4606344776113556,-0.17307227248353185,0.0
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,0.016260413939765163,0.07556218791802412,0.09022824665506607,0.09837100495392943,-0.6489123786476702,-0.0,-0.4606344776113556,-0.829125002792241,0.01008
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,0.18428469131733838,0.0,0.3030551059235519,0.07332631187506508,-0.0,-0.0,-0.4606344776113556,0.10003163150459976,0.0
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,6.855551231108006,0.1076149008440147,0.1636868903440439,-0.0,-0.0,-0.4606344776113556,6.666218544684709,3.37092
SGDRegression,0.0,0.0,0.0,0.08655559185254326,-0.0,0.0,0.02710068989960858,6.862420520918737,0.07345641052987523,0.07230915136759726,-0.0,-0.0,-0.4606344776113556,6.661207886957006,9.59712
