Model,display_bronze,display_platinum,within_promo_ins,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,within_Price,promo_catalogue,display_silver,display_gold,within_promo_catalogue,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
BayesianRegression,0.0,0.0,-0.0,0.0,-0.1473565969739482,0.0,-0.40140312355123947,0.6908933931326393,-0.0,-0.9827772357130329,-0.0,-0.0,4.0919735873654135,-0.1502017101782506,0.0,0.016156899418521487,-0.0,-0.0,-0.0,2.626746840611303,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.6869420340021756,5.05709002010923,7.76568
BayesianRegression,0.0,0.0,-0.0,0.0,-0.7030939979643601,0.0,-0.16698110551606446,0.12906799651928427,-0.0,-0.18359574733100614,-0.0,-0.0,0.14477325907432262,-0.21045631086965394,0.0,0.01766137269244152,-0.0,-0.0,-0.11275663190967741,1.600978491745356,0.0,0.0,0.0,0.003012610604774747,-0.0,-0.0,-0.0,-0.6869420340021756,-0.16833209695675844,0.00416
BayesianRegression,0.0,0.0,-0.00013142228116139274,0.0,-0.17713275054130156,0.0,-0.6987267619167381,0.6908933931326393,-0.0,-0.9827772357130329,-0.0,-0.0,4.202682550186954,-0.10132103802197592,0.0,0.0190065931364432,-0.0,-0.0,-0.0,0.7059592452478202,0.0,0.0,0.0,0.0029844553654777874,-0.0,-0.0,-0.3680835608277832,-0.6869420340021756,2.606411433765166,3.43044
BayesianRegression,0.0,0.0,-0.0,0.0,-0.28778377790678694,0.0,-0.5314214212443311,0.3492428141110045,-0.0,-0.4967884927780166,-0.0,-0.0,4.045135180017838,-0.11367157526999176,0.0,0.019001899966570486,-0.7368216490250757,-0.0,-0.11275663190967741,1.1468722138438567,0.0,0.0,0.0,0.003012610604774747,-0.0,-0.0,-0.0,-0.6869420340021756,2.597079136407989,2.48352
BayesianRegression,0.0,0.0,-0.0,0.0,-0.4602088149312501,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.004258037031597725,-0.13292417241786217,0.0,0.018201034170877196,-0.0,-0.0,-0.32790186053685516,0.7695414851217051,0.0,0.0,0.0,0.008760820588983182,-0.0,-0.22599576668596214,-0.0,-0.6869420340021756,-1.033211271660942,0.0
BayesianRegression,0.0,0.0,-0.0,0.0,-0.8285592113011234,0.0,-0.41502100011759885,0.0,-0.0,-0.0,-0.0,-0.0,4.104747698460207,-0.1524088404088846,0.0,0.018792885738403993,-0.0,-0.0,-0.0,1.6397884617452076,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.6869420340021756,3.6803979601140355,3.185
BayesianRegression,0.0,0.0,-0.0,0.0,-0.2993393941623452,0.0767344639892316,-0.5458498857015444,0.3492428141110045,-0.0,-0.4967884927780166,-0.0,-0.0,4.066425365175827,-0.15625029542434973,0.0,0.018343691771071237,-0.7368216490250757,-0.0,-0.0,1.2030637383049172,0.0,0.0,0.0,0.0029844553654777874,-0.0,-0.0,-0.0,-0.6869420340021756,2.7948027776240223,3.224
BayesianRegression,0.0,0.0,-0.00013142228116139274,0.0,-0.6274106505738346,0.0,-0.19875615083756878,0.0,-0.0,-0.0,-0.0,-0.0,0.11070896282154084,-0.001591732959499782,0.5197366649424848,0.019027548370250363,-0.0,-0.0,-0.0,1.5895960772648146,0.0,0.0,0.0,0.0,-0.1032698222391986,-0.0,-0.0,-0.6869420340021756,0.6209674405056519,0.01404
BayesianRegression,0.0,0.0,-0.0,0.0,-0.5531607336086453,0.11633934862883502,-0.5768699263018517,0.0,-0.0,-0.0,-0.0,-0.0,4.074941439239023,-0.09483834378692231,0.0,0.016111115442053302,-0.0,-0.0,-0.0,1.3105400778679874,0.0,0.0,0.0,0.004524819425079226,-0.6240447829597289,-0.2273439360947638,-0.0,-0.6869420340021756,2.7592570438488906,5.01644
BayesianRegression,0.0,0.0,-8.127430545507183e-05,0.0,-0.5148208864428019,0.0,-0.6857573556630637,0.0,-0.0,-0.0,-0.0,-0.0,4.07919947627062,-0.09929519607352176,0.0,0.018900414053703456,-0.0,-0.0,-0.0,1.279016900316666,0.0,0.0,0.0,0.005776365223505395,-0.0,-0.22599576668596214,-0.3680835608277832,-0.6869420340021756,2.8019170818637327,2.86728
BayesianRegression,0.0,0.0,-5.360645678951546e-05,0.0,-0.746567002746033,0.22525278138774438,-0.2895419946132928,0.0,-0.3317973199621494,-0.0,-0.0,-0.0,1.5243772573119854,-0.2389914687190739,0.0,0.011487351569287941,-0.0,-0.0,-0.0,0.7003630917911692,0.0,0.0,0.0,0.005776365223505395,-0.0,-0.0,-0.0,-0.6869420340021756,0.173363420784178,0.01872
BayesianRegression,0.0,0.0,-0.0,0.0,-0.5203693615199476,0.14851831739851276,-0.24074460358384128,0.0,-1.7760915362679761,-0.0,-0.0,-0.0,4.0493932170494364,-0.0582574263176914,0.0,0.01906856231593622,-0.0,-0.0,-0.0,1.4804988668760193,0.0,0.0,0.0,0.005776365223505395,-0.0,-0.22599576668596214,-0.0,-0.6869420340021756,2.194854600485816,2.08104
BayesianRegression,0.0,0.0,-0.0,0.0,-0.27658233849967606,0.0,-0.259874477808011,0.0,-0.0,-0.0,-0.0,-0.0,4.02384499485985,-0.06071737725510013,0.0,0.019043379704580223,-0.0,-0.0048347376467838266,-0.0,0.9192145332762223,0.0,0.0,0.0,0.0029844553654777874,-0.2000852805884473,-0.22599576668596214,-0.0,-0.6869420340021756,3.2500553507199745,2.8236
