Model,display_bronze,display_platinum,within_promo_ins,within_display_gold,within_display_bronze,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07507813727435644,0.0,0.0,0.0,0.0,0.0,0.38842778097093517,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.6945845793622566,0.44190977777777773
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013161879992715356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.2442405411096803,0.1313840909090909
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08216551343305567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002516776573397079,0.23107866111696493,0.3157609511234177,0.5160023333333333
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055545809081059834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.2866244701980248,0.27129555555555557
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006895176127276901,0.0,0.0,0.0,0.0,0.0,0.38842778097093517,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.626401618215177,0.5199288888888889
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002306400377068232,0.0,0.0,0.0,0.0,0.0,0.38842778097093517,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.6218128424649684,0.5373495555555555
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07897018791065906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.310048849027624,0.31890488888888896
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08185318838199433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.31293184949895925,0.42862988888888887
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07654366251395187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.3076223236309168,0.5625008888888888
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07731246263964126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.30839112375660616,0.46953
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07551058734505667,0.0,0.0,0.0,0.0,0.0,0.38842778097093517,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.6950170294329567,0.9097176666666668
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007688001256894106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.23184746124265435,0.112378
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07656768751787968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.30764634863484464,0.11150655555555554
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0760871874393238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.3071658485562887,0.17003633333333332
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008649001414005869,0.0,0.0,0.0,0.0,0.0,0.38842778097093517,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.6203713422293007,0.42374744444444445
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07793711274176392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.30901577385872886,0.15209522222222221
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07894616290673127,0.0,0.0,0.0,0.0,0.0,0.38842778097093517,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.6984526049946314,0.821558
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024889904069194647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.25596856518615957,0.2366731111111111
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07577486238826245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.3068535235052274,0.6364202222222223
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002931050479190878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.2340097115961558,0.24264477777777776
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033394755459633775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.2344181366629283,0.19237200000000002
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030511754988298482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002516776573397079,0.23107866111696493,0.23664661318919186,0.22425511111111113
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007447751217616166,0.0,0.0,0.0,0.0,0.0,0.38842778097093517,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.6202512172096617,0.3881062222222222
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06851931120206865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.29959797231903357,0.24593344444444445
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054512733912164706,0.0,0.0,0.0,0.0,0.0,0.38842778097093517,0.0,0.26132224713775565,0.0,0.0,0.0,0.23107866111696493,0.9353414231378204,1.0000656666666667
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07923446295386476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.31031312407082967,0.24731766666666666
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024865879065266855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002516776573397079,0.23107866111696493,0.2584613167556289,0.38821277777777785
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07563071236469567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.3067093734816606,0.3240476666666667
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007688001256894106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.23184746124265435,0.12280866666666666
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01144190812061192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.24252056923757684,0.21644738636363636
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009850251610395574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.2320636862780045,0.16061766666666666
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07238733683444351,0.0,0.0,0.0,0.0,0.0,0.38842778097093517,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.6918937789223436,0.6407101111111111
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038440006284470533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23107866111696493,0.234922661745412,0.13377544444444445
