Model,display_bronze,display_platinum,within_promo_ins,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,within_Price,promo_catalogue,display_silver,display_gold,within_promo_catalogue,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
RidgeRegression,0.0,0.0,0.0,0.0,-0.05562573848621508,0.0,-0.055888962143167346,0.5370235772859263,-0.0,-0.35101303769436626,-0.0,-0.0,3.3822084755399726,-0.09607440148319572,0.0,0.22824703343633662,-0.0,0.0,-0.0,1.8718500287155169,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.9793593226504647,4.481367652520342,7.76568
RidgeRegression,0.0,0.0,0.0,0.0,-0.26541141465765106,0.0,-0.023249447095097825,0.10032308586660162,-0.0,-0.06557386418466182,-0.0,-0.0,0.11966190236041525,-0.13461540538498598,0.0,0.24950058913173523,-0.0,0.0,-0.017782152753771163,1.1408756981883525,0.0,0.0,0.0,-0.07317848695722332,-0.0,-0.0,-0.0,-0.9793593226504647,0.05119118186324867,0.00416
RidgeRegression,0.0,0.0,0.09741032807256188,0.0,-0.06686595823528954,0.0,-0.09728652133968152,0.5370235772859263,-0.0,-0.35101303769436626,-0.0,-0.0,3.4737146361685256,-0.06480857024906897,0.0,0.26850439473253734,-0.0,0.0,-0.0,0.5030746827439166,0.0,0.0,0.0,-0.07249457586416516,-0.0,-0.0,-0.3842837278902017,-0.9793593226504647,2.8636159050802297,3.43044
RidgeRegression,0.0,0.0,0.0,0.0,-0.10863568716403031,0.0,-0.07399192968711739,0.27146246763903964,-0.0,-0.17743516191143788,-0.0,-0.0,3.343494330658662,-0.07270841687991549,0.0,0.26843809475299846,-0.5966443935171872,0.0,-0.017782152753771163,0.8172743384425464,0.0,0.0,0.0,-0.07317848695722332,-0.0,-0.0,-0.0,-0.9793593226504647,2.6009336799720986,2.48352
RidgeRegression,0.0,0.0,0.0,0.0,-0.17372452753467502,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0035194677164828024,-0.0850230685958223,0.0,0.2571243372483824,-0.0,0.0,-0.051711379397912774,0.5483841186186089,0.0,0.0,0.0,-0.2128066581819042,-0.0,-0.08532804095315805,-0.0,-0.9793593226504647,-0.7789250737304628,0.0
RidgeRegression,0.0,0.0,0.0,0.0,-0.31277336036966996,0.0,-0.05778503355674824,0.0,-0.0,-0.0,-0.0,-0.0,3.3927668786894216,-0.09748616114726334,0.0,0.26548536995789956,-0.0,0.0,-0.0,1.1685321294574442,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.9793593226504647,3.3793805003806185,3.185
RidgeRegression,0.0,0.0,0.0,0.0,-0.1129978243270674,0.0787080333983159,-0.0760008624943637,0.27146246763903964,-0.0,-0.17743516191143788,-0.0,-0.0,3.361091669241076,-0.09994329356604503,0.0,0.25913964805759065,-0.5966443935171872,0.0,-0.0,0.8573170654575055,0.0,0.0,0.0,-0.07249457586416516,-0.0,-0.0,-0.0,-0.9793593226504647,2.7128434494627967,3.224
RidgeRegression,0.0,0.0,0.09741032807256188,0.0,-0.2368416581882408,0.0,-0.027673613726786457,0.0,-0.0,-0.0,-0.0,-0.0,0.09150616062855285,-0.0010181294954866701,0.2364791890851095,0.2688004273949656,-0.0,0.0,-0.0,1.132764458634222,0.0,0.0,0.0,-0.0,-0.01855244785193389,-0.0,-0.0,-0.9793593226504647,0.5635153919024996,0.01404
RidgeRegression,0.0,0.0,0.0,0.0,-0.20881300831069913,0.11933153450712411,-0.08031990679938089,0.0,-0.0,-0.0,-0.0,-0.0,3.368130604674042,-0.060662006485632386,0.0,0.22760024740783646,-0.0,0.0,-0.0,0.9339059419289635,0.0,0.0,0.0,-0.10991113114889559,-0.11210979201954341,-0.08583706223356935,-0.0,-0.9793593226504647,3.011956098869781,5.01644
RidgeRegression,0.0,0.0,0.06024059762382116,0.0,-0.19434007424568606,0.0,-0.09548073904103323,0.0,-0.0,-0.0,-0.0,-0.0,3.371650072390524,-0.0635127690729951,0.0,0.2670044125874139,-0.0,0.0,-0.0,0.9114421628192443,0.0,0.0,0.0,-0.14031208231773903,-0.0,-0.08532804095315805,-0.3842837278902017,-0.9793593226504647,2.6677204892497253,2.86728
