Model,promo_catalogue,promo_ins,display_platinum,display_gold,display_silver,display_bronze,Packsize,Wtd.Selling.Dist,WeekNum,Month,Segment_Sharepacks,Product.Type_Product.Type 3,Constant,y_pred,y_true
ElasticNetRegression_Positive,0.0,0.19292166388746343,0.0,0.0,0.0,0.0,0.0,0.04134195761709584,0.15192572238561594,0.0,0.0,0.0,-0.5718768519218532,-0.185687508031678,0.00154
ElasticNetRegression_Positive,0.0,0.19292166388746343,0.0,0.0,0.0,0.0,0.0,0.0,0.12867121144167015,0.0,0.0,0.0,-0.5718768519218532,-0.2502839765927196,0.0
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5599131573136655,0.0,0.0,0.0,-0.5718768519218532,-0.011963694608187692,0.0
ElasticNetRegression_Positive,0.5785784528089037,0.0,0.20745198571943194,0.0,0.0,0.0,0.0,2.5812884787174215,0.9090381764274964,0.0,0.0,0.0,-0.5718768519218532,3.7044802417514,10.53536
ElasticNetRegression_Positive,0.0,0.19292166388746343,0.0,0.0,0.0,0.0,0.0,2.0981043490676137,0.19373758977246966,0.0,0.0,0.0,-0.5718768519218532,1.9128867508056935,1.40756
ElasticNetRegression_Positive,0.0,0.19292166388746343,0.0,0.0,0.0,0.0,0.0,2.5812884787174215,0.27971370992223327,0.0,0.0,0.0,-0.5718768519218532,2.482047000605265,2.8534
ElasticNetRegression_Positive,0.5785784528089037,0.0,0.0,0.0,0.0,0.0,0.0,2.547698138153531,0.24836289489925226,0.0,0.0,0.0,-0.5718768519218532,2.8027626339398335,3.6443
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8371332416096962,0.13420219434443165,0.0,0.0,0.0,-0.5718768519218532,1.3994585840322746,0.32736
ElasticNetRegression_Positive,0.5785784528089037,0.0,0.20745198571943194,0.0,0.0,0.0,0.0,2.547698138153531,0.2810973468834718,0.0,0.0,0.0,-0.5718768519218532,3.042949071643485,2.948
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5502820105045996,0.08264367434428888,0.0,0.0,0.0,-0.5718768519218532,2.0610488329270353,1.18844
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.578704606366353,0.118843812101485,0.0,0.0,0.0,-0.5718768519218532,2.125671566545985,1.15918
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30483774648916034,0.0,0.0,0.0,-0.5718768519218532,-0.2670391054326929,0.0
ElasticNetRegression_Positive,0.0,0.19292166388746343,0.0,0.0,0.0,0.0,0.0,0.0,0.15192572238561594,0.0,0.0,0.0,-0.5718768519218532,-0.22702946564877385,0.0
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5192755422917776,0.011026041632020445,0.0,0.0,0.0,-0.5718768519218532,1.9584247320019448,0.8624
ElasticNetRegression_Positive,0.5785784528089037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48690124504254223,0.0,0.0,0.0,-0.5718768519218532,0.4936028459295928,0.0
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02067097880854792,0.13420219434443165,0.0,0.0,0.0,-0.5718768519218532,-0.4170036787688737,0.00088
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011026041632020445,0.0,0.0,0.0,-0.5718768519218532,-0.5608508102898327,0.0
ElasticNetRegression_Positive,0.0,0.19292166388746343,0.0,0.0,0.0,0.0,0.0,2.5554497552067366,0.2814788446430853,0.0,0.0,0.0,-0.5718768519218532,2.457973411815432,2.06404
ElasticNetRegression_Positive,0.5785784528089037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4248555309087197,0.0,0.0,0.0,-0.5718768519218532,0.43155713179577015,0.0
ElasticNetRegression_Positive,0.5785784528089037,0.0,0.20745198571943194,0.0,0.0,0.0,0.0,0.0,0.507085080449722,0.0,0.0,0.0,-0.5718768519218532,0.7212386670562044,0.0
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30483774648916034,0.0,0.0,0.0,-0.5718768519218532,-0.2670391054326929,0.0
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5812884787174215,0.11532728840922624,0.0,0.0,0.0,-0.5718768519218532,2.124738915204795,1.48874
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5812884787174215,0.31084178083302044,0.0,0.0,0.0,-0.5718768519218532,2.320253407628589,1.63328
ElasticNetRegression_Positive,0.5785784528089037,0.0,0.0,0.0,0.0,0.0,0.0,1.4753911124601078,0.2986302756166354,0.0,0.0,0.0,-0.5718768519218532,1.7807229889637939,0.23694
ElasticNetRegression_Positive,0.5785784528089037,0.0,0.20745198571943194,0.0,0.0,0.0,0.0,0.02842259586175339,0.5195266500321444,0.0,0.0,0.0,-0.5718768519218532,0.7621028325003801,0.00286
ElasticNetRegression_Positive,0.0,0.19292166388746343,0.0,0.0,0.0,0.0,0.0,0.0,0.3249672725850459,0.0,0.0,0.0,-0.5718768519218532,-0.05398791544934389,0.0
ElasticNetRegression_Positive,0.5785784528089037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6247311424478149,0.0,0.0,0.0,-0.5718768519218532,0.6314327433348653,0.0
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11532728840922624,0.0,0.0,0.0,-0.5718768519218532,-0.456549563512627,0.0
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818118221628022,0.0,0.0,0.0,-0.5718768519218532,-0.49006502975905103,0.0
ElasticNetRegression_Positive,0.0,0.19292166388746343,0.0,0.0,0.0,0.0,0.0,2.0283397955887645,0.507085080449722,0.0,0.0,0.0,-0.5718768519218532,2.1564696880040968,3.03226
