Model,display_bronze,display_platinum,within_display_bronze,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.003380680960755083,0.0,-0.0308120104658883,0.0,0.0,1.4758072407085852,0.0,0.5139297128896769,0.014759638740617522,0.0,0.0,0.8593634887252116,2.836428751558958,3.7464425806451613
SGDRegression,0.0,0.0,0.009138185288893541,0.07773537757909815,-0.0,0.0,-0.0,0.3361108597298099,0.0,-0.6594418622636106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8593634887252116,0.6229060490594027,0.4509258064516129
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0002668958653226515,0.0,-0.606369210892232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8593634887252116,0.25326117369830237,0.4737761290322581
SGDRegression,0.0,0.0,0.0,0.2281909470870301,-0.0,0.0,-0.0,0.33566603328760536,0.0,-0.06096509301123136,0.0,0.30579398289132653,1.4758072407085852,0.31146627764297385,0.0,0.0,0.0,0.0,0.8593634887252116,3.455322877331501,4.630576774193548
SGDRegression,0.0,0.0,0.0,0.0,-0.0014574624393626457,0.0,-0.0,0.4087065350976037,0.0,-0.6944659403103222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8593634887252116,0.5721466210731305,0.43774193548387097
SGDRegression,0.029289203407210224,0.0,0.008063104666670774,0.0,-0.0,0.05122917797680784,-0.0,0.24492143907786307,0.0,-0.2472016891935986,0.0673052944218211,0.0,1.4758072407085852,0.0,0.0,0.0,0.0,0.0,0.8593634887252116,2.488777259790571,1.6364406451612903
SGDRegression,0.029289203407210224,0.0,0.008063104666670774,0.07773537757909815,-0.0,0.0,-0.0,0.0019572363457003054,0.0,-0.12491109032314447,0.0,0.0,1.4758072407085852,0.0,0.0,0.0,0.0,0.0,0.8593634887252116,2.3273045611093317,1.7090238709677419
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.05122917797680784,-0.12205280070618003,0.4077279169247535,0.0,-0.6553883441045814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8593634887252116,0.5408794388160116,0.4161406451612903
SGDRegression,0.0,0.0,0.009138185288893541,0.0,-0.0,0.05122917797680784,-0.0,0.1969691486082052,0.0,-0.6610145671364156,0.0673052944218211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8593634887252116,0.5229907278845236,0.5355090322580646
SGDRegression,0.0,0.0,0.0,0.0,-0.002874119478718791,0.048828297450810146,-0.0,0.24936970349990933,0.0,-0.21995147491766448,0.0,0.0,1.4758072407085852,0.0,0.0,0.0,0.00041328076027380656,0.0,0.8593634887252116,2.410956416748407,1.7330651612903225
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.05122917797680784,-0.0,0.0032917156723141247,0.0,-0.5558775846246903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2598346814786526,0.8593634887252116,0.6178414792282958,0.47698903225806455
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.2452773002316268,0.0,-0.7035319653979124,0.0,0.0,0.0,0.0,0.0,0.010167751132425403,0.00043360171719659273,0.0,0.8593634887252116,0.411710176408548,0.43813290322580645
SGDRegression,0.0,0.0,0.0,0.0,-0.0,0.05122917797680784,-0.0,0.24767936301953178,0.0,-0.35396151827429523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2598346814786526,0.8593634887252116,1.0641451929259085,1.1240129032258064
SGDRegression,0.029289203407210224,0.0,0.0322524186666831,0.15186169632576307,-0.0,0.0,-0.0,0.275602601551523,0.0,-0.3867586234304448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2598346814786526,0.8593634887252116,1.2214454667245986,1.7370026666666667
SGDRegression,0.0,0.0,0.00860064497778216,0.0,-0.0,0.0,-0.0,0.45105401239548343,0.3700235018633132,-0.10316140070105462,0.0,0.0,1.4758072407085852,0.0,0.5139297128896769,0.014759638740617522,0.00023778158684974445,0.0,0.8593634887252116,3.5906146211864653,5.365867741935484
SGDRegression,0.029289203407210224,0.0,0.0322524186666831,0.0,-0.0,0.0,-0.0,0.33949154069056514,0.0,-0.36851600889112424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2598346814786526,0.8593634887252116,1.1517153240771985,1.4727329032258063
SGDRegression,0.0,0.0,0.0,0.0,-0.0014574624393626457,0.0,-0.0,0.5057676647866516,0.3700235018633132,-0.445958246213303,0.0,0.0,0.0,0.0,0.0,0.0,0.00023778158684974445,0.2598346814786526,0.8593634887252116,1.5478114097880131,1.254127741935484
SGDRegression,0.0,0.0,0.009508652260064903,0.0,-0.0028208950439277017,0.0,-0.0,0.3358439638644873,0.0,-0.6759632894084252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8593634887252116,0.5259319203974109,0.47141870967741933
SGDRegression,0.029289203407210224,0.0,0.032132179386566075,0.0,-0.0,0.0,-0.12205280070618003,0.4047920624062031,0.0,-0.16153254910912232,0.0,0.0,1.4758072407085852,0.0,0.0,0.014759638740617522,0.0,0.0,0.8593634887252116,2.5325584635590914,1.591356129032258
