Model,display_bronze,within_promo_ins,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,promo_ins,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,within_Price,display_silver,display_gold,within_promo_catalogue,cross_box_display_bronze,cross_box_promo_ins,display_platinum,Constant,y_pred,y_true
RidgeRegression,0.0,-0.0,-0.0,0.030438891881595445,0.34099562945379497,-0.11490580640843182,-0.0,0.0,0.0,0.21792759843914505,-0.0,-0.0,0.06116717441939894,0.031047926219586457,-0.0,0.23008345239306222,-0.0,-0.0,0.0,0.0,0.2007057752531584,0.0,-0.023806844495684,-0.11091890586988835,0.0,0.2481462425485057,0.0,1.5331071452159368,2.6439882790501796,3.2265272727272727
RidgeRegression,0.0,-0.039638573251841155,-0.007699793286867431,0.021113352933025055,0.34099562945379497,-0.062449854638261394,-0.1574745226685315,0.0,0.0,0.0,-0.00238975232640545,-0.0,0.023574848474143387,0.024014331947428615,-0.0,0.1666156752702184,-0.0,-0.0,0.0,0.0,0.2063597297421748,0.0,-0.023806844495684,-0.0,0.0,0.0,0.0,1.5331071452159368,2.0223213723691313,2.2323763636363636
RidgeRegression,0.0,-0.020037080984447175,-0.0,0.029950263731477803,0.0,-0.10230897797757012,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0015928951671719158,0.0068740852653714135,-0.0,0.1217335820912818,-0.0,-0.0,0.0,0.0,0.3018518647669377,0.0,-0.0,-0.0,0.0,0.0,0.0,1.5331071452159368,1.8727637772761603,1.7334163636363635
RidgeRegression,0.0,-0.0,-0.0,0.010686456894718963,0.0,-0.11589082156392772,-0.15601642523641548,0.0,0.0,0.21792759843914505,-0.0,-0.0,0.01720326780545586,0.03425344375981666,-0.0,0.2114676836392306,-0.0,-0.0,0.0,0.0,0.43980241128418257,0.0,-0.0,-0.0,0.0,0.0,0.0,1.5331071452159368,2.1925407602381433,2.315550909090909
RidgeRegression,0.0,-0.01960149226739398,-0.0,0.019403663624363767,0.0,-0.042241996091461155,-0.1170123189273116,0.0,0.0,0.0,-0.0,-0.0,0.0009557371003030111,0.008066219887770992,-0.0,0.210948868939193,-0.0,-0.0,0.0,0.0,0.4432200768252172,0.0,-0.0,-0.0,0.03922505025317932,0.0,0.0,1.5331071452159368,2.0760709545597975,2.1115963636363637
RidgeRegression,0.0,-0.0,-0.0,0.02088058090683828,0.0,-0.08800731562373464,-0.08060848637214799,0.0,0.0,0.0,-0.0012232729115257527,-0.3714087221822342,0.3749675223522521,0.04727420302447052,-0.0,0.1682714100912957,-0.0,-0.0,0.0,0.0,0.47659412562039855,0.0,-0.0,-0.0,0.0,0.0,0.0,1.5331071452159368,2.0798471901215496,2.1109963636363633
RidgeRegression,0.0,-0.0,-0.0,0.02955198651175068,0.1723714170865337,-0.07135677097602408,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.02293769040727476,0.049353815643545594,-0.0,0.026262798033344074,-0.0,-0.09837453818183302,0.0,0.0,0.19110562915240978,0.0,-0.0,-0.11091890586988835,0.0,0.0,0.0,1.5331071452159368,1.74404026702305,1.8653672727272728
RidgeRegression,0.0,-0.039638573251841155,-0.0,0.03216661039580514,0.34099562945379497,-0.07935054781485681,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.01879616297262778,0.0448634418991735,-0.0,0.2315630833313469,-0.0,-0.0,0.0,0.0,0.32154210349385887,0.0,-0.0,-0.0,0.0,0.0,0.0,1.5331071452159368,2.404045055695846,1.9651254545454548
RidgeRegression,0.0,-0.0,-0.0,0.02102410388730787,0.0,-0.12007713597478561,-0.08060848637214799,0.0,0.0,0.0,-0.0,-0.0,0.019751900072930928,0.04930083188254999,-0.0,0.12133304315468214,-0.12917408389103854,-0.10056063903031819,0.0,0.0,0.18365927129907267,0.0,-0.0,-0.056068897472690817,0.02702170128552353,0.0,0.0,1.5331071452159368,1.4687087540570227,1.4871563636363638
RidgeRegression,0.0,-0.0,-0.0,0.027195245255462276,0.34076142915884045,-0.08687075967508547,-0.1170123189273116,0.0,0.0,0.0,-0.0,-0.3714087221822342,0.12137861173849446,0.04970759263102614,-0.0,0.20153995313346912,-0.0,-0.0,0.0,0.0,0.16607622750913845,0.0,-0.0,-0.11084272530267003,0.03922505025317932,0.0,0.0,1.5331071452159368,1.7928567288082458,1.6338854545454546
RidgeRegression,0.0,-0.0,-0.0,0.025170813206180656,0.1723714170865337,-0.0772289767107116,-0.08060848637214799,0.0,0.061612420044382374,0.0,-0.0,-0.0,0.0009557371003030111,0.016742310750790718,-0.0,0.2095412750380334,-0.0,-0.09837453818183302,0.0,0.0,0.1434809520286207,0.0,-0.0,-0.11091890586988835,0.0,0.0,0.0,1.5331071452159368,1.7958511633362004,1.6973145454545453
