Model,display_bronze,display_platinum,within_promo_ins,within_display_gold,cross_box_Price,within_display_bronze,cross_box_Wtd.Selling.Dist,cross_box_promo_catalogue,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,within_Wtd.Selling.Dist,Product.Type_Product.Type 3,Price,Month_3,within_display_platinum,within_display_silver,within_Price,promo_catalogue,display_silver,display_gold,within_promo_catalogue,cross_box_display_bronze,cross_box_promo_ins,promo_ins,Constant,y_pred,y_true
LassoRegression,0.0,0.0,-0.0,0.3416549815949175,0.1984294716685166,0.0,-0.16516339096288163,0.07719895937348414,0.0,0.0,-0.0,-0.4131761385082968,0.013483273035133666,-0.0,0.0,-0.6246766110725068,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.894828633570407,0.0,0.0,0.0,1.4961356640680412,0.029057575626000975,0.32448
LassoRegression,0.0,0.0,-0.0,0.0,0.3059553827432303,0.0,-0.006895571572700214,0.0,0.0,0.0,-0.0,-0.0,0.10786618428107546,-0.0,0.0,-0.6199193700407137,-0.0,-0.0,0.0,-0.023011411926795185,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.4961356640680412,1.2601308775521378,0.952848
LassoRegression,0.0,0.0,-0.0,0.0,0.3065910246741915,0.0,-0.1766422466348018,0.0,0.0,0.0,-0.0,-0.4131761385082968,0.013483273035133666,-0.0,0.0,-0.6232522127069112,-0.0,-0.0,0.2648292395052316,-0.019315141712603127,0.0,0.0,0.0,-0.3052263364994203,0.0,0.0,0.0,1.4961356640680412,0.5434271252205647,0.7744880000000001
LassoRegression,0.0,0.0,-0.22871063498268374,0.0,0.20235924347542,0.0,-0.1669388974157328,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.6281116441091625,-0.0,-0.0,0.0,-0.020342172185494535,0.0,0.0,0.0,-0.5907606512892007,0.0,0.026866219921408675,0.7320023589649028,1.4961356640680412,0.8224994864474985,0.8451040000000001
LassoRegression,0.0,0.0,-0.0,0.1777707835779379,0.21872144772636393,0.0,-0.028655848332060117,0.03817530958029436,0.0,0.0,-0.0,-0.0,0.10786618428107546,-0.0,0.0,-0.6279591131789802,-0.0,-0.0,0.0,-0.026669133613244585,0.0,0.0,0.0,-0.3052263364994203,0.07676157173226573,0.0,0.0,1.4961356640680412,1.1269205293422733,1.529528
LassoRegression,0.0,0.0,-0.3829573422965868,0.0,0.07160700089990475,0.0,-0.1758577205277281,0.07719895937348414,0.0,0.0,-0.0,-0.0,0.017977697380178986,-0.0,0.0,-0.6276121686161218,-0.0,-0.0,0.0,-0.011428940496227624,0.0,0.0,0.0,-0.3052263364994203,0.0,0.0,0.7320023589649028,1.4961356640680412,0.8918391722504274,0.966056
LassoRegression,0.0,0.0,-0.0,0.0,0.16297950510964068,0.240472577611165,-0.005987172922404493,0.0,0.0,0.0,-0.0,-0.0,0.10786618428107546,-0.0,0.0,-0.6219052109366082,-0.0,-0.0,0.0,-0.009892668638848011,0.0,0.0,0.0,-0.44307048846690056,0.0,0.04074710021413649,0.0,1.4961356640680412,0.9673454903192976,1.029912
LassoRegression,0.0,0.0,-0.0,0.0,0.2477848908119434,0.0,-0.05714653327315705,0.03817530958029436,0.0,0.0,-0.0,-0.0,0.02247212172522431,-0.0,0.0,-0.6273412471917522,-0.0,-0.0,0.0,-0.01208231899190272,0.0,0.0,0.0,-0.3082187515631401,0.020469752461937527,0.0,0.0,1.4961356640680412,0.8202488876274887,1.6001439999999998
LassoRegression,0.0,0.0,-0.0,0.3474457439948313,0.18977494418452984,0.0,-0.11636031020376296,0.0,0.0,0.0,-0.0,-0.0,0.044944243450447854,-0.0,0.0,-0.5959310002058807,-0.0,-0.0,0.0,-0.025054926143068278,0.0,0.0,0.0,-0.5965524223802714,0.1549579391978448,0.04067595913334771,0.0,1.4961356640680412,0.9400358350960594,1.230008
LassoRegression,0.0,0.0,-0.0,0.0,0.17304487819054584,0.0,-0.14171018944615232,0.0,0.0,0.0,-0.0,-0.0,0.10337175993603014,-0.0,0.0,-0.6194347427030604,-0.0,-0.0,0.0,-0.01250923690486804,0.0,0.0,0.0,-0.0,0.0,0.04074710021413649,0.0,1.4961356640680412,1.0396452333546728,0.7416240000000001
LassoRegression,0.0,0.0,-0.05850737173975628,0.0,0.21406765934585895,0.0,-0.044717988103200206,0.0,0.0,0.0,-0.0,-0.0,0.017977697380178986,-0.0,0.30222803200795173,-1.007790824087989,-0.0,-0.0,0.0,-0.015643918780361084,0.0,0.0,0.0,-0.5907606512892007,0.0,0.0,0.7320023589649028,1.4961356640680412,1.0449906577664265,1.1599119999999998
LassoRegression,0.0,0.0,-0.16650092510253284,0.0,0.28257343260953,0.1672829935321241,-0.1014103220512094,0.0,0.0,0.0,-0.0,-0.0,0.02247212172522431,-0.0,0.0,-0.6283779004291518,-0.0,-0.0,0.0,-0.0046295438016033825,0.0,0.0,0.0,-0.0,0.02899881598774483,0.0,0.0,1.4961356640680412,1.096544336538167,0.7468239999999999
LassoRegression,0.0,0.0,-0.0,0.3440724843443961,0.1914534295145253,0.0,-0.11202592887830706,0.0,0.0,0.0,-0.0,-0.0,0.03146097041531342,-0.0,0.0,-0.6036572162865088,-0.0,-0.0,0.0,-0.027100769354726946,0.0,0.0,0.0,-0.5907606512892007,0.0,0.04067595913334771,0.0,1.4961356640680412,0.7702539416668802,0.328328
