Model,display_bronze,within_display_bronze,promo_ins,cross_box_display_gold,cross_box_display_platinum,cross_box_display_silver,Month_2,Wtd.Selling.Dist,Price,Month_3,within_display_platinum,within_display_silver,promo_catalogue,display_silver,display_gold,cross_box_display_bronze,cross_box_promo_ins,display_platinum,Constant,y_pred,y_true
ElasticNetRegression_Positive,0.0,0.04738327273602446,0.0,0.0,0.0,0.0,0.0,0.00015449398694564347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.112808709004462,0.1518027777777778
ElasticNetRegression_Positive,0.0,0.0,0.06081415430440005,0.0,0.0,0.0,0.0,0.16901642171847958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.2951015183043715,0.3107612222222222
ElasticNetRegression_Positive,0.0,0.0,0.06081415430440005,0.0,0.0,0.0,0.0,0.15403050498475698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473579199085617,0.06527094228149188,0.7536948006562659,0.47691311111111107
ElasticNetRegression_Positive,0.0,0.04459602139861125,0.0,0.0,0.0,0.0,0.0,0.0007724699347280134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.11063943361483114,0.20394477777777778
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2949290210791386,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.34994298547836594,0.0,0.0,0.0,0.06527094228149188,1.0560424871878422,1.1581251111111113
ElasticNetRegression_Positive,0.0,0.12821356152100738,0.0,0.0,0.0,0.0,0.0,0.30528011820449336,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.0,0.0,0.0,0.473579199085617,0.06527094228149188,1.3182433594414553,1.9412977777777778
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1971343273425776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.2624052696240695,0.18262588888888887
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24394600538709255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.30921694766858443,0.21126655555555554
ElasticNetRegression_Positive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2617128138858359,0.0,0.0,0.0,0.0,0.3458995383488457,0.0,0.0,0.0,0.0,0.473579199085617,0.06527094228149188,1.1464624936017904,0.6207843333333334
ElasticNetRegression_Positive,0.0,0.04738327273602446,0.0,0.0,0.0,0.02577285335484856,0.0,0.1531035410630834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06527094228149188,0.2915306094354483,0.20375477777777778
